Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,697,0,5,61,114,114,128,251,29,1.2126984126984126:1,206,
12,695,0,7,55,118,112,128,251,31,1.213375796178344:1,206,
18,691,0,11,45,118,118,123,256,31,1.2218649517684887:1,208,
24,687,0,15,35,121,121,122,252,36,1.2233009708737863:1,204,
30,685,0,17,32,118,122,122,252,39,1.2168284789644013:1,203,
36,678,0,24,24,123,124,118,251,38,1.2376237623762376:1,202,
42,677,0,25,16,128,122,119,255,37,1.2417218543046358:1,205,
48,675,0,27,9,129,127,119,252,39,1.2425249169435215:1,202,
54,687,15,30,23,120,133,114,257,40,1.2673267326732673:1,205,
60,682,15,35,21,114,138,111,258,40,1.2885906040268456:1,206,
66,679,15,38,19,110,140,103,266,41,1.2939189189189189:1,209,
72,674,15,43,14,106,141,104,267,42,1.2925170068027212:1,210,
78,671,15,46,14,102,141,105,266,43,1.297945205479452:1,210,
84,668,15,49,14,99,143,105,266,41,1.29553264604811:1,210,
90,666,15,51,14,97,141,102,271,41,1.296551724137931:1,213,
96,659,15,58,13,92,140,101,272,41,1.3041958041958042:1,214,
102,654,15,63,13,85,146,99,270,41,1.2867132867132867:1,212,
108,652,15,65,13,81,148,98,272,40,1.295774647887324:1,213,
114,649,15,68,13,77,150,94,275,40,1.301418439716312:1,217,
120,645,15,72,12,72,153,93,275,40,1.3035714285714286:1,215,
126,706,83,79,67,82,154,90,273,40,1.255591054313099:1,214,
132,704,83,81,67,77,158,90,272,40,1.2564102564102564:1,213,
138,701,83,84,66,71,162,88,274,40,1.2540192926045015:1,213,
144,696,83,89,64,71,161,83,276,41,1.2597402597402598:1,214,
150,690,83,95,63,65,162,87,272,41,1.2622950819672132:1,210,
156,687,83,98,63,61,165,86,272,40,1.2598684210526316:1,208,
162,686,83,99,63,54,169,83,276,41,1.256578947368421:1,212,
168,683,83,102,61,44,173,84,278,43,1.2615894039735098:1,211,
174,676,83,109,59,40,175,84,277,41,1.2684563758389262:1,212,
180,673,83,112,58,35,177,85,276,42,1.2813559322033898:1,211,
186,669,83,116,58,26,184,82,275,44,1.2755102040816326:1,210,
192,667,83,118,57,21,186,83,275,45,1.2687074829931972:1,210,
198,751,171,122,86,75,187,81,277,45,1.2620481927710843:1,213,
