Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,646,0,2,52,95,109,138,228,24,1.0507936507936508:1,182,
12,644,0,4,48,94,111,134,232,25,1.0444444444444445:1,185,
18,639,0,9,42,92,113,136,230,26,1.0480769230769231:1,182,
24,634,0,14,40,86,118,129,235,26,1.051779935275081:1,182,
30,629,0,19,35,87,118,129,232,28,1.0422077922077921:1,177,
36,626,0,22,30,84,119,131,232,30,1.0457516339869282:1,175,
42,621,0,27,25,84,119,133,231,29,1.0360655737704918:1,174,
48,620,0,28,22,83,121,128,237,29,1.0327868852459017:1,177,
54,633,15,30,31,84,120,130,238,30,1.0223642172523961:1,176,
60,629,15,34,29,82,120,123,243,32,1.0290322580645161:1,177,
66,628,15,35,23,85,120,124,244,32,1.0258064516129033:1,176,
72,622,15,41,15,88,121,119,246,33,1.0326797385620916:1,176,
78,618,15,45,14,87,121,119,245,32,1.0396039603960396:1,175,
84,617,15,46,14,83,124,112,251,33,1.0430463576158941:1,178,
90,615,15,48,14,79,124,109,255,34,1.05:1,180,
96,612,15,51,13,77,123,107,256,36,1.0606060606060606:1,182,
102,610,15,53,12,72,127,100,264,35,1.0677966101694916:1,185,
108,607,15,56,12,70,127,97,263,38,1.064625850340136:1,183,
114,604,15,59,12,62,133,93,264,40,1.0684931506849316:1,183,
120,599,15,64,12,60,132,94,261,40,1.0798611111111112:1,182,
126,649,70,69,52,66,136,93,262,40,1.0868167202572347:1,181,
132,648,70,70,52,64,136,92,263,41,1.0903225806451613:1,182,
138,643,70,75,51,62,134,92,264,40,1.0944625407166124:1,183,
144,635,70,83,49,60,136,89,260,41,1.0888157894736843:1,180,
150,632,70,86,49,55,137,90,257,44,1.0927152317880795:1,176,
156,631,70,87,48,50,141,88,259,45,1.0963455149501662:1,177,
162,627,70,91,47,47,142,90,256,45,1.104026845637584:1,176,
168,621,70,97,45,45,143,88,255,45,1.097972972972973:1,175,
174,618,70,100,43,42,144,85,259,45,1.0949152542372882:1,179,
180,614,70,104,42,36,148,81,263,44,1.1027397260273972:1,179,
186,610,70,108,41,31,151,75,269,43,1.103448275862069:1,182,
192,607,70,111,41,30,148,75,270,43,1.1149825783972125:1,184,
198,679,146,115,77,66,148,77,266,45,1.1693290734824282:1,183,
204,677,146,117,76,64,149,77,267,44,1.1768488745980707:1,183,
210,673,146,121,74,62,147,77,266,47,1.1779935275080906:1,182,
216,669,146,125,73,56,152,72,267,49,1.172077922077922:1,180,
222,665,146,129,72,52,154,72,265,50,1.173202614379085:1,177,
228,661,146,133,72,52,154,71,262,50,1.1815181518151816:1,176,
234,656,146,138,71,52,151,70,263,49,1.1866666666666668:1,178,
240,651,146,143,70,52,148,69,262,50,1.1919191919191918:1,179,
246,649,146,145,70,52,146,68,260,53,1.2:1,179,
