Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,673,0,4,75,119,94,116,242,27,0.9394812680115274:1,188,
12,666,0,11,71,117,98,109,242,29,0.936046511627907:1,187,
18,660,0,17,64,118,101,105,238,34,0.9298245614035088:1,184,
24,659,0,18,59,119,102,103,242,34,0.9325513196480938:1,186,
30,653,0,24,48,122,107,99,242,35,0.9262536873156342:1,185,
36,649,0,28,40,124,108,100,241,36,0.9258160237388724:1,183,
42,646,0,31,33,126,110,100,241,36,0.9226190476190477:1,181,
48,641,0,36,28,124,116,99,239,35,0.9307228915662651:1,180,
54,650,12,39,36,122,116,101,238,37,0.9005847953216374:1,180,
60,649,12,40,29,127,116,102,238,37,0.9032258064516129:1,181,
66,641,12,48,18,127,122,99,236,39,0.8908554572271387:1,176,
72,639,12,50,13,128,123,101,234,40,0.8849557522123894:1,173,
78,636,12,53,10,127,124,96,238,41,0.887240356083086:1,173,
84,631,12,58,10,127,121,93,238,42,0.8835820895522388:1,174,
90,630,12,59,10,123,122,92,241,42,0.8805970149253731:1,175,
96,627,12,62,9,114,129,91,240,44,0.8828828828828829:1,172,
102,625,12,64,9,113,128,92,239,44,0.8825301204819277:1,172,
108,622,12,67,9,107,132,87,242,45,0.8848484848484849:1,173,
114,618,12,71,9,103,134,87,240,45,0.8899082568807339:1,173,
120,616,12,73,9,98,136,88,240,45,0.8837920489296636:1,171,
126,665,66,78,54,97,144,84,241,45,0.9164265129682997:1,172,
132,661,66,82,53,89,152,82,240,45,0.9215116279069767:1,172,
138,658,66,85,52,85,156,78,241,46,0.9127906976744186:1,170,
144,655,66,88,51,81,159,75,242,47,0.9096209912536443:1,170,
150,652,66,91,51,76,162,72,244,47,0.9064327485380117:1,170,
156,647,66,96,51,72,163,66,249,46,0.8973607038123167:1,173,
162,645,66,98,51,68,164,67,248,47,0.8970588235294118:1,173,
168,642,66,101,50,65,167,66,247,47,0.8938053097345132:1,173,
174,640,66,103,50,58,174,65,245,48,0.893491124260355:1,171,
180,636,66,107,49,50,176,67,244,50,0.8928571428571429:1,170,
186,631,66,112,48,42,183,65,243,50,0.9006024096385542:1,169,
192,630,66,113,48,36,189,62,246,49,0.9033232628398792:1,172,
198,699,139,117,73,79,188,63,247,49,0.9098360655737705:1,174,
204,691,140,126,69,73,192,59,249,49,0.9194444444444444:1,175,
210,687,140,130,68,67,196,56,248,52,0.9297752808988764:1,175,
216,683,140,134,66,59,202,56,247,53,0.9293785310734464:1,174,
222,678,140,139,62,56,203,56,247,54,0.9316239316239316:1,174,
228,675,140,142,62,56,200,57,245,55,0.9285714285714286:1,172,
234,671,140,146,60,56,197,59,242,57,0.9281609195402298:1,169,
240,671,140,146,60,56,192,63,243,57,0.9281609195402298:1,170,
246,667,140,150,59,56,190,63,242,57,0.938953488372093:1,168,
252,666,140,151,59,56,188,63,243,57,0.9416909620991254:1,168,
258,665,140,152,59,56,185,64,243,58,0.9444444444444444:1,168,
264,660,140,157,57,56,183,63,242,59,0.9411764705882353:1,167,
270,692,180,165,42,101,188,65,236,60,0.9492957746478873:1,164,
276,691,182,168,41,103,184,66,237,60,0.9519774011299436:1,165,
282,686,182,173,41,103,182,67,233,60,0.9488636363636364:1,163,
288,683,182,176,41,103,182,66,231,60,0.9570200573065902:1,163,
294,677,182,182,40,102,179,65,232,59,0.9737609329446064:1,165,
300,673,182,186,40,102,170,68,233,60,0.9794117647058823:1,165,
306,665,182,194,37,102,165,65,235,61,0.9791666666666666:1,168,
312,660,182,199,36,101,160,67,234,62,0.9819819819819819:1,167,
318,655,182,204,36,101,154,70,231,63,0.9848484848484849:1,165,
324,648,182,211,35,100,147,74,231,61,0.9938461538461538:1,164,
330,643,182,216,35,100,142,77,228,61,1.0031152647975077:1,163,
336,641,182,218,34,99,139,79,227,63,1.003125:1,162,
