Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,717,0,4,70,110,123,138,251,25,0.9326145552560647:1,193,
12,715,0,6,61,112,128,134,255,25,0.9376693766937669:1,196,
18,711,0,10,57,109,132,135,253,25,0.9320652173913043:1,194,
24,708,0,13,53,105,139,133,252,26,0.9344262295081968:1,193,
30,706,0,15,47,107,140,134,250,28,0.9342465753424658:1,191,
36,702,0,19,35,113,140,131,252,31,0.9338842975206612:1,191,
42,701,0,20,29,114,142,130,252,34,0.93646408839779:1,191,
48,696,0,25,24,114,140,130,252,36,0.9387186629526463:1,191,
54,711,17,27,34,114,142,132,254,35,0.9373297002724795:1,192,
60,711,17,27,25,120,141,134,255,36,0.9373297002724795:1,192,
66,708,17,30,19,123,139,132,258,37,0.9344262295081968:1,193,
72,707,17,31,16,121,142,130,259,39,0.936986301369863:1,193,
78,702,17,36,14,110,152,131,258,37,0.9338842975206612:1,193,
84,697,17,41,14,107,155,127,258,36,0.9415041782729805:1,193,
90,692,17,46,14,102,154,127,257,38,0.9492957746478873:1,193,
96,689,17,49,14,101,149,128,258,39,0.9518413597733711:1,193,
102,686,17,52,14,98,147,129,258,40,0.9544159544159544:1,193,
108,682,17,56,13,94,150,124,259,42,0.9597701149425287:1,190,
114,679,17,59,12,89,152,122,261,43,0.9624277456647399:1,190,
120,676,17,62,12,85,153,119,263,44,0.9594202898550724:1,187,
126,725,72,68,54,95,153,119,262,42,0.9281914893617021:1,184,
132,719,72,74,53,86,156,120,262,42,0.9380053908355795:1,185,
138,716,72,77,52,84,157,118,261,44,0.940379403794038:1,183,
144,713,72,80,51,80,158,117,260,47,0.9375:1,180,
150,712,72,81,51,74,163,112,262,50,0.9400544959128065:1,180,
156,705,72,88,50,69,166,108,264,48,0.9368131868131868:1,178,
162,700,72,93,49,66,165,106,266,48,0.9337016574585635:1,179,
168,697,72,96,48,62,166,104,269,48,0.9415041782729805:1,182,
174,694,72,99,47,54,171,104,270,48,0.9385474860335196:1,182,
180,689,72,104,45,45,177,103,269,50,0.9463276836158192:1,181,
186,681,72,112,44,40,174,103,270,50,0.9401709401709402:1,183,
192,676,72,117,44,34,175,99,274,50,0.9369627507163324:1,184,
198,755,153,119,80,73,178,97,276,51,0.9509043927648578:1,184,
204,751,153,123,77,65,186,93,279,51,0.9455958549222798:1,185,
210,747,153,127,76,61,186,93,279,52,0.9453125:1,184,
216,741,153,133,74,57,188,89,281,52,0.9347258485639687:1,182,
222,735,153,139,74,56,186,82,284,53,0.9291338582677166:1,184,
228,727,153,147,72,56,183,84,278,54,0.9386666666666666:1,180,
234,719,153,155,69,55,178,87,277,53,0.9380053908355795:1,179,
240,713,153,161,66,55,177,87,274,54,0.9480874316939891:1,178,
246,708,153,166,65,55,174,87,274,53,0.9397260273972603:1,178,
252,705,153,169,63,55,168,91,275,53,0.9368131868131868:1,179,
258,701,153,173,60,55,165,90,277,54,0.9472222222222222:1,180,
264,692,153,182,56,55,161,90,275,55,0.9438202247191011:1,178,
270,742,207,186,57,98,170,86,278,53,0.9322916666666666:1,180,
276,740,207,188,54,98,172,81,281,54,0.9321148825065274:1,181,
282,736,207,192,54,97,170,79,282,54,0.931758530183727:1,181,
288,733,207,195,53,95,170,77,283,55,0.9289473684210526:1,182,
294,728,207,200,53,95,167,79,281,53,0.9259259259259259:1,180,
300,723,207,205,53,93,160,85,278,54,0.938337801608579:1,180,
