Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,644,0,5,61,113,104,107,225,34,0.9815384615384616:1,186,
12,640,0,9,56,112,109,104,226,33,0.9814241486068112:1,185,
18,635,0,14,47,112,111,106,226,33,0.9781931464174455:1,185,
24,633,0,16,41,116,110,104,228,34,0.978125:1,186,
30,630,0,19,37,116,108,107,228,34,0.9873817034700315:1,186,
36,625,0,24,28,119,112,105,224,37,0.9904458598726115:1,181,
42,623,0,26,24,117,114,103,225,40,0.9967948717948718:1,181,
48,622,0,27,14,123,118,100,225,42,0.9935897435897436:1,180,
54,633,13,29,22,125,119,98,228,41,1.0031645569620253:1,180,
60,629,13,33,19,122,121,98,229,40,0.9968253968253968:1,179,
66,625,13,37,15,122,122,98,226,42,1.0032051282051282:1,176,
72,623,13,39,14,117,125,96,229,42,0.9967948717948718:1,177,
78,619,13,43,13,118,123,93,229,43,0.9903536977491961:1,175,
84,617,13,45,13,114,126,93,226,45,0.9903225806451613:1,174,
90,613,13,49,13,105,133,87,228,47,0.996742671009772:1,177,
96,607,13,55,13,102,134,84,229,45,0.9836601307189542:1,177,
102,602,13,60,12,99,135,83,227,46,0.9933774834437086:1,178,
108,600,13,62,11,95,137,81,227,49,1.0:1,175,
114,595,13,67,10,88,141,80,226,50,0.9966442953020134:1,174,
120,589,13,73,10,84,144,79,223,49,1.0034013605442176:1,173,
126,636,62,75,49,84,148,79,227,49,1.0:1,175,
132,632,62,79,47,81,151,77,228,48,1.0:1,175,
138,624,62,87,44,73,156,78,224,49,1.0129032258064516:1,173,
144,621,62,90,43,68,160,75,226,49,1.0162337662337662:1,172,
150,618,62,93,42,64,162,75,224,51,1.013029315960912:1,168,
156,617,62,94,42,58,163,78,225,51,1.0163398692810457:1,168,
162,614,62,97,42,53,163,81,222,53,1.019736842105263:1,165,
168,613,62,98,42,48,166,77,228,52,1.023102310231023:1,169,
174,610,62,101,42,45,168,77,226,52,1.0333333333333334:1,167,
180,605,62,106,41,37,174,69,231,53,1.0234113712374582:1,170,
186,600,62,111,41,34,175,68,230,52,1.0338983050847457:1,170,
192,597,62,114,40,28,179,65,233,52,1.0445205479452055:1,173,
198,663,133,119,71,60,180,68,232,52,0.9732142857142857:1,173,
204,662,136,123,73,57,182,66,230,54,0.9702380952380952:1,172,
210,654,136,131,70,53,183,66,229,53,0.9878419452887538:1,174,
216,650,136,135,67,50,185,65,229,54,1.0:1,173,
222,648,136,137,67,49,185,64,228,55,1.0:1,172,
228,645,136,140,66,49,184,65,226,55,0.9969040247678018:1,171,
234,641,136,144,64,49,182,66,225,55,1.003125:1,170,
240,634,136,151,61,48,180,64,226,55,1.0063291139240507:1,171,
246,628,136,157,61,48,172,66,226,55,1.0:1,170,
252,620,136,165,58,48,164,70,225,55,0.9935691318327974:1,169,
258,616,136,169,56,48,162,69,226,55,1.0:1,169,
264,614,136,171,55,48,159,71,225,56,1.0:1,167,
270,652,176,173,44,91,164,72,224,57,1.0061538461538462:1,167,
276,651,178,176,42,93,164,71,222,59,1.003076923076923:1,165,
282,646,178,181,40,93,164,68,223,58,0.9876923076923076:1,166,
288,641,178,186,38,93,162,69,222,57,0.9968847352024922:1,166,
294,639,178,188,38,93,158,72,221,57,0.996875:1,166,
300,636,178,191,38,93,155,73,222,55,1.0:1,168,
306,631,178,196,36,92,150,77,219,57,1.0095541401273886:1,166,
312,628,178,199,36,92,146,79,219,56,1.0128205128205128:1,165,
318,626,178,201,35,92,146,78,219,56,1.0064102564102564:1,164,
324,619,178,208,34,92,140,81,216,56,1.01628664495114:1,161,
330,617,178,210,34,92,137,81,218,55,1.0163398692810457:1,160,
336,610,178,217,34,92,132,85,212,55,1.0198675496688743:1,156,
342,663,235,221,58,87,165,84,213,56,1.0151975683890577:1,156,
348,664,238,223,59,87,161,88,211,58,1.024390243902439:1,155,
354,662,238,225,58,87,157,91,211,58,1.0244648318042813:1,155,
360,653,238,234,57,87,153,95,204,57,1.0279503105590062:1,151,
366,650,238,237,55,87,148,96,206,58,1.0249221183800623:1,152,
372,647,238,240,55,86,147,95,206,58,1.021875:1,150,
378,644,238,243,55,85,142,96,207,59,1.0251572327044025:1,151,
384,641,238,246,54,85,137,97,210,58,1.0157232704402517:1,152,
390,637,238,250,53,85,134,97,209,59,1.0158227848101267:1,152,
396,630,238,257,53,85,132,97,207,56,1.012779552715655:1,149,
402,626,238,261,53,85,129,99,206,54,1.0193548387096774:1,148,
408,625,238,262,53,85,122,103,206,56,1.022653721682848:1,147,
414,669,289,269,103,85,117,105,203,56,1.0211480362537764:1,146,
420,666,294,277,56,85,160,108,203,54,1.012084592145015:1,146,
426,661,294,282,54,84,156,112,200,55,1.003030303030303:1,145,
432,654,294,289,52,83,149,115,201,54,1.0061349693251533:1,146,
438,647,294,296,51,83,146,117,196,54,1.0030959752321982:1,144,
444,644,294,299,50,83,140,122,196,53,1.0:1,143,
450,640,294,303,48,83,136,124,195,54,1.0125786163522013:1,142,
456,638,294,305,47,83,130,127,197,54,1.018987341772152:1,142,
462,634,294,309,47,83,128,126,196,54,1.02555910543131:1,142,
468,628,294,315,45,83,126,126,197,51,1.0258064516129033:1,142,
474,626,294,317,45,83,120,127,201,50,1.0258899676375404:1,143,
480,620,294,323,44,83,116,129,200,48,1.019543973941368:1,143,
486,617,294,326,42,83,108,135,200,49,1.022950819672131:1,143,
492,648,331,332,36,91,136,138,198,49,1.0441640378548895:1,142,
498,645,331,335,36,91,132,140,197,49,1.0476190476190477:1,141,
504,640,331,340,34,91,128,141,197,49,1.0512820512820513:1,140,
510,637,331,343,32,91,127,142,196,49,1.0482315112540193:1,139,
516,633,331,347,32,91,125,139,198,48,1.0551948051948052:1,139,
522,633,331,347,32,91,125,134,202,49,1.0551948051948052:1,141,
528,630,331,350,32,91,124,129,205,49,1.0655737704918034:1,142,
534,629,331,351,32,91,124,128,204,50,1.069078947368421:1,142,
540,625,331,355,31,91,123,127,203,50,1.0695364238410596:1,141,
546,624,331,356,31,91,123,122,207,50,1.0730897009966778:1,142,
552,618,331,362,31,90,123,117,209,48,1.0738255033557047:1,143,
558,614,331,366,31,89,123,113,211,47,1.0673400673400673:1,143,
564,665,388,372,57,70,163,120,207,48,1.0274390243902438:1,142,
570,662,388,375,56,70,161,114,213,48,1.0244648318042813:1,146,
576,656,388,381,54,70,160,110,215,47,1.0122699386503067:1,146,
582,651,388,386,51,70,160,105,217,48,1.0154798761609907:1,146,
588,643,388,394,51,69,160,104,212,47,1.0220125786163523:1,144,
