Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,706,0,5,71,110,113,133,250,29,0.9029649595687331:1,203,
12,700,0,11,60,113,114,128,256,29,0.9021739130434783:1,206,
18,697,0,14,54,114,116,124,257,32,0.9095890410958904:1,207,
24,692,0,19,47,116,117,122,256,34,0.90633608815427:1,208,
30,688,0,23,41,115,120,118,257,37,0.9058171745152355:1,208,
36,687,0,24,31,120,124,114,261,37,0.9083333333333333:1,209,
42,682,0,29,23,120,130,109,263,37,0.9050279329608939:1,211,
48,678,0,33,18,121,128,107,267,37,0.9044943820224719:1,214,
54,687,12,36,26,120,129,106,270,36,0.9083333333333333:1,215,
60,684,12,39,22,120,131,105,271,35,0.9106145251396648:1,215,
66,682,12,41,16,121,132,99,276,38,0.9157303370786517:1,215,
72,678,12,45,12,117,137,93,280,39,0.9206798866855525:1,214,
78,677,12,46,11,116,137,90,282,41,0.9178470254957507:1,214,
84,674,12,49,11,109,142,87,284,41,0.9093484419263456:1,214,
90,673,12,50,11,108,140,84,289,41,0.9065155807365439:1,216,
96,670,12,53,10,101,146,83,288,42,0.9034090909090909:1,216,
102,669,12,54,10,95,151,82,288,43,0.905982905982906:1,217,
108,662,12,61,10,93,151,83,283,42,0.9132947976878613:1,215,
114,657,12,66,9,88,155,80,284,41,0.9098837209302325:1,216,
120,653,12,70,9,84,156,77,286,41,0.9037900874635568:1,214,
126,721,82,72,69,90,158,75,287,42,0.9226666666666666:1,214,
132,716,82,77,68,85,159,74,288,42,0.9351351351351351:1,215,
138,713,82,80,67,81,160,72,290,43,0.9375:1,217,
144,707,82,86,66,78,159,74,286,44,0.9423076923076923:1,217,
150,705,82,88,65,75,161,72,285,47,0.9421487603305785:1,214,
156,699,82,94,64,65,167,71,281,51,0.9416666666666667:1,210,
162,697,82,96,64,58,173,71,280,51,0.9415041782729805:1,209,
168,693,82,100,62,54,172,75,279,51,0.9411764705882353:1,209,
174,685,82,108,60,46,179,73,278,49,0.9295774647887324:1,208,
180,682,82,111,59,38,186,72,279,48,0.9320113314447592:1,210,
186,678,82,115,57,30,191,71,280,49,0.9316239316239316:1,212,
192,675,82,118,57,26,189,73,280,50,0.9396551724137931:1,212,
198,768,178,121,97,78,191,69,283,50,0.949238578680203:1,214,
