Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,702,0,3,76,119,84,137,259,27,0.9774647887323944:1,203,
12,700,0,5,72,123,83,130,263,29,0.9774011299435028:1,205,
18,698,0,7,67,125,84,128,263,31,0.9773371104815864:1,203,
24,697,0,8,62,126,83,128,266,32,0.9745042492917847:1,204,
30,694,0,11,52,130,89,125,265,33,0.9772079772079773:1,203,
36,692,0,13,42,132,97,122,266,33,0.9771428571428571:1,202,
42,688,0,17,36,131,101,121,265,34,0.9713467048710601:1,200,
48,683,0,22,29,131,103,120,262,38,0.9739884393063584:1,195,
54,696,20,29,41,131,106,121,257,40,0.9829059829059829:1,193,
60,691,20,34,33,134,109,116,258,41,0.985632183908046:1,191,
66,686,20,39,27,131,117,114,255,42,0.9826589595375722:1,190,
72,683,20,42,18,135,118,113,254,45,0.9854651162790697:1,190,
78,679,20,46,17,131,118,113,256,44,0.9853801169590644:1,192,
84,676,20,49,17,125,121,109,261,43,0.9824046920821115:1,194,
90,668,20,57,16,121,121,106,260,44,0.9880952380952381:1,194,
96,664,20,61,16,114,126,103,261,44,0.9880239520958084:1,195,
102,659,20,66,16,112,127,100,262,42,0.9909365558912386:1,195,
108,657,20,68,16,104,133,94,266,44,0.9969604863221885:1,197,
114,651,20,74,15,102,132,92,267,43,1.0154798761609907:1,199,
120,651,20,74,15,98,135,86,272,45,1.0154798761609907:1,201,
126,700,78,83,57,104,140,85,270,44,1.0172910662824208:1,201,
132,697,78,86,55,103,140,83,272,44,1.0202898550724637:1,202,
138,689,78,94,53,96,145,83,270,42,1.026470588235294:1,200,
144,687,78,96,53,91,148,81,272,42,1.0205882352941176:1,201,
150,685,78,98,53,80,158,77,274,43,1.0266272189349113:1,202,
156,681,78,102,51,73,164,75,274,44,1.0328358208955224:1,201,
162,675,78,108,49,70,165,69,277,45,1.027027027027027:1,200,
168,672,78,111,48,66,168,64,281,45,1.0302114803625377:1,201,
174,670,78,113,48,58,172,65,281,46,1.0364741641337385:1,201,
180,669,78,114,48,52,173,65,285,46,1.0396341463414633:1,203,
186,668,78,115,48,46,179,62,284,49,1.0365853658536586:1,201,
192,665,78,118,48,40,183,61,285,48,1.039877300613497:1,202,
198,736,157,126,81,76,186,61,284,48,1.0331491712707181:1,200,
204,734,161,132,82,72,188,58,287,47,1.038888888888889:1,204,
210,730,161,136,80,62,197,57,284,50,1.0448179271708684:1,202,
216,729,161,137,79,57,200,55,287,51,1.047752808988764:1,203,
222,727,161,139,79,55,200,53,288,52,1.0536723163841808:1,205,
228,719,161,147,76,55,194,58,285,51,1.0542857142857143:1,203,
234,713,161,153,75,55,192,57,284,50,1.0547550432276658:1,201,
240,707,161,159,72,55,192,55,281,52,1.0612244897959184:1,200,
246,702,161,164,72,55,190,55,277,53,1.0647058823529412:1,198,
252,699,161,167,71,54,189,56,274,55,1.0741839762611276:1,196,
258,696,161,170,71,54,186,55,275,55,1.0714285714285714:1,196,
264,689,161,177,68,54,184,54,274,55,1.0690690690690692:1,194,
270,739,217,183,62,104,193,52,271,57,1.0816901408450703:1,193,
276,732,218,191,57,106,192,53,266,58,1.0795454545454546:1,188,
282,730,218,193,57,106,191,54,264,58,1.0857142857142856:1,188,
288,722,218,201,57,105,186,56,262,56,1.0988372093023255:1,186,
294,719,218,204,55,105,183,57,261,58,1.1023391812865497:1,184,
300,717,218,206,54,105,181,56,262,59,1.1026392961876832:1,184,
306,713,218,210,54,105,180,56,259,59,1.103244837758112:1,181,
312,708,218,215,52,105,176,58,258,59,1.1134328358208956:1,180,
318,705,218,218,51,105,174,59,256,60,1.117117117117117:1,178,
324,700,218,223,47,104,167,65,255,62,1.1148036253776434:1,177,
330,695,218,228,47,104,160,70,252,62,1.1189024390243902:1,174,
336,689,218,234,46,104,157,70,250,62,1.1134969325153374:1,173,
342,745,276,236,58,110,189,76,247,65,1.0523415977961432:1,171,
348,739,276,242,57,107,188,77,246,64,1.0584958217270195:1,170,
354,735,276,246,57,107,182,80,243,66,1.0646067415730338:1,166,
360,732,276,249,56,107,175,86,241,67,1.0736543909348442:1,166,
366,725,276,256,55,105,171,89,239,66,1.0714285714285714:1,166,
372,723,276,258,54,105,168,91,237,68,1.0716332378223496:1,165,
378,720,276,261,53,105,166,92,235,69,1.0689655172413792:1,163,
384,717,276,264,53,105,162,94,234,69,1.0722543352601157:1,161,
390,712,276,269,53,103,156,96,236,68,1.0818713450292399:1,162,
396,707,276,274,52,103,152,94,237,69,1.0794117647058823:1,165,
402,701,276,280,51,103,146,97,236,68,1.0801186943620178:1,166,
408,698,276,283,50,103,142,100,234,69,1.0835820895522388:1,164,
414,747,331,289,104,103,141,99,230,70,1.0578512396694215:1,160,
420,748,336,293,60,92,193,103,228,72,1.0662983425414365:1,158,
426,744,336,297,59,92,190,103,229,71,1.0666666666666667:1,160,
432,739,336,302,59,92,181,111,226,70,1.0642458100558658:1,158,
438,735,336,306,59,92,176,113,227,68,1.076271186440678:1,160,
444,731,336,310,57,92,164,122,227,69,1.0767045454545454:1,158,
450,727,336,314,57,92,160,123,228,67,1.0830945558739256:1,160,
456,719,336,322,55,92,157,126,225,64,1.0840579710144929:1,158,
462,716,336,325,55,92,153,130,223,63,1.087463556851312:1,157,
468,712,336,329,55,91,146,134,224,62,1.0879765395894427:1,159,
474,711,336,330,55,91,140,138,225,62,1.0850439882697946:1,158,
480,709,336,332,54,91,135,142,224,63,1.0852941176470587:1,157,
486,704,336,337,54,91,130,143,224,62,1.089020771513353:1,156,
492,743,378,340,43,99,170,146,226,59,1.0638888888888889:1,156,
498,736,378,347,43,98,164,148,225,58,1.0674157303370786:1,154,
504,732,378,351,42,97,158,152,225,58,1.0677966101694916:1,153,
510,728,378,355,42,97,152,152,226,59,1.0740740740740742:1,155,
516,723,378,360,41,97,152,151,225,57,1.0716332378223496:1,155,
522,719,378,364,41,97,151,150,222,58,1.0720461095100864:1,154,
528,714,378,369,41,96,150,150,219,58,1.0695652173913044:1,153,
534,705,378,378,40,94,149,143,222,57,1.0735294117647058:1,154,
540,703,378,380,40,93,149,140,224,57,1.0737463126843658:1,155,
546,700,378,383,40,92,149,134,230,55,1.0833333333333333:1,158,
552,698,378,385,40,92,148,129,234,55,1.0835820895522388:1,161,
558,693,378,390,40,92,147,127,234,53,1.0810810810810811:1,161,
564,741,431,395,53,89,177,134,235,53,1.0583333333333333:1,161,
570,734,431,402,51,88,176,132,235,52,1.073446327683616:1,159,
576,727,431,409,51,88,176,126,235,51,1.0830945558739256:1,161,
582,723,431,413,51,88,175,122,237,50,1.0835734870317002:1,162,
588,717,431,419,50,88,174,120,233,52,1.0843023255813953:1,161,
594,711,431,425,48,88,171,116,237,51,1.0789473684210527:1,164,
600,709,431,427,47,88,171,115,237,51,1.0791788856304985:1,164,
606,703,431,433,46,88,171,107,238,53,1.0922619047619047:1,163,
612,697,431,439,46,87,169,105,239,51,1.093093093093093:1,164,
618,695,431,441,46,87,169,101,241,51,1.0933734939759037:1,165,
624,689,431,447,45,87,169,95,242,51,1.107033639143731:1,168,
630,688,431,448,44,87,169,92,244,52,1.1104294478527608:1,169,
636,729,476,452,46,84,179,122,246,52,1.100864553314121:1,170,
642,727,478,456,48,80,182,122,241,54,1.107246376811594:1,169,
648,721,478,462,48,80,181,115,242,55,1.1020408163265305:1,166,
654,717,478,466,48,80,181,109,243,56,1.0964912280701755:1,164,
660,716,478,467,48,80,181,102,250,55,1.099706744868035:1,169,
666,710,478,473,46,80,181,94,256,53,1.1068249258160237:1,172,
672,707,478,476,45,80,180,94,255,53,1.1167664670658684:1,172,
678,703,478,480,45,80,178,89,259,52,1.1238670694864048:1,175,
684,696,478,487,44,79,178,84,260,51,1.115501519756839:1,175,
690,691,478,492,44,79,177,78,262,51,1.1067073170731707:1,175,
696,688,478,495,43,79,177,73,266,50,1.1039755351681957:1,177,
702,684,478,499,43,79,177,70,266,49,1.1046153846153846:1,177,
708,739,535,501,63,79,166,113,270,48,1.1235632183908046:1,177,
714,736,536,505,59,82,162,112,273,48,1.1210374639769451:1,177,
720,730,536,511,58,82,159,102,278,51,1.1098265895953756:1,177,
726,730,536,511,58,82,159,99,280,52,1.1098265895953756:1,177,
732,727,536,514,56,82,159,96,282,52,1.1133720930232558:1,178,
738,723,536,518,56,82,159,96,278,52,1.1140350877192982:1,175,
744,715,536,526,56,82,158,95,274,50,1.1216617210682494:1,172,
750,709,536,532,54,82,158,94,272,49,1.1101190476190477:1,171,
756,703,536,538,54,82,158,93,265,51,1.1238670694864048:1,168,
762,696,536,545,52,81,158,93,261,51,1.128440366972477:1,166,
768,688,536,553,50,80,157,93,256,52,1.130030959752322:1,163,
774,684,536,557,50,80,157,92,255,50,1.1375:1,162,
780,729,584,560,52,84,198,92,253,50,1.106936416184971:1,161,
786,728,587,564,52,85,163,116,261,51,1.1101449275362318:1,167,
792,726,587,566,52,85,163,116,257,53,1.1104651162790697:1,164,
798,718,587,574,51,85,163,115,255,49,1.0994152046783625:1,164,
804,712,587,580,50,84,163,115,252,48,1.106508875739645:1,163,
810,703,587,589,47,84,162,115,249,46,1.1111111111111112:1,162,
816,701,587,591,47,84,162,115,248,45,1.1114457831325302:1,162,
822,697,587,595,46,84,162,115,246,44,1.112121212121212:1,161,
828,694,587,598,46,84,162,115,243,44,1.1094224924012157:1,159,
834,691,587,601,46,84,159,115,241,46,1.1196319018404908:1,157,
840,685,587,607,46,82,158,115,239,45,1.1273291925465838:1,156,
846,682,587,610,45,82,158,114,239,44,1.1180124223602483:1,156,
852,727,634,612,91,82,158,114,237,45,1.1445427728613569:1,155,
858,728,642,619,55,88,159,116,266,44,1.1474926253687316:1,172,
864,726,642,621,55,88,159,116,265,43,1.1479289940828403:1,171,
870,723,642,624,55,88,159,114,264,43,1.1582089552238806:1,171,
876,716,642,631,53,88,158,114,262,41,1.1566265060240963:1,170,
882,709,642,638,52,87,157,114,256,43,1.155015197568389:1,166,
888,706,642,641,51,87,157,114,254,43,1.1524390243902438:1,165,
894,699,642,648,50,87,157,114,248,43,1.1441717791411044:1,160,
900,693,642,654,49,87,156,113,245,43,1.158878504672897:1,160,
906,686,642,661,48,87,155,112,242,42,1.1708860759493671:1,159,
912,680,642,667,47,87,153,112,238,43,1.1794871794871795:1,156,
918,675,642,672,46,87,153,111,235,43,1.1844660194174756:1,154,
924,668,642,679,43,87,153,110,232,43,1.1758957654723128:1,152,
930,713,689,681,48,84,155,111,271,44,1.180428134556575:1,171,
936,710,689,684,48,82,152,111,273,44,1.177914110429448:1,172,
942,706,689,688,48,82,152,110,271,43,1.1857585139318885:1,171,
948,699,689,695,44,82,152,110,268,43,1.1912225705329154:1,170,
954,692,689,702,42,82,152,110,265,41,1.1898734177215189:1,169,
960,687,689,707,42,81,151,109,264,40,1.194888178913738:1,169,
966,683,689,711,41,81,151,109,260,41,1.1961414790996785:1,166,
972,680,689,714,41,81,151,109,254,44,1.2006472491909386:1,162,
978,677,689,717,41,81,151,109,251,44,1.198051948051948:1,160,
984,674,689,720,38,81,151,109,251,44,1.1954397394136809:1,160,
990,669,689,725,38,81,151,109,248,42,1.2079207920792079:1,159,
996,663,689,731,37,80,151,109,245,41,1.2173913043478262:1,157,
1002,705,737,737,47,75,159,110,272,42,1.2523961661341854:1,169,
1008,698,737,744,46,73,160,110,269,40,1.2588996763754046:1,168,
1014,687,737,755,44,73,160,110,261,39,1.2673267326732673:1,164,
1020,683,737,759,43,73,160,110,257,40,1.2691029900332227:1,161,
1026,678,737,764,42,73,160,110,254,39,1.2751677852348993:1,161,
1032,673,737,769,40,73,160,109,252,39,1.2736486486486487:1,161,
1038,668,737,774,40,73,160,109,249,37,1.2798634812286689:1,161,
1044,662,737,780,39,72,160,108,249,34,1.282758620689655:1,161,
1050,659,737,783,38,72,159,107,249,34,1.2724137931034483:1,161,
1056,657,737,785,38,72,158,107,248,34,1.273356401384083:1,160,
1062,652,737,790,38,72,156,107,245,34,1.2717770034843205:1,158,
1068,651,737,791,38,72,156,107,244,34,1.2682926829268293:1,157,
1074,697,788,796,52,71,153,113,273,35,1.2852459016393443:1,169,
1080,690,788,803,51,68,155,111,272,33,1.2847682119205297:1,169,
1086,687,788,806,51,68,155,109,272,32,1.29:1,169,
1092,682,788,811,50,68,155,109,269,31,1.2962962962962963:1,168,
