Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,699,0,3,72,109,112,123,253,30,1.0619469026548674:1,214,
12,695,0,7,63,114,112,118,255,33,1.0623145400593472:1,216,
18,692,0,10,53,119,110,118,257,35,1.0595238095238095:1,218,
24,692,0,10,49,116,116,115,260,36,1.0595238095238095:1,219,
30,690,0,12,42,117,119,114,259,39,1.0597014925373134:1,216,
36,687,0,15,37,117,120,116,258,39,1.063063063063063:1,215,
42,683,0,19,29,121,120,114,258,41,1.0634441087613293:1,214,
48,678,0,24,23,124,120,109,258,44,1.073394495412844:1,213,
54,693,19,28,36,121,125,104,261,46,1.0810810810810811:1,215,
60,690,19,31,29,124,125,103,260,49,1.0845921450151057:1,214,
66,684,19,37,23,123,128,97,264,49,1.098159509202454:1,215,
72,681,19,40,17,125,129,95,267,48,1.1018518518518519:1,217,
78,676,19,45,17,120,132,94,258,55,1.1059190031152648:1,209,
84,672,19,49,15,110,141,93,258,55,1.1132075471698113:1,209,
90,671,19,50,14,105,142,96,258,56,1.110062893081761:1,209,
96,670,19,51,14,101,144,97,256,58,1.113564668769716:1,207,
102,666,19,55,14,100,139,100,254,59,1.1142857142857143:1,203,
108,663,19,58,14,96,139,98,254,62,1.1182108626198084:1,202,
114,657,19,64,14,89,146,93,254,61,1.1262135922330097:1,200,
120,656,19,65,14,83,149,94,256,60,1.1229773462783172:1,201,
126,717,84,69,66,92,152,92,254,61,1.1275964391691395:1,198,
132,711,84,75,62,89,148,94,257,61,1.1223880597014926:1,199,
138,704,84,82,61,85,148,95,256,59,1.1333333333333333:1,197,
144,699,84,87,61,84,149,91,255,59,1.1441717791411044:1,195,
150,690,84,96,59,76,154,87,254,60,1.1630094043887147:1,194,
156,686,84,100,56,70,158,85,256,61,1.16403785488959:1,196,
162,684,84,102,56,63,163,83,256,63,1.1714285714285715:1,197,
168,681,84,105,55,58,164,85,255,64,1.1826923076923077:1,197,
174,676,84,110,54,52,169,84,251,66,1.1736334405144695:1,193,
180,672,84,114,52,48,170,86,251,65,1.174757281553398:1,193,
186,669,84,117,52,41,174,88,250,64,1.172077922077922:1,192,
192,665,84,121,51,37,176,87,251,63,1.180327868852459:1,194,
198,741,163,124,80,79,179,81,260,62,1.1478260869565218:1,200,
204,735,164,131,77,75,183,82,257,61,1.168141592920354:1,199,
210,729,164,137,73,71,184,80,259,62,1.1696428571428572:1,200,
216,725,164,141,73,67,185,79,257,64,1.1706586826347305:1,201,
222,721,164,145,71,64,187,78,256,65,1.1716867469879517:1,200,
228,718,164,148,70,64,182,81,256,65,1.1691842900302114:1,199,
234,714,164,152,69,64,178,82,256,65,1.1702127659574468:1,197,
240,709,164,157,68,64,176,80,256,65,1.1748466257668713:1,197,
246,707,164,159,67,64,174,81,256,65,1.1753846153846155:1,197,
252,702,164,164,65,64,169,84,254,66,1.1869158878504673:1,197,
258,702,164,164,65,64,169,81,257,66,1.1869158878504673:1,198,
264,698,164,168,64,64,169,80,256,65,1.1949685534591195:1,198,
270,748,219,173,59,111,180,80,254,64,1.1744186046511629:1,196,
276,746,222,178,57,113,179,76,257,64,1.1812865497076024:1,198,
282,742,222,182,55,112,177,77,256,65,1.1823529411764706:1,196,
288,741,222,183,55,112,177,75,256,66,1.1858407079646018:1,194,
294,736,222,188,53,111,175,75,255,67,1.1904761904761905:1,192,
300,734,222,190,52,111,172,77,253,69,1.191044776119403:1,190,
306,728,222,196,50,110,171,75,251,71,1.1993957703927491:1,187,
312,726,222,198,50,110,165,78,252,71,1.1933534743202416:1,187,
318,722,222,202,50,109,159,81,251,72,1.1945288753799392:1,185,
324,715,222,209,49,109,157,78,252,70,1.1932515337423313:1,185,
330,710,222,214,49,109,153,81,250,68,1.204968944099379:1,182,
336,707,222,217,49,109,148,83,249,69,1.209375:1,181,
342,757,274,219,53,111,193,82,249,69,1.181556195965418:1,181,
348,758,276,220,53,109,187,88,249,72,1.1781609195402298:1,181,
354,755,276,223,51,109,186,85,252,72,1.175792507204611:1,183,
360,749,276,229,51,109,181,88,249,71,1.183673469387755:1,181,
366,745,276,233,49,109,178,89,249,71,1.1976401179941003:1,182,
372,740,276,238,48,109,170,95,247,71,1.182890855457227:1,179,
378,736,276,242,48,109,162,99,245,73,1.1904761904761905:1,179,
384,732,276,246,48,109,158,98,246,73,1.1916167664670658:1,181,
390,729,276,249,48,108,154,101,245,73,1.1891891891891893:1,180,
396,723,276,255,47,108,153,101,243,71,1.1842900302114803:1,178,
402,720,276,258,47,108,149,102,244,70,1.1818181818181819:1,178,
408,716,276,262,47,108,142,105,243,71,1.1896024464831805:1,179,
414,775,339,266,110,108,138,108,239,72,1.1769662921348314:1,176,
420,775,343,270,66,94,193,110,241,71,1.1769662921348314:1,177,
426,770,343,275,65,94,188,111,243,69,1.1813031161473089:1,177,
432,766,343,279,63,94,187,112,242,68,1.1761363636363635:1,177,
438,761,343,284,62,94,184,113,241,67,1.168091168091168:1,176,
444,757,343,288,61,93,176,117,243,67,1.1566951566951567:1,177,
450,752,343,293,61,93,168,119,244,67,1.1671469740634006:1,179,
456,749,343,296,60,93,163,120,246,67,1.177325581395349:1,178,
462,743,343,302,60,93,159,123,243,65,1.1788856304985338:1,176,
468,736,343,309,60,93,153,125,243,62,1.1710914454277286:1,175,
474,731,343,314,60,93,149,126,243,60,1.182089552238806:1,176,
480,728,343,317,59,93,141,134,241,60,1.1861861861861862:1,174,
486,726,343,319,58,93,137,138,239,61,1.1801801801801801:1,172,
492,774,394,322,50,104,180,141,240,59,1.15:1,173,
498,767,394,329,48,104,174,143,242,56,1.1484593837535013:1,173,
504,763,394,333,47,104,170,147,240,55,1.1432584269662922:1,171,
510,756,394,340,44,103,165,150,239,55,1.141643059490085:1,170,
516,753,394,343,43,103,165,146,242,54,1.1392045454545454:1,171,
522,749,394,347,43,102,165,145,242,52,1.1339031339031338:1,170,
528,744,394,352,42,102,165,141,241,53,1.1257142857142857:1,166,
534,740,394,356,41,101,164,136,243,55,1.1203438395415473:1,166,
540,734,394,362,41,101,163,132,243,54,1.1091954022988506:1,166,
546,733,394,363,41,101,163,129,244,55,1.1123919308357348:1,166,
552,727,394,369,41,100,162,124,244,56,1.119533527696793:1,166,
558,722,394,374,41,100,161,122,239,59,1.1235294117647059:1,161,
564,768,443,377,52,95,191,127,242,61,1.1333333333333333:1,162,
570,766,443,379,50,96,190,126,243,61,1.1337047353760445:1,164,
576,759,443,386,49,96,189,123,244,58,1.1320224719101124:1,165,
582,751,443,394,48,95,188,117,247,56,1.1335227272727273:1,166,
588,745,443,400,46,95,188,115,243,58,1.1346704871060171:1,163,
594,741,443,404,46,95,187,105,251,57,1.1293103448275863:1,166,
600,737,443,408,45,95,186,102,250,59,1.130057803468208:1,165,
606,732,443,413,44,95,186,98,251,58,1.115606936416185:1,165,
612,727,443,418,43,94,185,97,250,58,1.1133720930232558:1,164,
618,725,443,420,43,94,184,94,252,58,1.1137026239067056:1,166,
624,715,443,430,42,94,184,90,247,58,1.1153846153846154:1,162,
630,710,443,435,39,94,183,84,251,59,1.1130952380952381:1,166,
636,757,494,439,54,77,193,125,249,59,1.0969529085872576:1,165,
642,754,494,442,52,75,194,124,249,60,1.0944444444444446:1,163,
648,747,494,449,50,75,194,120,249,59,1.098314606741573:1,161,
654,743,494,453,50,75,194,118,250,56,1.0988700564971752:1,161,
660,739,494,457,49,75,193,111,256,55,1.1114285714285714:1,163,
666,736,494,460,49,75,193,105,259,55,1.1149425287356323:1,164,
672,725,494,471,47,75,193,99,258,53,1.1198830409356726:1,164,
678,722,494,474,47,73,193,93,264,52,1.1297935103244838:1,166,
684,716,494,480,47,73,191,90,263,52,1.1183431952662721:1,166,
690,712,494,484,46,73,191,83,265,54,1.1127596439169138:1,167,
696,710,494,486,46,73,189,79,267,56,1.1194029850746268:1,166,
702,702,494,494,44,73,188,74,267,56,1.1337386018237081:1,167,
708,753,552,501,61,78,174,120,266,54,1.1700288184438041:1,167,
714,749,554,507,61,77,170,119,269,53,1.177325581395349:1,169,
720,743,554,513,59,76,170,113,271,54,1.1788856304985338:1,167,
726,735,554,521,58,75,169,108,269,56,1.1875:1,165,
732,727,554,529,57,75,168,106,265,56,1.1897590361445782:1,163,
738,722,554,534,55,75,167,106,264,55,1.1812688821752266:1,162,
744,718,554,538,54,75,166,106,261,56,1.1890243902439024:1,161,
750,714,554,542,53,75,166,106,259,55,1.2037037037037037:1,161,
756,708,554,548,51,75,166,106,255,55,1.1987577639751552:1,157,
762,702,554,554,48,74,166,106,253,55,1.19375:1,156,
768,700,554,556,47,74,166,106,251,56,1.1943573667711598:1,155,
774,697,554,559,46,74,166,106,249,56,1.1918238993710693:1,154,
780,744,605,563,55,84,195,106,249,55,1.1946902654867257:1,154,
786,739,607,570,53,82,160,131,258,55,1.1863905325443787:1,157,
792,735,607,574,53,81,160,131,255,55,1.1940298507462686:1,156,
798,729,607,580,50,81,159,131,252,56,1.1957831325301205:1,154,
804,723,607,586,50,81,157,130,250,55,1.1975683890577509:1,154,
810,718,607,591,47,81,157,130,248,55,1.2024539877300613:1,154,
816,714,607,595,47,81,157,129,246,54,1.2037037037037037:1,153,
822,712,607,597,47,81,156,129,245,54,1.2111801242236024:1,153,
828,706,607,603,44,81,156,129,242,54,1.227129337539432:1,151,
834,703,607,606,42,81,156,129,240,55,1.2317460317460318:1,150,
840,700,607,609,42,80,155,129,239,55,1.2292993630573248:1,149,
846,696,607,613,42,80,155,129,235,55,1.2379421221864952:1,148,
852,743,658,617,93,80,155,127,234,54,1.2047477744807122:1,147,
858,738,659,623,52,82,155,127,268,54,1.2228915662650603:1,167,
864,730,659,631,49,82,153,127,265,54,1.2121212121212122:1,166,
870,726,659,635,48,82,153,127,262,54,1.2269938650306749:1,165,
876,725,659,636,48,82,153,126,262,54,1.2239263803680982:1,165,
882,720,659,641,47,82,153,125,260,53,1.2222222222222223:1,164,
888,717,659,644,47,82,153,125,258,52,1.2267080745341614:1,163,
894,709,659,652,46,81,153,124,254,51,1.2365930599369086:1,162,
900,704,659,657,46,81,153,123,250,51,1.2492012779552715:1,161,
906,694,659,667,45,80,151,123,245,50,1.2459546925566343:1,159,
912,688,659,673,45,80,151,122,242,48,1.2557377049180327:1,158,
918,683,659,678,45,79,151,122,240,46,1.2615894039735098:1,158,
924,680,659,681,45,79,151,121,238,46,1.2591362126245846:1,156,
930,731,712,683,54,82,146,121,281,47,1.228658536585366:1,177,
936,726,712,688,52,81,145,121,280,47,1.2338461538461538:1,176,
942,720,712,694,50,81,145,121,276,47,1.2429906542056075:1,174,
948,711,712,703,48,81,144,120,271,47,1.25:1,172,
954,709,712,705,47,81,144,120,269,48,1.2436708860759493:1,170,
960,705,712,709,46,81,143,120,266,49,1.2523961661341854:1,169,
966,699,712,715,46,81,142,120,265,45,1.247588424437299:1,169,
972,694,712,720,46,80,141,120,261,46,1.2532467532467533:1,167,
978,693,712,721,46,80,141,120,259,47,1.25:1,165,
984,685,712,729,45,80,141,119,257,43,1.2532894736842106:1,163,
990,679,712,735,45,79,141,119,254,41,1.255813953488372:1,161,
996,674,712,740,44,79,140,119,253,39,1.261744966442953:1,161,
1002,712,755,745,44,83,151,109,286,39,1.2180685358255452:1,178,
1008,705,755,752,42,83,149,111,283,37,1.22397476340694:1,177,
1014,698,755,759,42,83,149,111,277,36,1.2300319488817892:1,175,
1020,695,755,762,42,83,149,111,274,36,1.2419354838709677:1,175,
1026,692,755,765,41,83,149,111,272,36,1.254071661237785:1,175,
1032,692,755,765,41,83,149,111,272,36,1.254071661237785:1,175,
1038,691,755,766,41,83,149,111,271,36,1.2581699346405228:1,175,
1044,686,755,771,40,83,147,110,270,36,1.2640264026402641:1,175,
1050,684,755,773,40,83,146,109,270,36,1.2724252491694352:1,175,
1056,682,755,775,39,83,146,109,269,36,1.2733333333333334:1,175,
1062,675,755,782,39,83,146,107,267,33,1.2804054054054055:1,174,
1068,671,755,786,39,83,146,107,264,32,1.282312925170068:1,173,
1074,722,811,791,59,78,158,101,295,31,1.2633228840125392:1,189,
1080,716,811,797,55,79,156,102,293,31,1.2658227848101267:1,188,
1086,709,811,804,55,79,155,101,288,31,1.2724358974358974:1,186,
1092,704,811,809,54,79,154,101,285,31,1.270967741935484:1,183,
1098,698,811,815,54,78,154,101,282,29,1.2588996763754046:1,181,
1104,696,811,817,54,78,153,101,278,32,1.2597402597402598:1,178,
1110,688,811,825,54,78,153,100,273,30,1.2483660130718954:1,175,
1116,683,811,830,54,78,151,100,267,33,1.2393442622950819:1,171,
1122,680,811,833,54,78,150,99,265,34,1.2442244224422443:1,170,
1128,677,811,836,54,78,150,99,263,33,1.2417218543046358:1,169,
1134,675,811,838,54,78,150,99,261,33,1.25:1,169,
1140,668,811,845,51,77,150,99,259,32,1.2567567567567568:1,168,
1146,721,865,846,56,86,157,94,295,33,1.2116564417177915:1,182,
1152,720,867,849,56,86,156,94,295,33,1.2222222222222223:1,183,
1158,719,867,850,56,86,156,94,294,33,1.2191358024691359:1,182,
1164,716,867,853,55,86,156,94,291,34,1.21671826625387:1,180,
1170,715,867,854,55,86,155,94,291,34,1.220496894409938:1,180,
1176,713,867,856,55,86,155,94,289,34,1.2211838006230529:1,179,
1182,709,867,860,54,86,154,94,287,34,1.229559748427673:1,179,
1188,706,867,863,53,86,154,94,283,36,1.220125786163522:1,176,
1194,703,867,866,52,86,154,94,281,36,1.2176656151419558:1,175,
1200,700,867,869,51,86,154,94,278,37,1.2222222222222223:1,175,
1206,695,867,874,50,86,153,94,274,38,1.2275641025641026:1,173,
1212,689,867,880,48,86,152,94,272,37,1.2297734627831716:1,172,
1218,733,912,881,64,85,182,94,272,36,1.2212121212121212:1,172,
1224,732,914,884,47,96,151,102,300,36,1.2114803625377644:1,184,
1230,729,914,887,46,96,151,102,299,35,1.209090909090909:1,183,
1236,724,914,892,45,96,151,102,295,35,1.2006079027355623:1,179,
1242,717,914,899,45,96,151,100,288,37,1.2061538461538461:1,175,
1248,714,914,902,45,96,151,100,283,39,1.2037037037037037:1,171,
1254,707,914,909,43,96,151,99,278,40,1.2024922118380061:1,168,
1260,705,914,911,42,96,151,99,276,41,1.203125:1,166,
1266,700,914,916,41,96,150,99,274,40,1.2082018927444795:1,166,
1272,696,914,920,40,96,150,99,271,40,1.2095238095238094:1,164,
1278,695,914,921,40,96,150,98,271,40,1.2063492063492063:1,164,
1284,692,914,924,40,96,150,98,269,39,1.1968253968253968:1,162,
1290,710,938,930,63,96,149,98,265,39,1.191358024691358:1,160,
1296,742,973,933,59,84,163,105,292,39,1.1887905604719764:1,172,
1302,737,973,938,59,84,163,105,287,39,1.193452380952381:1,170,
1308,732,973,943,58,84,163,104,285,38,1.1850746268656716:1,168,
1314,728,973,947,58,84,163,103,278,42,1.1861861861861862:1,163,
1320,724,973,951,56,84,163,102,277,42,1.1873111782477341:1,162,
1326,720,973,955,54,84,162,102,276,42,1.1884498480243162:1,161,
1332,714,973,961,52,84,162,102,274,40,1.1901840490797546:1,161,
1338,705,973,970,48,84,161,102,271,39,1.1962616822429906:1,160,
1344,701,973,974,48,84,161,102,268,38,1.2044025157232705:1,159,
1350,696,973,979,48,84,161,101,263,39,1.21656050955414:1,157,
1356,693,973,982,48,84,161,101,259,40,1.2282958199356913:1,157,
1362,688,973,987,47,84,161,101,258,37,1.212218649517685:1,156,
1368,739,1027,990,54,83,170,105,290,37,1.1994047619047619:1,172,
1374,734,1027,995,54,83,169,105,286,37,1.2108433734939759:1,171,
1380,732,1027,997,53,83,169,105,286,36,1.2114803625377644:1,171,
1386,724,1027,1005,52,83,167,105,282,35,1.2345679012345678:1,171,
1392,720,1027,1009,51,83,165,105,281,35,1.2291021671826625:1,171,
1398,718,1027,1011,51,82,165,105,279,36,1.236760124610592:1,170,
1404,715,1027,1014,50,82,165,105,276,37,1.2413793103448276:1,169,
1410,705,1027,1024,46,81,164,105,272,37,1.2741935483870968:1,169,
1416,703,1027,1026,46,81,164,105,268,39,1.2750809061488673:1,167,
1422,700,1027,1029,46,81,162,105,267,39,1.2727272727272727:1,166,
1428,693,1027,1036,44,81,162,102,266,38,1.257328990228013:1,165,
1434,692,1027,1037,44,81,162,102,264,39,1.261437908496732:1,164,
