Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,230,147,2.4468085106382977,1.5638297872340425,8.847234042553193,3.3538297872340426,
12,219,158,2.3297872340425534,1.6808510638297873,8.307872340425535,3.594255319148936,
18,211,166,2.24468085106383,1.7659574468085106,8.04617021276596,3.697446808510639,
24,210,167,2.234042553191489,1.7765957446808511,8.003617021276597,3.729361702127661,
30,205,172,2.1808510638297873,1.8297872340425532,7.628085106382982,3.857021276595746,
36,201,176,2.1382978723404253,1.872340425531915,7.51021276595745,3.940212765957448,
42,195,182,2.074468085106383,1.9361702127659575,7.222978723404258,4.0317021276595755,
48,188,189,2.0,2.0106382978723403,6.929361702127661,4.190212765957448,
54,183,194,1.946808510638298,2.0638297872340425,6.693085106382979,4.27872340425532,
60,178,199,1.8936170212765957,2.117021276595745,6.398404255319151,4.406382978723404,
66,175,202,1.8617021276595744,2.148936170212766,6.2122340425531934,4.427659574468086,
72,172,205,1.8297872340425532,2.1808510638297873,6.087765957446811,4.448936170212766,
78,165,212,1.7553191489361701,2.25531914893617,5.844148936170216,4.53468085106383,
84,159,218,1.6914893617021276,2.3191489361702127,5.673936170212768,4.599574468085106,
90,158,219,1.6808510638297873,2.3297872340425534,5.5938297872340454,4.64,
96,157,220,1.6702127659574468,2.3404255319148937,5.586702127659577,4.624042553191489,
102,153,224,1.627659574468085,2.382978723404255,5.289148936170215,4.643510638297872,
108,151,226,1.6063829787234043,2.404255319148936,5.212553191489363,4.6732978723404255,
114,149,228,1.5851063829787233,2.425531914893617,4.905106382978724,4.778617021276596,
120,148,229,1.574468085106383,2.4361702127659575,4.944468085106384,4.783936170212766,
126,148,229,1.574468085106383,2.4361702127659575,4.944468085106384,4.762659574468085,
132,141,236,1.5,2.5106382978723403,4.7392553191489375,4.82436170212766,
138,140,237,1.4893617021276595,2.521276595744681,4.735531914893618,4.821702127659575,
144,139,238,1.4787234042553192,2.5319148936170213,4.495425531914894,4.868829787234042,
150,138,239,1.4680851063829787,2.5425531914893615,4.553936170212767,4.9347872340425525,
156,135,242,1.4361702127659575,2.574468085106383,4.452872340425532,5.002872340425531,
162,133,244,1.4148936170212767,2.595744680851064,4.38904255319149,5.045425531914892,
168,129,248,1.372340425531915,2.6382978723404253,4.215638297872341,5.173085106382978,
174,127,250,1.351063829787234,2.6595744680851063,4.137978723404256,5.241170212765957,
180,123,254,1.3085106382978724,2.702127659574468,4.036595744680851,5.297553191489361,
186,122,255,1.297872340425532,2.7127659574468086,4.008936170212766,5.318829787234042,
192,119,258,1.2659574468085106,2.74468085106383,3.9259574468085114,5.340106382978723,
198,120,257,1.2765957446808511,2.734042553191489,3.9578723404255327,5.318829787234042,
204,121,256,1.2872340425531914,2.723404255319149,3.9791489361702137,5.318829787234042,
210,118,259,1.2553191489361701,2.75531914893617,3.8589361702127665,5.340106382978723,
216,115,262,1.2234042553191489,2.7872340425531914,3.7748936170212777,5.384787234042553,
222,116,261,1.2340425531914894,2.776595744680851,3.785531914893618,5.368829787234042,
228,116,261,1.2340425531914894,2.776595744680851,3.785531914893618,5.368829787234042,
234,115,262,1.2234042553191489,2.7872340425531914,3.71531914893617,5.383723404255319,
240,117,260,1.2446808510638299,2.765957446808511,3.793297872340426,5.341170212765958,
246,115,262,1.2234042553191489,2.7872340425531914,3.684787234042554,5.364574468085106,
252,113,264,1.202127659574468,2.8085106382978724,3.648617021276596,5.4039361702127655,
258,114,263,1.2127659574468086,2.797872340425532,3.669893617021277,5.39968085106383,
264,114,263,1.2127659574468086,2.797872340425532,3.6238297872340426,5.408191489361702,
270,111,266,1.1808510638297873,2.8297872340425534,3.4070212765957453,5.371170212765957,
276,107,270,1.1382978723404256,2.872340425531915,3.287872340425532,5.520106382978722,
282,107,270,1.1382978723404256,2.872340425531915,3.278617021276596,5.544574468085106,
288,105,272,1.1170212765957446,2.893617021276596,3.1754255319148945,5.605212765957446,
294,102,275,1.0851063829787233,2.925531914893617,3.0521276595744684,5.621170212765956,
300,104,273,1.1063829787234043,2.904255319148936,3.1425531914893625,5.635000000000001,
306,102,275,1.0851063829787233,2.925531914893617,3.0984042553191498,5.648297872340426,
312,100,277,1.0638297872340425,2.9468085106382977,3.0718085106382986,5.717446808510638,
318,97,280,1.0319148936170213,2.978723404255319,2.9441489361702136,5.754680851063829,
324,97,280,1.0319148936170213,2.978723404255319,2.903723404255319,5.7142553191489345,
330,99,278,1.053191489361702,2.9574468085106385,3.088829787234043,5.7131914893617015,
336,98,279,1.0425531914893618,2.9680851063829787,3.0760638297872345,5.7131914893617015,
342,96,281,1.0212765957446808,2.9893617021276597,2.9678723404255325,5.775212765957447,
348,96,281,1.0212765957446808,2.9893617021276597,2.952872340425532,5.754999999999999,
354,95,282,1.0106382978723405,3.0,2.942234042553191,5.7762765957446796,
360,98,279,1.0425531914893618,2.9680851063829787,3.091170212765958,5.603936170212766,
366,96,281,1.0212765957446808,2.9893617021276597,3.0677659574468086,5.608191489361702,
372,101,276,1.074468085106383,2.9361702127659575,3.2667021276595745,5.528404255319148,
378,101,276,1.074468085106383,2.9361702127659575,3.3190425531914896,5.546702127659574,
