Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,699,0,2,83,107,116,128,236,29,0.9801699716713881:1,184,
12,695,0,6,71,111,118,127,238,30,0.9744318181818182:1,185,
18,692,0,9,61,116,118,127,238,32,0.9771428571428571:1,183,
24,689,0,12,58,112,121,124,241,33,0.9798850574712644:1,186,
30,686,0,15,50,117,122,118,246,33,0.9769452449567724:1,187,
36,680,0,21,42,115,127,117,244,35,0.9825072886297376:1,183,
42,677,0,24,35,119,124,116,246,37,0.97953216374269:1,187,
48,674,0,27,30,120,128,109,250,37,0.9765395894428153:1,189,
54,690,16,27,42,121,128,111,248,40,0.9491525423728814:1,187,
60,687,16,30,29,131,126,112,249,40,0.9461756373937678:1,187,
66,684,16,33,24,134,124,112,249,41,0.9431818181818182:1,188,
72,684,16,33,17,138,124,112,250,43,0.9431818181818182:1,188,
78,678,16,39,15,131,130,110,248,44,0.9538904899135446:1,190,
84,677,16,40,15,128,129,110,251,44,0.9566473988439307:1,192,
90,674,16,43,14,115,139,109,249,48,0.9650145772594753:1,191,
96,669,16,48,12,111,142,104,252,48,0.9676470588235294:1,192,
102,667,16,50,12,104,148,100,254,49,0.9733727810650887:1,193,
108,662,16,55,12,101,149,93,257,50,0.9761194029850746:1,194,
114,659,16,58,12,99,148,93,258,49,0.9730538922155688:1,196,
120,654,16,63,11,94,146,95,260,48,0.9878419452887538:1,198,
126,710,78,69,62,102,145,97,256,48,0.9722222222222222:1,195,
132,704,78,75,60,100,145,94,253,52,0.9719887955182073:1,192,
138,702,78,77,60,97,143,99,248,55,0.9774647887323944:1,188,
144,696,78,83,59,91,147,94,250,55,0.9829059829059829:1,187,
150,693,78,86,58,83,154,90,253,55,0.98:1,187,
156,691,78,88,58,75,159,90,251,58,0.9799426934097422:1,185,
162,689,78,90,58,64,167,90,252,58,0.9798850574712644:1,187,
168,686,78,93,58,62,166,92,248,60,0.9884057971014493:1,184,
174,683,78,96,57,56,171,91,247,61,0.9854651162790697:1,182,
180,673,78,106,55,51,174,88,243,62,1.0029761904761905:1,179,
186,670,78,109,55,45,176,89,243,62,1.0059880239520957:1,179,
192,668,78,111,54,40,177,85,248,64,1.006006006006006:1,182,
198,729,144,116,66,90,177,85,246,65,1.0193905817174516:1,179,
204,724,144,121,64,77,184,88,248,63,1.0167130919220055:1,180,
210,721,144,124,64,74,185,89,248,61,1.0196078431372548:1,179,
216,713,144,132,58,68,188,84,253,62,1.0141242937853108:1,180,
222,709,144,136,58,63,191,83,254,60,1.01994301994302:1,180,
228,704,144,141,56,63,190,81,253,61,1.0114285714285713:1,179,
234,696,144,149,52,63,189,80,250,62,1.0115606936416186:1,178,
240,692,144,153,52,63,189,78,249,61,1.0174927113702623:1,178,
246,688,144,157,52,63,187,78,248,60,1.0294985250737463:1,178,
252,685,144,160,51,63,187,77,247,60,1.0266272189349113:1,177,
258,683,144,162,51,63,184,76,250,59,1.0327380952380953:1,177,
264,679,144,166,49,63,181,77,247,62,1.026865671641791:1,173,
270,729,196,168,53,101,185,80,248,62,1.0138121546961325:1,175,
276,725,197,173,53,100,181,82,248,61,1.0083102493074791:1,175,
282,722,197,176,53,100,179,80,248,62,1.011142061281337:1,175,
288,716,197,182,52,100,178,75,250,61,1.0225988700564972:1,177,
294,713,197,185,51,100,174,76,253,59,1.0255681818181819:1,179,
300,708,197,190,50,100,172,77,251,58,1.022857142857143:1,177,
306,707,197,191,50,100,167,79,252,59,1.02:1,177,
312,701,197,197,49,100,162,81,250,59,1.0377906976744187:1,176,
318,697,197,201,48,100,159,83,248,59,1.0380116959064327:1,175,
324,693,197,205,48,100,155,84,247,59,1.0382352941176471:1,174,
330,691,197,207,48,100,150,87,249,57,1.0383480825958702:1,176,
336,690,197,208,47,100,147,87,252,57,1.0414201183431953:1,176,
342,742,254,213,60,96,191,88,248,59,1.0054054054054054:1,174,
348,740,258,219,58,95,193,88,247,59,1.0:1,176,
354,740,258,219,58,95,192,87,249,59,1.0:1,176,
360,737,258,222,58,94,189,85,252,59,0.997289972899729:1,177,
366,731,258,228,57,94,182,90,246,62,0.9972677595628415:1,170,
372,723,258,236,55,94,175,95,240,64,0.9972375690607734:1,166,
378,718,258,241,52,94,172,95,240,65,1.0:1,167,
384,714,258,245,52,93,161,102,240,66,0.994413407821229:1,166,
390,709,258,250,52,93,157,104,237,66,1.002824858757062:1,165,
396,702,258,257,50,93,152,109,232,66,1.0057142857142858:1,162,
402,695,258,264,49,93,150,109,229,65,1.0028818443804035:1,159,
408,692,258,267,49,93,149,107,230,64,1.0057971014492753:1,160,
414,741,309,269,100,93,147,106,233,62,1.013586956521739:1,162,
420,742,311,270,52,95,193,104,234,64,1.010840108401084:1,164,
426,737,311,275,51,95,190,103,234,64,1.0136612021857923:1,164,
432,732,311,280,49,95,182,107,234,65,1.0165289256198347:1,164,
438,730,311,282,49,95,176,112,232,66,1.0165745856353592:1,163,
444,725,311,287,49,94,172,115,232,63,1.0308123249299719:1,163,
450,721,311,291,48,94,162,124,231,62,1.0252808988764044:1,163,
456,714,311,298,47,94,156,128,231,58,1.04:1,163,
462,711,311,301,46,93,155,127,233,57,1.043103448275862:1,163,
468,708,311,304,45,93,148,134,231,57,1.0521739130434782:1,161,
474,704,311,308,43,92,144,137,232,56,1.0584795321637428:1,161,
480,698,311,314,39,92,138,139,233,57,1.0589970501474926:1,162,
486,691,311,321,38,91,133,144,230,55,1.0504451038575668:1,159,
492,747,371,325,60,84,173,139,236,55,1.013477088948787:1,162,
498,743,371,329,59,84,161,149,236,54,1.013550135501355:1,164,
504,736,371,336,59,83,157,152,233,52,1.0331491712707181:1,164,
510,734,371,338,59,82,149,158,234,52,1.038888888888889:1,164,
516,730,371,342,58,82,149,155,234,52,1.0448179271708684:1,163,
522,723,371,349,56,82,149,149,235,52,1.0598290598290598:1,164,
528,720,371,352,54,82,149,146,236,53,1.0512820512820513:1,163,
534,718,371,354,53,82,149,141,240,53,1.0455840455840455:1,166,
540,715,371,357,53,82,148,140,239,53,1.0487106017191976:1,165,
546,711,371,361,52,82,147,134,243,53,1.0489913544668588:1,167,
552,705,371,367,50,82,147,131,244,51,1.055393586005831:1,167,
558,702,371,370,49,82,147,127,247,50,1.0526315789473684:1,169,
564,753,427,375,56,86,181,133,247,50,1.002659574468085:1,169,
570,749,427,379,53,84,183,131,247,51,1.0080428954423593:1,167,
576,742,427,386,52,84,183,129,242,52,1.0054054054054054:1,163,
582,740,427,388,52,84,183,126,245,50,1.0:1,163,
588,739,427,389,52,84,183,119,252,49,1.002710027100271:1,164,
594,735,427,393,50,84,183,115,250,53,1.002724795640327:1,162,
600,733,427,395,50,84,183,106,258,52,1.0027322404371584:1,166,
606,725,427,403,48,83,183,101,257,53,1.0083102493074791:1,165,
612,720,427,408,47,82,182,96,260,53,1.011173184357542:1,169,
618,716,427,412,47,82,182,92,261,52,1.0112359550561798:1,168,
624,710,427,418,45,82,182,91,260,50,1.0227920227920229:1,167,
630,704,427,424,45,82,182,87,259,49,1.0171919770773639:1,166,
636,748,474,427,48,91,170,132,259,48,1.02710027100271:1,165,
642,744,474,431,45,92,166,134,258,49,1.0272479564032697:1,165,
648,736,474,439,45,91,166,131,254,49,1.021978021978022:1,163,
654,731,474,444,43,91,166,126,258,47,1.0193370165745856:1,166,
660,726,474,449,42,91,166,121,260,46,1.0222841225626742:1,167,
666,723,474,452,41,91,166,115,261,49,1.0195530726256983:1,169,
672,717,474,458,38,91,166,104,269,49,1.0084033613445378:1,173,
678,711,474,464,37,91,166,102,267,48,1.0141643059490084:1,172,
684,708,474,467,37,91,166,97,270,47,1.0056657223796035:1,174,
690,703,474,472,35,91,164,94,268,51,0.9971590909090909:1,171,
696,698,474,477,35,90,164,88,269,52,1.0057471264367817:1,172,
702,698,474,477,35,90,164,82,275,52,1.0057471264367817:1,174,
708,747,526,480,52,79,171,118,275,52,1.013477088948787:1,175,
714,740,528,489,51,78,169,111,282,49,1.005420054200542:1,179,
720,737,528,492,50,78,169,104,288,48,1.008174386920981:1,181,
726,729,528,500,47,78,168,100,289,47,1.0027472527472527:1,182,
732,722,528,507,46,78,168,96,287,47,1.0167597765363128:1,182,
738,714,528,515,44,78,168,94,281,49,1.0226628895184136:1,180,
744,708,528,521,43,78,166,93,280,48,1.0286532951289398:1,179,
750,703,528,526,43,78,166,93,275,48,1.03768115942029:1,178,
756,699,528,530,42,78,166,93,272,48,1.0379008746355685:1,177,
762,696,528,533,42,78,165,93,269,49,1.0410557184750733:1,175,
768,693,528,536,42,78,165,93,266,49,1.032258064516129:1,172,
774,689,528,540,42,77,165,93,265,47,1.0324483775811208:1,172,
780,738,583,546,60,72,204,92,263,47,0.9945945945945946:1,171,
786,731,584,554,53,74,164,125,269,46,0.9972677595628415:1,170,
792,727,584,558,51,74,164,125,267,46,1.002754820936639:1,169,
798,722,584,563,50,74,164,125,264,45,1.011142061281337:1,168,
804,715,584,570,50,73,164,124,259,45,1.0197740112994351:1,166,
810,712,584,573,50,73,164,123,258,44,1.0227272727272727:1,165,
816,709,584,576,49,73,164,123,256,44,1.0257142857142858:1,163,
822,704,584,581,48,73,163,122,254,44,1.0405797101449274:1,163,
828,703,584,582,48,73,163,122,252,45,1.0436046511627908:1,163,
834,698,584,587,46,73,163,121,251,44,1.0469208211143695:1,162,
840,691,584,594,44,72,163,119,249,44,1.056547619047619:1,162,
846,685,584,600,42,71,161,119,248,44,1.057057057057057:1,162,
852,742,647,606,101,71,161,118,247,44,1.044077134986226:1,161,
858,742,652,611,66,76,151,120,285,44,1.0328767123287672:1,179,
864,737,652,616,65,76,151,120,281,44,1.0359116022099448:1,178,
870,733,652,620,64,76,151,120,277,45,1.0361111111111112:1,176,
876,732,652,621,63,76,151,120,277,45,1.0389972144846797:1,176,
882,728,652,625,63,76,150,120,273,46,1.0449438202247192:1,175,
888,723,652,630,62,76,150,119,271,45,1.0308988764044944:1,173,
894,720,652,633,60,76,150,118,271,45,1.0224719101123596:1,173,
900,714,652,639,60,76,150,116,268,44,1.0112676056338028:1,170,
906,710,652,643,59,76,150,116,264,45,1.0113314447592068:1,168,
912,704,652,649,59,76,149,116,259,45,1.0229885057471264:1,166,
918,702,652,651,59,76,149,116,257,45,1.0230547550432276:1,164,
924,698,652,655,57,76,149,116,256,44,1.0231884057971015:1,164,
930,751,710,660,57,96,151,113,291,43,1.0631868131868132:1,175,
936,743,710,668,56,95,151,113,285,43,1.0581717451523547:1,172,
942,738,710,673,55,95,151,113,281,43,1.0614525139664805:1,170,
948,731,710,680,53,95,151,113,279,40,1.0591549295774647:1,170,
954,728,710,683,53,95,151,113,278,38,1.0623229461756374:1,169,
