Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,694,0,8,67,107,102,129,258,31,0.9715909090909091:1,202,
12,692,0,10,62,108,103,128,259,32,0.9715099715099715:1,204,
18,690,0,12,56,107,107,123,264,33,0.9714285714285714:1,205,
24,686,0,16,44,113,112,119,262,36,0.9656160458452722:1,203,
30,683,0,19,36,112,117,114,267,37,0.9626436781609196:1,204,
36,681,0,21,32,111,115,118,266,39,0.962536023054755:1,203,
42,680,0,22,27,114,115,119,265,40,0.9653179190751445:1,202,
48,677,0,25,21,117,117,118,260,44,0.9680232558139535:1,197,
54,688,13,27,29,118,121,112,263,45,0.9657142857142857:1,198,
60,684,13,31,19,126,120,110,263,46,0.9655172413793104:1,195,
66,678,13,37,13,125,124,102,265,49,0.9709302325581395:1,195,
72,677,13,38,13,122,126,100,265,51,0.9680232558139535:1,195,
78,673,13,42,12,115,131,102,261,52,0.9736070381231672:1,191,
84,672,13,43,12,109,133,103,262,53,0.9764705882352941:1,191,
90,669,13,46,12,105,132,100,266,54,0.9734513274336283:1,190,
96,667,13,48,12,101,133,101,266,54,0.9792284866468842:1,189,
102,662,13,53,12,93,138,101,264,54,0.9761194029850746:1,188,
108,658,13,57,12,92,139,100,258,57,0.9819277108433735:1,185,
114,655,13,60,12,85,145,99,257,57,0.9848484848484849:1,184,
120,651,13,64,12,84,144,97,255,59,0.9787234042553191:1,185,
126,713,80,69,65,95,141,98,253,61,0.9971988795518207:1,186,
132,712,80,70,64,92,144,96,255,61,0.9943977591036415:1,185,
138,709,80,73,63,82,151,95,256,62,0.9915730337078652:1,187,
144,708,80,74,63,75,155,94,257,64,0.9943661971830986:1,186,
150,703,80,79,62,74,152,92,259,64,0.9858757062146892:1,188,
156,701,80,81,62,68,155,95,255,66,0.9914772727272727:1,187,
162,699,80,83,61,63,157,95,257,66,0.9857954545454546:1,188,
168,694,80,88,61,55,160,97,258,63,0.9885386819484241:1,188,
174,691,80,91,60,49,164,93,262,63,0.9913544668587896:1,189,
180,686,80,96,58,42,170,90,264,62,0.9884057971014493:1,188,
186,679,80,103,57,37,172,88,263,62,0.9912023460410557:1,185,
192,674,80,108,56,33,174,88,262,61,0.9940828402366864:1,184,
198,744,155,113,75,80,179,86,263,61,0.9893048128342246:1,184,
204,743,155,114,75,74,183,82,268,61,0.9919571045576407:1,186,
210,735,155,122,73,66,187,79,268,62,1.002724795640327:1,186,
216,731,155,126,72,65,185,74,272,63,1.0027397260273974:1,187,
222,726,155,131,72,64,182,74,273,61,1.0055248618784531:1,187,
228,724,155,133,71,64,180,73,274,62,1.005540166204986:1,186,
234,718,155,139,68,64,175,74,275,62,1.0:1,185,
240,715,155,142,68,63,173,76,272,63,1.0084269662921348:1,184,
246,707,155,150,66,63,173,72,270,63,1.0085227272727273:1,183,
252,704,155,153,66,63,170,68,272,65,1.0:1,182,
258,702,155,155,64,63,170,65,273,67,1.0:1,181,
264,698,155,159,62,63,169,64,272,68,1.0115273775216138:1,182,
270,735,199,166,45,115,174,66,266,69,1.0136986301369864:1,179,
276,730,201,173,46,110,175,67,260,72,1.0165745856353592:1,176,
282,721,201,182,45,110,173,68,255,70,1.0196078431372548:1,174,
288,717,201,186,44,110,172,67,254,70,1.019718309859155:1,174,
294,710,201,193,43,109,169,69,251,69,1.0227920227920229:1,173,
300,705,201,198,42,107,164,72,251,69,1.0258620689655173:1,174,
306,701,201,202,41,107,161,70,252,70,1.0318840579710145:1,176,
312,700,201,203,41,107,154,73,254,71,1.0348837209302326:1,178,
318,696,201,207,39,107,152,72,255,71,1.0291545189504374:1,178,
324,694,201,209,39,107,143,79,254,72,1.0233236151603498:1,177,
330,688,201,215,38,107,140,81,250,72,1.0355029585798816:1,175,
336,681,201,222,37,107,135,79,251,72,1.0512048192771084:1,175,
342,730,256,228,59,93,178,80,250,70,1.0110192837465564:1,176,
348,726,258,234,57,92,176,81,250,70,1.0110803324099722:1,176,
354,720,258,240,57,92,174,79,250,68,1.0055710306406684:1,176,
360,715,258,245,57,92,168,82,248,68,1.0084269662921348:1,176,
366,712,258,248,57,92,161,84,249,69,1.0169971671388103:1,178,
372,711,258,249,57,92,156,86,250,70,1.0198863636363635:1,179,
