Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,650,0,3,74,102,103,131,220,20,1.0:1,180,
12,648,0,5,68,100,105,126,226,23,1.0:1,182,
18,646,0,7,62,95,114,124,226,25,0.9938271604938271:1,181,
24,638,0,15,53,97,114,123,228,23,0.9752321981424149:1,181,
30,636,0,17,48,96,118,122,228,24,0.9690402476780186:1,180,
36,632,0,21,43,98,117,121,227,26,0.975:1,179,
42,630,0,23,35,101,116,124,227,27,0.9811320754716981:1,178,
48,625,0,28,25,104,118,124,226,28,0.9778481012658228:1,176,
54,637,18,34,36,103,121,126,223,28,0.9660493827160493:1,174,
60,636,18,35,26,106,126,123,225,30,0.9629629629629629:1,174,
66,633,18,38,19,111,125,122,224,32,0.9719626168224299:1,173,
72,629,18,42,14,109,129,119,223,35,0.9779874213836478:1,171,
78,627,18,44,14,108,128,115,227,35,0.9779179810725552:1,175,
84,624,18,47,14,103,131,114,226,36,0.9809523809523809:1,172,
90,621,18,50,14,99,133,112,226,37,0.9777070063694268:1,172,
96,619,18,52,14,95,136,109,227,38,0.9839743589743589:1,173,
102,618,18,53,13,90,139,107,228,41,0.9807692307692307:1,175,
108,611,18,60,13,88,139,103,226,42,0.9773462783171522:1,172,
114,608,18,63,13,83,140,100,230,42,0.974025974025974:1,174,
120,606,18,65,13,79,141,100,231,42,0.9675324675324676:1,174,
126,652,67,68,48,89,142,100,231,42,0.9938837920489296:1,174,
132,648,67,72,47,84,141,101,232,43,0.9938461538461538:1,172,
138,647,67,73,47,80,144,100,233,43,0.9907692307692307:1,173,
144,646,67,74,47,79,142,98,237,43,0.9876923076923076:1,174,
150,644,67,76,46,75,145,95,240,43,0.9876543209876543:1,176,
156,640,67,80,45,69,147,95,239,45,0.9937694704049844:1,174,
162,640,67,80,45,63,150,94,243,45,0.9937694704049844:1,176,
168,637,67,83,45,56,153,91,247,45,0.9968652037617555:1,178,
174,632,67,88,45,53,154,87,249,44,1.0:1,180,
180,630,67,90,44,49,157,84,252,44,1.0063694267515924:1,183,
186,626,67,94,43,45,157,83,253,45,1.0064102564102564:1,184,
192,621,67,99,42,38,163,78,256,44,1.0162337662337662:1,185,
198,688,136,101,69,72,167,76,254,50,1.0294985250737463:1,182,
204,685,137,105,68,65,175,74,253,50,1.0266272189349113:1,181,
210,684,137,106,68,59,176,77,253,51,1.029673590504451:1,181,
216,678,137,112,67,56,178,76,249,52,1.0360360360360361:1,181,
222,675,137,115,67,55,179,71,252,51,1.039274924471299:1,182,
228,673,137,117,65,55,176,73,252,52,1.0393939393939393:1,181,
234,666,137,124,64,55,174,70,252,51,1.061919504643963:1,181,
240,666,137,124,64,55,173,70,253,51,1.061919504643963:1,182,
246,663,137,127,63,54,171,69,256,50,1.0654205607476634:1,184,
252,662,137,128,63,54,170,67,257,51,1.06875:1,185,
258,659,137,131,63,54,167,65,259,51,1.0723270440251573:1,184,
264,653,137,137,60,53,167,63,258,52,1.0796178343949046:1,183,
270,694,185,144,49,97,179,61,256,52,1.0778443113772456:1,182,
276,691,185,147,47,98,176,61,256,53,1.0813253012048192:1,180,
282,686,185,152,47,98,170,62,256,53,1.0851063829787233:1,178,
288,683,185,155,46,97,170,61,254,55,1.0823170731707317:1,176,
294,676,185,162,46,96,168,63,248,55,1.0928792569659442:1,171,
300,671,185,167,43,96,161,68,249,54,1.103448275862069:1,171,
306,667,185,171,43,96,154,74,246,54,1.1174603174603175:1,172,
312,663,185,175,41,96,146,80,245,55,1.1114649681528663:1,171,
318,658,185,180,40,94,143,81,245,55,1.108974358974359:1,170,
324,653,185,185,39,93,137,83,244,57,1.1064516129032258:1,168,
330,651,185,187,38,93,132,86,243,59,1.1067961165048543:1,167,
336,649,185,189,38,93,130,84,244,60,1.1140065146579805:1,167,
342,706,245,192,61,94,160,87,245,59,1.0887573964497042:1,167,
348,703,247,197,62,91,157,88,244,61,1.1111111111111112:1,167,
354,702,247,198,62,91,152,91,240,66,1.1144578313253013:1,163,
360,695,247,205,60,91,148,94,237,65,1.1319018404907975:1,163,
366,693,247,207,58,91,147,94,238,65,1.1323076923076922:1,164,
372,692,247,208,58,91,146,93,239,65,1.1358024691358024:1,165,
378,686,247,214,58,91,143,93,237,64,1.1370716510903427:1,164,
384,683,247,217,58,91,137,94,239,64,1.141065830721003:1,165,
390,677,247,223,57,90,132,98,236,64,1.135646687697161:1,162,
396,675,247,225,56,90,128,100,236,65,1.1360759493670887:1,161,
402,671,247,229,55,90,125,101,236,64,1.1369426751592357:1,162,
408,664,247,236,52,90,123,98,236,65,1.135048231511254:1,162,
414,719,309,243,113,90,117,100,234,65,1.1722054380664653:1,161,
420,719,310,244,63,88,168,101,233,66,1.1722054380664653:1,159,
426,716,310,247,62,88,162,104,234,66,1.1762917933130699:1,158,
432,714,310,249,61,88,161,103,234,67,1.1702127659574468:1,157,
438,711,310,252,60,88,157,106,234,66,1.1743119266055047:1,157,
444,701,310,262,60,88,153,108,230,62,1.1770186335403727:1,155,
450,696,310,267,59,88,146,112,227,64,1.175:1,154,
456,695,310,268,59,87,140,116,229,64,1.1786833855799372:1,154,
462,691,310,272,58,86,135,119,229,64,1.1798107255520505:1,153,
468,685,310,278,55,86,131,121,226,66,1.1884984025559104:1,153,
474,677,310,286,54,85,127,124,224,63,1.198051948051948:1,152,
480,675,310,288,54,85,122,128,224,62,1.1915584415584415:1,152,
486,668,310,295,53,84,114,133,221,63,1.1973684210526316:1,150,
492,700,347,300,37,102,145,133,219,64,1.1943573667711598:1,149,
498,693,347,307,37,102,137,139,215,63,1.2:1,146,
504,691,347,309,37,102,132,138,219,63,1.2006369426751593:1,149,
510,684,347,316,36,101,129,137,218,63,1.2135922330097086:1,148,
516,680,347,320,36,101,127,133,220,63,1.2077922077922079:1,148,
522,676,347,324,35,101,127,126,224,63,1.2091503267973855:1,149,
528,673,347,327,35,101,127,120,228,62,1.1993464052287581:1,149,
534,672,347,328,34,101,127,115,233,62,1.196078431372549:1,153,
540,668,347,332,33,101,127,111,234,62,1.1973684210526316:1,152,
546,664,347,336,33,101,126,109,232,63,1.2133333333333334:1,151,
552,658,347,342,33,101,125,106,233,60,1.1933333333333334:1,151,
558,656,347,344,33,101,125,102,236,59,1.193979933110368:1,153,
564,701,397,349,49,85,159,109,240,59,1.1770186335403727:1,155,
570,694,397,356,48,85,159,105,239,58,1.1892744479495267:1,156,
576,691,397,359,47,85,159,102,239,59,1.1867088607594938:1,155,
582,687,397,363,46,84,159,100,240,58,1.194888178913738:1,157,
588,685,397,365,46,84,159,99,240,57,1.1884984025559104:1,157,
594,680,397,370,45,84,159,96,241,55,1.2006472491909386:1,157,
600,672,397,378,43,84,158,91,243,53,1.2178217821782178:1,157,
606,667,397,383,43,84,158,88,241,53,1.2307692307692308:1,158,
612,661,397,389,43,83,158,83,241,53,1.2255892255892256:1,159,
618,656,397,394,43,83,157,82,238,53,1.2465753424657535:1,158,
624,650,397,400,40,83,157,78,241,51,1.2413793103448276:1,160,
630,646,397,404,40,83,155,76,239,53,1.2430555555555556:1,157,
636,697,454,410,56,72,177,100,237,55,1.2411575562700965:1,156,
642,691,454,416,54,73,172,98,238,56,1.2362459546925566:1,154,
648,688,454,419,53,73,172,96,239,55,1.2337662337662338:1,154,
654,686,454,421,52,73,172,95,240,54,1.234527687296417:1,154,
