Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,226,151,2.404255319148936,1.6063829787234043,8.733404255319153,3.415531914893618,
12,220,157,2.3404255319148937,1.6702127659574468,8.295319148936175,3.584893617021277,
18,214,163,2.276595744680851,1.7340425531914894,8.024042553191492,3.7891489361702133,
24,210,167,2.234042553191489,1.7765957446808511,7.841063829787237,3.8774468085106393,
30,202,175,2.148936170212766,1.8617021276595744,7.592127659574471,4.033829787234042,
36,197,180,2.095744680851064,1.9148936170212767,7.450638297872343,4.168936170212766,
42,195,182,2.074468085106383,1.9361702127659575,7.338936170212769,4.186595744680851,
48,191,186,2.0319148936170213,1.9787234042553192,7.079361702127661,4.168510638297872,
54,188,189,2.0,2.0106382978723403,6.821914893617023,4.248297872340426,
60,179,198,1.9042553191489362,2.106382978723404,6.266595744680853,4.459999999999999,
66,175,202,1.8617021276595744,2.148936170212766,6.090000000000002,4.535531914893617,
72,172,205,1.8297872340425532,2.1808510638297873,6.021914893617023,4.588723404255319,
78,169,208,1.797872340425532,2.2127659574468086,5.868936170212766,4.632553191489362,
84,164,213,1.7446808510638299,2.265957446808511,5.583829787234044,4.663404255319149,
90,160,217,1.702127659574468,2.3085106382978724,5.3859574468085105,4.7389361702127655,
96,156,221,1.6595744680851063,2.351063829787234,5.201170212765958,4.7828723404255316,
102,148,229,1.574468085106383,2.4361702127659575,4.8703191489361695,4.924361702127659,
108,146,231,1.553191489361702,2.4574468085106385,4.856489361702127,4.94563829787234,
114,144,233,1.5319148936170213,2.478723404255319,4.770319148936169,4.971170212765958,
120,145,232,1.5425531914893618,2.4680851063829787,4.775638297872339,4.931808510638297,
126,145,232,1.5425531914893618,2.4680851063829787,4.767127659574467,4.918297872340426,
132,142,235,1.5106382978723405,2.5,4.647978723404254,4.937446808510638,
138,139,238,1.4787234042553192,2.5319148936170213,4.538404255319148,5.020425531914893,
144,137,240,1.4574468085106382,2.5531914893617023,4.417872340425531,5.041702127659574,
150,136,241,1.446808510638298,2.5638297872340425,4.39127659574468,5.052340425531915,
156,134,243,1.425531914893617,2.5851063829787235,4.409361702127659,5.086382978723404,
162,132,245,1.4042553191489362,2.606382978723404,4.358297872340424,5.1448936170212765,
168,132,245,1.4042553191489362,2.606382978723404,4.282021276595744,5.160851063829787,
174,127,250,1.351063829787234,2.6595744680851063,4.118191489361701,5.217234042553191,
180,123,254,1.3085106382978724,2.702127659574468,3.984574468085106,5.243191489361701,
186,120,257,1.2765957446808511,2.734042553191489,3.8893617021276587,5.261808510638297,
192,118,259,1.2553191489361701,2.75531914893617,3.8074468085106377,5.249042553191489,
198,119,258,1.2659574468085106,2.74468085106383,3.7851063829787224,5.247978723404255,
204,121,256,1.2872340425531914,2.723404255319149,3.8361702127659565,5.224574468085106,
210,120,257,1.2765957446808511,2.734042553191489,3.7585106382978717,5.224574468085106,
216,118,259,1.2553191489361701,2.75531914893617,3.80063829787234,5.287340425531914,
222,115,262,1.2234042553191489,2.7872340425531914,3.630425531914893,5.3884042553191485,
228,114,263,1.2127659574468086,2.797872340425532,3.592127659574467,5.413936170212765,
234,110,267,1.1702127659574468,2.8404255319148937,3.49627659574468,5.447021276595745,
240,110,267,1.1702127659574468,2.8404255319148937,3.418617021276595,5.480744680851064,
246,108,269,1.148936170212766,2.8617021276595747,3.338829787234042,5.507340425531916,
252,105,272,1.1170212765957446,2.893617021276596,3.2558510638297866,5.589255319148936,
258,105,272,1.1170212765957446,2.893617021276596,3.1930851063829784,5.587127659574468,
264,105,272,1.1170212765957446,2.893617021276596,3.199468085106383,5.592446808510638,
270,108,269,1.148936170212766,2.8617021276595747,3.3111702127659575,5.563723404255319,
276,106,271,1.127659574468085,2.882978723404255,3.1941489361702127,5.5690425531914896,
282,106,271,1.127659574468085,2.882978723404255,3.1941489361702127,5.5690425531914896,
288,104,273,1.1063829787234043,2.904255319148936,3.161170212765957,5.555212765957446,
294,106,271,1.127659574468085,2.882978723404255,3.3686170212765947,5.549893617021276,
300,104,273,1.1063829787234043,2.904255319148936,3.1984042553191485,5.592446808510638,
306,100,277,1.0638297872340425,2.9468085106382977,3.042021276595745,5.698829787234042,
312,98,279,1.0425531914893618,2.9680851063829787,2.995212765957447,5.675425531914892,
318,100,277,1.0638297872340425,2.9468085106382977,3.094148936170213,5.646702127659574,
324,101,276,1.074468085106383,2.9361702127659575,3.1122340425531916,5.6126595744680845,
330,98,279,1.0425531914893618,2.9680851063829787,2.951595744680851,5.670106382978722,
336,98,279,1.0425531914893618,2.9680851063829787,2.951595744680851,5.670106382978722,
342,99,278,1.053191489361702,2.9574468085106385,3.021808510638298,5.638191489361701,
348,99,278,1.053191489361702,2.9574468085106385,3.0058510638297875,5.635,
354,100,277,1.0638297872340425,2.9468085106382977,3.072872340425532,5.533936170212765,
360,97,280,1.0319148936170213,2.978723404255319,3.149468085106383,5.582127659574469,
366,98,279,1.0425531914893618,2.9680851063829787,3.2515957446808508,5.5544680851063815,
372,96,281,1.0212765957446808,2.9893617021276597,3.2005319148936167,5.6076595744680855,
378,96,281,1.0212765957446808,2.9893617021276597,3.1858510638297868,5.612127659574468,
384,97,280,1.0319148936170213,2.978723404255319,3.2156382978723403,5.599361702127658,
390,98,279,1.0425531914893618,2.9680851063829787,3.252659574468085,5.606595744680851,
396,97,280,1.0319148936170213,2.978723404255319,3.2101063829787226,5.62255319148936,
402,95,282,1.0106382978723405,3.0,3.089148936170213,5.599468085106382,
408,96,281,1.0212765957446808,2.9893617021276597,3.1079787234042553,5.597021276595744,
414,95,282,1.0106382978723405,3.0,2.9430851063829784,5.612978723404256,
420,95,282,1.0106382978723405,3.0,2.939893617021277,5.600212765957448,
426,94,283,1.0,3.0106382978723403,3.1079787234042553,5.568297872340426,
432,92,285,0.9787234042553191,3.0319148936170213,3.0484042553191486,5.570425531914893,
438,92,285,0.9787234042553191,3.0319148936170213,3.069680851063829,5.597021276595744,
444,90,287,0.9574468085106383,3.0531914893617023,3.002659574468085,5.608723404255319,
450,90,287,0.9574468085106383,3.0531914893617023,3.0218085106382975,5.617234042553191,
456,89,288,0.9468085106382979,3.0638297872340425,3.006914893617021,5.670425531914892,
462,90,287,0.9574468085106383,3.0531914893617023,3.1007446808510637,5.666382978723404,
468,90,287,0.9574468085106383,3.0531914893617023,3.1167021276595746,5.64191489361702,
474,90,287,0.9574468085106383,3.0531914893617023,3.1167021276595746,5.64191489361702,
480,89,288,0.9468085106382979,3.0638297872340425,3.0869148936170214,5.64191489361702,
486,89,288,0.9468085106382979,3.0638297872340425,3.095425531914894,5.6461702127659565,
492,89,288,0.9468085106382979,3.0638297872340425,3.0762765957446803,5.663191489361702,
498,88,289,0.9361702127659575,3.074468085106383,2.991170212765957,5.657872340425531,
504,87,290,0.925531914893617,3.0851063829787235,2.9613829787234045,5.670638297872339,
510,83,294,0.8829787234042553,3.127659574468085,2.7326595744680846,5.766382978723403,
516,82,295,0.8723404255319149,3.1382978723404253,2.653191489361702,5.759255319148935,
522,84,293,0.8936170212765957,3.117021276595745,2.7613829787234034,5.718510638297871,
528,84,293,0.8936170212765957,3.117021276595745,2.772021276595744,5.670638297872339,
534,83,294,0.8829787234042553,3.127659574468085,2.49063829787234,5.8161702127659565,
540,85,292,0.9042553191489362,3.106382978723404,2.565106382978723,5.784255319148936,
546,87,290,0.925531914893617,3.0851063829787235,2.692765957446808,5.760851063829787,
552,88,289,0.9361702127659575,3.074468085106383,2.757659574468084,5.719361702127659,
558,90,287,0.9574468085106383,3.0531914893617023,2.8108510638297863,5.705212765957445,
564,92,285,0.9787234042553191,3.0319148936170213,2.886702127659574,5.673297872340424,
570,91,286,0.9680851063829787,3.0425531914893615,2.8539361702127657,5.697978723404254,
576,92,285,0.9787234042553191,3.0319148936170213,2.8508510638297873,5.660851063829786,
582,88,289,0.9361702127659575,3.074468085106383,2.7301063829787235,5.734787234042551,
588,88,289,0.9361702127659575,3.074468085106383,2.740744680851064,5.717765957446807,
594,88,289,0.9361702127659575,3.074468085106383,2.740744680851064,5.717765957446807,
600,88,289,0.9361702127659575,3.074468085106383,2.740744680851064,5.717765957446807,
606,89,288,0.9468085106382979,3.0638297872340425,2.793936170212766,5.664574468085106,
612,91,286,0.9680851063829787,3.0425531914893615,2.9056382978723403,5.659255319148936,
618,91,286,0.9680851063829787,3.0425531914893615,2.9056382978723403,5.659255319148936,
624,92,285,0.9787234042553191,3.0319148936170213,2.9801063829787235,5.659255319148936,
630,93,284,0.9893617021276596,3.021276595744681,3.0226595744680846,5.637978723404254,
636,93,284,0.9893617021276596,3.021276595744681,3.0226595744680846,5.637978723404254,
642,93,284,0.9893617021276596,3.021276595744681,3.0226595744680846,5.637978723404254,
648,97,280,1.0319148936170213,2.978723404255319,3.4949999999999997,5.506063829787234,
654,99,278,1.053191489361702,2.9574468085106385,3.560957446808511,5.469893617021276,
660,101,276,1.074468085106383,2.9361702127659575,3.6513829787234044,5.398617021276595,
666,103,274,1.0957446808510638,2.9148936170212765,3.7226595744680853,5.387978723404255,
672,105,272,1.1170212765957446,2.893617021276596,3.7758510638297875,5.342234042553191,
678,106,271,1.127659574468085,2.882978723404255,3.829042553191489,5.342234042553191,
684,106,271,1.127659574468085,2.882978723404255,3.829042553191489,5.342234042553191,
690,107,270,1.1382978723404256,2.872340425531915,3.85031914893617,5.32095744680851,
696,109,268,1.1595744680851063,2.851063829787234,4.025319148936171,5.312978723404255,
702,109,268,1.1595744680851063,2.851063829787234,4.025319148936171,5.312978723404255,
708,109,268,1.1595744680851063,2.851063829787234,4.025319148936171,5.312978723404255,
714,110,267,1.1702127659574468,2.8404255319148937,4.067872340425532,5.259787234042553,
720,110,267,1.1702127659574468,2.8404255319148937,4.067872340425532,5.259787234042553,
726,111,266,1.1808510638297873,2.8297872340425534,4.099255319148937,5.2518085106382975,
732,111,266,1.1808510638297873,2.8297872340425534,4.099255319148937,5.2518085106382975,
738,111,266,1.1808510638297873,2.8297872340425534,4.099255319148937,5.2518085106382975,
744,111,266,1.1808510638297873,2.8297872340425534,4.099255319148937,5.2518085106382975,
750,113,264,1.202127659574468,2.8085106382978724,4.25031914893617,5.198617021276595,
756,113,264,1.202127659574468,2.8085106382978724,4.25031914893617,5.198617021276595,
762,114,263,1.2127659574468086,2.797872340425532,4.299255319148936,5.194361702127659,
768,115,262,1.2234042553191489,2.7872340425531914,4.316276595744681,5.189042553191489,
774,115,262,1.2234042553191489,2.7872340425531914,4.316276595744681,5.189042553191489,
780,116,261,1.2340425531914894,2.776595744680851,4.3588297872340425,5.161382978723404,
786,116,261,1.2340425531914894,2.776595744680851,4.3588297872340425,5.161382978723404,
792,117,260,1.2446808510638299,2.765957446808511,4.380106382978724,5.157127659574469,
798,118,259,1.2553191489361701,2.75531914893617,4.426914893617022,5.135851063829787,
804,119,258,1.2659574468085106,2.74468085106383,4.469468085106383,5.082659574468085,
810,120,257,1.2765957446808511,2.734042553191489,4.5652127659574475,5.072021276595745,
816,120,257,1.2765957446808511,2.734042553191489,4.5652127659574475,5.072021276595745,
822,120,257,1.2765957446808511,2.734042553191489,4.5652127659574475,5.072021276595745,
828,120,257,1.2765957446808511,2.734042553191489,4.5652127659574475,5.072021276595745,
834,120,257,1.2765957446808511,2.734042553191489,4.5652127659574475,5.072021276595745,
840,120,257,1.2765957446808511,2.734042553191489,4.5652127659574475,5.072021276595745,
