Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,694,0,4,61,117,113,132,238,33,0.9118457300275482:1,186,
12,691,0,7,58,119,110,130,239,35,0.9141274238227147:1,187,
18,691,0,7,48,125,110,129,242,37,0.9141274238227147:1,189,
24,687,0,11,42,124,114,127,243,37,0.9189944134078212:1,190,
30,686,0,12,38,122,118,123,248,37,0.9162011173184358:1,190,
36,683,0,15,33,126,118,118,249,39,0.9185393258426966:1,187,
42,681,0,17,28,126,120,118,248,41,0.9183098591549296:1,185,
48,674,0,24,23,127,117,122,246,39,0.903954802259887:1,183,
54,688,18,28,34,129,117,125,244,39,0.9164345403899722:1,181,
60,682,18,34,27,131,118,124,241,41,0.9157303370786517:1,181,
66,681,18,35,24,128,119,121,248,41,0.9183098591549296:1,185,
72,678,18,38,18,127,122,120,250,41,0.9152542372881356:1,186,
78,674,18,42,16,123,126,118,251,40,0.9202279202279202:1,187,
84,667,18,49,16,121,126,110,257,37,0.9221902017291066:1,189,
90,664,18,52,16,112,131,110,256,39,0.9246376811594202:1,187,
96,660,18,56,16,110,133,107,255,39,0.9298245614035088:1,189,
102,656,18,60,16,105,134,104,260,37,0.9294117647058824:1,191,
108,653,18,63,15,98,137,107,260,36,0.9319526627218935:1,192,
114,647,18,69,15,95,137,105,261,34,0.9198813056379822:1,192,
120,645,18,71,15,88,141,104,261,36,0.9253731343283582:1,192,
126,705,79,72,61,97,142,106,263,36,0.9315068493150684:1,192,
132,701,79,76,61,94,140,110,259,37,0.9418282548476454:1,189,
138,701,79,76,61,84,149,107,261,39,0.9418282548476454:1,188,
144,694,79,83,58,79,150,106,261,40,0.949438202247191:1,189,
150,688,79,89,56,68,161,104,258,41,0.943502824858757:1,185,
156,683,79,94,54,65,162,98,261,43,0.9458689458689459:1,186,
162,680,79,97,54,59,166,95,261,45,0.9540229885057471:1,188,
168,674,79,103,52,52,172,92,260,46,0.9593023255813954:1,186,
174,668,79,109,49,49,170,92,262,46,0.9589442815249267:1,188,
180,665,79,112,48,47,171,91,261,47,0.9616519174041298:1,187,
186,659,79,118,47,39,177,89,258,49,0.9671641791044776:1,183,
192,652,79,125,45,35,180,83,261,48,0.9697885196374623:1,183,
198,715,145,128,67,73,183,80,263,49,0.9429347826086957:1,187,
204,709,146,135,66,70,186,78,260,49,0.9371584699453552:1,183,
210,707,146,137,66,68,186,77,261,49,0.9423076923076923:1,182,
216,701,146,143,65,64,184,80,261,47,0.9472222222222222:1,183,
222,700,146,144,65,60,185,82,261,47,0.9498607242339833:1,182,
228,696,146,148,62,60,185,79,263,47,0.9495798319327731:1,182,
234,695,146,149,62,60,185,74,267,47,0.9467787114845938:1,182,
240,692,146,152,62,60,183,75,264,48,0.9438202247191011:1,179,
246,690,146,154,62,60,179,77,263,49,0.9436619718309859:1,179,
252,688,146,156,62,60,175,79,262,50,0.9490084985835694:1,179,
258,679,146,165,62,59,173,78,258,49,0.9511494252873564:1,175,
264,673,146,171,60,59,172,72,260,50,0.9450867052023122:1,176,
270,720,200,178,57,100,182,75,256,50,0.988950276243094:1,173,
276,716,201,183,54,102,180,71,259,50,0.9944289693593314:1,174,
282,713,201,186,54,102,175,73,258,51,0.9860724233983287:1,173,
288,709,201,190,53,101,174,73,257,51,0.9915730337078652:1,172,
294,703,201,196,52,101,172,72,255,51,0.9915014164305949:1,171,
300,697,201,202,50,101,167,75,252,52,0.997134670487106:1,169,
306,696,201,203,49,101,165,75,252,54,0.994269340974212:1,168,
312,689,201,210,47,101,159,76,251,55,0.9855907780979827:1,167,
318,686,201,213,47,100,152,81,250,56,0.9884057971014493:1,166,
324,681,201,218,45,100,150,80,250,56,0.9854227405247813:1,166,
330,679,201,220,45,100,148,79,251,56,0.9912023460410557:1,167,
336,676,201,223,45,100,144,80,251,56,0.9941002949852508:1,166,
342,729,256,225,55,102,182,82,252,56,0.975609756097561:1,166,
348,725,257,230,56,99,182,78,255,55,0.9754768392370572:1,169,
354,725,257,230,56,99,177,79,259,55,0.9754768392370572:1,170,
360,720,257,235,54,99,174,81,258,54,0.9726027397260274:1,170,
366,718,257,237,54,99,167,87,256,55,0.9725274725274725:1,169,
372,713,257,242,53,99,163,90,254,54,0.9750692520775623:1,168,
378,709,257,246,52,99,159,91,254,54,0.9749303621169917:1,167,
384,700,257,255,50,99,153,95,252,51,0.9830028328611898:1,165,
390,696,257,259,47,99,151,94,253,52,0.9885714285714285:1,166,
396,689,257,266,45,99,146,93,252,54,1.002906976744186:1,166,
402,687,257,268,45,99,142,95,252,54,0.997093023255814:1,165,
408,682,257,273,45,98,137,98,250,54,1.0058823529411764:1,165,
414,739,315,274,102,98,132,101,252,54,1.002710027100271:1,167,
420,733,318,283,59,88,182,104,247,53,1.0027322404371584:1,164,
426,731,318,285,58,88,179,106,246,54,1.0027397260273974:1,163,
432,723,318,293,57,88,167,111,245,55,1.0139275766016713:1,163,
438,719,318,297,56,88,164,109,247,55,1.0140056022408963:1,164,
444,715,318,301,55,87,155,117,245,56,1.0140845070422535:1,162,
450,711,318,305,55,87,153,119,241,56,1.0198863636363635:1,160,
456,708,318,308,55,87,145,125,241,55,1.022857142857143:1,160,
462,704,318,312,54,87,142,126,239,56,1.0229885057471264:1,156,
468,696,318,320,52,87,137,126,241,53,1.017391304347826:1,156,
474,695,318,321,51,87,133,127,244,53,1.0144927536231885:1,157,
480,691,318,325,51,86,129,129,244,52,1.0145772594752187:1,158,
486,688,318,328,50,86,126,132,243,51,1.0175953079178885:1,158,
492,740,373,331,55,92,163,133,245,52,1.0441988950276244:1,158,
498,734,373,337,53,92,157,136,245,51,1.038888888888889:1,158,
504,731,373,340,52,92,155,135,246,51,1.041899441340782:1,157,
510,724,373,347,51,92,149,138,244,50,1.0280112044817926:1,155,
516,719,373,352,51,90,147,136,246,49,1.0310734463276836:1,155,
522,713,373,358,50,89,147,136,243,48,1.0429799426934097:1,154,
528,707,373,364,48,89,147,133,240,50,1.0492753623188407:1,154,
534,704,373,367,47,89,147,129,244,48,1.0584795321637428:1,154,
540,696,373,375,46,89,146,123,245,47,1.0714285714285714:1,155,
546,693,373,378,46,89,145,122,244,47,1.0748502994011977:1,154,
552,690,373,381,45,89,144,119,247,46,1.0783132530120483:1,157,
558,684,373,387,45,88,144,117,245,45,1.0727272727272728:1,157,
564,728,421,391,49,90,174,124,247,44,1.0335195530726258:1,158,
570,725,421,394,48,90,174,121,248,44,1.0365168539325842:1,159,
576,721,421,398,47,90,174,118,249,43,1.0482954545454546:1,159,
582,718,421,401,47,89,174,113,251,44,1.0573065902578798:1,161,
588,715,421,404,45,89,174,110,253,44,1.0487106017191976:1,162,
594,713,421,406,45,89,174,107,254,44,1.0547550432276658:1,162,
600,710,421,409,45,89,173,103,256,44,1.0579710144927537:1,164,
606,708,421,411,44,89,172,99,259,45,1.058139534883721:1,165,
612,700,421,419,43,89,172,96,254,46,1.0710059171597632:1,162,
618,696,421,423,43,89,172,92,256,44,1.0652818991097923:1,161,
624,695,421,424,42,89,172,88,258,46,1.068452380952381:1,162,
630,693,421,426,40,89,172,84,261,47,1.0686567164179104:1,163,
636,740,473,431,53,84,174,118,266,45,1.0385674931129476:1,165,
642,738,474,434,53,83,174,116,269,43,1.0330578512396693:1,166,
648,732,474,440,53,83,173,108,271,44,1.0446927374301676:1,168,
654,729,474,443,53,82,173,103,273,45,1.0535211267605633:1,169,
660,723,474,449,53,82,173,98,273,44,1.0598290598290598:1,171,
666,718,474,454,52,82,172,93,276,43,1.0573065902578798:1,173,
672,712,474,460,52,82,171,88,276,43,1.069767441860465:1,176,
678,705,474,467,51,82,171,82,279,40,1.079646017699115:1,177,
684,697,474,475,48,82,171,78,279,39,1.0868263473053892:1,179,
690,693,474,479,47,82,171,75,280,38,1.0873493975903614:1,180,
696,688,474,484,46,82,169,69,282,40,1.0911854103343466:1,181,
702,680,474,492,45,82,169,64,282,38,1.0987654320987654:1,182,
708,732,529,495,57,84,163,106,283,39,1.0974212034383954:1,181,
714,730,530,498,56,85,159,107,284,39,1.1037463976945245:1,181,
720,726,530,502,55,85,159,103,283,41,1.1104651162790697:1,180,
726,719,530,509,54,84,157,100,283,41,1.1147058823529412:1,180,
732,715,530,513,52,84,157,97,283,42,1.1216617210682494:1,179,
738,712,530,516,51,83,157,97,282,42,1.119047619047619:1,178,
744,705,530,523,48,82,157,97,280,41,1.1234939759036144:1,178,
750,703,530,525,46,82,157,97,279,42,1.1303030303030304:1,177,
756,699,530,529,46,81,156,97,277,42,1.1310975609756098:1,175,
762,693,530,535,46,81,156,97,271,42,1.1388888888888888:1,172,
768,690,530,538,46,80,156,97,271,40,1.1428571428571428:1,172,
774,687,530,541,46,79,156,97,270,39,1.1401869158878504:1,172,
780,727,577,548,48,88,192,96,264,39,1.1445427728613569:1,170,
786,728,579,549,48,86,159,122,274,39,1.1538461538461537:1,176,
792,726,579,551,48,86,158,122,273,39,1.1543026706231454:1,175,
798,724,579,553,48,86,157,122,273,38,1.1547619047619047:1,175,
804,720,579,557,45,86,157,122,271,39,1.1428571428571428:1,173,
810,714,579,563,45,86,155,121,267,40,1.1377245508982037:1,170,
816,709,579,568,45,86,154,121,263,40,1.1419939577039275:1,167,
822,700,579,577,44,85,152,121,259,39,1.1604938271604939:1,167,
828,698,579,579,44,85,152,121,257,39,1.1609907120743035:1,165,
834,693,579,584,41,85,152,121,254,40,1.179245283018868:1,164,
840,688,579,589,40,85,152,120,250,41,1.1772151898734178:1,160,
846,680,579,597,40,83,151,120,242,44,1.1935483870967742:1,154,
852,738,642,602,102,83,151,119,239,44,1.176991150442478:1,152,
858,732,642,608,63,84,151,117,273,44,1.1850746268656716:1,174,
864,729,642,611,61,84,151,116,272,45,1.1761194029850746:1,173,
870,725,642,615,60,84,151,116,267,47,1.1706586826347305:1,169,
876,722,642,618,58,84,151,116,265,48,1.1746987951807228:1,168,
882,718,642,622,58,83,151,116,262,48,1.1757575757575758:1,166,
888,716,642,624,57,82,151,116,261,49,1.1696969696969697:1,165,
894,711,642,629,56,82,151,115,259,48,1.1743119266055047:1,165,
900,704,642,636,56,81,151,115,254,47,1.186335403726708:1,164,
906,699,642,641,54,81,151,114,251,48,1.1981132075471699:1,162,
912,694,642,646,53,81,151,113,248,48,1.2101910828025477:1,161,
918,690,642,650,53,79,151,113,246,48,1.2115384615384615:1,160,
924,684,642,656,53,78,150,111,246,46,1.206451612903226:1,160,
930,727,687,658,45,89,151,108,287,47,1.150887573964497:1,176,
