Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,705,0,6,70,136,104,143,222,30,0.9529085872576177:1,173,
12,701,0,10,57,142,106,141,224,31,0.9581005586592178:1,174,
18,698,0,13,47,144,112,136,228,31,0.9606741573033708:1,178,
24,693,0,18,36,151,111,135,228,32,0.9576271186440678:1,177,
30,687,0,24,33,148,113,135,226,32,0.9628571428571429:1,174,
36,686,0,25,27,147,118,131,230,33,0.9656160458452722:1,175,
42,682,0,29,19,147,123,127,230,36,0.9654178674351584:1,173,
48,676,0,35,15,142,129,126,228,36,0.9824046920821115:1,174,
54,688,13,36,26,139,132,123,232,36,0.9827089337175793:1,176,
60,685,13,39,24,136,135,123,231,36,0.9912790697674418:1,175,
66,682,13,42,17,138,137,118,235,37,0.9941520467836257:1,177,
72,682,13,42,13,134,142,115,237,41,0.9941520467836257:1,177,
78,678,13,46,13,132,142,109,241,41,0.9941176470588236:1,180,
84,674,13,50,13,127,142,109,243,40,0.9940828402366864:1,180,
90,670,13,54,13,118,147,103,249,40,0.9881305637982196:1,181,
96,664,13,60,13,111,149,103,249,39,1.0:1,182,
102,663,13,61,13,107,152,99,251,41,0.9969879518072289:1,180,
108,661,13,63,13,103,155,99,248,43,0.9969788519637462:1,177,
114,658,13,66,13,93,164,95,249,44,1.0:1,176,
120,655,13,69,13,86,170,89,253,44,0.9969512195121951:1,179,
126,705,69,75,55,94,170,90,251,45,1.0258620689655173:1,178,
132,699,69,81,54,92,170,85,253,45,1.0319767441860466:1,181,
138,695,69,85,54,88,171,84,253,45,1.0321637426900585:1,180,
144,694,69,86,54,77,181,81,254,47,1.035190615835777:1,181,
150,688,69,92,53,73,174,81,259,48,1.0355029585798816:1,184,
156,685,69,95,52,65,179,80,261,48,1.0386904761904763:1,184,
162,682,69,98,52,54,185,81,260,50,1.048048048048048:1,183,
168,676,69,104,50,45,190,83,259,49,1.0609756097560976:1,183,
174,673,69,107,49,41,192,82,259,50,1.0707692307692307:1,182,
180,673,69,107,49,37,195,78,263,51,1.0707692307692307:1,184,
186,671,69,109,49,32,200,77,258,55,1.0773993808049536:1,182,
192,667,69,113,47,29,203,75,258,55,1.0778816199376946:1,181,
198,723,131,119,63,71,204,72,259,54,1.0716332378223496:1,181,
204,720,131,122,61,70,205,72,257,55,1.07492795389049:1,179,
210,714,131,128,61,64,205,72,258,54,1.0695652173913044:1,177,
216,708,131,134,61,60,205,71,259,52,1.0701754385964912:1,175,
222,706,131,136,61,59,203,72,259,52,1.0703812316715542:1,176,
228,702,131,140,60,58,202,70,257,55,1.0769230769230769:1,173,
234,699,131,143,58,58,198,73,255,57,1.0741839762611276:1,171,
240,694,131,148,57,58,194,75,252,58,1.0778443113772456:1,168,
246,689,131,153,55,58,194,74,251,57,1.087878787878788:1,169,
252,685,131,157,55,58,193,70,251,58,1.0884146341463414:1,169,
258,679,131,163,52,58,191,71,247,60,1.1021671826625388:1,167,
264,678,131,164,52,58,189,73,245,61,1.0990712074303406:1,165,
270,729,184,166,54,96,200,74,245,60,1.0948275862068966:1,165,
276,727,184,168,52,97,197,75,246,60,1.095100864553314:1,167,
282,725,184,170,52,97,195,73,247,61,1.0953757225433527:1,168,
288,720,184,175,51,97,192,74,245,61,1.0930232558139534:1,168,
294,720,184,175,51,97,189,74,247,62,1.0930232558139534:1,169,
300,715,184,180,50,97,185,76,246,61,1.090643274853801:1,170,
306,709,184,186,49,97,180,75,247,61,1.0852941176470587:1,170,
312,706,184,189,49,95,174,79,246,63,1.0825958702064897:1,168,
318,698,184,197,46,94,173,76,245,64,1.089820359281437:1,166,
324,697,184,198,46,94,167,80,245,65,1.0868263473053892:1,165,
330,692,184,203,44,94,159,88,243,64,1.1033434650455927:1,165,
336,687,184,208,43,93,154,93,238,66,1.1009174311926606:1,162,
342,742,241,210,57,93,192,94,240,66,1.0726256983240223:1,162,
348,737,241,215,55,91,189,94,242,66,1.076056338028169:1,162,
354,733,241,219,53,91,184,97,242,66,1.0764872521246458:1,161,
360,729,241,223,53,91,176,101,242,66,1.082857142857143:1,161,
366,728,241,224,53,91,172,101,245,66,1.0859598853868195:1,165,
372,726,241,226,51,91,168,98,252,66,1.0862068965517242:1,166,
378,720,241,232,50,90,164,99,254,63,1.0869565217391304:1,166,
384,716,241,236,47,90,159,102,255,63,1.0935672514619883:1,165,
390,714,241,238,47,89,150,109,256,63,1.093841642228739:1,165,
396,712,241,240,47,89,149,108,254,65,1.0941176470588236:1,163,
402,707,241,245,46,88,144,113,251,65,1.0917159763313609:1,161,
408,701,241,251,45,88,137,120,248,63,1.0925373134328358:1,160,
414,754,296,253,100,88,129,127,248,62,1.0944444444444446:1,159,
420,754,299,256,58,87,171,130,245,63,1.106145251396648:1,157,
426,750,299,260,58,87,169,127,245,64,1.1008403361344539:1,157,
432,745,299,265,57,87,161,132,244,64,1.1104815864022664:1,157,
438,742,299,268,57,87,152,137,244,65,1.1079545454545454:1,156,
444,737,299,273,55,87,149,139,244,63,1.0997150997150997:1,156,
450,732,299,278,55,86,140,146,243,62,1.1095100864553313:1,157,
456,730,299,280,54,85,133,149,247,62,1.1098265895953756:1,160,
462,725,299,285,54,85,125,153,248,60,1.1075581395348837:1,162,
468,718,299,292,52,85,120,156,247,58,1.1055718475073313:1,162,
474,714,299,296,51,84,115,161,246,57,1.1124260355029585:1,161,
480,708,299,302,51,84,110,163,242,58,1.1261261261261262:1,160,
486,706,299,304,49,84,106,165,244,58,1.1265060240963856:1,162,
492,752,347,306,47,92,144,167,244,58,1.1303116147308783:1,162,
498,746,347,312,46,92,140,166,244,58,1.1314285714285715:1,163,
504,743,347,315,44,92,135,170,244,58,1.1350574712643677:1,164,
510,736,347,322,43,92,129,171,245,56,1.1271676300578035:1,166,
516,728,347,330,40,91,129,167,246,55,1.1224489795918366:1,167,
522,725,347,333,40,91,129,164,246,55,1.1198830409356726:1,166,
528,718,347,340,39,91,129,156,251,52,1.1179941002949854:1,169,
534,714,347,344,39,90,129,154,249,53,1.125:1,168,
540,712,347,346,39,90,129,146,255,53,1.1317365269461077:1,172,
546,708,347,350,39,90,129,142,256,52,1.1261261261261262:1,172,
552,701,347,357,38,90,129,135,261,48,1.1306990881458967:1,174,
558,698,347,360,37,90,128,129,267,47,1.1411042944785277:1,179,
564,747,405,369,56,83,160,136,266,46,1.1527377521613833:1,178,
570,741,405,375,56,82,158,131,268,46,1.1540697674418605:1,179,
576,738,405,378,54,82,157,129,270,46,1.151603498542274:1,180,
582,730,405,386,53,82,157,123,269,46,1.1533923303834808:1,181,
588,725,405,391,52,82,156,121,268,46,1.164179104477612:1,182,
594,719,405,397,51,82,156,119,266,45,1.1854103343465046:1,183,
