Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,363,389,3.8617021276595747,4.138297872340425,2.4555851063829786,2.4127659574468088,18394.944685043833,
12,336,416,3.574468085106383,4.425531914893617,2.2994148936170213,2.5559574468085113,19052.201901057746,
18,313,439,3.3297872340425534,4.670212765957447,2.119840425531915,2.6945744680851065,19047.752956350563,
24,299,453,3.1808510638297873,4.819148936170213,2.029840425531915,2.740957446808511,19554.499591014926,
30,297,455,3.1595744680851063,4.840425531914893,2.0176063829787236,2.7484042553191497,19948.48686435995,
36,289,463,3.074468085106383,4.925531914893617,1.9654787234042552,2.782765957446809,19703.50448290979,
42,287,465,3.0531914893617023,4.946808510638298,1.9599468085106382,2.784893617021277,20153.414697144155,
48,282,470,3.0,5.0,1.9365425531914893,2.8093617021276596,18942.344072107455,
54,279,473,2.9680851063829787,5.031914893617022,1.9280319148936171,2.8231914893617023,18212.71529734235,
60,281,471,2.9893617021276597,5.01063829787234,1.9280319148936171,2.799787234042553,18318.923321545164,
66,281,471,2.9893617021276597,5.01063829787234,1.9280319148936171,2.799787234042553,18024.070775836157,
72,275,477,2.925531914893617,5.074468085106383,1.89186170212766,2.849787234042553,18915.492611273632,
78,277,475,2.9468085106382977,5.053191489361702,1.9025000000000003,2.838510638297872,18659.372377868734,
84,276,476,2.9361702127659575,5.0638297872340425,1.9025000000000003,2.8608510638297875,17585.31054813565,
90,276,476,2.9361702127659575,5.0638297872340425,1.888670212765958,2.88531914893617,18047.625720298813,
96,276,476,2.9361702127659575,5.0638297872340425,1.888670212765958,2.88531914893617,17923.052721341275,
102,272,480,2.893617021276596,5.1063829787234045,1.883351063829788,2.9268085106382977,18596.958461412094,
108,274,478,2.9148936170212765,5.085106382978723,1.8620744680851073,2.9065957446808506,18198.96481627331,
114,273,479,2.904255319148936,5.095744680851064,1.878031914893618,2.9108510638297873,18504.919791563883,
120,273,479,2.904255319148936,5.095744680851064,1.8673936170212775,2.9122340425531914,18997.978874812776,
126,270,482,2.872340425531915,5.127659574468085,1.8642021276595753,2.9306382978723393,17738.339032812957,
132,271,481,2.882978723404255,5.117021276595745,1.8642021276595753,2.926382978723404,18190.387148263013,
138,272,480,2.893617021276596,5.1063829787234045,1.8620744680851073,2.9051063829787234,18259.720597416333,
144,270,482,2.872340425531915,5.127659574468085,1.860478723404256,2.926382978723404,17869.543857977427,
150,272,480,2.893617021276596,5.1063829787234045,1.8620744680851073,2.9051063829787234,17658.77701040353,
156,270,482,2.872340425531915,5.127659574468085,1.859946808510639,2.9082978723404262,18167.47298128945,
162,270,482,2.872340425531915,5.127659574468085,1.859946808510639,2.9178723404255322,18631.116621787067,
168,270,482,2.872340425531915,5.127659574468085,1.859946808510639,2.9199999999999995,19428.96479283431,
