Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
174,711,158,156,66,95,167,97,245,41,0.975:1,195,
180,704,158,163,64,87,171,94,248,40,0.9775280898876404:1,198,
186,700,158,167,63,80,175,93,248,41,0.9774011299435028:1,196,
192,694,158,173,61,76,179,92,244,42,0.9715909090909091:1,191,
198,795,265,179,106,132,182,91,242,42,0.9485294117647058:1,189,
204,793,266,182,105,129,181,90,244,44,0.9484029484029484:1,190,
210,790,266,185,104,128,180,89,244,45,0.941031941031941:1,189,
216,780,266,195,100,121,186,85,242,46,0.95:1,188,
222,770,266,205,99,120,185,81,239,46,0.9298245614035088:1,184,
228,758,266,217,95,120,184,77,235,47,0.9336734693877551:1,182,
234,753,266,222,94,119,183,74,236,47,0.9357326478149101:1,182,
240,750,266,225,93,118,180,73,239,47,0.9329896907216495:1,185,
246,741,266,234,92,118,175,74,235,47,0.9296875:1,180,
252,735,266,240,92,118,173,73,232,47,0.9291338582677166:1,176,
258,728,266,247,90,118,170,74,229,47,0.9361702127659575:1,172,
264,721,266,254,88,118,164,72,231,48,0.9329758713136729:1,172,
270,785,336,260,71,142,218,75,232,47,0.9334975369458128:1,172,
276,782,338,265,69,143,218,74,233,45,0.9404466501240695:1,172,
282,775,338,272,68,143,212,78,227,47,0.9521410579345088:1,169,
288,764,338,283,66,141,211,79,221,46,0.9440203562340967:1,166,
294,759,338,288,66,141,206,79,220,47,0.9411764705882353:1,164,
300,753,338,294,65,141,201,82,218,46,0.9357326478149101:1,163,
306,746,338,301,65,141,195,84,216,45,0.9326424870466321:1,162,
312,742,338,305,65,140,187,87,218,45,0.9373368146214099:1,162,
318,734,338,313,63,140,183,88,214,46,0.9417989417989417:1,159,
324,729,338,318,61,139,181,84,217,47,0.9544235924932976:1,161,
330,722,338,325,59,139,175,84,219,46,0.9460916442048517:1,163,
336,716,338,331,57,138,173,84,218,46,0.9562841530054644:1,163,
342,794,420,335,83,136,220,90,219,46,0.985:1,163,
348,795,426,340,84,138,219,89,218,47,0.9825436408977556:1,162,
354,791,426,344,83,138,217,88,217,48,0.9775:1,160,
360,785,426,350,81,138,210,93,215,48,0.9723618090452262:1,159,
366,779,426,356,81,137,208,93,213,47,0.9721518987341772:1,157,
372,774,426,361,80,136,203,96,209,50,0.9694656488549618:1,155,
378,768,426,367,79,136,200,98,207,48,0.9692307692307692:1,155,
384,766,426,369,78,136,195,103,206,48,0.9691516709511568:1,154,
390,763,426,372,77,135,193,102,207,49,0.9664948453608248:1,154,
396,760,426,375,76,135,188,103,208,50,0.9689119170984456:1,156,
402,754,426,381,73,135,187,101,208,50,0.9738219895287958:1,155,
408,748,426,387,72,134,184,103,205,50,0.9736147757255936:1,152,
414,810,495,394,138,133,179,108,203,49,0.9901719901719902:1,152,
420,809,500,400,72,124,251,109,204,49,0.9926108374384236:1,152,
426,799,500,410,70,121,245,111,205,47,0.9975:1,152,
432,795,500,414,70,121,245,109,204,46,0.9924812030075187:1,152,
438,788,500,421,70,120,243,109,202,44,0.98989898989899:1,150,
444,782,500,427,69,119,238,114,199,43,0.9948979591836735:1,148,
450,779,500,430,68,119,234,118,197,43,0.9923273657289002:1,146,
456,772,500,437,66,119,225,125,194,43,0.9948320413436692:1,145,
462,764,500,445,63,118,221,123,197,42,0.9947780678851175:1,146,
468,759,500,450,63,118,215,123,198,42,0.9817232375979112:1,146,
474,754,500,455,62,118,208,128,196,42,0.9842105263157894:1,146,
480,749,500,460,61,117,202,132,194,43,0.986737400530504:1,144,
486,740,500,469,58,116,196,134,194,42,0.9839142091152815:1,143,
492,806,569,472,70,118,246,136,194,42,0.9852216748768473:1,142,
498,801,569,477,70,118,245,133,194,41,0.9826732673267327:1,141,
504,797,569,481,70,118,243,130,194,42,0.9875311720698254:1,139,
510,790,569,488,69,118,239,133,190,41,0.9849246231155779:1,137,
516,781,569,497,68,116,239,132,188,38,1.0077120822622108:1,137,
522,779,569,499,68,116,239,127,191,38,1.0077319587628866:1,138,
528,775,569,503,67,116,239,122,194,37,1.0077720207253886:1,139,
534,771,569,507,66,115,238,118,197,37,1.0078125:1,139,
540,763,569,515,64,115,238,115,193,38,0.9973821989528796:1,134,
546,758,569,520,64,115,238,109,194,38,1.0052910052910053:1,134,
552,755,569,523,64,115,238,105,195,38,1.0133333333333334:1,134,
558,753,569,525,64,115,238,103,195,38,1.0187667560321716:1,135,
564,803,625,531,57,113,246,151,197,39,1.0175879396984924:1,134,
570,795,625,539,56,112,245,152,190,40,1.0126582278481013:1,129,
576,792,625,542,55,111,245,150,192,39,1.0101522842639594:1,129,
582,789,625,545,54,111,245,144,196,39,1.0076335877862594:1,132,
588,788,625,546,54,111,245,142,198,38,1.010204081632653:1,133,
594,785,625,549,53,111,244,137,201,39,1.0076726342710998:1,135,
600,777,625,557,51,111,242,133,201,39,1.0077519379844961:1,135,
606,773,625,561,51,111,242,130,200,39,1.0077922077922077:1,133,
612,764,625,570,50,107,241,126,202,38,1.005249343832021:1,133,
618,762,625,572,49,107,241,124,203,38,1.0052631578947369:1,134,
624,758,625,576,47,107,241,122,204,37,1.0:1,135,
630,754,625,580,47,105,241,118,207,36,0.9947089947089947:1,136,
636,820,692,581,73,99,234,166,212,36,1.0048899755501222:1,136,
642,816,693,586,68,101,235,163,212,37,1.0049140049140048:1,137,
648,813,693,589,66,100,235,160,215,37,1.0123762376237624:1,138,
654,808,693,594,66,99,234,160,212,37,1.02:1,138,
660,805,693,597,65,99,234,157,212,38,1.0226130653266332:1,138,
666,799,693,603,65,98,233,153,213,37,1.0227848101265822:1,138,
672,795,693,607,63,97,233,149,215,38,1.0229007633587786:1,139,
678,791,693,611,62,97,233,143,219,37,1.0178571428571428:1,141,
684,786,693,616,62,96,232,138,222,36,1.0153846153846153:1,141,
690,782,693,620,60,96,232,131,228,35,1.0102827763496145:1,143,
696,780,693,622,60,96,232,126,231,35,1.0103092783505154:1,145,
702,775,693,627,59,95,232,122,232,35,1.0025839793281655:1,142,
708,817,744,636,56,97,210,188,232,34,1.0374064837905237:1,141,
714,813,750,646,57,97,209,187,231,32,1.0427135678391959:1,142,
720,804,750,655,57,96,209,185,227,30,1.0458015267175573:1,141,
726,802,750,657,57,96,209,182,229,29,1.0407124681933841:1,142,
732,793,750,666,56,96,209,180,223,29,1.0333333333333334:1,136,
738,789,750,670,56,96,208,179,221,29,1.0387596899224807:1,136,
744,780,750,679,54,95,207,178,217,29,1.025974025974026:1,133,
750,776,750,683,52,94,207,178,216,29,1.0261096605744124:1,132,
756,768,750,691,51,93,206,178,212,28,1.0371352785145889:1,130,
762,762,750,697,50,93,205,178,210,26,1.0374331550802138:1,128,
768,755,750,704,50,93,203,178,206,25,1.046070460704607:1,127,
774,751,750,708,49,93,202,177,204,26,1.0519125683060109:1,125,
780,806,808,711,66,97,237,177,204,25,1.040506329113924:1,125,
786,800,810,719,62,96,194,174,249,25,1.0304568527918783:1,143,
792,793,810,726,62,96,193,172,245,25,1.0438144329896908:1,143,
798,782,810,737,60,95,192,170,242,23,1.0471204188481675:1,141,
804,781,810,738,60,95,192,170,240,24,1.044502617801047:1,139,
810,773,810,746,57,95,192,170,235,24,1.0449735449735449:1,135,
816,765,810,754,56,95,190,168,231,25,1.04:1,132,
822,757,810,762,55,95,190,168,225,24,1.051490514905149:1,130,
828,754,810,765,54,95,190,167,225,23,1.0544959128065394:1,130,
834,746,810,773,53,95,190,165,220,23,1.0722222222222222:1,129,
840,739,810,780,52,94,188,165,216,24,1.0642458100558658:1,126,
846,736,810,783,51,94,188,165,214,24,1.061624649859944:1,125,
852,784,864,789,104,94,188,165,209,24,1.0740740740740742:1,124,
858,788,872,793,61,92,186,167,258,24,1.0736842105263158:1,150,
864,786,872,795,61,92,186,166,257,24,1.0793650793650793:1,150,
870,778,872,803,61,92,186,164,251,24,1.0802139037433156:1,148,
876,774,872,807,60,91,186,164,250,23,1.0862533692722371:1,148,
882,770,872,811,60,91,185,164,245,25,1.0867208672086721:1,145,
888,765,872,816,60,91,185,162,242,25,1.0901639344262295:1,143,
894,760,872,821,59,91,185,161,237,27,1.0879120879120878:1,140,
900,753,872,828,56,90,185,161,233,28,1.1033519553072626:1,139,
906,748,872,833,55,90,185,161,230,27,1.101123595505618:1,137,
912,745,872,836,53,90,185,161,229,27,1.1104815864022664:1,137,
918,741,872,840,52,90,185,161,225,28,1.1051136363636365:1,133,
924,737,872,844,51,90,184,161,223,28,1.1117478510028653:1,132,
930,800,938,847,68,93,186,139,286,28,1.1220159151193634:1,160,
936,794,938,853,68,93,185,139,281,28,1.128686327077748:1,158,
942,789,938,858,68,92,182,139,279,29,1.1382113821138211:1,157,
948,783,938,864,66,92,182,139,276,28,1.1335149863760219:1,155,
954,777,938,870,63,92,182,139,273,28,1.140495867768595:1,154,
960,771,938,876,63,91,182,138,269,28,1.1476323119777159:1,153,
966,761,938,886,61,90,181,138,263,28,1.1316526610644257:1,148,
972,758,938,889,60,90,180,138,261,29,1.1352112676056338:1,147,
978,755,938,892,60,90,180,138,259,28,1.1267605633802817:1,145,
984,748,938,899,59,90,180,137,254,28,1.143266475644699:1,143,
990,744,938,903,58,89,180,136,253,28,1.1379310344827587:1,142,
996,737,938,910,56,88,180,136,250,27,1.136231884057971:1,141,
1002,799,1006,916,70,99,173,142,289,26,1.108179419525066:1,161,
1008,792,1006,923,68,98,172,142,286,26,1.1007957559681698:1,159,
1014,789,1006,926,68,98,172,142,283,26,1.104:1,158,
1020,782,1006,933,67,98,171,141,280,25,1.1135135135135135:1,157,
1026,777,1006,938,66,98,170,141,278,24,1.11716621253406:1,156,
1032,769,1006,946,66,96,168,141,274,24,1.1126373626373627:1,154,
1038,761,1006,954,66,96,167,140,269,23,1.1197771587743732:1,151,
1044,755,1006,960,66,96,166,140,264,23,1.1148459383753502:1,148,
1050,744,1006,971,64,94,166,138,258,24,1.1076487252124645:1,144,
1056,741,1006,974,64,94,164,138,257,24,1.1111111111111112:1,143,
1062,737,1006,978,64,94,164,136,255,24,1.1117478510028653:1,141,
1068,731,1006,984,63,94,164,136,251,23,1.1127167630057804:1,139,
1074,794,1076,991,74,111,172,122,293,22,1.1229946524064172:1,163,
1080,789,1076,996,70,111,171,124,292,21,1.1152815013404827:1,163,
1086,783,1076,1002,69,110,171,123,287,23,1.1162162162162161:1,159,
1092,779,1076,1006,68,110,171,123,283,24,1.1054054054054054:1,155,
1098,774,1076,1011,67,110,170,123,280,24,1.1032608695652173:1,153,
1104,772,1076,1013,66,110,170,123,279,24,1.1092896174863387:1,153,
1110,769,1076,1016,66,110,170,121,278,24,1.106849315068493:1,152,
1116,763,1076,1022,66,109,170,121,273,24,1.113573407202216:1,150,
1122,755,1076,1030,63,108,169,121,271,23,1.1148459383753502:1,148,
1128,753,1076,1032,63,108,168,121,270,23,1.1092436974789917:1,147,
1134,749,1076,1036,62,108,168,120,266,25,1.1098591549295775:1,145,
1140,744,1076,1041,60,107,168,120,264,25,1.1196581196581197:1,145,
1146,805,1142,1046,70,113,178,123,296,25,1.1352785145888593:1,161,
1152,803,1146,1052,71,115,173,124,297,23,1.1356382978723405:1,161,
1158,797,1146,1058,71,115,171,124,293,23,1.1482479784366577:1,160,
1164,793,1146,1062,69,115,171,124,291,23,1.1548913043478262:1,159,
1170,790,1146,1065,67,115,171,123,290,24,1.1525885558583107:1,159,
1176,784,1146,1071,66,115,170,123,286,24,1.1538461538461537:1,158,
1182,777,1146,1078,66,115,168,123,281,24,1.1583333333333334:1,157,
1188,770,1146,1085,65,115,168,122,276,24,1.1568627450980393:1,153,
1194,763,1146,1092,63,115,168,122,272,23,1.1492957746478873:1,151,
1200,759,1146,1096,62,115,168,122,268,24,1.1501416430594902:1,150,
1206,752,1146,1103,59,115,167,122,266,23,1.1485714285714286:1,149,
1212,748,1146,1107,57,115,166,122,265,23,1.143266475644699:1,148,
1218,817,1222,1114,104,106,201,122,262,22,1.1276041666666667:1,148,
1224,812,1226,1123,82,109,183,118,299,21,1.1201044386422976:1,167,
1230,804,1226,1131,80,107,182,118,296,21,1.1326259946949602:1,167,
1236,799,1226,1136,80,107,181,118,292,21,1.1363636363636365:1,165,
1242,794,1226,1141,79,106,181,118,290,20,1.1344086021505377:1,165,
1248,789,1226,1146,78,106,180,118,287,20,1.1382113821138211:1,163,
1254,783,1226,1152,76,106,180,118,284,19,1.1452054794520548:1,162,
1260,774,1226,1161,72,105,179,118,280,20,1.15:1,161,
1266,770,1226,1165,72,104,179,118,277,20,1.1508379888268156:1,159,
1272,763,1226,1172,70,102,179,118,272,22,1.1432584269662922:1,155,
1278,752,1226,1183,66,102,178,117,267,22,1.1734104046242775:1,153,
1284,745,1226,1190,65,101,178,117,263,21,1.1720116618075802:1,151,
1290,778,1265,1196,103,101,178,117,258,21,1.1671309192200556:1,149,
1296,806,1300,1203,74,109,195,116,291,21,1.1666666666666667:1,163,
1302,799,1300,1210,73,109,194,116,285,22,1.171195652173913:1,160,
1308,794,1300,1215,70,109,194,116,282,23,1.169398907103825:1,157,
1314,785,1300,1224,66,109,194,116,277,23,1.1685082872928176:1,155,
1320,782,1300,1227,65,109,194,116,276,22,1.1662049861495845:1,155,
1326,775,1300,1234,63,107,194,115,275,21,1.164804469273743:1,155,
1332,773,1300,1236,63,107,194,115,273,21,1.165266106442577:1,154,
1338,768,1300,1241,63,107,194,115,269,20,1.1633802816901408:1,152,
1344,759,1300,1250,61,107,193,115,263,20,1.1685714285714286:1,151,
1350,757,1300,1252,61,107,193,115,262,19,1.1752873563218391:1,151,
1356,752,1300,1257,61,107,193,114,259,18,1.1797101449275362:1,150,
1362,749,1300,1260,60,107,193,114,256,19,1.1900584795321638:1,149,
1368,826,1385,1268,85,116,202,115,289,19,1.1909814323607426:1,169,
1374,820,1385,1274,83,115,201,114,288,19,1.1925133689839573:1,168,
1380,815,1385,1279,83,115,201,114,284,18,1.196765498652291:1,166,
1386,810,1385,1284,80,115,200,114,283,18,1.1951219512195121:1,165,
1392,800,1385,1294,80,114,200,114,274,18,1.1917808219178083:1,161,
1398,792,1385,1302,78,113,200,113,270,18,1.2:1,159,
1404,783,1385,1311,77,113,200,113,264,16,1.2056338028169014:1,157,
1410,773,1385,1321,75,111,200,112,259,16,1.2148997134670487:1,155,
1416,767,1385,1327,73,109,200,111,257,17,1.2231884057971014:1,154,
1422,762,1385,1332,72,109,200,110,253,18,1.208695652173913:1,150,
1428,757,1385,1337,71,109,200,110,249,18,1.213450292397661:1,149,
1434,756,1385,1338,71,108,200,110,249,18,1.2105263157894737:1,149,
1440,817,1451,1343,70,120,212,118,280,17,1.202156334231806:1,172,
1446,806,1451,1354,65,119,213,114,277,18,1.2142857142857142:1,172,
1452,802,1451,1358,63,119,212,113,276,19,1.221606648199446:1,171,
1458,798,1451,1362,61,119,211,113,275,19,1.229050279329609:1,171,
