Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,369,0,2,0,285,33,80,73,
12,369,0,2,0,291,36,80,64,
18,369,0,2,1,291,38,81,64,
24,369,1,3,2,283,39,81,70,
30,369,2,4,3,287,47,81,64,
36,370,3,4,3,284,50,81,63,
42,373,6,4,3,284,51,81,67,
48,371,7,7,4,283,55,81,72,
54,371,7,7,5,282,55,82,70,
60,371,7,7,5,281,57,82,69,
66,371,7,7,5,284,61,82,62,
72,370,7,8,5,284,64,82,62,
78,372,9,8,5,290,66,82,58,
84,371,10,10,6,292,67,81,54,
90,372,12,11,6,292,68,81,56,
96,373,13,11,6,283,69,81,63,
102,373,13,11,6,280,72,81,65,
108,373,13,11,6,278,74,81,63,
114,372,13,12,6,288,77,81,56,
120,372,13,12,6,284,79,81,64,
126,374,15,12,7,288,80,82,61,
132,373,15,13,7,287,80,82,64,
138,372,15,14,7,288,80,82,63,
144,374,17,14,7,285,81,82,65,
150,376,19,14,7,289,85,82,62,
156,376,19,14,7,295,87,82,59,
162,378,21,14,7,290,88,82,61,
168,376,21,16,7,286,88,82,64,
174,377,22,16,8,288,88,83,61,
180,377,23,17,8,287,88,82,62,
186,377,23,17,8,292,92,82,60,
192,377,23,17,9,292,92,83,59,
198,376,24,19,9,294,92,83,61,
204,376,24,19,9,293,90,84,60,
210,377,25,19,10,288,89,85,65,
216,373,26,24,11,287,89,84,65,
222,372,26,25,11,286,96,83,64,
228,375,29,25,11,287,97,83,62,
234,375,29,25,13,286,96,85,60,
240,373,29,27,13,283,95,85,61,
246,373,29,27,14,283,95,86,63,
252,373,29,27,14,284,94,86,66,
258,372,29,28,14,291,94,85,60,
264,368,29,32,14,287,95,83,62,
270,367,29,33,17,288,94,86,63,
276,366,29,34,17,283,93,86,68,
282,366,29,34,17,283,93,86,68,
288,363,29,37,17,287,93,84,64,
294,361,29,39,17,289,95,83,63,
300,358,29,42,17,286,94,81,62,
306,361,32,42,19,283,93,83,64,
312,361,32,42,19,288,92,83,57,
318,360,32,43,19,289,92,83,57,
324,361,34,44,20,284,92,84,61,
330,360,34,45,20,283,92,84,62,
336,360,34,45,20,283,91,84,63,
342,360,35,46,20,280,92,84,66,
348,360,35,46,20,280,91,85,63,
354,360,36,47,21,278,91,85,62,
360,360,36,47,21,273,91,85,67,
366,361,37,47,22,275,91,86,69,
372,361,37,47,22,275,91,86,69,
378,360,38,49,22,273,91,85,67,
384,362,40,49,22,265,91,85,74,
390,359,40,52,23,268,91,85,70,
396,358,40,53,23,267,91,85,70,
402,357,40,54,23,268,91,84,70,
408,356,40,55,23,271,91,83,65,
414,356,42,57,23,274,90,82,65,
420,356,42,57,24,270,89,83,68,
426,355,42,58,24,266,89,83,73,
432,355,42,58,25,271,89,84,68,
438,354,42,59,27,280,88,85,64,
444,354,42,59,28,278,88,86,65,
450,354,42,59,28,270,87,86,72,
456,355,44,60,28,272,87,86,71,
462,355,44,60,28,278,87,86,64,
468,356,45,60,28,279,86,86,63,
474,356,45,60,30,281,86,88,62,
480,357,47,61,30,285,86,88,62,
486,358,48,61,30,287,86,88,57,
492,359,49,61,30,279,86,88,65,
498,358,49,62,30,281,86,87,60,
504,357,49,63,30,277,85,86,66,
510,357,49,63,30,277,85,86,65,
516,357,50,64,30,280,87,85,70,
522,357,50,64,30,280,87,85,69,
528,356,50,65,30,279,87,85,68,
534,357,51,65,31,275,86,87,70,
540,357,51,65,31,277,85,87,66,
546,355,51,67,31,279,85,86,63,
552,354,51,68,31,278,85,86,61,
558,355,54,70,32,276,84,86,63,
564,355,55,71,33,273,83,87,65,
570,355,55,71,34,269,82,88,69,
576,355,55,71,34,270,82,88,70,
582,355,55,71,34,263,82,88,72,
588,355,56,72,34,263,83,87,74,
594,355,56,72,35,265,82,88,70,
600,354,56,73,35,274,82,88,62,
606,354,56,73,35,268,82,88,67,
612,355,57,73,35,266,81,88,67,
618,354,57,74,35,268,81,88,66,
624,355,58,74,37,264,80,90,67,
630,354,58,75,38,267,78,91,63,
636,354,59,76,38,269,78,90,60,
642,354,60,77,38,265,77,90,62,
648,355,61,77,38,258,77,90,66,
654,354,62,79,38,249,77,90,69,
660,354,62,79,38,250,81,90,67,
666,354,62,79,38,251,82,90,66,
672,351,62,82,38,246,82,88,71,
678,353,64,82,38,246,82,88,69,
684,350,64,85,38,245,82,86,68,
690,349,64,86,38,252,82,85,59,
696,349,64,86,39,254,84,86,57,
702,349,64,86,40,253,83,87,59,
708,347,64,88,40,249,83,86,63,
714,348,65,88,40,244,83,86,67,
720,348,65,88,40,245,83,86,63,
726,348,65,88,40,242,83,86,61,
732,350,67,88,41,239,85,87,65,
738,349,67,89,41,236,85,87,67,
744,348,67,90,42,229,84,88,74,
750,348,67,90,43,234,84,89,66,
