Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,369,0,2,0,296,36,79,68,
12,369,0,2,0,296,42,79,67,
18,367,0,4,0,299,49,77,65,
24,367,0,4,1,299,50,78,63,
30,364,0,7,1,302,53,76,63,
36,365,1,7,1,300,57,76,61,
42,365,1,7,1,306,60,76,58,
48,365,1,7,2,312,61,77,51,
54,366,2,7,2,302,63,77,60,
60,367,4,8,2,301,69,76,60,
66,367,4,8,2,306,70,76,55,
72,367,4,8,2,300,71,76,57,
78,367,4,8,2,307,72,76,53,
84,366,5,10,3,303,73,75,57,
90,366,5,10,3,296,72,75,62,
96,365,5,11,3,299,73,75,57,
102,364,5,12,3,294,74,75,57,
108,363,5,13,3,297,76,75,54,
114,362,5,14,3,300,77,75,55,
120,361,5,15,3,307,79,75,49,
126,361,5,15,3,302,79,75,60,
132,361,5,15,3,303,80,75,60,
138,361,5,15,3,301,81,75,63,
144,361,7,17,3,298,82,74,71,
150,363,9,17,3,301,86,74,68,
156,363,9,17,3,303,86,74,64,
162,364,10,17,3,303,88,74,61,
168,363,10,18,3,306,90,73,61,
174,364,11,18,3,306,90,73,64,
180,365,13,19,3,302,90,72,69,
186,365,13,19,3,305,92,72,68,
192,364,13,20,3,299,92,71,72,
198,363,13,21,3,303,93,71,64,
204,364,15,22,3,305,93,70,62,
210,363,16,24,3,306,93,70,64,
216,364,17,24,3,303,94,70,71,
222,364,17,24,3,302,99,70,72,
228,364,17,24,3,301,99,70,70,
234,364,17,24,3,302,99,70,70,
240,364,17,24,3,304,102,70,67,
246,364,17,24,3,299,102,70,71,
252,365,19,25,4,300,101,71,68,
258,365,19,25,5,301,102,72,71,
264,366,20,25,5,305,102,72,68,
270,366,20,25,5,302,102,72,68,
276,365,20,26,5,303,103,71,66,
282,365,20,26,6,296,103,72,68,
288,365,20,26,6,301,103,72,64,
294,368,23,26,6,297,106,72,71,
300,368,24,27,6,293,106,72,75,
306,367,24,28,7,291,104,74,73,
312,366,24,29,7,294,104,74,70,
318,366,24,29,7,294,104,74,70,
324,366,24,29,7,297,105,74,69,
330,364,24,31,8,300,105,73,67,
336,364,25,32,8,296,105,72,70,
342,364,25,32,8,301,103,72,67,
348,364,25,32,8,302,103,72,66,
354,363,25,33,8,295,103,72,70,
360,363,25,33,8,296,104,72,68,
366,363,25,33,8,297,105,72,67,
372,362,26,35,8,295,105,70,71,
378,360,26,37,8,293,104,70,73,
384,356,26,41,8,288,104,69,77,
