Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,366,386,3.893617021276596,4.1063829787234045,2.6265425531914888,2.2115957446808507,19160.09590876581,
12,336,416,3.574468085106383,4.425531914893617,2.4301595744680857,2.3768085106382975,19125.147462170647,
18,321,431,3.4148936170212765,4.585106382978723,2.3001595744680854,2.49031914893617,18882.818086603605,
24,307,445,3.265957446808511,4.73404255319149,2.250904255319149,2.5493617021276593,19721.70714733432,
30,297,455,3.1595744680851063,4.840425531914893,2.180159574468085,2.5811702127659575,18570.126876648264,
36,291,461,3.095744680851064,4.904255319148936,2.1397340425531914,2.60031914893617,18769.17318920558,
42,290,462,3.0851063829787235,4.914893617021277,2.1437765957446806,2.646063829787234,19046.710114441546,
48,286,466,3.0425531914893615,4.957446808510638,2.116542553191489,2.6790425531914894,18916.623037038804,
54,284,468,3.021276595744681,4.9787234042553195,2.0997340425531914,2.7052127659574468,18656.001802382194,
60,282,470,3.0,5.0,2.0845212765957446,2.7052127659574468,19047.47420191254,
66,279,473,2.9680851063829787,5.031914893617022,2.0568617021276596,2.72968085106383,18241.069810300974,
72,278,474,2.9574468085106385,5.042553191489362,2.0642021276595743,2.731808510638298,19021.812500408567,
78,279,473,2.9680851063829787,5.031914893617022,2.0636702127659574,2.710531914893617,19532.362393099873,
84,277,475,2.9468085106382977,5.053191489361702,2.0604787234042554,2.7299999999999995,19383.66200428107,
90,277,475,2.9468085106382977,5.053191489361702,2.0604787234042554,2.72468085106383,19520.312708984788,
96,274,478,2.9148936170212765,5.085106382978723,2.0347340425531915,2.7335106382978718,19251.350286195266,
102,274,478,2.9148936170212765,5.085106382978723,2.047712765957447,2.744148936170212,19785.158734213906,
108,274,478,2.9148936170212765,5.085106382978723,2.034946808510638,2.7335106382978718,19919.72484435916,
114,273,479,2.904255319148936,5.095744680851064,2.047712765957447,2.747340425531915,19744.94465087306,
120,276,476,2.9361702127659575,5.0638297872340425,2.0475,2.73031914893617,19114.164075625227,
126,273,479,2.904255319148936,5.095744680851064,2.0336702127659576,2.753723404255319,19212.443997632374,
132,273,479,2.904255319148936,5.095744680851064,2.0338829787234043,2.7462765957446806,18798.973640082975,
138,274,478,2.9148936170212765,5.085106382978723,2.0338829787234043,2.737765957446808,18621.167139154553,
144,272,480,2.893617021276596,5.1063829787234045,2.021117021276596,2.7409574468085105,18859.185363622742,
150,273,479,2.904255319148936,5.095744680851064,2.028563829787234,2.743085106382978,19268.865836408124,
