Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
558,757,557,482,65,126,220,90,211,45,1.0853994490358128:1,141,
564,813,618,487,61,119,249,127,212,45,1.1171875:1,141,
570,804,618,496,58,118,248,125,213,42,1.121372031662269:1,143,
576,798,618,502,54,118,247,124,214,41,1.128:1,143,
582,788,618,512,50,118,245,123,211,41,1.1355013550135502:1,142,
588,786,618,514,50,118,245,118,214,41,1.1358695652173914:1,142,
594,786,618,514,50,118,245,116,216,41,1.1358695652173914:1,143,
600,782,618,518,49,118,244,111,218,42,1.1366120218579234:1,142,
606,776,618,524,45,118,244,110,218,41,1.143646408839779:1,142,
612,771,618,529,45,118,243,107,217,41,1.1476323119777159:1,141,
618,763,618,537,44,117,242,104,216,40,1.1492957746478873:1,141,
624,757,618,543,44,117,241,98,219,38,1.1566951566951567:1,141,
630,753,618,547,44,117,238,92,224,38,1.157593123209169:1,143,
636,824,697,555,78,108,244,133,224,37,1.1347150259067358:1,143,
642,822,697,557,78,108,240,134,225,37,1.1295336787564767:1,143,
648,817,697,562,77,108,239,132,224,37,1.1276041666666667:1,142,
654,815,697,564,76,108,239,130,224,38,1.1335078534031413:1,143,
660,808,697,571,75,108,239,126,221,39,1.120734908136483:1,140,
666,796,697,583,72,108,239,124,214,39,1.1455525606469004:1,137,
672,793,697,586,72,108,239,122,214,38,1.137466307277628:1,136,
678,791,697,588,70,108,239,118,217,39,1.1320754716981132:1,137,
684,785,697,594,67,108,239,109,224,38,1.1216216216216217:1,140,
690,779,697,600,67,108,237,105,223,39,1.1226158038147138:1,139,
696,775,697,604,67,108,236,101,225,38,1.129120879120879:1,140,
702,771,697,608,66,108,235,100,225,37,1.1357340720221607:1,140,
708,817,749,614,58,108,225,165,223,38,1.0895140664961638:1,136,
714,810,749,621,51,109,226,161,225,38,1.103896103896104:1,138,
720,809,749,622,51,109,226,158,227,38,1.1012987012987012:1,139,
726,802,749,629,48,109,225,157,225,38,1.10498687664042:1,137,
732,795,749,636,46,109,225,157,219,39,1.12:1,134,
738,792,749,639,46,109,225,157,217,38,1.123324396782842:1,133,
744,785,749,646,45,108,225,156,215,36,1.1159029649595686:1,131,
750,775,749,656,42,107,225,156,210,35,1.1232876712328768:1,129,
756,771,749,660,40,107,224,156,206,38,1.1298342541436464:1,126,
762,768,749,663,39,107,224,156,204,38,1.1274238227146813:1,124,
768,765,749,666,39,106,223,156,201,40,1.1309192200557103:1,123,
774,762,749,669,39,106,223,156,197,41,1.134453781512605:1,121,
780,825,815,672,66,103,262,156,197,41,1.0886075949367089:1,121,
786,824,822,680,70,102,217,160,234,41,1.0808080808080809:1,143,
792,817,822,687,68,102,216,160,231,40,1.0683544303797468:1,140,
798,811,822,693,68,102,215,159,227,40,1.0848329048843188:1,139,
804,807,822,697,67,102,215,159,224,40,1.0906735751295338:1,138,
810,804,822,700,67,102,214,159,222,40,1.0992167101827677:1,138,
816,800,822,704,64,102,214,159,221,40,1.099737532808399:1,138,
822,793,822,711,62,101,213,158,219,40,1.103448275862069:1,138,
828,788,822,716,61,101,213,158,214,41,1.106951871657754:1,134,
834,784,822,720,59,101,212,158,211,43,1.1132075471698113:1,132,
840,776,822,728,57,101,211,158,207,42,1.1144414168937329:1,130,
846,775,822,729,57,101,211,158,206,42,1.1174863387978142:1,130,
852,814,869,737,102,101,211,158,204,38,1.1197916666666667:1,129,
858,812,870,740,48,93,209,177,247,38,1.1145833333333333:1,150,
864,802,870,750,46,93,208,177,241,37,1.1105263157894736:1,147,
870,797,870,755,44,93,208,177,238,37,1.1084656084656084:1,145,
876,792,870,760,44,93,208,176,236,35,1.1176470588235294:1,145,
882,783,870,769,44,92,208,175,229,35,1.1219512195121952:1,141,
888,778,870,774,43,92,207,174,226,36,1.1256830601092895:1,140,
894,773,870,779,43,92,206,174,224,34,1.1294765840220387:1,139,
900,766,870,786,41,92,205,174,220,34,1.1218836565096952:1,137,
906,762,870,790,41,92,204,174,218,33,1.1166666666666667:1,135,
912,759,870,793,41,92,202,174,218,32,1.1083333333333334:1,135,
918,752,870,800,40,91,201,174,215,31,1.100558659217877:1,133,
924,748,870,804,39,91,201,174,212,31,1.1070422535211268:1,131,
930,825,948,805,78,94,190,153,278,32,1.099236641221374:1,162,
936,819,948,811,76,94,190,152,275,32,1.1:1,161,
942,810,948,820,76,94,188,151,269,32,1.109375:1,158,
948,806,948,824,75,93,188,151,266,33,1.1154855643044619:1,157,
954,795,948,835,72,92,187,151,261,32,1.12:1,153,
960,791,948,839,72,92,187,151,258,31,1.1263440860215055:1,152,
966,788,948,842,71,92,186,151,257,31,1.123989218328841:1,151,
972,787,948,843,71,92,186,151,256,31,1.127027027027027:1,151,
978,781,948,849,69,92,185,151,253,31,1.122282608695652:1,148,
984,780,948,850,69,92,185,151,252,31,1.1195652173913044:1,147,
990,776,948,854,68,92,185,150,250,31,1.108695652173913:1,145,
996,767,948,863,65,92,184,149,246,31,1.1013698630136985:1,142,
1002,817,1002,867,54,105,183,158,286,31,1.122077922077922:1,161,
1008,810,1002,874,54,105,177,161,282,31,1.125984251968504:1,161,
1014,804,1002,880,51,105,176,161,280,31,1.121372031662269:1,160,
1020,796,1002,888,50,105,176,159,275,31,1.1226666666666667:1,158,
1026,788,1002,896,49,104,175,158,271,31,1.1297297297297297:1,155,
1032,785,1002,899,49,104,174,157,270,31,1.127371273712737:1,154,
1038,776,1002,908,47,104,173,156,264,32,1.1202185792349726:1,150,
1044,769,1002,915,45,103,173,156,262,30,1.118457300275482:1,150,
1050,763,1002,921,45,102,171,156,261,28,1.113573407202216:1,149,
1056,757,1002,927,43,102,170,156,259,27,1.1145251396648044:1,148,
1062,754,1002,930,42,102,170,156,257,27,1.112044817927171:1,146,
1068,754,1002,930,42,102,170,156,257,27,1.112044817927171:1,146,
1074,842,1090,930,89,105,170,139,312,27,1.1209068010075567:1,177,
1080,837,1090,935,88,105,171,137,308,28,1.135204081632653:1,177,
1086,827,1090,945,85,105,170,136,304,27,1.1314432989690721:1,174,
1092,822,1090,950,85,105,170,135,299,28,1.135064935064935:1,171,
1098,814,1090,958,84,104,168,135,295,28,1.1253263707571801:1,168,
1104,807,1090,965,83,104,167,135,292,26,1.1181102362204725:1,166,
1110,801,1090,971,81,104,167,135,288,26,1.1303191489361701:1,165,
1116,795,1090,977,80,104,166,135,284,26,1.1370967741935485:1,164,
1122,785,1090,987,79,104,164,133,280,25,1.1216216216216217:1,162,
1128,780,1090,992,78,104,164,133,277,24,1.1195652173913044:1,160,
1134,774,1090,998,76,103,164,133,275,23,1.1263736263736264:1,159,
1140,765,1090,1007,76,102,163,133,269,22,1.148876404494382:1,158,
1146,820,1150,1012,64,115,170,139,308,24,1.1866666666666668:1,183,
1152,814,1152,1020,59,116,169,142,304,24,1.1823056300268096:1,182,
1158,808,1152,1026,57,116,169,142,301,23,1.1897018970189701:1,182,
1164,799,1152,1035,57,115,168,141,295,23,1.195054945054945:1,179,
1170,791,1152,1043,56,114,168,140,289,24,1.2156862745098038:1,178,
1176,787,1152,1047,55,114,168,140,286,24,1.2169014084507042:1,176,
1182,784,1152,1050,55,114,168,140,281,26,1.2209631728045325:1,173,
1188,778,1152,1056,54,114,167,140,278,25,1.235632183908046:1,173,
1194,770,1152,1064,52,114,166,139,274,25,1.2448979591836735:1,172,
1200,769,1152,1065,52,114,165,139,272,27,1.2485380116959064:1,171,
1206,767,1152,1067,52,114,165,139,271,26,1.249266862170088:1,171,
1212,760,1152,1074,51,113,164,139,266,27,1.2352941176470589:1,167,
1218,846,1246,1082,114,111,193,139,262,27,1.2088772845953002:1,164,
1224,842,1249,1089,97,119,175,116,307,28,1.2275132275132274:1,183,
1230,833,1249,1098,94,119,175,114,303,28,1.2332439678284182:1,180,
1236,827,1249,1104,93,119,175,114,298,28,1.2534059945504088:1,180,
1242,819,1249,1112,92,119,173,114,295,26,1.2624309392265194:1,179,
1248,811,1249,1120,90,119,172,114,291,25,1.2717086834733893:1,178,
1254,808,1249,1123,90,119,171,114,289,25,1.2696629213483146:1,176,
1260,798,1249,1133,84,119,171,114,283,27,1.2735042735042734:1,172,
1266,793,1249,1138,83,119,171,114,278,28,1.2722063037249283:1,169,
1272,790,1249,1141,81,119,170,114,277,29,1.2701149425287357:1,168,
1278,785,1249,1146,79,119,170,113,275,29,1.26878612716763:1,167,
1284,781,1249,1150,79,119,169,113,272,29,1.2703488372093024:1,166,
1290,816,1289,1155,118,119,169,112,270,28,1.2666666666666666:1,166,
1296,851,1329,1160,80,127,197,121,298,28,1.257294429708223:1,186,
1302,842,1329,1169,79,127,196,121,293,26,1.2634408602150538:1,185,
1308,836,1329,1175,78,126,196,121,289,26,1.2717391304347827:1,184,
1314,829,1329,1182,73,126,196,121,286,27,1.2712328767123289:1,182,
1320,822,1329,1189,70,126,195,121,282,28,1.270718232044199:1,179,
1326,819,1329,1192,70,126,193,121,281,28,1.2813370473537604:1,179,
1332,813,1329,1198,67,126,193,121,280,26,1.2773109243697478:1,178,
1338,806,1329,1205,67,124,193,121,276,25,1.2768361581920904:1,176,
1344,800,1329,1211,64,123,193,121,273,26,1.2727272727272727:1,174,
1350,790,1329,1221,62,123,192,119,268,26,1.2571428571428571:1,171,
1356,786,1329,1225,62,123,191,119,266,25,1.2586206896551724:1,170,
1362,782,1329,1229,62,123,188,119,265,25,1.260115606936416:1,170,
1368,870,1422,1234,92,136,204,103,311,24,1.2422680412371134:1,190,
1374,866,1422,1238,91,136,202,103,311,23,1.231958762886598:1,190,
1380,862,1422,1242,90,135,202,103,308,24,1.238961038961039:1,189,
1386,849,1422,1255,86,135,201,101,305,21,1.2519893899204244:1,189,
1392,840,1422,1264,83,134,200,100,302,21,1.2580645161290323:1,188,
1398,827,1422,1277,80,134,198,99,293,23,1.271978021978022:1,185,
1404,814,1422,1290,78,133,196,99,287,21,1.2737430167597765:1,183,
1410,808,1422,1296,77,133,196,99,284,19,1.276056338028169:1,183,
1416,803,1422,1301,76,133,196,99,280,19,1.2877492877492878:1,182,
1422,798,1422,1306,76,133,195,98,277,19,1.2865329512893984:1,180,
1428,793,1422,1311,75,133,195,98,273,19,1.2853025936599423:1,178,
1434,785,1422,1319,74,133,195,98,266,19,1.2886297376093294:1,175,
1440,869,1508,1321,88,132,217,120,292,20,1.2512953367875648:1,184,
1446,862,1508,1328,85,134,214,122,287,20,1.26246719160105:1,183,
1452,854,1508,1336,81,133,213,121,286,20,1.2532981530343008:1,183,
1458,851,1508,1339,80,133,213,121,284,20,1.2513227513227514:1,181,
