Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,372,2,1,1,299,36,79,67,
12,373,3,1,1,296,40,79,65,
18,373,3,1,2,293,44,80,64,
24,372,3,2,2,287,44,80,68,
30,372,3,2,3,287,48,81,67,
36,373,5,3,3,287,54,81,61,
42,371,6,6,3,284,57,80,63,
48,370,6,7,3,279,57,80,65,
54,371,7,7,3,285,60,80,60,
60,372,8,7,3,285,62,80,60,
66,372,8,7,3,287,63,80,60,
72,371,8,8,3,293,68,79,56,
78,372,10,9,3,295,69,79,58,
84,369,10,12,3,285,71,77,69,
90,369,10,12,3,293,73,77,61,
96,369,10,12,3,287,75,77,65,
102,368,10,13,4,286,75,77,65,
108,367,11,15,5,286,74,76,64,
114,366,11,16,5,287,76,76,65,
120,366,11,16,5,290,78,76,63,
126,368,13,16,5,289,78,76,65,
132,367,13,17,5,291,80,76,62,
138,367,13,17,5,293,83,76,64,
144,366,13,18,5,293,83,76,60,
150,365,13,19,5,303,87,76,53,
156,365,13,19,5,300,87,76,62,
162,365,13,19,5,297,87,76,66,
168,364,13,20,5,295,87,75,68,
174,363,13,21,7,299,87,76,62,
180,362,13,22,8,295,86,76,66,
186,362,13,22,8,291,90,76,69,
192,359,13,25,8,291,90,74,67,
198,359,13,25,8,291,90,74,70,
204,359,13,25,9,290,90,75,71,
210,359,14,26,9,290,91,74,72,
216,360,16,27,9,289,90,74,72,
222,360,17,28,9,297,96,74,63,
228,359,17,29,10,291,95,74,67,
234,360,18,29,10,297,96,74,64,
240,361,20,30,11,300,96,75,61,
246,361,20,30,11,295,97,75,66,
252,360,20,31,11,287,97,75,72,
258,360,20,31,11,293,97,75,70,
264,358,20,33,11,295,96,75,65,
270,358,20,33,11,293,97,75,64,
276,359,21,33,11,290,99,75,68,
282,358,22,35,11,289,99,75,63,
288,357,23,37,11,291,99,74,62,
294,357,23,37,11,287,100,74,69,
300,353,23,41,11,289,100,72,69,
306,354,24,41,11,288,101,73,67,
312,354,24,41,11,286,101,73,68,
318,355,25,41,11,284,101,73,73,
324,355,25,41,11,282,101,73,77,
330,355,26,42,11,286,101,73,76,
336,356,27,42,11,289,101,73,75,
342,356,27,42,11,288,101,73,76,
348,356,27,42,11,291,101,73,73,
354,356,28,43,12,292,100,74,70,
360,356,28,43,12,291,100,74,71,
366,353,28,46,12,292,101,73,71,
372,354,29,46,12,294,101,73,67,
378,354,29,46,13,293,99,74,66,
384,354,29,46,13,290,99,74,66,
390,352,29,48,13,288,99,73,66,
396,352,30,49,13,289,99,73,66,
402,351,30,50,13,288,99,72,65,
408,352,32,51,13,289,100,72,63,
414,349,32,54,14,283,100,71,70,
420,349,32,54,14,283,100,71,68,
426,350,33,54,15,280,99,72,73,
432,348,33,56,15,281,99,70,69,
438,347,33,57,15,284,99,69,70,
444,347,34,58,15,285,99,69,69,
450,346,34,59,15,283,99,68,67,
456,347,35,59,16,280,99,69,66,
462,345,35,61,16,275,98,69,70,
468,345,35,61,16,275,98,69,70,
474,345,35,61,16,283,99,69,61,
480,348,38,61,16,282,99,69,68,
486,347,38,62,16,283,99,69,67,
492,347,40,64,16,279,99,67,68,
498,345,40,66,17,278,99,68,72,
504,345,40,66,17,279,98,68,68,
510,343,40,68,17,279,98,68,67,
516,342,40,69,17,288,100,68,68,
522,342,41,70,17,282,100,68,72,
528,342,42,71,17,286,100,67,67,
534,343,43,71,18,283,100,68,71,
540,343,44,72,19,284,99,69,69,
546,344,45,72,19,283,99,69,68,
552,342,45,74,20,288,98,69,63,
558,342,45,74,21,286,97,70,62,
564,342,45,74,21,291,97,70,57,
570,344,49,76,21,281,97,70,64,
576,344,49,76,21,281,97,70,65,
582,345,50,76,21,282,97,70,65,
588,344,50,77,21,279,97,69,67,
594,344,50,77,21,279,97,69,68,
600,345,51,77,21,276,97,69,68,
606,346,52,77,21,274,97,69,68,
612,346,53,78,21,277,97,68,63,
618,348,55,78,21,280,97,68,59,
624,349,56,78,21,276,97,68,61,
630,349,57,79,21,271,97,67,67,
636,349,58,80,21,267,98,66,70,
642,348,58,81,21,263,98,66,73,
648,346,58,83,21,259,98,66,75,
654,347,59,83,21,258,98,66,73,
660,346,59,84,21,254,100,66,76,
666,344,59,86,21,257,100,66,71,
672,343,59,87,21,250,100,66,74,
678,343,59,87,21,253,100,66,71,
684,343,60,88,23,256,98,68,66,
690,343,60,88,23,257,98,68,64,
696,343,60,88,23,257,102,68,64,
702,345,62,88,23,259,102,68,62,
708,344,62,89,23,256,102,68,66,
714,343,62,90,23,250,102,68,67,
720,342,62,91,23,250,102,67,65,
726,342,63,92,23,250,102,67,64,
732,342,63,92,23,247,104,67,65,
738,340,63,94,23,243,104,65,66,
744,340,64,95,23,240,104,65,73,
750,340,64,95,23,242,104,65,70,
756,339,64,96,23,242,104,65,67,
762,338,64,97,23,245,105,65,65,
768,338,64,97,23,245,107,65,63,
774,337,64,98,24,249,107,66,57,
780,338,65,98,25,239,106,67,66,
786,338,65,98,25,242,106,67,61,
792,337,65,99,25,239,106,66,60,
798,337,67,101,25,233,106,66,66,
804,336,68,103,25,238,106,64,60,
810,336,68,103,26,236,105,66,64,
816,335,68,104,26,238,104,66,63,
822,336,70,105,26,236,103,66,66,
828,337,72,106,26,240,103,66,58,
834,338,73,106,26,239,103,66,56,
840,340,75,106,26,233,103,66,64,
846,340,76,107,26,234,103,66,62,
852,339,76,108,26,228,103,65,62,
858,339,76,108,27,228,102,66,63,
864,339,77,109,27,226,102,65,61,
870,339,77,109,27,222,102,65,69,
876,339,78,110,27,225,102,64,62,
882,337,78,112,27,223,102,63,63,
888,338,79,112,28,224,101,64,64,
894,336,79,114,28,221,101,62,65,
900,336,79,114,28,221,101,62,63,
906,336,80,115,28,221,100,61,60,
912,336,80,115,28,228,100,61,54,
918,336,80,115,28,227,100,61,52,
924,336,80,115,28,221,100,61,55,
