Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,364,388,3.872340425531915,4.127659574468085,2.4892021276595746,2.3251063829787233,18520.55201241002,
12,326,426,3.4680851063829787,4.531914893617022,2.2246276595744683,2.465531914893617,18138.650825777382,
18,302,450,3.2127659574468086,4.787234042553192,2.077287234042553,2.6011702127659575,18365.828605784565,
24,294,458,3.127659574468085,4.872340425531915,2.022606382978723,2.6352127659574465,18414.28690978244,
30,283,469,3.0106382978723403,4.98936170212766,1.9606914893617018,2.702659574468085,18213.077204409852,
36,281,471,2.9893617021276597,5.01063829787234,1.9479255319148936,2.707978723404255,18392.761168892637,
42,277,475,2.9468085106382977,5.053191489361702,1.9199468085106386,2.766489361702128,18399.92365556943,
48,270,482,2.872340425531915,5.127659574468085,1.8757978723404256,2.8218085106382977,18019.023102971394,
54,270,482,2.872340425531915,5.127659574468085,1.8740957446808513,2.8111702127659575,17545.31964872449,
60,268,484,2.851063829787234,5.148936170212766,1.8576063829787237,2.823936170212766,17871.582787030224,
66,266,486,2.8297872340425534,5.170212765957447,1.8496276595744685,2.834574468085106,17267.710746250537,
72,265,487,2.8191489361702127,5.180851063829787,1.837393617021277,2.875,17718.61094444785,
78,264,488,2.8085106382978724,5.191489361702128,1.837393617021277,2.8877659574468084,16954.245838547122,
84,261,491,2.776595744680851,5.223404255319149,1.8214361702127666,2.885957446808511,17318.94764374234,
90,261,491,2.776595744680851,5.223404255319149,1.8214361702127666,2.8976595744680855,17706.59121226735,
96,261,491,2.776595744680851,5.223404255319149,1.8214361702127666,2.8976595744680855,18507.369032747327,
102,262,490,2.7872340425531914,5.212765957446808,1.8214361702127666,2.8848936170212767,18408.159666037332,
108,261,491,2.776595744680851,5.223404255319149,1.8214361702127666,2.8976595744680855,17879.76366818672,
114,261,491,2.776595744680851,5.223404255319149,1.8204787234042559,2.8976595744680855,17560.10093258905,
120,263,489,2.797872340425532,5.202127659574468,1.8204787234042559,2.8742553191489364,17570.955390757943,
126,262,490,2.7872340425531914,5.212765957446808,1.81622340425532,2.8742553191489364,17149.222146321776,
132,261,491,2.776595744680851,5.223404255319149,1.81622340425532,2.8848936170212767,16318.125427596435,
138,258,494,2.74468085106383,5.25531914893617,1.8132446808510647,2.8891489361702134,16379.617806456927,
144,260,492,2.765957446808511,5.23404255319149,1.8159042553191498,2.8848936170212767,16504.526606986543,
150,259,493,2.75531914893617,5.24468085106383,1.814946808510639,2.885957446808511,16660.726314339307,
156,258,494,2.74468085106383,5.25531914893617,1.8075000000000006,2.9078723404255324,16529.755076811827,
162,257,495,2.734042553191489,5.26595744680851,1.8075000000000006,2.9121276595744683,16703.300545411927,
168,259,493,2.75531914893617,5.24468085106383,1.8084574468085113,2.8972340425531917,17313.089132970497,
174,258,494,2.74468085106383,5.25531914893617,1.8084574468085113,2.89936170212766,16803.455743009963,
180,256,496,2.723404255319149,5.276595744680851,1.7978191489361708,2.9241489361702135,16856.53434923434,
186,255,497,2.7127659574468086,5.287234042553192,1.7951595744680857,2.9124468085106385,17078.25136524744,
192,255,497,2.7127659574468086,5.287234042553192,1.792606382978724,2.9326595744680852,17259.15295285145,
198,256,496,2.723404255319149,5.276595744680851,1.7910106382978728,2.922021276595745,16984.619328703826,
204,254,498,2.702127659574468,5.297872340425532,1.790478723404256,2.925212765957448,16710.398309465792,
210,254,498,2.702127659574468,5.297872340425532,1.790478723404256,2.9241489361702127,17108.10834291694,
216,253,499,2.6914893617021276,5.308510638297872,1.790478723404256,2.935851063829788,17244.79364502594,
222,254,498,2.702127659574468,5.297872340425532,1.7851595744680857,2.9379787234042554,16009.510241752667,
228,254,498,2.702127659574468,5.297872340425532,1.7851595744680857,2.9379787234042554,15872.3533472372,
234,253,499,2.6914893617021276,5.308510638297872,1.7861170212765964,2.9507446808510647,15941.803038410535,
240,252,500,2.6808510638297873,5.319148936170213,1.778670212765958,2.9507446808510647,16639.556191300464,
246,253,499,2.6914893617021276,5.308510638297872,1.7777127659574476,2.9379787234042554,16675.81839390279,
252,252,500,2.6808510638297873,5.319148936170213,1.7777127659574476,2.9390425531914897,15880.206808367127,
258,253,499,2.6914893617021276,5.308510638297872,1.778670212765958,2.9379787234042554,15978.974700050823,
264,252,500,2.6808510638297873,5.319148936170213,1.7680319148936179,2.9379787234042554,16355.839477489622,
270,252,500,2.6808510638297873,5.319148936170213,1.7670744680851072,2.9379787234042554,16173.848721678793,
276,252,500,2.6808510638297873,5.319148936170213,1.7670744680851072,2.9379787234042554,15758.848453176462,
282,252,500,2.6808510638297873,5.319148936170213,1.7680319148936179,2.9379787234042554,16106.454262987396,
288,252,500,2.6808510638297873,5.319148936170213,1.7680319148936179,2.9379787234042554,15944.539846426322,
