Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
204,749,224,205,74,125,197,82,223,48,0.8357843137254902:1,163,
210,745,224,209,73,124,197,78,226,47,0.8349753694581281:1,162,
216,744,224,210,72,117,201,73,232,49,0.8325123152709359:1,164,
222,736,224,218,72,113,201,73,229,48,0.8308457711442786:1,161,
228,732,224,222,70,113,200,74,226,49,0.8345864661654135:1,160,
234,727,224,227,70,113,200,73,223,48,0.8266331658291457:1,157,
240,721,224,233,69,113,197,71,222,49,0.8346055979643766:1,157,
246,715,224,239,69,112,195,67,224,48,0.8380462724935732:1,157,
252,711,224,243,69,112,193,67,224,46,0.8372093023255814:1,156,
258,709,224,245,68,112,192,67,224,46,0.8415584415584415:1,157,
264,705,224,249,67,112,190,68,223,45,0.8407310704960835:1,157,
270,764,286,252,67,126,237,66,222,46,0.8725490196078431:1,155,
276,756,286,260,62,127,237,68,215,47,0.8805970149253731:1,150,
282,753,286,263,60,126,236,66,218,47,0.8778054862842892:1,151,
288,748,286,268,58,126,233,68,218,45,0.8888888888888888:1,151,
294,742,286,274,56,126,228,69,218,45,0.8880407124681934:1,151,
300,736,286,280,55,126,222,71,217,45,0.8920308483290489:1,150,
306,733,286,283,55,126,215,74,219,44,0.8940568475452196:1,150,
312,729,286,287,55,124,213,73,220,44,0.8886010362694301:1,148,
318,721,286,295,55,122,210,73,218,43,0.8973684210526316:1,147,
324,712,286,304,54,121,200,78,219,40,0.8986666666666666:1,147,
330,709,286,307,53,121,193,80,220,42,0.8957219251336899:1,146,
336,706,286,310,53,120,189,82,220,42,0.8978494623655914:1,147,
342,776,359,313,73,119,240,83,218,43,0.9351620947630923:1,144,
348,776,364,318,76,116,238,88,214,44,0.94:1,142,
354,771,364,323,75,115,233,91,214,43,0.9420654911838791:1,143,
360,765,364,329,74,115,228,91,212,45,0.9465648854961832:1,141,
366,764,364,330,73,115,224,93,214,45,0.9440203562340967:1,142,
372,758,364,336,71,115,218,97,211,46,0.9485861182519281:1,140,
378,754,364,340,70,115,214,99,210,46,0.9483204134366925:1,141,
384,750,364,344,69,115,209,103,207,47,0.953125:1,140,
390,746,364,348,67,115,208,103,206,47,0.958005249343832:1,140,
396,742,364,352,66,115,205,102,209,45,0.9577836411609498:1,141,
402,737,364,357,64,115,203,102,207,46,0.9445910290237467:1,138,
408,729,364,365,61,115,201,102,206,44,0.9388297872340425:1,137,
414,790,429,369,124,115,193,109,205,44,0.9506172839506173:1,136,
420,788,429,371,65,112,248,113,207,43,0.9553349875930521:1,138,
426,780,429,379,65,112,243,114,203,43,0.9696969696969697:1,138,
432,776,429,383,65,112,239,115,203,42,0.9745547073791349:1,138,
438,771,429,388,63,112,234,117,202,43,0.9820051413881749:1,137,
444,765,429,394,62,112,224,124,200,43,0.9767441860465116:1,134,
450,762,429,397,61,112,217,130,198,44,0.9689922480620154:1,132,
456,757,429,402,60,112,208,137,197,43,0.9713541666666666:1,131,
462,750,429,409,58,112,201,142,194,43,0.9841269841269841:1,128,
468,744,429,415,58,112,193,147,191,43,0.984:1,127,
474,736,429,423,57,112,189,148,188,42,0.9891891891891892:1,127,
480,733,429,426,56,111,183,153,188,42,0.986449864498645:1,127,
486,725,429,434,55,111,182,153,182,42,0.9754768392370572:1,122,
492,780,488,438,58,113,230,156,180,43,0.95:1,120,
498,778,488,440,58,113,223,159,182,43,0.9547738693467337:1,122,
504,772,488,446,56,113,219,157,184,43,0.9544303797468354:1,123,
510,764,488,454,55,113,213,161,179,43,0.9539641943734015:1,120,
516,760,488,458,55,112,210,155,185,43,0.9487179487179487:1,123,
522,756,488,462,54,112,210,153,184,43,0.9534883720930233:1,122,
528,750,488,468,54,112,209,149,184,42,0.948051948051948:1,123,
534,749,488,469,54,112,209,145,186,43,0.9454545454545454:1,123,
540,748,488,470,54,112,209,143,186,44,0.9479166666666666:1,124,
546,741,488,477,52,112,207,134,191,45,0.95:1,125,
552,739,488,479,52,112,207,131,192,45,0.9447368421052632:1,124,
558,728,488,490,50,112,204,126,191,45,0.9413333333333334:1,120,
564,771,534,493,47,103,219,165,192,45,0.9226932668329177:1,118,
570,768,534,496,45,103,217,163,196,44,0.9296482412060302:1,120,
576,758,534,506,43,102,217,158,196,42,0.9485861182519281:1,122,
582,756,534,508,43,102,217,154,199,41,0.9484536082474226:1,123,
588,752,534,512,42,102,217,147,205,39,0.9481865284974094:1,126,
594,749,534,515,41,102,217,145,205,39,0.9454545454545454:1,126,
600,744,534,520,38,102,217,141,206,40,0.9476439790575916:1,126,
606,741,534,523,36,102,217,139,204,43,0.95:1,125,
612,736,534,528,36,102,217,136,202,43,0.9522546419098143:1,122,
618,731,534,533,35,101,216,134,203,42,0.9597855227882037:1,123,
624,729,534,535,35,101,214,132,205,42,0.9544235924932976:1,123,
630,725,534,539,35,101,214,127,206,42,0.9436997319034852:1,120,
636,770,582,542,48,84,216,168,211,43,0.9642857142857143:1,123,
642,764,583,549,47,84,214,167,210,42,0.958974358974359:1,123,
648,755,583,558,45,83,213,166,207,41,0.9509043927648578:1,120,
654,750,583,563,42,83,213,160,211,41,0.9430051813471503:1,121,
660,747,583,566,41,83,213,157,213,40,0.9503916449086162:1,124,
666,743,583,570,40,83,213,147,220,40,0.9501312335958005:1,128,
672,737,583,576,40,83,212,138,225,39,0.9549071618037135:1,131,
678,731,583,582,39,83,212,130,228,39,0.9545454545454546:1,133,
684,728,583,585,39,83,212,124,230,40,0.9622641509433962:1,137,
690,719,583,594,37,83,211,119,230,39,0.9644808743169399:1,138,
696,716,583,597,37,83,210,114,233,39,0.967032967032967:1,139,
702,710,583,603,36,82,209,109,234,40,0.9667590027700831:1,139,
708,763,639,606,56,72,206,158,229,42,0.9715762273901809:1,135,
714,760,639,609,56,70,203,154,235,42,0.974025974025974:1,140,
720,752,639,617,55,69,201,153,231,43,0.9789473684210527:1,138,
726,746,639,623,53,68,200,146,238,41,0.9840425531914894:1,141,
732,743,639,626,52,68,200,144,238,41,0.9866310160427807:1,141,
738,736,639,633,52,68,199,142,234,41,0.994579945799458:1,140,
744,732,639,637,52,68,198,142,233,39,0.9945504087193461:1,140,
750,729,639,640,51,68,198,140,232,40,1.0027472527472527:1,139,
756,725,639,644,49,67,198,140,232,39,0.9972451790633609:1,139,
762,718,639,651,45,67,198,140,229,39,1.0:1,138,
768,713,639,656,44,66,198,139,228,38,1.002808988764045:1,138,
774,710,639,659,42,66,198,139,226,39,1.0:1,137,
780,760,693,663,54,76,230,139,222,39,0.974025974025974:1,135,
786,755,695,670,56,76,182,144,259,38,0.9920844327176781:1,154,
792,752,695,673,56,76,181,143,258,38,0.9946949602122016:1,153,
798,744,695,681,56,76,180,142,253,37,1.005390835579515:1,152,
804,738,695,687,55,76,180,141,250,36,1.0108991825613078:1,150,
810,733,695,692,52,76,180,141,248,36,1.0082191780821919:1,148,
816,729,695,696,51,76,180,141,246,35,1.0082644628099173:1,147,
822,723,695,702,51,76,179,141,242,34,1.0083333333333333:1,144,
828,722,695,703,51,76,179,141,241,34,1.0055555555555555:1,143,
834,717,695,708,51,76,178,141,237,34,0.9972144846796658:1,140,
840,713,695,712,51,74,177,141,236,34,0.9916201117318436:1,139,
846,708,695,717,50,74,177,140,235,32,0.9887640449438202:1,139,
852,774,765,721,118,73,176,140,235,32,0.979539641943734:1,139,
858,769,767,728,71,90,155,147,274,32,0.9870801033591732:1,153,
864,762,767,735,70,90,155,147,271,29,0.984375:1,151,
870,752,767,745,68,88,153,147,268,28,0.9841688654353562:1,150,
876,740,767,757,66,87,152,146,262,27,0.9946091644204852:1,147,
882,734,767,763,64,86,152,146,259,27,0.9837837837837838:1,144,
888,729,767,768,64,86,152,146,254,27,0.9809782608695652:1,141,
894,723,767,774,61,86,152,146,251,27,0.9917355371900827:1,140,
900,722,767,775,61,86,152,146,251,26,0.994475138121547:1,140,
906,719,767,778,59,86,152,146,251,25,0.9972222222222222:1,140,
912,717,767,780,58,86,152,146,250,25,1.0027932960893855:1,140,
918,710,767,787,56,86,152,146,248,22,0.9943820224719101:1,139,
924,706,767,791,55,86,152,146,245,22,0.9943502824858758:1,137,
930,771,841,800,74,102,141,148,285,21,1.0183246073298429:1,154,
936,766,841,805,73,102,140,147,283,21,1.0264550264550265:1,153,
942,760,841,811,72,102,139,146,280,21,1.0375335120643432:1,153,
948,754,841,817,68,102,138,146,279,21,1.048913043478261:1,153,
954,748,841,823,67,102,138,146,274,21,1.0381471389645776:1,148,
960,745,841,826,67,102,137,146,272,21,1.0410958904109588:1,147,
966,738,841,833,67,102,136,146,267,20,1.0443213296398892:1,143,
972,734,841,837,66,102,136,146,264,20,1.0445682451253482:1,141,
978,728,841,843,66,102,136,145,259,20,1.0507042253521126:1,139,
984,719,841,852,64,102,136,144,253,20,1.0484330484330484:1,136,
990,714,841,857,63,102,136,143,249,21,1.0458452722063036:1,133,
996,706,841,865,63,101,135,143,244,20,1.046376811594203:1,130,
1002,760,899,869,58,117,141,136,287,21,1.0105820105820107:1,154,
1008,753,899,876,57,116,140,136,283,21,1.0187667560321716:1,152,
1014,748,899,881,57,116,140,136,279,20,1.02710027100271:1,151,
1020,745,899,884,57,116,140,136,276,20,1.018970189701897:1,148,
1026,736,899,893,57,116,140,134,269,20,1.0275482093663912:1,147,
1032,726,899,903,54,115,140,133,265,19,1.0336134453781514:1,147,
1038,723,899,906,53,115,140,133,263,19,1.0308988764044944:1,146,
1044,716,899,913,52,114,140,133,258,19,1.028328611898017:1,143,
1050,712,899,917,52,114,140,133,256,17,1.0401146131805157:1,143,
1056,706,899,923,52,113,139,133,252,17,1.052325581395349:1,143,
1062,698,899,931,50,112,139,131,249,17,1.0529411764705883:1,142,
1068,696,899,933,50,112,139,131,247,17,1.0530973451327434:1,141,
1074,758,967,939,69,112,160,113,288,16,1.0213333333333334:1,162,
1080,753,968,945,66,112,160,110,289,16,1.0241935483870968:1,164,
1086,751,968,947,66,112,160,109,288,16,1.0242587601078168:1,164,
1092,746,968,952,65,112,160,109,284,16,1.0271739130434783:1,162,
1098,739,968,959,65,112,160,109,276,17,1.0358126721763086:1,159,
1104,732,968,966,63,112,160,109,271,17,1.0446927374301676:1,158,
1110,725,968,973,62,110,160,109,267,17,1.0538243626062322:1,156,
1116,724,968,974,62,110,160,109,265,18,1.0568181818181819:1,155,
1122,718,968,980,62,110,158,109,261,18,1.0573065902578798:1,154,
1128,713,968,985,61,110,158,109,257,18,1.0547550432276658:1,152,
1134,711,968,987,60,109,158,109,257,18,1.0549132947976878:1,152,
1140,706,968,992,59,109,157,109,253,19,1.052325581395349:1,150,
1146,769,1038,999,72,108,184,95,294,16,1.039787798408488:1,172,
1152,765,1039,1004,70,108,187,95,289,16,1.0454545454545454:1,170,
1158,759,1039,1010,67,108,187,95,286,16,1.0625:1,170,
1164,756,1039,1013,66,108,187,95,283,17,1.0655737704918034:1,168,
1170,751,1039,1018,65,108,186,95,280,17,1.074585635359116:1,167,
1176,743,1039,1026,62,108,184,95,277,17,1.0870786516853932:1,166,
1182,740,1039,1029,62,107,184,95,276,16,1.0903954802259888:1,166,
1188,737,1039,1032,62,107,184,95,274,15,1.09375:1,165,
1194,731,1039,1038,61,106,183,95,272,14,1.1005747126436782:1,164,
1200,725,1039,1044,58,106,182,95,269,15,1.1075581395348837:1,163,
1206,721,1039,1048,57,106,181,95,267,15,1.108187134502924:1,162,
1212,713,1039,1056,55,106,180,95,263,14,1.103244837758112:1,160,
1218,795,1122,1057,104,99,221,95,262,14,1.1087533156498675:1,159,
1224,789,1124,1065,82,113,191,90,299,14,1.104:1,172,
1230,783,1124,1071,82,113,190,89,293,16,1.0991957104557641:1,168,
1236,776,1124,1078,82,113,188,89,288,16,1.108695652173913:1,167,
1242,766,1124,1088,80,113,187,87,283,16,1.1043956043956045:1,164,
1248,759,1124,1095,78,113,186,86,278,18,1.0966850828729282:1,160,
1254,758,1124,1096,77,113,186,86,276,20,1.0997229916897506:1,159,
1260,749,1124,1105,72,113,184,85,274,21,1.0980392156862746:1,158,
1266,745,1124,1109,71,113,184,84,270,23,1.0985915492957747:1,156,
1272,734,1124,1120,66,112,183,83,266,24,1.1031518624641834:1,154,
1278,726,1124,1128,63,112,182,81,264,24,1.1043478260869566:1,153,
1284,723,1124,1131,63,112,182,81,259,26,1.0956521739130434:1,150,
1290,761,1166,1135,105,112,181,81,255,27,1.0906593406593406:1,146,
1296,796,1206,1140,81,117,196,95,280,27,1.1114058355437666:1,156,
1302,788,1206,1148,78,117,195,95,275,28,1.118279569892473:1,153,
1308,779,1206,1157,76,117,193,94,271,28,1.1168478260869565:1,149,
1314,772,1206,1164,73,117,191,93,271,27,1.132596685082873:1,149,
1320,762,1206,1174,69,116,191,93,267,26,1.1464788732394366:1,147,
1326,757,1206,1179,67,116,191,93,264,26,1.1628571428571428:1,147,
1332,752,1206,1184,65,115,191,93,263,25,1.1671469740634006:1,147,
1338,749,1206,1187,63,115,191,93,262,25,1.1710144927536232:1,147,
1344,745,1206,1191,63,114,189,93,260,26,1.1656976744186047:1,145,
1350,737,1206,1199,61,114,188,93,257,24,1.1486880466472302:1,142,
1356,735,1206,1201,60,114,188,93,256,24,1.1491228070175439:1,142,
1362,732,1206,1204,60,113,188,93,254,24,1.1529411764705881:1,141,
1368,804,1283,1209,75,118,202,107,278,24,1.1612903225806452:1,153,
1374,801,1283,1212,74,118,201,107,277,24,1.170731707317073:1,153,
1380,800,1283,1213,74,118,201,107,276,24,1.1680216802168022:1,152,
1386,797,1283,1216,74,118,201,107,272,25,1.1657608695652173:1,150,
1392,794,1283,1219,74,117,201,106,271,25,1.1634877384196185:1,149,
1398,793,1283,1220,74,117,200,106,270,26,1.1666666666666667:1,149,
1404,782,1283,1231,71,117,200,105,264,25,1.1782729805013927:1,147,
1410,780,1283,1233,71,117,200,105,262,25,1.1727019498607243:1,145,
1416,776,1283,1237,70,116,200,104,259,27,1.173669467787115:1,143,
1422,772,1283,1241,70,115,200,104,256,27,1.1746478873239437:1,141,
1428,765,1283,1248,68,115,199,103,253,27,1.1610169491525424:1,139,
1434,758,1283,1255,67,114,199,102,248,28,1.1595441595441596:1,138,
1440,820,1350,1260,67,124,203,126,272,28,1.1578947368421053:1,153,
1446,818,1350,1262,67,124,202,126,271,28,1.164021164021164:1,153,
1452,817,1350,1263,66,124,202,126,271,28,1.16710875331565:1,153,
1458,814,1350,1266,65,124,202,125,270,28,1.1648936170212767:1,152,
