Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
318,711,289,251,47,124,216,77,193,54,0.9915966386554622:1,139,
324,708,289,254,46,124,207,81,196,54,0.9943661971830986:1,140,
330,705,289,257,46,124,201,84,195,55,0.9859154929577465:1,139,
336,703,289,259,46,124,198,84,194,57,0.9802816901408451:1,137,
342,774,365,264,79,124,233,84,198,56,0.9846153846153847:1,139,
348,777,368,264,79,123,234,86,199,56,0.9821428571428571:1,140,
354,772,368,269,77,123,232,84,199,57,0.9845758354755784:1,140,
360,767,368,274,76,123,223,89,199,57,0.9819121447028424:1,138,
366,763,368,278,74,123,218,93,198,57,0.9766839378238342:1,137,
372,759,368,282,73,123,211,96,198,58,0.9817232375979112:1,135,
378,754,368,287,73,122,204,100,197,58,0.979002624671916:1,134,
384,747,368,294,70,122,200,102,194,59,0.9867021276595744:1,133,
390,739,368,302,70,121,193,107,191,57,0.9972972972972973:1,132,
396,736,368,305,69,121,190,108,189,59,1.0:1,130,
402,733,368,308,69,121,185,110,189,59,0.997275204359673:1,128,
408,729,368,312,68,121,180,114,187,59,1.0027472527472527:1,127,
414,766,416,323,115,121,177,112,185,56,0.9641025641025641:1,125,
420,762,418,329,50,110,250,112,181,59,0.9588688946015425:1,121,
426,757,418,334,50,110,241,116,180,60,0.961139896373057:1,118,
432,752,418,339,49,110,237,115,180,61,0.9634464751958225:1,116,
438,747,418,344,48,109,233,119,178,60,0.9709762532981531:1,115,
444,744,418,347,47,108,228,124,176,61,0.9734748010610079:1,114,
450,743,418,348,47,108,225,125,175,63,0.9708222811671088:1,112,
456,738,418,353,47,107,223,123,175,63,0.9732620320855615:1,112,
462,736,418,355,47,107,220,124,174,64,0.9679144385026738:1,110,
468,732,418,359,47,107,216,125,174,63,0.9783783783783784:1,110,
474,729,418,362,45,107,210,127,176,64,0.975609756097561:1,108,
480,722,418,369,44,107,206,129,173,63,0.9780821917808219:1,107,
486,713,418,378,43,106,199,132,172,61,0.9916201117318436:1,105,
492,768,476,381,58,107,235,135,172,61,0.949238578680203:1,105,
498,761,476,388,56,107,230,138,171,59,0.9512820512820512:1,104,
504,757,476,392,56,107,225,140,170,59,0.9510309278350515:1,105,
510,750,476,399,54,107,218,144,171,56,0.9633507853403142:1,106,
516,746,476,403,52,107,216,142,174,55,0.9683377308707124:1,109,
522,741,476,408,50,107,215,140,175,54,0.9707446808510638:1,110,
528,734,476,415,50,107,215,137,175,50,0.967828418230563:1,111,
534,731,476,418,50,107,215,133,175,51,0.9703504043126685:1,111,
540,725,476,424,49,107,215,128,175,51,0.9808743169398907:1,111,
546,721,476,428,48,107,215,123,177,51,0.9862258953168044:1,112,
552,717,476,432,46,107,215,121,177,51,0.9806629834254144:1,112,
558,714,476,435,45,107,215,115,180,52,0.9778393351800554:1,115,
564,761,527,439,50,87,224,168,180,52,1.0293333333333334:1,114,
570,758,527,442,50,87,224,166,180,51,1.032171581769437:1,115,
576,752,527,448,48,87,223,164,180,50,1.037940379403794:1,115,
582,748,527,452,48,86,223,157,186,48,1.02710027100271:1,117,
588,742,527,458,47,86,221,153,187,48,1.021798365122616:1,115,
594,735,527,465,46,86,220,144,191,48,1.0192307692307692:1,119,
600,728,527,472,44,85,220,142,191,46,1.0222222222222221:1,119,
606,724,527,476,42,85,219,136,196,46,1.0280112044817926:1,123,
612,720,527,480,41,85,219,129,201,45,1.0396600566572238:1,126,
618,714,527,486,40,85,219,128,198,44,1.0341880341880343:1,125,
624,708,527,492,40,84,219,124,198,43,1.022857142857143:1,125,
630,703,527,497,39,84,219,119,200,42,1.0201149425287357:1,124,
636,747,572,498,49,80,216,159,201,42,1.040983606557377:1,124,
642,743,572,502,43,82,214,157,205,42,1.0524861878453038:1,127,
648,731,572,514,40,81,213,154,204,39,1.041899441340782:1,126,
654,724,572,521,39,81,212,151,204,37,1.0451977401129944:1,127,
660,718,572,527,39,81,209,147,205,37,1.0397727272727273:1,127,
666,711,572,534,36,80,208,143,207,37,1.0489913544668588:1,128,
672,709,572,536,35,80,208,141,209,36,1.055072463768116:1,128,
678,705,572,540,35,79,208,138,210,35,1.0614035087719298:1,128,
684,703,572,542,34,79,208,137,209,36,1.0555555555555556:1,127,
690,694,572,551,31,77,207,128,215,36,1.0654761904761905:1,128,
696,689,572,556,31,77,206,124,217,34,1.062874251497006:1,128,
702,680,572,565,31,77,206,121,213,32,1.0481927710843373:1,123,
708,727,627,573,56,67,179,181,215,29,1.0536723163841808:1,125,
714,730,632,575,60,66,180,178,214,32,1.0738636363636365:1,124,
720,728,632,577,59,66,180,173,219,31,1.0740740740740742:1,126,
726,723,632,582,59,66,179,167,222,30,1.0775862068965518:1,129,
732,719,632,586,58,66,179,162,225,29,1.0660919540229885:1,130,
738,714,632,591,55,66,178,162,225,28,1.0695652173913044:1,130,
744,711,632,594,55,65,177,161,224,29,1.0728862973760933:1,129,
750,706,632,599,54,65,177,161,221,28,1.064327485380117:1,127,
756,696,632,609,52,65,177,161,216,25,1.0470588235294118:1,124,
762,691,632,614,50,65,177,161,211,27,1.044378698224852:1,121,
768,687,632,618,48,65,177,160,210,27,1.0568862275449102:1,121,
774,683,632,622,47,65,175,160,209,27,1.0572289156626506:1,120,
780,730,684,627,55,76,207,159,207,26,1.0277777777777777:1,120,
786,728,687,632,53,76,171,148,255,25,1.0278551532033426:1,133,
792,724,687,636,53,76,171,148,252,24,1.0337078651685394:1,132,
798,720,687,640,52,75,171,148,250,24,1.0454545454545454:1,132,
804,715,687,645,51,75,171,148,246,24,1.0487106017191976:1,130,
810,711,687,649,49,75,170,148,245,24,1.0489913544668588:1,130,
816,707,687,653,48,75,169,147,244,24,1.0433526011560694:1,129,
822,703,687,657,48,75,168,147,242,23,1.0495626822157433:1,128,
828,696,687,664,48,74,168,146,238,22,1.0530973451327434:1,126,
834,688,687,672,46,74,167,144,236,21,1.0598802395209581:1,125,
840,683,687,677,45,74,166,144,235,19,1.0696969696969696:1,124,
846,680,687,680,45,74,165,144,234,18,1.0731707317073171:1,124,
852,736,744,681,101,74,165,144,234,18,1.084985835694051:1,124,
858,736,747,684,59,89,138,158,275,17,1.084985835694051:1,152,
864,731,747,689,59,89,138,158,270,17,1.0885714285714285:1,150,
870,729,747,691,58,89,138,158,268,18,1.0888252148997135:1,149,
876,725,747,695,58,89,138,158,263,19,1.0953757225433527:1,147,
882,719,747,701,57,89,138,158,259,18,1.0840579710144929:1,144,
888,719,747,701,57,89,138,158,259,18,1.0840579710144929:1,144,
894,714,747,706,57,89,138,157,255,18,1.093841642228739:1,143,
900,709,747,711,56,89,137,156,253,18,1.0976331360946745:1,142,
906,704,747,716,55,89,136,156,250,18,1.1141141141141142:1,141,
912,697,747,723,55,88,136,155,245,18,1.125:1,140,
918,689,747,731,55,87,133,155,241,18,1.12:1,137,
924,685,747,735,52,87,133,155,240,18,1.1207430340557276:1,137,
930,748,816,741,68,95,146,122,298,19,1.101123595505618:1,169,
936,742,816,747,67,95,144,124,292,20,1.1019830028328612:1,166,
942,736,816,753,66,95,144,124,288,19,1.1028571428571428:1,163,
948,730,816,759,66,95,142,124,285,18,1.1098265895953756:1,163,
954,723,816,766,66,94,140,124,282,17,1.1078717201166182:1,161,
960,719,816,770,64,93,140,123,282,17,1.1023391812865497:1,161,
966,714,816,775,64,93,140,122,278,17,1.093841642228739:1,158,
972,709,816,780,62,92,140,120,278,17,1.0976331360946745:1,158,
978,703,816,786,61,91,139,120,276,16,1.0985074626865672:1,157,
984,701,816,788,61,90,138,120,276,16,1.0925373134328358:1,157,
990,697,816,792,61,90,137,120,273,16,1.0993975903614457:1,156,
996,695,816,794,61,90,136,120,272,16,1.106060606060606:1,156,
1002,762,886,797,71,112,134,127,302,16,1.0991735537190082:1,173,
1008,758,886,801,68,111,135,124,304,16,1.1055555555555556:1,174,
1014,749,886,810,66,111,134,124,298,16,1.115819209039548:1,172,
1020,742,886,817,64,110,133,123,295,17,1.1260744985673352:1,171,
1026,739,886,820,64,110,133,122,294,16,1.1174785100286533:1,170,
1032,734,886,825,62,110,133,121,292,16,1.127536231884058:1,170,
1038,727,886,832,61,110,133,121,286,16,1.1319648093841643:1,167,
1044,723,886,836,60,110,133,121,283,16,1.1454005934718101:1,167,
1050,716,886,843,60,110,132,120,278,16,1.163141993957704:1,167,
1056,709,886,850,59,109,131,119,275,16,1.1484848484848484:1,165,
1062,705,886,854,58,109,131,119,271,17,1.149390243902439:1,162,
1068,698,886,861,57,109,131,119,267,15,1.1411042944785277:1,159,
1074,782,974,865,91,115,153,93,315,15,1.1078167115902966:1,185,
1080,777,976,872,88,115,153,92,313,16,1.1056910569105691:1,182,
1086,773,976,876,86,115,152,92,311,17,1.1178082191780823:1,181,
1092,765,976,884,85,115,152,92,304,17,1.125:1,179,
1098,759,976,890,84,115,150,92,302,16,1.1260504201680672:1,178,
1104,753,976,896,82,115,150,92,298,16,1.1392045454545454:1,178,
1110,749,976,900,82,114,149,92,297,15,1.14:1,177,
1116,743,976,906,81,114,149,92,291,16,1.1350574712643677:1,173,
1122,736,976,913,80,114,149,91,286,16,1.1395348837209303:1,171,
1128,728,976,921,78,114,147,90,283,16,1.128654970760234:1,168,
1134,720,976,929,75,114,146,90,278,17,1.1428571428571428:1,166,
1140,716,976,933,74,114,146,90,276,16,1.1566265060240963:1,166,
1146,781,1044,936,71,126,179,91,295,19,1.1574585635359116:1,171,
1152,781,1049,941,71,128,179,90,292,21,1.1694444444444445:1,170,
1158,777,1049,945,69,128,178,90,290,22,1.1643454038997214:1,169,
1164,766,1049,956,66,127,177,90,284,22,1.1699716713881019:1,167,
1170,754,1049,968,62,127,176,88,279,22,1.191860465116279:1,166,
1176,748,1049,974,61,125,176,88,276,22,1.2:1,165,
1182,740,1049,982,58,124,175,88,272,23,1.215568862275449:1,164,
1188,732,1049,990,57,123,175,87,268,22,1.2181818181818183:1,161,
1194,727,1049,995,55,122,175,87,265,23,1.2164634146341464:1,159,
1200,723,1049,999,53,122,174,87,263,24,1.2246153846153847:1,159,
1206,720,1049,1002,52,122,174,86,261,25,1.2291021671826625:1,158,
1212,716,1049,1006,51,122,174,86,258,25,1.244514106583072:1,158,
1218,809,1144,1008,119,115,207,86,257,25,1.210382513661202:1,158,
1224,809,1150,1014,99,123,185,88,289,25,1.2043596730245232:1,171,
1230,799,1150,1024,96,123,185,88,282,25,1.2132963988919667:1,167,
1236,790,1150,1033,94,121,184,88,276,27,1.2067039106145252:1,162,
1242,784,1150,1039,92,121,184,88,274,25,1.208450704225352:1,161,
1248,780,1150,1043,90,121,184,88,270,27,1.1971830985915493:1,157,
1254,776,1150,1047,90,121,182,88,268,27,1.192090395480226:1,156,
1260,769,1150,1054,89,120,181,88,264,27,1.197142857142857:1,156,
1266,761,1150,1062,88,118,180,88,260,27,1.2057971014492754:1,154,
1272,755,1150,1068,86,117,180,88,256,28,1.194767441860465:1,151,
1278,752,1150,1071,86,117,179,88,253,29,1.1988304093567252:1,149,
1284,741,1150,1082,82,117,178,88,248,28,1.198813056379822:1,146,
1290,775,1186,1084,118,116,178,88,246,29,1.1830985915492958:1,145,
1296,795,1209,1087,59,129,211,100,264,32,1.178082191780822:1,159,
1302,790,1209,1092,58,129,211,100,260,32,1.1763085399449036:1,156,
1308,783,1209,1099,57,128,211,98,257,32,1.1689750692520775:1,154,
1314,777,1209,1105,55,127,210,98,254,33,1.170391061452514:1,152,
1320,773,1209,1109,54,127,210,97,252,33,1.1774647887323944:1,151,
1326,771,1209,1111,53,127,210,97,252,32,1.1779661016949152:1,151,
1332,770,1209,1112,53,127,209,97,252,32,1.1751412429378532:1,151,
1338,764,1209,1118,53,127,209,95,248,32,1.1828571428571428:1,150,
1344,761,1209,1121,52,127,209,95,246,32,1.180515759312321:1,149,
1350,757,1209,1125,51,126,209,95,245,31,1.181556195965418:1,149,
1356,754,1209,1128,50,126,209,95,243,31,1.1855072463768115:1,148,
1362,753,1209,1129,50,126,209,95,241,32,1.182608695652174:1,147,
1368,836,1295,1132,86,128,216,110,263,33,1.2058047493403694:1,163,
1374,828,1295,1140,82,127,214,111,260,34,1.1962864721485411:1,161,
1380,820,1295,1148,82,126,212,110,257,33,1.1866666666666668:1,158,
1386,814,1295,1154,82,125,211,109,254,33,1.1881720430107527:1,155,
1392,804,1295,1164,79,124,211,109,249,32,1.1907356948228882:1,153,
1398,797,1295,1171,76,124,211,108,246,32,1.1955922865013775:1,152,
1404,797,1295,1171,76,124,211,108,246,32,1.1955922865013775:1,152,
1410,796,1295,1172,75,124,211,108,246,32,1.1988950276243093:1,152,
1416,786,1295,1182,73,123,210,108,241,31,1.2016806722689075:1,150,
1422,778,1295,1190,73,122,209,106,236,32,1.2102272727272727:1,148,
1428,774,1295,1194,73,122,207,104,236,32,1.205128205128205:1,148,
1434,768,1295,1200,71,122,207,104,231,33,1.206896551724138:1,146,
1440,822,1361,1212,65,118,228,123,255,33,1.1803713527851458:1,160,
1446,820,1361,1214,63,118,228,121,256,34,1.1866666666666668:1,162,
1452,815,1361,1219,62,118,228,120,253,34,1.1908602150537635:1,160,
1458,813,1361,1221,62,118,227,120,252,34,1.185483870967742:1,159,
