Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
180,663,143,152,49,88,170,70,239,47,1.0981012658227849:1,179,
186,658,143,157,48,86,169,71,236,48,1.108974358974359:1,175,
192,656,143,159,47,84,168,73,235,49,1.1093247588424437:1,174,
198,746,238,164,95,124,172,72,234,49,1.095505617977528:1,172,
204,743,238,167,92,122,174,66,240,49,1.0988700564971752:1,174,
210,740,238,170,90,120,173,64,243,50,1.0963172804532577:1,175,
216,735,238,175,89,109,178,66,241,52,1.1060171919770774:1,173,
222,728,238,182,87,107,177,66,241,50,1.0979827089337175:1,173,
228,720,238,190,85,107,174,68,238,48,1.099125364431487:1,172,
234,715,238,195,82,107,173,67,237,49,1.1091445427728615:1,171,
240,711,238,199,82,107,170,66,237,49,1.1035502958579881:1,170,
246,707,238,203,80,107,168,66,236,50,1.1041666666666667:1,169,
252,702,238,208,79,107,165,64,238,49,1.0955223880597016:1,169,
258,696,238,214,77,106,163,61,240,49,1.09009009009009:1,170,
264,687,238,223,75,105,161,60,237,49,1.088145896656535:1,169,
270,750,308,230,71,119,218,58,233,51,1.0833333333333333:1,165,
276,750,310,232,70,121,218,58,232,51,1.0833333333333333:1,164,
282,746,310,236,70,120,218,55,231,52,1.0837988826815643:1,163,
288,744,310,238,70,120,214,59,228,53,1.084033613445378:1,161,
294,740,310,242,70,119,211,62,225,53,1.0903954802259888:1,160,
300,734,310,248,69,118,208,63,222,54,1.0911680911680912:1,158,
306,730,310,252,68,118,205,65,219,55,1.0977011494252873:1,156,
312,722,310,260,67,118,201,67,216,53,1.1173020527859236:1,155,
318,716,310,266,65,118,198,69,212,54,1.1246290801186944:1,152,
324,713,310,269,63,118,193,73,212,54,1.1157270029673592:1,152,
330,709,310,273,61,118,191,73,211,55,1.122754491017964:1,150,
336,701,310,281,60,117,187,71,209,57,1.1242424242424243:1,147,
342,773,382,281,76,131,226,72,211,57,1.1532033426183843:1,147,
348,774,386,284,75,133,224,74,212,56,1.1559888579387188:1,148,
354,769,386,289,75,131,218,77,213,55,1.1480446927374302:1,148,
360,768,386,290,75,131,217,77,213,55,1.1512605042016806:1,148,
366,763,386,295,74,130,212,82,211,54,1.1492957746478873:1,146,
372,757,386,301,74,130,208,85,206,54,1.1444759206798867:1,142,
378,755,386,303,74,129,202,87,207,56,1.150997150997151:1,140,
384,752,386,306,73,129,197,91,207,55,1.1485714285714286:1,140,
390,744,386,314,69,129,193,89,209,55,1.1502890173410405:1,140,
396,737,386,321,67,129,188,93,205,55,1.1486880466472302:1,138,
402,736,386,322,66,129,183,96,207,55,1.152046783625731:1,139,
408,732,386,326,64,129,177,100,207,55,1.1466275659824048:1,137,
414,793,450,329,128,129,171,103,208,54,1.1090425531914894:1,138,
420,787,455,340,68,124,238,103,201,53,1.0930851063829787:1,132,
426,783,455,344,66,124,234,106,201,52,1.0991957104557641:1,132,
432,777,455,350,65,124,232,101,204,51,1.1056910569105691:1,135,
438,773,455,354,64,124,227,102,204,52,1.1120218579234973:1,135,
444,769,455,358,64,124,219,106,204,52,1.106849315068493:1,133,
450,765,455,362,64,123,208,115,203,52,1.1016483516483517:1,132,
456,761,455,366,64,123,205,117,201,51,1.1022099447513811:1,131,
462,753,455,374,64,123,199,119,199,49,1.0858725761772854:1,129,
468,749,455,378,63,123,190,125,200,48,1.0863509749303621:1,131,
474,746,455,381,62,122,183,131,200,48,1.0837988826815643:1,131,
480,739,455,388,61,122,182,130,196,48,1.0875706214689265:1,129,
486,733,455,394,61,122,179,131,192,48,1.1002865329512894:1,128,
492,790,515,397,59,125,232,135,192,47,1.068062827225131:1,129,
498,787,515,400,58,125,228,137,192,47,1.0656167979002624:1,129,
504,782,515,405,57,125,224,139,191,46,1.0633245382585752:1,126,
510,780,515,407,57,125,215,145,191,47,1.0580474934036939:1,125,
516,777,515,410,57,125,214,141,194,46,1.0610079575596818:1,127,
522,770,515,417,55,125,212,140,193,45,1.0588235294117647:1,125,
528,763,515,424,55,125,211,134,195,43,1.0510752688172043:1,127,
534,756,515,431,54,124,209,129,196,44,1.0543478260869565:1,126,
540,751,515,436,51,124,209,126,198,43,1.0631868131868132:1,129,
546,749,515,438,50,124,209,122,202,42,1.0633608815426998:1,131,
552,742,515,445,50,124,208,121,198,41,1.0611111111111111:1,128,
558,738,515,449,50,123,208,119,198,40,1.0614525139664805:1,129,
564,799,578,451,63,110,223,162,201,40,1.0227848101265822:1,130,
570,794,578,456,62,108,221,158,204,41,1.0255102040816326:1,131,
576,788,578,462,61,107,219,155,207,39,1.0309278350515463:1,132,
582,783,578,467,61,107,218,154,204,39,1.0443864229765014:1,131,
588,776,578,474,58,107,217,149,206,39,1.052910052910053:1,131,
594,775,578,475,58,107,217,145,208,40,1.0502645502645502:1,133,
600,770,578,480,58,107,216,138,211,40,1.047872340425532:1,135,
606,768,578,482,58,107,216,136,211,40,1.048:1,135,
612,766,578,484,58,106,216,131,215,40,1.0426666666666666:1,138,
618,760,578,490,57,106,216,126,215,40,1.043010752688172:1,137,
624,755,578,495,56,106,215,121,215,42,1.046070460704607:1,135,
630,753,578,497,56,106,214,116,219,42,1.046195652173913:1,136,
636,799,630,503,51,106,234,148,216,44,1.0699481865284974:1,133,
642,794,630,508,48,103,235,146,217,45,1.073107049608355:1,135,
648,783,630,519,46,103,232,143,214,45,1.0769230769230769:1,133,
654,776,630,526,46,103,230,141,213,43,1.091644204851752:1,132,
660,771,630,531,45,102,229,135,217,43,1.0837837837837838:1,135,
666,762,630,540,44,102,227,129,217,43,1.0934065934065933:1,132,
672,755,630,547,43,101,227,125,218,41,1.1030640668523677:1,131,
678,751,630,551,41,101,226,121,219,43,1.1036414565826331:1,128,
684,745,630,557,39,101,226,114,223,42,1.0985915492957747:1,130,
690,740,630,562,38,101,225,106,229,41,1.0903954802259888:1,134,
696,732,630,570,35,100,224,104,229,40,1.0914285714285714:1,133,
702,731,630,571,34,100,224,103,230,40,1.0945558739255015:1,133,
708,791,693,574,65,86,213,155,233,39,1.087071240105541:1,136,
714,786,694,580,62,88,209,155,233,39,1.0793650793650793:1,137,
720,780,694,586,61,87,209,154,232,37,1.085561497326203:1,138,
726,769,694,597,59,87,208,144,235,36,1.084010840108401:1,138,
732,762,694,604,58,87,207,142,234,34,1.0991735537190082:1,139,
738,757,694,609,57,87,205,141,233,34,1.0969529085872576:1,138,
744,752,694,614,55,87,205,141,231,33,1.0947075208913648:1,136,
750,749,694,617,55,87,205,141,228,33,1.103932584269663:1,136,
756,745,694,621,55,86,204,140,227,33,1.1104815864022664:1,136,
762,741,694,625,55,86,204,140,223,33,1.1171428571428572:1,135,
768,734,694,632,52,86,203,140,219,34,1.1091954022988506:1,133,
774,729,694,637,51,86,201,140,217,34,1.100864553314121:1,132,
780,778,746,640,54,83,252,140,216,33,1.10840108401084:1,132,
786,773,751,650,52,84,204,140,260,33,1.106267029972752:1,154,
792,767,751,656,51,84,202,140,258,32,1.1071428571428572:1,153,
798,765,751,658,50,84,202,140,257,32,1.1074380165289257:1,153,
804,760,751,663,50,84,201,140,255,30,1.1111111111111112:1,152,
810,756,751,667,48,84,201,140,254,29,1.111731843575419:1,152,
816,749,751,674,46,84,200,140,250,29,1.1218130311614731:1,151,
822,747,751,676,46,83,200,140,249,29,1.1282051282051282:1,151,
828,741,751,682,44,83,199,140,246,29,1.1354466858789625:1,150,
834,735,751,688,43,83,199,140,242,28,1.1366279069767442:1,148,
840,730,751,693,42,83,199,140,238,28,1.122093023255814:1,144,
846,722,751,701,42,82,198,138,235,27,1.1049562682215743:1,142,
852,787,818,703,109,82,198,138,232,28,1.132791327913279:1,141,
858,789,825,708,71,91,180,156,263,28,1.1152815013404827:1,158,
864,782,825,715,68,91,180,156,258,29,1.1078167115902966:1,155,
870,770,825,727,64,91,180,155,253,27,1.0923913043478262:1,152,
876,762,825,735,64,91,180,155,246,26,1.0991735537190082:1,148,
882,758,825,739,62,90,180,155,246,25,1.0997229916897506:1,148,
888,751,825,746,60,90,180,155,242,24,1.1036414565826331:1,146,
894,745,825,752,59,90,180,154,238,24,1.1164772727272727:1,145,
900,743,825,754,57,90,180,154,238,24,1.1168091168091168:1,145,
906,736,825,761,55,90,180,154,234,23,1.1271676300578035:1,143,
912,726,825,771,52,90,180,153,227,24,1.1290322580645162:1,139,
918,722,825,775,51,90,180,153,225,23,1.136094674556213:1,138,
924,722,825,775,51,90,180,153,225,23,1.136094674556213:1,138,
930,792,899,779,72,93,176,149,280,22,1.0952380952380953:1,166,
936,788,899,783,72,93,176,149,274,24,1.0846560846560847:1,161,
942,780,899,791,68,93,175,148,273,23,1.085561497326203:1,160,
948,772,899,799,63,93,175,148,270,23,1.0864864864864865:1,158,
954,769,899,802,63,92,175,147,268,24,1.084010840108401:1,158,
960,766,899,805,63,92,175,147,265,24,1.0871934604904632:1,157,
966,763,899,808,63,92,174,147,264,23,1.0904109589041096:1,157,
972,760,899,811,63,92,173,147,262,23,1.082191780821918:1,155,
978,755,899,816,62,90,173,147,261,22,1.0798898071625345:1,154,
984,751,899,820,62,90,172,147,258,22,1.080332409972299:1,153,
990,747,899,824,61,90,172,147,256,21,1.0807799442896935:1,151,
996,742,899,829,60,90,172,146,253,21,1.0726256983240223:1,148,
1002,803,968,837,70,109,168,144,291,21,1.0857142857142856:1,167,
1008,798,968,842,68,109,168,143,288,22,1.08355091383812:1,165,
1014,790,968,850,67,109,168,143,283,20,1.0789473684210527:1,162,
1020,780,968,860,64,108,168,143,279,18,1.0911528150134049:1,160,
1026,774,968,866,64,106,168,143,276,17,1.0975609756097562:1,160,
1032,770,968,870,62,106,167,143,275,17,1.098092643051771:1,159,
1038,765,968,875,61,106,167,142,273,16,1.1016483516483517:1,158,
1044,761,968,879,61,106,164,142,272,16,1.113888888888889:1,158,
1050,750,968,890,58,106,164,139,267,16,1.1246458923512748:1,156,
1056,745,968,895,57,104,164,139,265,16,1.1225071225071226:1,154,
1062,741,968,899,56,103,164,139,264,15,1.1293103448275863:1,153,
1068,733,968,907,56,103,164,138,258,14,1.1495601173020529:1,152,
1074,808,1047,911,82,110,164,141,297,14,1.1720430107526882:1,175,
1080,804,1047,915,77,112,165,139,298,13,1.1671159029649596:1,176,
1086,799,1047,920,77,112,164,138,295,13,1.165311653116531:1,174,
1092,793,1047,926,75,112,164,137,292,13,1.184573002754821:1,174,
1098,787,1047,932,72,112,164,137,289,13,1.1861111111111111:1,173,
1104,785,1047,934,72,112,164,137,287,13,1.1866295264623956:1,171,
1110,781,1047,938,72,112,163,137,284,13,1.181564245810056:1,169,
1116,776,1047,943,70,112,163,137,281,13,1.1797752808988764:1,168,
1122,768,1047,951,68,111,163,136,277,13,1.1818181818181819:1,165,
1128,763,1047,956,67,111,163,136,273,13,1.1676136363636365:1,161,
1134,758,1047,961,66,111,163,135,268,15,1.171919770773639:1,159,
1140,753,1047,966,66,110,162,134,265,16,1.1700288184438041:1,156,
1146,820,1119,971,76,119,185,116,307,17,1.1693121693121693:1,175,
1152,820,1122,974,73,120,185,117,307,18,1.1635883905013193:1,173,
1158,814,1122,980,72,120,184,117,303,18,1.1534391534391535:1,170,
1164,811,1122,983,70,120,184,117,302,18,1.1569148936170213:1,170,
1170,804,1122,990,68,120,184,117,292,23,1.172972972972973:1,165,
1176,797,1122,997,65,119,184,117,289,23,1.1835616438356165:1,163,
1182,794,1122,1000,65,119,184,117,286,23,1.18732782369146:1,162,
1188,791,1122,1003,65,118,184,117,283,24,1.1972222222222222:1,161,
1194,784,1122,1010,61,118,184,117,280,24,1.208450704225352:1,161,
1200,776,1122,1018,60,118,183,115,277,23,1.2298850574712643:1,161,
1206,771,1122,1023,60,118,181,114,273,25,1.2412790697674418:1,159,
1212,770,1122,1024,60,117,181,114,273,25,1.2448979591836735:1,159,
1218,841,1200,1031,104,113,217,113,270,24,1.2189973614775726:1,157,
1224,839,1204,1037,79,124,187,117,307,25,1.2195767195767195:1,173,
1230,830,1204,1046,77,124,186,116,303,24,1.2133333333333334:1,171,
1236,828,1204,1048,76,124,186,116,302,24,1.2198391420911527:1,171,
1242,822,1204,1054,73,124,185,116,298,26,1.2216216216216216:1,169,
1248,819,1204,1057,72,123,185,116,296,27,1.2135135135135136:1,167,
1254,810,1204,1066,71,123,184,116,289,27,1.2191780821917808:1,163,
1260,807,1204,1069,71,123,184,115,287,27,1.229281767955801:1,163,
1266,800,1204,1076,70,123,184,114,282,27,1.2099447513812154:1,158,
1272,796,1204,1080,69,122,184,114,280,27,1.211111111111111:1,157,
1278,789,1204,1087,68,122,182,114,275,28,1.2225352112676056:1,155,
1284,782,1204,1094,65,122,182,113,273,27,1.2342857142857142:1,155,
1290,817,1244,1099,102,122,182,113,271,27,1.2383561643835617:1,154,
1296,853,1287,1106,82,120,210,107,307,27,1.1760204081632653:1,171,
1302,845,1287,1114,81,119,209,107,302,27,1.1666666666666667:1,167,
1308,841,1287,1118,80,119,209,106,298,29,1.1787564766839378:1,165,
1314,836,1287,1123,79,118,208,106,296,29,1.194225721784777:1,165,
1320,828,1287,1131,75,118,208,106,293,28,1.1904761904761905:1,164,
1326,823,1287,1136,73,118,208,106,290,28,1.1888297872340425:1,163,
1332,815,1287,1144,69,118,208,106,287,27,1.196765498652291:1,162,
1338,807,1287,1152,68,117,207,106,282,27,1.2049180327868851:1,160,
1344,800,1287,1159,67,117,207,106,277,26,1.2099447513812154:1,158,
1350,795,1287,1164,65,117,206,105,276,26,1.2144846796657383:1,158,
1356,792,1287,1167,64,117,206,105,274,26,1.2122905027932962:1,156,
1362,785,1287,1174,63,116,206,105,270,25,1.2112676056338028:1,154,
1368,862,1369,1179,82,123,216,121,296,24,1.227390180878553:1,170,
1374,856,1369,1185,79,123,215,121,295,23,1.217616580310881:1,169,
1380,846,1369,1195,77,122,213,121,290,23,1.2321899736147757:1,166,
1386,844,1369,1197,76,122,213,121,289,23,1.2328042328042328:1,166,
1392,839,1369,1202,73,122,212,121,288,23,1.2254641909814323:1,165,
1398,834,1369,1207,73,122,212,121,283,23,1.224:1,162,
1404,829,1369,1212,72,122,212,121,279,23,1.2225201072386058:1,160,
1410,826,1369,1215,70,122,212,121,278,23,1.2144772117962466:1,159,
1416,822,1369,1219,69,122,212,121,276,22,1.2216216216216216:1,158,
1422,817,1369,1224,68,122,211,121,272,23,1.2201086956521738:1,155,
1428,809,1369,1232,67,121,209,121,268,23,1.2225274725274726:1,154,
1434,806,1369,1235,66,121,209,121,266,23,1.2203856749311295:1,152,
1440,871,1446,1247,75,128,215,129,301,23,1.1829573934837092:1,169,
1446,864,1446,1254,73,128,215,129,299,20,1.170854271356784:1,167,
1452,854,1446,1264,70,128,215,129,293,19,1.173027989821883:1,164,
1458,851,1446,1267,69,128,214,129,292,19,1.1709183673469388:1,163,
