Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,1,287,24,80,79,
12,372,1,0,1,288,28,80,77,
18,373,2,0,1,295,37,80,67,
24,373,2,0,1,297,38,80,62,
30,374,3,0,1,296,43,80,66,
36,375,4,0,1,298,49,80,64,
42,378,7,0,2,300,51,81,67,
48,376,8,3,2,300,56,79,62,
54,376,8,3,2,301,58,79,61,
60,375,8,4,3,290,59,80,69,
66,375,8,4,3,295,68,80,68,
72,375,8,4,3,299,70,80,64,
78,376,9,4,3,294,73,80,71,
84,376,9,4,3,293,75,80,70,
90,377,10,4,3,299,76,80,66,
96,378,11,4,3,298,77,80,67,
102,379,12,4,3,301,77,80,63,
108,379,13,5,3,297,77,79,68,
114,379,13,5,3,298,79,79,69,
120,378,13,6,3,297,79,78,70,
126,376,14,9,3,300,81,77,68,
132,377,15,9,3,297,82,77,71,
138,375,15,11,4,296,81,76,69,
144,375,15,11,4,293,81,76,73,
150,375,16,12,4,298,86,75,68,
156,373,16,14,5,297,86,74,64,
162,374,17,14,7,294,84,76,67,
168,373,17,15,7,291,84,76,69,
174,375,20,16,7,293,84,76,69,
180,375,20,16,7,295,86,76,66,
186,375,21,17,9,299,89,77,62,
192,375,21,17,9,296,90,77,68,
198,374,21,18,10,296,89,78,69,
204,374,22,19,10,300,89,78,63,
210,373,22,20,10,297,92,77,63,
216,374,23,20,10,300,92,77,63,
222,373,23,21,10,297,100,76,67,
228,374,24,21,11,294,100,77,70,
234,373,24,22,11,292,99,76,69,
240,373,25,23,11,292,99,76,67,
246,373,25,23,11,291,99,76,68,
252,371,25,25,12,288,98,76,68,
258,373,27,25,14,285,97,78,72,
264,371,27,27,14,290,96,76,64,
270,370,27,28,14,284,96,76,69,
276,370,27,28,15,289,95,77,66,
282,367,27,31,15,284,95,76,67,
288,367,27,31,15,282,95,76,69,
294,367,28,32,15,288,97,76,65,
300,371,32,32,15,286,97,76,68,
306,372,33,32,15,290,98,76,59,
312,372,33,32,15,285,98,76,65,
318,373,34,32,15,285,98,76,64,
324,372,34,33,15,287,98,75,63,
330,371,34,34,15,286,98,75,63,
336,372,35,34,15,287,98,75,60,
342,371,35,35,15,278,98,75,65,
348,371,35,35,15,276,98,75,68,
354,371,35,35,15,279,98,75,64,
360,372,36,35,15,276,98,75,67,
366,372,37,36,15,278,99,75,65,
372,372,37,36,15,272,99,75,71,
378,370,37,38,15,274,99,75,68,
384,370,38,39,15,271,99,75,69,
390,371,40,40,15,278,99,75,64,
396,370,40,41,15,277,99,75,64,
402,370,41,42,15,277,99,75,64,
408,371,42,42,16,272,98,76,66,
414,371,42,42,16,272,98,76,65,
420,372,43,42,16,277,98,76,61,
426,371,44,44,16,272,97,77,65,
432,371,44,44,16,270,97,77,66,
438,371,44,44,16,273,97,77,69,
444,368,44,47,16,278,97,77,62,
450,367,45,49,17,273,96,78,65,
456,367,45,49,17,278,96,78,59,
462,366,45,50,17,276,95,79,62,
468,367,46,50,17,270,95,79,67,
474,367,46,50,17,272,96,79,67,
480,365,46,52,17,280,96,77,63,
486,365,47,53,17,279,95,78,63,
492,365,47,53,17,271,95,78,70,
498,365,47,53,17,275,96,78,66,
504,364,48,55,17,269,96,77,71,
510,364,48,55,18,266,96,78,68,
516,363,48,56,18,272,97,77,68,
522,361,50,60,18,276,97,73,64,
528,360,50,61,18,274,97,73,64,
534,358,50,63,18,274,97,72,63,
540,357,50,64,18,273,97,71,66,
546,359,52,64,18,270,97,71,69,
552,358,53,66,18,268,97,70,69,
558,357,54,68,19,266,96,71,72,
564,357,55,69,20,270,96,72,68,
570,356,55,70,21,271,96,73,62,
576,356,55,70,21,272,95,73,57,
582,356,55,70,22,272,94,74,55,
588,354,56,73,22,267,95,73,57,
594,353,56,74,22,262,95,73,61,
600,352,56,75,23,259,94,74,65,
606,351,56,76,23,259,94,73,65,
612,350,57,78,24,256,93,73,67,
618,350,58,79,24,252,93,73,68,
624,351,59,79,24,251,93,73,66,
630,351,60,80,24,249,93,72,66,
636,349,60,82,24,252,93,72,62,
642,349,60,82,24,246,93,72,68,
648,348,60,83,24,244,93,71,67,
654,347,62,86,24,245,93,71,67,
660,346,62,87,24,242,97,70,66,
666,346,62,87,24,241,97,70,65,
672,346,62,87,24,242,97,70,65,
678,346,63,88,24,237,97,69,66,
684,346,63,88,24,236,97,69,68,
690,345,63,89,24,237,97,68,70,
696,344,63,90,24,241,98,69,64,
702,344,63,90,25,245,97,70,56,
708,344,64,91,25,243,96,70,60,
714,344,64,91,25,239,96,70,65,
720,344,64,91,25,237,96,70,66,
726,345,65,91,25,236,96,70,63,
732,346,66,91,26,239,100,71,60,
738,345,66,92,27,238,99,72,59,
744,345,66,92,27,241,99,72,58,
750,344,66,93,27,237,98,71,64,
756,345,67,93,27,237,100,71,60,
762,345,68,94,27,230,101,70,68,
768,346,69,94,27,228,101,70,69,
774,346,69,94,27,228,101,70,69,
780,346,69,94,27,225,101,70,68,
786,346,70,95,27,231,102,70,63,
792,347,71,95,27,231,102,70,65,
798,348,72,95,27,233,102,70,65,
804,348,72,95,27,228,102,70,70,
810,347,72,96,27,225,102,70,68,
816,345,72,98,28,226,101,70,64,
822,344,72,99,28,226,101,70,61,
828,345,73,99,28,226,101,70,65,
834,344,74,101,28,227,101,69,65,
840,344,74,101,28,227,101,69,63,
846,344,74,101,28,230,101,69,60,
852,345,75,101,28,228,101,69,61,
858,346,76,101,28,225,101,69,62,
864,345,77,103,28,225,101,68,58,
870,345,78,104,29,220,100,69,64,
876,344,78,105,29,214,100,69,64,
882,342,78,107,29,212,100,68,65,
888,344,80,107,30,214,100,69,60,
894,343,80,108,30,212,100,69,60,
900,343,80,108,30,213,100,69,55,
906,343,81,109,30,213,100,68,55,
912,343,83,111,30,214,99,68,56,
918,341,83,113,30,210,99,66,59,
924,341,84,114,30,209,99,66,55,
