Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,376,376,4.0,4.0,2.458031914893617,2.3596808510638296,16933.33714477435,
12,340,412,3.617021276595745,4.382978723404255,2.241755319148936,2.4369148936170215,16883.575711222198,
18,313,439,3.3297872340425534,4.670212765957447,2.095904255319149,2.5729787234042556,17189.151258260234,
24,307,445,3.265957446808511,4.73404255319149,2.07218085106383,2.6357446808510647,17374.901115914356,
30,303,449,3.223404255319149,4.776595744680851,2.037287234042553,2.6570212765957453,17304.521402769118,
36,294,458,3.127659574468085,4.872340425531915,1.9947340425531914,2.6956382978723408,16942.63718152302,
42,291,461,3.095744680851064,4.904255319148936,1.9731382978723404,2.7407446808510643,17869.779785570903,
48,283,469,3.0106382978723403,4.98936170212766,1.915159574468085,2.797127659574469,17104.708378289964,
54,277,475,2.9468085106382977,5.053191489361702,1.9055851063829787,2.821595744680852,17487.853582565942,
60,280,472,2.978723404255319,5.0212765957446805,1.8960106382978725,2.8006382978723408,17859.623313242548,
66,277,475,2.9468085106382977,5.053191489361702,1.891755319148936,2.803829787234043,18352.71501204465,
72,277,475,2.9468085106382977,5.053191489361702,1.891755319148936,2.8144680851063835,19453.327328860996,
78,279,473,2.9680851063829787,5.031914893617022,1.881117021276596,2.8165957446808516,19397.958385768266,
84,276,476,2.9361702127659575,5.0638297872340425,1.8683510638297876,2.841702127659575,20006.238021837966,
90,276,476,2.9361702127659575,5.0638297872340425,1.8704787234042555,2.8427659574468094,19713.294741129655,
96,276,476,2.9361702127659575,5.0638297872340425,1.8701595744680852,2.841702127659575,19472.061929810385,
102,276,476,2.9361702127659575,5.0638297872340425,1.8704787234042555,2.8427659574468094,18724.05889186667,
108,273,479,2.904255319148936,5.095744680851064,1.8672872340425535,2.8619148936170222,19269.817075539042,
114,275,477,2.925531914893617,5.074468085106383,1.8683510638297876,2.860851063829788,19342.54607946769,
120,274,478,2.9148936170212765,5.085106382978723,1.8672872340425535,2.860851063829788,19213.77098327479,
126,273,479,2.904255319148936,5.095744680851064,1.8598404255319154,2.8534042553191497,19742.69306166461,
132,271,481,2.882978723404255,5.117021276595745,1.8552659574468089,2.854468085106384,19320.519312903623,
