Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,364,388,3.872340425531915,4.127659574468085,2.324148936170213,2.3919148936170207,17160.9392366236,
12,329,423,3.5,4.5,2.0960638297872345,2.59595744680851,18499.575750980333,
18,317,435,3.372340425531915,4.627659574468085,2.0262765957446804,2.6462765957446805,18290.9295389066,
24,307,445,3.265957446808511,4.73404255319149,1.9615425531914892,2.6815957446808505,18965.340250894275,
30,295,457,3.1382978723404253,4.861702127659575,1.9059042553191496,2.7432978723404258,20286.35510216627,
36,294,458,3.127659574468085,4.872340425531915,1.8846276595744686,2.737978723404255,20046.941303739954,
42,295,457,3.1382978723404253,4.861702127659575,1.8846276595744686,2.727340425531915,20329.843080691237,
48,293,459,3.117021276595745,4.882978723404255,1.8771808510638306,2.7730851063829784,20273.256212102882,
54,290,462,3.0851063829787235,4.914893617021277,1.8744148936170217,2.794361702127659,20122.36171341774,
60,286,466,3.0425531914893615,4.957446808510638,1.8550531914893627,2.7907446808510636,19590.78433780015,
66,285,467,3.0319148936170213,4.968085106382978,1.8453723404255327,2.8141489361702123,19472.41718701626,
72,284,468,3.021276595744681,4.9787234042553195,1.8400531914893623,2.8141489361702123,19330.453708440993,
78,281,471,2.9893617021276597,5.01063829787234,1.8155851063829793,2.8269148936170216,19921.471918060517,
84,281,471,2.9893617021276597,5.01063829787234,1.8071808510638303,2.816276595744681,19396.774417028257,
90,280,472,2.978723404255319,5.0212765957446805,1.802819148936171,2.823723404255319,18885.93069130769,
96,277,475,2.9468085106382977,5.053191489361702,1.7857978723404262,2.833297872340425,19434.613618695563,
102,274,478,2.9148936170212765,5.085106382978723,1.7706914893617027,2.852446808510638,18933.053640833634,
108,274,478,2.9148936170212765,5.085106382978723,1.7677127659574476,2.849255319148936,19046.991702467578,
114,271,481,2.882978723404255,5.117021276595745,1.7593085106382984,2.870531914893617,19291.787400095905,
120,272,480,2.893617021276596,5.1063829787234045,1.7654787234042562,2.8598936170212763,19084.82239348608,
126,273,479,2.904255319148936,5.095744680851064,1.7664361702127667,2.8577659574468086,19394.92862777529,
132,270,482,2.872340425531915,5.127659574468085,1.7537765957446816,2.8843617021276597,19674.947259683577,
138,270,482,2.872340425531915,5.127659574468085,1.737819148936171,2.9120212765957447,19454.90858315466,
144,269,483,2.8617021276595747,5.138297872340425,1.7387765957446817,2.93436170212766,19687.8208829668,
150,271,481,2.882978723404255,5.117021276595745,1.737819148936171,2.9109574468085104,18654.78650474695,
156,268,484,2.851063829787234,5.148936170212766,1.736755319148937,2.93436170212766,19150.08002858916,
162,268,484,2.851063829787234,5.148936170212766,1.7366489361702133,2.923723404255319,20265.416492343447,
168,269,483,2.8617021276595747,5.138297872340425,1.7366489361702133,2.921595744680851,20015.649722591003,
174,268,484,2.851063829787234,5.148936170212766,1.7367553191489367,2.923723404255319,18686.963702679433,
180,269,483,2.8617021276595747,5.138297872340425,1.735691489361703,2.921595744680851,18060.790378050115,
186,268,484,2.851063829787234,5.148936170212766,1.735691489361703,2.923723404255319,17684.406228894768,
192,268,484,2.851063829787234,5.148936170212766,1.735691489361703,2.9226595744680854,17069.86287498459,
198,269,483,2.8617021276595747,5.138297872340425,1.735691489361703,2.921595744680851,17492.480722626024,
204,269,483,2.8617021276595747,5.138297872340425,1.7367553191489367,2.921595744680851,17701.83585026766,
210,267,485,2.8404255319148937,5.159574468085107,1.7314361702127665,2.9322340425531914,18309.645013890975,
216,266,486,2.8297872340425534,5.170212765957447,1.730372340425533,2.9343617021276596,18543.29597501418,
222,269,483,2.8617021276595747,5.138297872340425,1.730372340425533,2.9109574468085104,18072.769649000973,
228,266,486,2.8297872340425534,5.170212765957447,1.7250531914893625,2.9428723404255317,18440.95659360816,
234,267,485,2.8404255319148937,5.159574468085107,1.7250531914893625,2.9322340425531914,17978.318463022886,
240,266,486,2.8297872340425534,5.170212765957447,1.7249468085106394,2.9322340425531914,17313.656427792626,
246,265,487,2.8191489361702127,5.180851063829787,1.7250531914893625,2.943936170212766,18408.171990013172,
252,268,484,2.851063829787234,5.148936170212766,1.726010638297873,2.921595744680851,18604.33017202042,
258,267,485,2.8404255319148937,5.159574468085107,1.7261170212765964,2.9322340425531914,18658.545685584715,
264,267,485,2.8404255319148937,5.159574468085107,1.7261170212765964,2.9322340425531914,18832.732199802813,
270,266,486,2.8297872340425534,5.170212765957447,1.7261170212765964,2.945,19012.52223270903,
276,268,484,2.851063829787234,5.148936170212766,1.726010638297873,2.921595744680851,19205.36502947449,
282,266,486,2.8297872340425534,5.170212765957447,1.722287234042554,2.921595744680851,18730.408521324756,
288,264,488,2.8085106382978724,5.191489361702128,1.7238829787234051,2.95563829787234,18710.429226123353,
294,263,489,2.797872340425532,5.202127659574468,1.7143085106382985,2.95563829787234,18719.113755107574,
300,264,488,2.8085106382978724,5.191489361702128,1.7132446808510646,2.945,19207.97410348937,
