Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
240,262,490,2.7872340425531914,5.212765957446808,1.7987765957446806,2.968936170212767,18974.929673910647,
246,263,489,2.797872340425532,5.202127659574468,1.8094148936170211,2.9678723404255325,18324.78111833031,
252,264,488,2.8085106382978724,5.191489361702128,1.7977127659574466,2.957234042553192,18214.636848679693,
258,263,489,2.797872340425532,5.202127659574468,1.7977127659574466,2.9678723404255325,18533.259205835882,
264,263,489,2.797872340425532,5.202127659574468,1.7977127659574466,2.9678723404255325,18002.40564981933,
270,262,490,2.7872340425531914,5.212765957446808,1.7977127659574466,2.980638297872341,17906.145123347273,
276,264,488,2.8085106382978724,5.191489361702128,1.7977127659574466,2.957234042553192,18568.782761881404,
282,261,491,2.776595744680851,5.223404255319149,1.7977127659574466,2.9912765957446816,18946.499702363057,
288,263,489,2.797872340425532,5.202127659574468,1.7987765957446806,2.9678723404255325,19317.209089328644,
294,264,488,2.8085106382978724,5.191489361702128,1.7977127659574466,2.957234042553192,18509.052553937076,
300,263,489,2.797872340425532,5.202127659574468,1.7987765957446806,2.9593617021276604,18877.789693307805,
306,261,491,2.776595744680851,5.223404255319149,1.7977127659574466,2.9912765957446816,19002.703967448724,
312,260,492,2.765957446808511,5.23404255319149,1.7892021276595744,2.977446808510639,18654.806279054046,
318,263,489,2.797872340425532,5.202127659574468,1.803031914893617,2.9646808510638305,18677.107143572706,
324,261,491,2.776595744680851,5.223404255319149,1.7923936170212764,2.988085106382979,18042.80337533848,
330,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.976382978723405,18363.44713604537,
336,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,18400.924031716502,
342,262,490,2.7872340425531914,5.212765957446808,1.803031914893617,2.9753191489361708,18569.28263994173,
348,262,490,2.7872340425531914,5.212765957446808,1.803031914893617,2.9753191489361708,18615.174372156594,
354,260,492,2.765957446808511,5.23404255319149,1.78281914893617,2.9859574468085115,19512.26683933895,
360,261,491,2.776595744680851,5.223404255319149,1.7913297872340423,2.9753191489361708,19216.762911650356,
366,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,20670.926556106875,
372,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.977446808510639,20131.41503848139,
378,260,492,2.765957446808511,5.23404255319149,1.781755319148936,2.976382978723405,21181.130908735482,
384,260,492,2.765957446808511,5.23404255319149,1.7934574468085105,2.978510638297873,21446.137362238172,
390,261,491,2.776595744680851,5.223404255319149,1.78281914893617,2.9753191489361708,21263.115918604468,
396,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.977446808510639,19834.6986881466,
402,261,491,2.776595744680851,5.223404255319149,1.7923936170212764,2.988085106382979,19359.67705798084,
408,261,491,2.776595744680851,5.223404255319149,1.7923936170212764,2.977446808510639,19009.097952292705,
414,261,491,2.776595744680851,5.223404255319149,1.7902659574468085,2.9753191489361708,18753.413829781206,
420,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.988085106382979,18604.23119692916,
426,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.9859574468085115,18074.870712899934,
432,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,19722.47551947584,
438,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.988085106382979,19333.603090906236,
444,260,492,2.765957446808511,5.23404255319149,1.781755319148936,2.988085106382979,19615.385297913796,
450,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.9753191489361708,19058.597211046646,
456,263,489,2.797872340425532,5.202127659574468,1.7934574468085105,2.9646808510638305,18439.83876085661,
462,262,490,2.7872340425531914,5.212765957446808,1.781755319148936,2.9646808510638305,18168.38697384443,
468,261,491,2.776595744680851,5.223404255319149,1.7918617021276593,2.9859574468085115,18287.726475655647,
474,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,18716.18203426172,
480,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.977446808510639,18412.718031389897,
486,263,489,2.797872340425532,5.202127659574468,1.7923936170212764,2.9646808510638305,17692.35809526161,
492,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.976382978723405,17460.335547776267,
498,260,492,2.765957446808511,5.23404255319149,1.8024999999999998,2.988085106382979,17161.739135565345,
504,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.9753191489361708,17313.634154419295,
510,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.9753191489361708,18034.556342877953,
516,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,17411.20847379516,
522,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.965744680851065,18129.9046619938,
528,262,490,2.7872340425531914,5.212765957446808,1.7918617021276593,2.9753191489361708,18698.999409212774,
534,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.9753191489361708,17774.53691409994,
540,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,17590.09639049841,
546,261,491,2.776595744680851,5.223404255319149,1.7934574468085105,2.988085106382979,17873.64397410202,
552,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,18273.521910626652,
558,262,490,2.7872340425531914,5.212765957446808,1.7923936170212764,2.9753191489361708,18448.274778011975,
564,262,490,2.7872340425531914,5.212765957446808,1.7934574468085105,2.9753191489361708,18914.517873267177,
570,262,490,2.7872340425531914,5.212765957446808,1.803031914893617,2.9753191489361708,18482.352051972164,
576,260,492,2.765957446808511,5.23404255319149,1.8040957446808508,2.99872340425532,17681.64030138119,
582,261,491,2.776595744680851,5.223404255319149,1.803031914893617,2.988085106382979,17191.77506641606,
588,282,470,3.0,5.0,1.9480319148936163,2.894893617021278,18144.070954981147,
594,304,448,3.234042553191489,4.76595744680851,2.082499999999999,2.821914893617022,17672.42380358038,
600,332,420,3.5319148936170213,4.468085106382978,2.2326063829787235,2.6567021276595737,16845.792715558327,
606,358,394,3.8085106382978724,4.191489361702128,2.3726063829787236,2.5135106382978716,16463.148384722048,
612,372,380,3.9574468085106385,4.042553191489362,2.4647872340425527,2.4514893617021265,16246.476359286553,
618,380,372,4.042553191489362,3.9574468085106385,2.5190425531914893,2.4014893617021267,16074.6469151302,
624,389,363,4.138297872340425,3.8617021276595747,2.565851063829787,2.3674468085106377,15825.335688983794,
630,406,346,4.319148936170213,3.6808510638297873,2.709255319148936,2.2686170212765946,17314.168504446832,
636,415,337,4.414893617021277,3.5851063829787235,2.773617021276595,2.19095744680851,16917.180271203255,
642,428,324,4.553191489361702,3.4468085106382977,2.847765957446808,2.1239361702127653,16287.51284432912,
648,438,314,4.659574468085107,3.3404255319148937,2.912659574468085,2.0879787234042544,16772.797211610443,
654,446,306,4.74468085106383,3.25531914893617,2.9365957446808513,2.0337234042553183,16750.948607036767,
660,458,294,4.872340425531915,3.127659574468085,3.0250000000000012,1.9678723404255312,17014.17377193348,
666,469,283,4.98936170212766,3.0106382978723403,3.089148936170214,1.9274468085106375,16944.12286128792,
672,473,279,5.031914893617022,2.9680851063829787,3.1317021276595756,1.9274468085106375,16695.68288126065,
678,479,273,5.095744680851064,2.904255319148936,3.1561702127659585,1.9123404255319145,16933.337495170603,
684,486,266,5.170212765957447,2.8297872340425534,3.1905319148936186,1.8665957446808508,16690.147574483824,
690,494,258,5.25531914893617,2.74468085106383,3.263936170212767,1.8155319148936166,15995.051681667834,
696,496,256,5.276595744680851,2.723404255319149,3.2692553191489373,1.8048936170212762,15809.100593522706,
702,500,252,5.319148936170213,2.6808510638297873,3.288617021276597,1.775106382978723,16070.748462580055,
708,505,247,5.372340425531915,2.627659574468085,3.3144680851063844,1.722978723404255,16977.901610760262,
714,511,241,5.4361702127659575,2.5638297872340425,3.3534042553191497,1.6843617021276593,17390.000466700785,
720,514,238,5.468085106382978,2.5319148936170213,3.368936170212767,1.6713829787234038,17408.38041189943,
726,518,234,5.51063829787234,2.4893617021276597,3.396595744680852,1.6447872340425527,17910.06464735541,
732,518,234,5.51063829787234,2.4893617021276597,3.396595744680852,1.6447872340425527,17589.381030271732,
738,520,232,5.531914893617022,2.4680851063829787,3.40404255319149,1.6447872340425527,17769.89454664901,
744,523,229,5.5638297872340425,2.4361702127659575,3.423404255319149,1.6298936170212763,17921.393616447043,
750,525,227,5.585106382978723,2.4148936170212765,3.4308510638297878,1.6256382978723398,17142.715254169463,
756,526,226,5.595744680851064,2.404255319148936,3.4340425531914893,1.6203191489361697,17472.472935625115,
762,526,226,5.595744680851064,2.404255319148936,3.4340425531914893,1.6203191489361697,17206.818638317258,
768,528,224,5.617021276595745,2.382978723404255,3.443617021276596,1.5671276595744674,17139.462880094597,
774,532,220,5.659574468085107,2.3404255319148937,3.4595744680851075,1.5628723404255316,17593.22153963451,
780,535,217,5.691489361702128,2.3085106382978724,3.4769148936170224,1.509680851063829,17654.44485403627,
786,537,215,5.712765957446808,2.2872340425531914,3.486489361702129,1.4873404255319147,17717.31822670783,
792,538,214,5.723404255319149,2.276595744680851,3.4992553191489373,1.4873404255319147,17677.343161675184,
798,541,211,5.75531914893617,2.24468085106383,3.5146808510638317,1.473510638297872,16915.485651381518,
804,542,210,5.76595744680851,2.234042553191489,3.5231914893617042,1.4681914893617016,16982.488396252706,
810,543,209,5.776595744680851,2.223404255319149,3.5285106382978744,1.4681914893617016,16884.085140934865,
816,543,209,5.776595744680851,2.223404255319149,3.5285106382978744,1.4681914893617016,17175.164639018956,
822,543,209,5.776595744680851,2.223404255319149,3.5285106382978744,1.4681914893617016,16699.55354056141,
828,545,207,5.797872340425532,2.202127659574468,3.5487234042553215,1.4564893617021273,16668.42959525718,
834,547,205,5.819148936170213,2.1808510638297873,3.558936170212768,1.4479787234042552,17053.954660604755,
840,548,204,5.829787234042553,2.1702127659574466,3.5621276595744695,1.4160638297872337,18840.25857217732,
846,549,203,5.840425531914893,2.1595744680851063,3.5780851063829804,1.4128723404255312,18860.066212377187,
852,550,202,5.851063829787234,2.148936170212766,3.5823404255319162,1.404361702127659,18929.58593083099,
858,550,202,5.851063829787234,2.148936170212766,3.5823404255319162,1.404361702127659,18670.64451278779,
864,551,201,5.861702127659575,2.1382978723404253,3.5876595744680864,1.404361702127659,18906.84668844421,
870,553,199,5.882978723404255,2.117021276595745,3.597446808510639,1.404361702127659,18750.415474587488,
876,556,196,5.914893617021277,2.0851063829787235,3.634680851063831,1.3937234042553188,19182.771771411968,
882,556,196,5.914893617021277,2.0851063829787235,3.634680851063831,1.3937234042553188,18967.181511921037,
888,556,196,5.914893617021277,2.0851063829787235,3.634680851063831,1.3937234042553188,19076.284280259464,
894,557,195,5.925531914893617,2.074468085106383,3.6381914893617036,1.3937234042553188,19058.51464272508,
900,558,194,5.9361702127659575,2.0638297872340425,3.6413829787234056,1.3902127659574464,19428.440082533667,
906,559,193,5.946808510638298,2.0531914893617023,3.6445744680851075,1.3795744680851059,18810.929364304335,
912,560,192,5.957446808510638,2.0425531914893615,3.6573404255319155,1.3760638297872336,18326.128021159057,
918,560,192,5.957446808510638,2.0425531914893615,3.6573404255319155,1.3760638297872336,18043.76153319383,
924,560,192,5.957446808510638,2.0425531914893615,3.6573404255319155,1.3760638297872336,18904.852863924603,
930,561,191,5.968085106382978,2.0319148936170213,3.6626595744680865,1.3760638297872336,18824.36126613282,
936,562,190,5.9787234042553195,2.021276595744681,3.6679787234042567,1.3760638297872336,18609.209682464658,
942,565,187,6.01063829787234,1.9893617021276595,3.6807446808510647,1.3686170212765951,19398.70023831811,
948,565,187,6.01063829787234,1.9893617021276595,3.6807446808510647,1.3686170212765951,19734.359158875435,
954,565,187,6.01063829787234,1.9893617021276595,3.6807446808510647,1.3686170212765951,19399.6807274358,
960,566,186,6.0212765957446805,1.9787234042553192,3.686063829787235,1.3686170212765951,19056.398422612718,
966,566,186,6.0212765957446805,1.9787234042553192,3.686063829787235,1.3686170212765951,19160.99301077196,
972,566,186,6.0212765957446805,1.9787234042553192,3.686063829787235,1.3686170212765951,19086.088376550484,
978,566,186,6.0212765957446805,1.9787234042553192,3.686063829787235,1.3686170212765951,19326.775279056797,
984,566,186,6.0212765957446805,1.9787234042553192,3.686063829787235,1.3686170212765951,18179.18168926584,
990,572,180,6.085106382978723,1.9148936170212767,3.7296808510638306,1.3271276595744674,18554.936664136327,
996,574,178,6.1063829787234045,1.8936170212765957,3.7352127659574474,1.3271276595744674,19388.318860204083,
1002,574,178,6.1063829787234045,1.8936170212765957,3.7352127659574474,1.3271276595744674,19440.679653638923,
1008,574,178,6.1063829787234045,1.8936170212765957,3.7352127659574474,1.3271276595744674,19081.047318961857,
1014,574,178,6.1063829787234045,1.8936170212765957,3.7352127659574474,1.3271276595744674,18719.38745575637,
1020,575,177,6.117021276595745,1.8829787234042554,3.745851063829788,1.3201063829787227,18233.7358416846,
1026,575,177,6.117021276595745,1.8829787234042554,3.745851063829788,1.3201063829787227,17524.715952247174,
1032,575,177,6.117021276595745,1.8829787234042554,3.745851063829788,1.3201063829787227,17283.513315451342,
1038,575,177,6.117021276595745,1.8829787234042554,3.745851063829788,1.3201063829787227,17386.299960024233,
1044,575,177,6.117021276595745,1.8829787234042554,3.745851063829788,1.3201063829787227,17521.917766153052,
1050,576,176,6.127659574468085,1.872340425531915,3.750106382978724,1.3201063829787227,17260.666165506696,
1056,576,176,6.127659574468085,1.872340425531915,3.750106382978724,1.3201063829787227,16911.328417491146,
1062,577,175,6.138297872340425,1.8617021276595744,3.755425531914894,1.3094680851063825,17061.88096585869,
1068,577,175,6.138297872340425,1.8617021276595744,3.755425531914894,1.3094680851063825,16991.02410117614,
1074,577,175,6.138297872340425,1.8617021276595744,3.755425531914894,1.3094680851063825,16698.536265188406,
1080,577,175,6.138297872340425,1.8617021276595744,3.755425531914894,1.3094680851063825,16854.16285439229,
1086,577,175,6.138297872340425,1.8617021276595744,3.755425531914894,1.3094680851063825,17233.81533231635,
1092,578,174,6.148936170212766,1.851063829787234,3.7607446808510643,1.3094680851063825,17765.071759870294,
1098,578,174,6.148936170212766,1.851063829787234,3.7607446808510643,1.3094680851063825,17463.979808143373,
1104,578,174,6.148936170212766,1.851063829787234,3.7607446808510643,1.3094680851063825,17116.48859372951,
1110,578,174,6.148936170212766,1.851063829787234,3.7607446808510643,1.3094680851063825,17052.411377168057,
1116,578,174,6.148936170212766,1.851063829787234,3.7607446808510643,1.3094680851063825,18425.74470255515,
1122,578,174,6.148936170212766,1.851063829787234,3.7607446808510643,1.3094680851063825,18519.57008627872,
1128,579,173,6.159574468085107,1.8404255319148937,3.7713829787234046,1.2881914893617015,18953.586376920783,
1134,579,173,6.159574468085107,1.8404255319148937,3.7713829787234046,1.2881914893617015,18648.306858529348,
1140,581,171,6.180851063829787,1.8191489361702127,3.7844680851063837,1.2594680851063826,18575.28495981956,
1146,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,19155.643806436176,
1152,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,18935.998154961322,
1158,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,18493.614396469377,
1164,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,18222.539553930797,
1170,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,18502.081455569183,
1176,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,18652.024069595358,
1182,583,169,6.202127659574468,1.797872340425532,3.7865957446808522,1.2488297872340421,18701.05497645303,
1188,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18552.227085812065,
1194,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18876.46078667436,
1200,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18403.373709016203,
1206,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,17744.745217666008,
1212,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18552.51973470636,
1218,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18748.860278045762,
1224,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18888.50339548947,
1230,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,19351.15206963255,
1236,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,19780.70668274073,
1242,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,19379.86416872834,
1248,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,19383.092319061474,
1254,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,19252.3055359226,
1260,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,18915.661295633916,
1266,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,20867.037055709396,
1272,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,20860.421367231193,
1278,584,168,6.212765957446808,1.7872340425531914,3.7972340425531925,1.2275531914893612,19445.842122901253,
1284,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19275.80772054603,
1290,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18970.093981640413,
1296,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18831.262720964838,
1302,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18646.162416625582,
1308,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18664.31641747469,
1314,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18799.800809459994,
1320,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19208.532643697825,
1326,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19195.715611300857,
1332,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18676.294590499223,
1338,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18172.968297386087,
1344,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,17693.952980219965,
1350,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,17600.826005402625,
1356,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,17339.697123170394,
1362,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,17774.03790479577,
1368,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18193.388893924075,
1374,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19525.45264121572,
1380,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19253.80777616301,
1386,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19099.509449370522,
1392,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,19481.73454557754,
1398,585,167,6.223404255319149,1.7765957446808511,3.805744680851065,1.2275531914893612,18710.085730248244,
1404,586,166,6.23404255319149,1.7659574468085106,3.8092553191489373,1.2275531914893612,18521.583266168753,
1410,586,166,6.23404255319149,1.7659574468085106,3.8092553191489373,1.2275531914893612,17743.151589493526,
1416,586,166,6.23404255319149,1.7659574468085106,3.8092553191489373,1.2275531914893612,18338.25137256634,
1422,587,165,6.24468085106383,1.7553191489361701,3.81776595744681,1.2222340425531908,17916.785383702383,
1428,587,165,6.24468085106383,1.7553191489361701,3.81776595744681,1.2222340425531908,18339.475070143082,
1434,588,164,6.25531914893617,1.7446808510638299,3.8603191489361715,1.1956382978723399,17914.43666475122,
1440,588,164,6.25531914893617,1.7446808510638299,3.8603191489361715,1.1956382978723399,17735.8736923672,
1446,588,164,6.25531914893617,1.7446808510638299,3.8603191489361715,1.1956382978723399,17203.111140897523,
1452,589,163,6.26595744680851,1.7340425531914894,3.8709574468085117,1.1921276595744676,16916.056773260905,
1458,589,163,6.26595744680851,1.7340425531914894,3.8709574468085117,1.1921276595744676,17147.63281673404,
