Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,1,1,0,283,25,84,78,
12,371,1,1,0,288,31,84,71,
18,373,3,1,0,286,38,84,68,
24,374,4,1,0,285,42,84,69,
30,375,5,1,0,292,46,84,61,
36,375,6,2,0,294,52,84,56,
42,376,7,2,0,297,57,84,60,
48,377,9,3,1,298,60,85,57,
54,377,10,4,2,297,60,85,60,
60,375,10,6,2,297,63,84,62,
66,375,10,6,2,295,69,84,65,
72,375,10,6,3,291,69,85,65,
78,374,11,8,3,295,74,84,61,
84,371,11,11,3,291,74,81,67,
90,372,12,11,3,289,76,81,66,
96,372,12,11,3,297,76,81,60,
102,372,13,12,3,291,77,81,64,
108,372,14,13,5,284,76,83,71,
114,373,15,13,5,288,76,83,73,
120,372,15,14,6,289,76,83,70,
126,372,15,14,6,288,75,83,73,
132,372,16,15,8,296,75,85,63,
138,372,16,15,9,296,75,86,65,
144,371,16,16,9,295,78,85,68,
150,372,17,16,10,296,82,86,71,
156,372,17,16,10,303,83,86,65,
162,370,17,18,11,304,82,86,66,
168,370,17,18,12,300,83,87,67,
174,370,17,18,12,297,85,87,72,
180,370,17,18,14,298,86,89,73,
186,371,18,18,14,302,91,89,73,
192,369,18,20,15,301,91,88,71,
198,370,19,20,15,300,91,88,69,
204,369,20,22,15,298,91,86,69,
210,369,20,22,15,299,90,86,69,
216,368,20,23,15,299,90,86,68,
222,367,20,24,15,298,94,85,67,
228,367,20,24,15,297,94,85,66,
234,366,20,25,15,297,94,84,67,
240,363,20,28,15,298,95,84,65,
246,364,21,28,15,295,94,84,67,
252,364,22,29,15,289,93,84,72,
258,368,26,29,15,297,93,84,65,
264,366,26,31,15,297,93,84,65,
270,364,26,33,15,295,93,84,65,
276,364,26,33,15,290,93,84,68,
282,364,26,33,15,287,93,84,70,
288,365,27,33,16,287,92,85,70,
294,367,29,33,16,288,93,85,70,
300,364,29,36,18,293,92,84,64,
306,364,29,36,18,292,92,84,62,
312,363,29,37,18,292,93,84,64,
318,362,29,38,18,293,93,84,63,
324,362,29,38,19,287,94,85,68,
330,359,29,41,19,286,94,84,68,
336,357,29,43,19,285,95,84,68,
342,359,31,43,19,287,96,84,65,
348,358,31,44,19,280,97,83,73,
354,358,31,44,19,279,97,83,74,
360,357,31,45,19,279,97,83,72,
366,358,32,45,19,279,98,83,75,
372,358,32,45,19,278,97,84,76,
378,357,32,46,19,282,97,84,72,
384,355,32,48,19,281,97,84,72,
390,356,33,48,20,281,97,85,70,
396,356,33,48,20,284,96,86,61,
402,356,33,48,20,282,96,86,65,
408,355,34,50,20,280,97,84,67,
414,355,36,52,20,278,96,83,68,
420,354,36,53,20,273,95,83,76,
426,354,36,53,20,277,95,83,71,
432,355,37,53,21,281,94,84,63,
438,357,39,53,21,285,94,84,64,
