Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,288,29,77,78,
12,372,2,1,0,294,38,77,69,
18,371,2,2,0,293,44,76,68,
24,370,2,3,1,290,48,77,68,
30,370,3,4,1,291,51,77,68,
36,371,4,4,1,295,58,77,64,
42,371,4,4,1,293,57,77,66,
48,370,4,5,1,291,58,77,65,
54,369,5,7,1,290,62,76,58,
60,369,6,8,2,294,66,76,61,
66,371,8,8,2,298,68,76,58,
72,371,9,9,2,299,69,76,56,
78,370,9,10,2,300,74,76,60,
84,370,9,10,2,300,75,76,59,
90,371,10,10,3,290,75,77,65,
96,371,11,11,3,290,77,76,66,
102,370,11,12,3,289,78,75,69,
108,370,12,13,4,284,79,75,68,
114,371,13,13,4,289,82,75,64,
120,370,13,14,4,288,82,74,65,
126,370,13,14,4,285,82,74,66,
132,370,14,15,4,288,82,73,65,
138,369,14,16,5,292,82,73,63,
144,368,14,17,5,290,84,72,65,
150,368,14,17,5,290,88,72,67,
156,367,14,18,5,298,89,72,54,
162,365,14,20,6,294,89,72,59,
168,365,15,21,6,291,90,71,62,
174,366,16,21,6,284,91,71,70,
180,365,16,22,6,284,92,71,75,
186,365,16,22,7,292,95,72,67,
192,365,16,22,8,294,94,73,66,
198,365,16,22,8,297,95,73,63,
204,364,16,23,8,297,96,72,63,
210,363,18,26,8,293,96,72,69,
216,362,19,28,9,299,93,72,63,
222,361,19,29,9,301,97,71,62,
228,361,20,30,9,305,98,71,58,
234,362,21,30,9,302,98,71,59,
240,360,21,32,9,295,98,70,65,
246,359,21,33,9,290,99,70,72,
252,359,21,33,9,292,99,70,68,
258,357,21,35,10,294,99,69,65,
264,356,21,36,10,282,99,69,76,
270,356,22,37,10,281,100,68,77,
276,356,22,37,10,283,100,68,74,
282,356,22,37,10,283,100,68,75,
288,356,22,37,10,285,100,68,71,
294,355,22,38,10,286,101,67,72,
300,354,23,40,10,283,102,67,75,
306,355,24,40,10,283,102,67,73,
312,354,24,41,10,285,102,67,66,
318,354,25,42,10,283,102,67,68,
324,356,28,43,10,282,102,67,67,
330,356,28,43,12,285,102,69,68,
336,357,29,43,13,282,103,70,70,
342,356,29,44,14,280,101,70,69,
348,357,30,44,14,289,100,70,61,
354,357,30,44,14,286,100,70,64,
360,357,31,45,14,283,100,69,66,
366,358,33,46,15,288,100,70,61,
372,358,33,46,15,285,100,70,61,
378,358,33,46,15,277,100,70,72,
384,358,33,46,15,279,100,70,67,
390,358,33,46,15,279,100,70,64,
396,358,34,47,15,277,100,70,64,
402,358,36,49,15,272,100,71,69,
408,358,36,49,16,278,98,72,64,
414,359,37,49,16,272,98,72,68,
420,358,38,51,16,271,98,70,68,
426,359,39,51,16,273,98,70,66,
432,360,40,51,16,267,98,70,71,
438,360,40,51,17,275,97,71,70,
444,361,41,51,17,275,97,71,71,
450,360,41,52,17,280,97,71,63,
456,361,43,53,17,275,97,70,65,
462,359,43,55,18,278,97,70,61,
468,360,44,55,18,276,97,70,60,
474,358,44,57,18,275,98,70,60,
480,358,44,57,19,279,97,72,64,
486,358,44,57,20,275,96,73,66,
492,360,46,57,20,274,96,73,67,
498,359,46,58,21,276,96,74,66,
504,356,46,61,21,268,95,74,70,
510,354,46,63,21,267,95,74,70,
516,355,47,63,22,274,93,75,69,
522,357,49,63,22,275,93,75,67,
528,357,50,64,22,280,93,75,62,
534,355,50,66,22,281,94,74,59,
540,354,51,68,23,284,93,75,59,
546,355,52,68,23,285,94,75,56,
552,352,52,71,24,279,93,76,61,
558,351,52,72,24,278,93,76,61,
564,352,53,72,24,274,93,76,63,
570,349,53,75,26,271,92,77,67,
576,349,53,75,26,273,92,77,65,
582,349,53,75,26,273,92,77,63,
588,349,53,75,26,269,91,77,65,
594,348,53,76,26,272,90,76,62,
600,347,53,77,26,272,90,75,58,
606,346,53,78,26,267,90,74,60,
612,346,53,78,28,269,89,77,59,
618,346,53,78,28,261,88,77,64,
624,344,53,80,28,261,88,76,63,
630,344,53,80,28,258,88,76,65,
636,344,53,80,28,255,88,76,67,
642,344,54,81,29,258,87,77,64,
648,342,54,83,29,258,88,76,62,
654,342,54,83,29,258,88,76,61,
660,342,54,83,30,259,92,77,61,
666,341,55,85,30,256,92,76,61,
672,340,55,86,30,256,92,75,63,
678,341,56,86,30,252,92,75,61,
684,342,57,86,32,251,92,77,62,
690,342,57,86,32,246,92,77,65,
696,342,57,86,32,244,93,78,66,
702,344,59,86,33,245,92,79,64,
708,343,59,87,33,248,92,79,60,
714,342,60,89,33,246,91,78,59,
720,341,61,91,33,242,91,78,62,
726,341,61,91,33,241,91,78,62,
732,341,61,91,33,239,93,78,61,
738,340,61,92,33,237,93,78,62,
744,340,61,92,33,237,93,78,63,
750,338,61,94,33,234,94,77,66,
756,338,62,95,33,233,95,77,67,
762,337,62,96,34,230,94,77,67,
768,339,64,96,34,230,94,77,67,
774,338,64,97,34,230,95,76,67,
780,337,65,99,34,232,95,76,64,
786,337,65,99,34,233,95,76,65,
792,337,65,99,35,235,95,77,61,
798,338,66,99,36,236,94,78,58,
804,338,67,100,36,236,94,77,58,
810,335,67,103,36,228,94,75,66,
816,334,68,105,36,226,94,73,65,
822,335,70,106,37,226,93,74,64,
828,335,71,107,37,227,92,75,59,
834,337,73,107,37,218,92,75,65,
840,337,74,108,37,225,92,75,59,
