Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
1200,784,1203,1133,57,116,179,110,301,21,1.1246612466124661:1,174,
1206,781,1203,1136,57,116,178,110,298,22,1.122282608695652:1,171,
1212,775,1203,1142,55,116,178,110,294,22,1.129120879120879:1,170,
1218,863,1294,1145,115,117,208,110,289,24,1.1100244498777505:1,165,
1224,858,1298,1154,93,124,191,98,329,23,1.1133004926108374:1,186,
1230,851,1298,1161,92,122,191,97,326,23,1.1169154228855722:1,185,
1236,840,1298,1172,92,121,190,97,318,22,1.1158690176322419:1,181,
1242,832,1298,1180,90,121,189,97,314,21,1.1063291139240505:1,179,
1248,822,1298,1190,88,121,189,97,306,21,1.1076923076923078:1,177,
1254,818,1298,1194,87,121,189,97,303,21,1.1028277634961439:1,176,
1260,813,1298,1199,87,121,188,97,299,21,1.0953608247422681:1,173,
1266,811,1298,1201,86,121,188,96,299,21,1.0956072351421189:1,173,
1272,804,1298,1208,83,121,186,96,297,21,1.09375:1,172,
1278,798,1298,1214,83,121,186,96,292,20,1.094488188976378:1,169,
1284,790,1298,1222,80,121,184,96,288,21,1.101063829787234:1,168,
1290,821,1333,1226,115,120,184,96,284,22,1.089058524173028:1,167,
1296,854,1374,1234,76,125,207,110,314,22,1.0628019323671498:1,182,
1302,853,1374,1235,76,125,207,110,312,23,1.0603864734299517:1,180,
1308,846,1374,1242,74,125,207,110,308,22,1.0684596577017116:1,179,
1314,840,1374,1248,73,125,207,110,303,22,1.0638820638820639:1,176,
1320,835,1374,1253,70,125,207,110,299,24,1.0719602977667493:1,173,
1326,826,1374,1262,70,125,205,110,293,23,1.0806045340050379:1,171,
1332,821,1374,1267,69,125,204,110,291,22,1.089058524173028:1,170,
1338,818,1374,1270,68,125,204,110,289,22,1.086734693877551:1,169,
1344,812,1374,1276,64,125,204,110,287,22,1.0874035989717223:1,167,
1350,804,1374,1284,61,125,202,110,284,22,1.0829015544041452:1,165,
1356,797,1374,1291,59,125,199,110,281,23,1.1029023746701847:1,164,
1362,792,1374,1296,59,124,199,110,277,23,1.1063829787234043:1,162,
1368,881,1471,1304,96,130,214,114,304,23,1.0926365795724466:1,173,
1374,879,1471,1306,94,130,214,113,305,23,1.0878859857482186:1,174,
1380,872,1471,1313,93,130,213,113,300,23,1.091127098321343:1,172,
1386,867,1471,1318,91,130,212,112,298,24,1.0841346153846154:1,171,
1392,862,1471,1323,90,130,211,112,295,24,1.0821256038647342:1,169,
1398,851,1471,1334,86,130,210,111,291,23,1.0960591133004927:1,169,
1404,844,1471,1341,85,130,209,111,287,22,1.1047381546134662:1,168,
1410,834,1471,1351,81,130,209,111,282,21,1.111392405063291:1,168,
1416,826,1471,1359,79,129,209,110,279,20,1.1343669250645996:1,168,
1422,820,1471,1365,77,129,209,109,276,20,1.1409921671018277:1,167,
1428,817,1471,1368,77,128,209,109,273,21,1.1443569553805775:1,165,
1434,808,1471,1377,75,127,207,109,269,21,1.1375661375661377:1,164,
1440,887,1556,1383,85,127,230,128,296,21,1.1220095693779903:1,179,
1446,879,1556,1391,82,127,226,128,295,21,1.1231884057971016:1,179,
1452,874,1556,1396,81,126,226,128,292,21,1.1265206812652069:1,177,
1458,868,1556,1402,81,126,226,127,288,20,1.1379310344827587:1,177,
