Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
252,255,497,2.7127659574468086,5.287234042553192,1.740053191489362,2.91968085106383,18396.14315141782,
258,255,497,2.7127659574468086,5.287234042553192,1.740053191489362,2.91968085106383,17885.71998189428,
264,255,497,2.7127659574468086,5.287234042553192,1.740053191489362,2.91968085106383,18927.96581252914,
270,254,498,2.702127659574468,5.297872340425532,1.740053191489362,2.9218085106382983,19253.084268847346,
276,254,498,2.702127659574468,5.297872340425532,1.7384574468085106,2.9207446808510644,18277.459153650605,
282,254,498,2.702127659574468,5.297872340425532,1.740053191489362,2.9324468085106385,18981.393299012256,
288,256,496,2.723404255319149,5.276595744680851,1.740053191489362,2.90904255319149,19260.760336178242,
294,254,498,2.702127659574468,5.297872340425532,1.7379255319148936,2.910106382978724,19637.06602302081,
300,253,499,2.6914893617021276,5.308510638297872,1.7379255319148936,2.930319148936171,19866.9102491047,
306,254,498,2.702127659574468,5.297872340425532,1.7379255319148936,2.91968085106383,19359.016567615887,
312,254,498,2.702127659574468,5.297872340425532,1.7379255319148936,2.91968085106383,19223.39879856401,
318,255,497,2.7127659574468086,5.287234042553192,1.7379255319148936,2.90904255319149,18939.730987136212,
324,253,499,2.6914893617021276,5.308510638297872,1.7379255319148936,2.930319148936171,18825.062285062093,
330,255,497,2.7127659574468086,5.287234042553192,1.7379255319148936,2.90904255319149,18803.028460196765,
336,254,498,2.702127659574468,5.297872340425532,1.7379255319148936,2.910106382978724,18700.828143882063,
342,251,501,2.6702127659574466,5.329787234042553,1.7256914893617021,2.952021276595745,18675.79465724359,
348,254,498,2.702127659574468,5.297872340425532,1.7272872340425534,2.9179787234042553,17976.259028180855,
354,254,498,2.702127659574468,5.297872340425532,1.7272872340425534,2.9179787234042553,17613.74864257923,
360,251,501,2.6702127659574466,5.329787234042553,1.7272872340425534,2.943510638297873,16931.904979414056,
366,254,498,2.702127659574468,5.297872340425532,1.7272872340425534,2.9179787234042553,16824.342881020257,
372,254,498,2.702127659574468,5.297872340425532,1.7272872340425534,2.9179787234042553,16745.32066099197,
378,251,501,2.6702127659574466,5.329787234042553,1.7256914893617021,2.943510638297873,18422.550901661965,
384,253,499,2.6914893617021276,5.308510638297872,1.7272872340425534,2.9190425531914896,17901.37864466796,
390,250,502,2.6595744680851063,5.340425531914893,1.720372340425532,2.9498936170212766,18061.02697863472,
396,252,500,2.6808510638297873,5.319148936170213,1.721968085106383,2.928617021276596,17861.717061551368,
402,252,500,2.6808510638297873,5.319148936170213,1.721968085106383,2.928617021276596,18270.002670006226,
408,251,501,2.6702127659574466,5.329787234042553,1.720372340425532,2.9392553191489363,17590.549744125416,
414,253,499,2.6914893617021276,5.308510638297872,1.721968085106383,2.9179787234042553,17748.34433522309,
420,249,503,2.648936170212766,5.351063829787234,1.721968085106383,2.9541489361702133,18253.297581342656,
426,250,502,2.6595744680851063,5.340425531914893,1.721968085106383,2.9403191489361706,18579.990558804213,
432,250,502,2.6595744680851063,5.340425531914893,1.721968085106383,2.9424468085106392,18314.728896171877,
438,250,502,2.6595744680851063,5.340425531914893,1.7113297872340427,2.9328723404255324,18448.635297287332,
444,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,18500.216768566886,
450,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,17160.999656142958,
456,251,501,2.6702127659574466,5.329787234042553,1.7097340425531915,2.928617021276596,16694.515340483653,
462,250,502,2.6595744680851063,5.340425531914893,1.7081382978723407,2.9392553191489363,16740.948504869604,
468,251,501,2.6702127659574466,5.329787234042553,1.7097340425531915,2.928617021276596,17727.77200288116,
474,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,17389.85206150609,
480,251,501,2.6702127659574466,5.329787234042553,1.7097340425531915,2.928617021276596,18103.994481494097,
486,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,18008.88880426461,
492,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,17877.18792510338,
498,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,17880.04473442303,
504,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,18815.337142177574,
510,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,18711.61766905693,
516,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,18961.077828479803,
522,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,19146.079120715247,
528,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.9307446808510647,18939.683569880985,
534,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.9307446808510647,19279.969907947394,
540,249,503,2.648936170212766,5.351063829787234,1.7097340425531915,2.952021276595745,18793.434924307807,
546,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.9201063829787235,17935.612982309576,
552,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,18063.964296469298,
558,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,17279.93593071106,
564,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,16746.39744219437,
570,251,501,2.6702127659574466,5.329787234042553,1.7113297872340427,2.928617021276596,17183.65723962447,
576,252,500,2.6808510638297873,5.319148936170213,1.7113297872340427,2.9179787234042553,16723.839327518934,
582,251,501,2.6702127659574466,5.329787234042553,1.7097340425531915,2.928617021276596,16698.322885647995,
588,271,481,2.882978723404255,5.117021276595745,1.8528191489361707,2.832872340425533,16427.386969997657,
594,295,457,3.1382978723404253,4.861702127659575,2.0338829787234043,2.681170212765958,16388.481811667054,
600,314,438,3.3404255319148937,4.659574468085107,2.1450531914893616,2.604574468085107,16216.250259762732,
606,331,421,3.521276595744681,4.4787234042553195,2.226968085106383,2.562234042553192,16429.178186210942,
612,350,402,3.723404255319149,4.276595744680851,2.3701595744680852,2.4562765957446815,16557.307100149814,
618,369,383,3.925531914893617,4.074468085106383,2.5133510638297873,2.355638297872341,16090.174094662618,
624,386,366,4.1063829787234045,3.893617021276596,2.6144148936170217,2.2202127659574478,16209.374757345628,
630,402,350,4.276595744680851,3.723404255319149,2.688457446808511,2.158297872340426,16744.558439880035,
636,416,336,4.425531914893617,3.574468085106383,2.7780319148936177,2.0925531914893614,17175.611390598977,
642,421,331,4.4787234042553195,3.521276595744681,2.801436170212767,2.0667021276595743,16934.280716820453,
648,434,318,4.617021276595745,3.382978723404255,2.8780319148936173,1.9996808510638298,16301.169862208602,
654,445,307,4.73404255319149,3.265957446808511,2.9357978723404257,1.9432978723404257,16843.683167677376,
660,459,293,4.882978723404255,3.117021276595745,3.0081382978723417,1.838617021276596,16942.44299634425,
666,464,288,4.9361702127659575,3.0638297872340425,3.030478723404256,1.819468085106383,16795.430678071225,
672,471,281,5.01063829787234,2.9893617021276597,3.0661170212765967,1.8045744680851066,18349.608208052818,
678,478,274,5.085106382978723,2.9148936170212765,3.1377127659574473,1.743936170212766,18006.85537279094,
684,483,269,5.138297872340425,2.8617021276595747,3.1816489361702134,1.7269148936170213,17083.254994760322,
690,487,265,5.180851063829787,2.8191489361702127,3.1999468085106386,1.7031914893617022,17341.222753565104,
696,491,261,5.223404255319149,2.776595744680851,3.2393085106382986,1.6648936170212767,17956.27592662059,
702,497,255,5.287234042553192,2.7127659574468086,3.2672340425531927,1.5978723404255322,18604.95600571704,
708,497,255,5.287234042553192,2.7127659574468086,3.2672340425531927,1.5978723404255322,18245.75564997455,
714,500,252,5.319148936170213,2.6808510638297873,3.299148936170214,1.5897872340425534,18130.413719579716,
720,503,249,5.351063829787234,2.648936170212766,3.318297872340427,1.5631914893617025,18630.197078727713,
726,510,242,5.425531914893617,2.574468085106383,3.3645744680851073,1.5429787234042551,17975.367066543215,
732,512,240,5.446808510638298,2.5531914893617023,3.371595744680852,1.5429787234042551,17695.835228703076,
738,517,235,5.5,2.5,3.399468085106384,1.5131914893617024,18076.031733174095,
744,519,233,5.5212765957446805,2.478723404255319,3.414361702127661,1.49936170212766,17533.319258402873,
750,520,232,5.531914893617022,2.4680851063829787,3.4164893617021286,1.4972340425531918,18099.093995775078,
756,521,231,5.542553191489362,2.4574468085106385,3.4207446808510653,1.4929787234042557,17927.75079652207,
762,523,229,5.5638297872340425,2.4361702127659575,3.428191489361704,1.4855319148936172,17405.8971267053,
768,528,224,5.617021276595745,2.382978723404255,3.4601063829787253,1.4695744680851066,17036.962432704848,
774,530,222,5.638297872340425,2.3617021276595747,3.4760638297872353,1.4607446808510638,16901.45465335252,
780,531,221,5.648936170212766,2.351063829787234,3.480319148936171,1.4469148936170215,16642.369134617937,
786,532,220,5.659574468085107,2.3404255319148937,3.4909574468085114,1.430957446808511,16522.467920487125,
792,534,218,5.680851063829787,2.3191489361702127,3.499468085106384,1.4235106382978724,16522.521416617026,
798,534,218,5.680851063829787,2.3191489361702127,3.499468085106384,1.4235106382978724,16194.473168617162,
804,537,215,5.712765957446808,2.2872340425531914,3.5271276595744694,1.3969148936170213,16118.768611449255,
810,540,212,5.74468085106383,2.25531914893617,3.547340425531916,1.3818085106382978,16207.124748608996,
816,541,211,5.75531914893617,2.24468085106383,3.551595744680852,1.3818085106382978,16108.76576657868,
822,542,210,5.76595744680851,2.234042553191489,3.55904255319149,1.3711702127659573,16735.101351205692,
828,543,209,5.776595744680851,2.223404255319149,3.5643617021276603,1.369042553191489,16561.178022712433,
834,546,206,5.808510638297872,2.1914893617021276,3.586489361702129,1.3588297872340422,16571.372816311094,
840,547,205,5.819148936170213,2.1808510638297873,3.58840425531915,1.3588297872340422,15886.264917553814,
846,548,204,5.829787234042553,2.1702127659574466,3.591595744680852,1.3588297872340422,16048.074972344837,
852,552,200,5.872340425531915,2.127659574468085,3.614255319148937,1.3343617021276593,16752.810408127134,
858,552,200,5.872340425531915,2.127659574468085,3.614255319148937,1.3343617021276593,17005.91799079004,
864,553,199,5.882978723404255,2.117021276595745,3.622765957446809,1.329042553191489,17015.948807222714,
870,555,197,5.904255319148936,2.095744680851064,3.648297872340426,1.3035106382978718,17280.545646632498,
876,557,195,5.925531914893617,2.074468085106383,3.6605319148936175,1.3035106382978718,17633.213249754874,
882,559,193,5.946808510638298,2.0531914893617023,3.671170212765958,1.2971276595744676,17240.106356226705,
888,559,193,5.946808510638298,2.0531914893617023,3.671170212765958,1.2971276595744676,17806.407993137855,
894,559,193,5.946808510638298,2.0531914893617023,3.671170212765958,1.2971276595744676,17003.871897370394,
900,559,193,5.946808510638298,2.0531914893617023,3.671170212765958,1.2971276595744676,17173.59517239065,
906,559,193,5.946808510638298,2.0531914893617023,3.671170212765958,1.2971276595744676,16538.611533553452,
912,560,192,5.957446808510638,2.0425531914893615,3.6743617021276593,1.2971276595744676,16620.256129090623,
918,560,192,5.957446808510638,2.0425531914893615,3.6743617021276593,1.2971276595744676,16426.277833665114,
924,560,192,5.957446808510638,2.0425531914893615,3.6743617021276593,1.2971276595744676,16610.656109719494,
930,561,191,5.968085106382978,2.0319148936170213,3.6796808510638295,1.2971276595744676,17194.687766203217,
936,562,190,5.9787234042553195,2.021276595744681,3.685,1.2971276595744676,16909.895454347636,
942,563,189,5.98936170212766,2.0106382978723403,3.69031914893617,1.2971276595744676,17013.740720744227,
948,563,189,5.98936170212766,2.0106382978723403,3.69031914893617,1.2971276595744676,16488.94418084788,
954,565,187,6.01063829787234,1.9893617021276595,3.6945744680851074,1.2971276595744676,16134.204045048687,
960,565,187,6.01063829787234,1.9893617021276595,3.6945744680851074,1.2971276595744676,17566.330917773987,
966,565,187,6.01063829787234,1.9893617021276595,3.6945744680851074,1.2971276595744676,17264.317588213384,
972,565,187,6.01063829787234,1.9893617021276595,3.6945744680851074,1.2971276595744676,17902.489486316143,
978,565,187,6.01063829787234,1.9893617021276595,3.6945744680851074,1.2971276595744676,16331.30299773031,
984,566,186,6.0212765957446805,1.9787234042553192,3.7015957446808514,1.2971276595744676,15963.530354262557,
990,567,185,6.031914893617022,1.9680851063829787,3.7058510638297877,1.2864893617021274,16782.86747501432,
996,567,185,6.031914893617022,1.9680851063829787,3.7058510638297877,1.2864893617021274,17972.48336928519,
1002,568,184,6.042553191489362,1.9574468085106382,3.7090425531914892,1.254574468085106,18088.515286398262,
1008,568,184,6.042553191489362,1.9574468085106382,3.7090425531914892,1.254574468085106,18229.134192366142,
1014,568,184,6.042553191489362,1.9574468085106382,3.7090425531914892,1.254574468085106,18764.460076094223,
1020,568,184,6.042553191489362,1.9574468085106382,3.7090425531914892,1.254574468085106,18706.519351288473,
1026,569,183,6.053191489361702,1.946808510638298,3.7143617021276594,1.2460638297872335,18783.09697277782,
1032,569,183,6.053191489361702,1.946808510638298,3.7143617021276594,1.2460638297872335,18069.014591350537,
1038,569,183,6.053191489361702,1.946808510638298,3.7143617021276594,1.2460638297872335,17789.2019617805,
1044,569,183,6.053191489361702,1.946808510638298,3.7143617021276594,1.2460638297872335,17851.997616003806,
1050,571,181,6.074468085106383,1.925531914893617,3.722872340425531,1.2319148936170208,17249.54347000646,
1056,571,181,6.074468085106383,1.925531914893617,3.722872340425531,1.2319148936170208,19000.76330886287,
1062,571,181,6.074468085106383,1.925531914893617,3.722872340425531,1.2319148936170208,18641.081804768153,
1068,571,181,6.074468085106383,1.925531914893617,3.722872340425531,1.2319148936170208,17921.9992223829,
1074,571,181,6.074468085106383,1.925531914893617,3.722872340425531,1.2319148936170208,17822.90539802807,
1080,571,181,6.074468085106383,1.925531914893617,3.722872340425531,1.2319148936170208,18336.012170820344,
1086,572,180,6.085106382978723,1.9148936170212767,3.722872340425531,1.2191489361702124,18761.233965012696,
1092,572,180,6.085106382978723,1.9148936170212767,3.722872340425531,1.2191489361702124,19068.637036232605,
1098,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,18385.09212231624,
1104,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,18142.936140119615,
1110,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,18443.077881412308,
1116,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,17410.931763765613,
1122,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,16643.004455132905,
1128,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,17616.844657022222,
1134,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,17564.02962931112,
1140,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,17124.56552706961,
1146,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,16604.559336771275,
1152,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,15908.266204200512,
1158,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,15713.556544610317,
1164,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,16361.624106897294,
1170,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,17311.538981830177,
1176,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,16682.99939809538,
1182,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,17824.972869165445,
1188,573,179,6.095744680851064,1.9042553191489362,3.7249999999999996,1.2170212765957442,18092.413917819682,
1194,574,178,6.1063829787234045,1.8936170212765957,3.7356382978723404,1.2135106382978718,17520.905698473198,
1200,575,177,6.117021276595745,1.8829787234042554,3.738829787234042,1.2135106382978718,17860.283440311396,
1206,576,176,6.127659574468085,1.872340425531915,3.7409574468085096,1.2135106382978718,17366.318356435044,
1212,576,176,6.127659574468085,1.872340425531915,3.7409574468085096,1.2135106382978718,16422.717236261495,
1218,576,176,6.127659574468085,1.872340425531915,3.7409574468085096,1.2135106382978718,17079.97782708949,
1224,576,176,6.127659574468085,1.872340425531915,3.7409574468085096,1.2135106382978718,17002.218104028445,
1230,576,176,6.127659574468085,1.872340425531915,3.7409574468085096,1.2135106382978718,16731.565238964555,
1236,576,176,6.127659574468085,1.872340425531915,3.7409574468085096,1.2135106382978718,17389.68081953896,
1242,577,175,6.138297872340425,1.8617021276595744,3.74627659574468,1.2135106382978718,17782.96216254171,
1248,578,174,6.148936170212766,1.851063829787234,3.753297872340425,1.2135106382978718,17354.80071364872,
1254,578,174,6.148936170212766,1.851063829787234,3.753297872340425,1.2135106382978718,17272.030990500032,
1260,578,174,6.148936170212766,1.851063829787234,3.753297872340425,1.2135106382978718,17130.463915711094,
1266,578,174,6.148936170212766,1.851063829787234,3.753297872340425,1.2135106382978718,16662.40005520778,
1272,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,17646.195318745635,
1278,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,17727.23041107034,
1284,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,17060.675719841456,
1290,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,16644.259872769435,
1296,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,16525.51871861605,
1302,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,16209.976792373785,
1308,579,173,6.159574468085107,1.8404255319148937,3.760744680851063,1.2135106382978718,16640.87840502666,
1314,580,172,6.170212765957447,1.8297872340425532,3.7735106382978723,1.2018085106382974,16332.517049804728,
1320,580,172,6.170212765957447,1.8297872340425532,3.7735106382978723,1.2018085106382974,16658.558633535748,
1326,580,172,6.170212765957447,1.8297872340425532,3.7735106382978723,1.2018085106382974,16961.789409925015,
1332,581,171,6.180851063829787,1.8191489361702127,3.7735106382978723,1.191170212765957,16548.511376761504,
1338,581,171,6.180851063829787,1.8191489361702127,3.7735106382978723,1.191170212765957,16754.78060079873,
1344,582,170,6.191489361702128,1.8085106382978724,3.7770212765957445,1.1805319148936166,16921.34727604096,
1350,582,170,6.191489361702128,1.8085106382978724,3.7770212765957445,1.1805319148936166,16686.928356251086,
1356,582,170,6.191489361702128,1.8085106382978724,3.7770212765957445,1.1805319148936166,15949.286082316941,
1362,582,170,6.191489361702128,1.8085106382978724,3.7770212765957445,1.1805319148936166,16597.472529252,
1368,582,170,6.191489361702128,1.8085106382978724,3.7770212765957445,1.1805319148936166,16929.95419614009,
1374,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,16874.51755573731,
1380,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17383.90522082478,
1386,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17227.120877256846,
1392,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17144.684394345062,
1398,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17826.44223120353,
1404,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17581.49187474954,
1410,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17318.80166013744,
1416,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,18065.527589861995,
1422,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,18267.556020880053,
1428,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,18066.75246736719,
1434,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17564.611403874107,
1440,583,169,6.202127659574468,1.797872340425532,3.7802127659574465,1.1805319148936166,17664.297266838883,
1446,585,167,6.223404255319149,1.7765957446808511,3.796170212765958,1.1518085106382976,17553.08733816198,
1452,585,167,6.223404255319149,1.7765957446808511,3.796170212765958,1.1518085106382976,18014.204827201153,
1458,585,167,6.223404255319149,1.7765957446808511,3.796170212765958,1.1518085106382976,17073.542276918222,
