Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
504,827,593,427,70,131,258,134,188,46,1.047029702970297:1,137,
510,822,593,432,69,131,249,138,189,46,1.044776119402985:1,136,
516,819,593,435,69,131,246,135,192,46,1.0423940149625934:1,137,
522,811,593,443,65,131,244,132,194,45,1.063613231552163:1,138,
528,803,593,451,64,131,244,131,192,41,1.0803108808290156:1,137,
534,796,593,458,62,130,244,129,190,41,1.0783289817232375:1,137,
540,790,593,464,60,130,243,126,191,40,1.0789473684210527:1,137,
546,786,593,468,59,130,243,123,190,41,1.0848806366047745:1,136,
552,776,593,478,55,129,241,117,193,41,1.0693333333333332:1,139,
558,768,593,486,55,127,241,112,193,40,1.0756756756756756:1,140,
564,830,660,491,67,107,251,172,194,39,1.0906801007556675:1,140,
570,824,660,497,65,105,248,171,195,40,1.0966921119592876:1,142,
576,815,660,506,63,105,247,164,196,40,1.0897435897435896:1,138,
582,811,660,510,62,105,246,161,196,41,1.0794871794871794:1,137,
588,806,660,515,61,105,246,154,198,42,1.0880829015544042:1,138,
594,800,660,521,61,103,246,150,199,41,1.077922077922078:1,138,
600,797,660,524,59,103,246,147,201,41,1.080939947780679:1,139,
606,792,660,529,59,102,245,142,203,41,1.0732984293193717:1,139,
612,788,660,533,59,100,245,139,203,42,1.079155672823219:1,139,
618,783,660,538,59,99,244,134,204,43,1.0714285714285714:1,138,
624,773,660,548,58,99,242,131,200,43,1.0558510638297873:1,134,
630,769,660,552,57,98,242,124,204,44,1.0506666666666666:1,134,
636,810,710,561,52,104,252,154,205,43,1.035175879396985:1,132,
642,806,711,566,48,104,251,155,204,44,1.0302267002518892:1,131,
648,802,711,570,48,104,248,150,207,45,1.030379746835443:1,130,
654,796,711,576,46,104,248,149,204,45,1.041025641025641:1,127,
660,790,711,582,46,103,248,147,202,44,1.041343669250646:1,123,
666,780,711,592,45,101,246,142,204,42,1.0365535248041775:1,124,
672,778,711,594,44,101,246,136,209,42,1.036649214659686:1,125,
678,768,711,604,42,101,244,134,207,40,1.0371352785145889:1,125,
684,764,711,608,42,99,244,130,208,41,1.0319148936170213:1,125,
690,760,711,612,40,99,244,126,209,42,1.032085561497326:1,126,
696,752,711,620,38,99,243,125,207,40,1.0160857908847185:1,125,
702,744,711,628,36,98,242,119,208,41,1.0108108108108107:1,123,
708,803,776,634,68,84,214,189,208,40,1.0380710659898478:1,122,
714,801,779,639,67,84,208,193,210,39,1.0278481012658227:1,122,
720,799,779,641,67,84,208,187,214,39,1.0279187817258884:1,125,
726,795,779,645,66,84,208,183,216,38,1.0332480818414322:1,127,
732,790,779,650,64,83,207,178,220,38,1.041343669250646:1,129,
738,786,779,654,63,83,207,176,220,37,1.0362694300518134:1,129,
744,779,779,661,61,82,206,175,218,37,1.0286458333333333:1,128,
750,776,779,664,60,82,205,174,218,37,1.031413612565445:1,128,
756,772,779,668,59,82,205,173,216,37,1.026246719160105:1,127,
762,769,779,671,58,82,205,173,216,35,1.029023746701847:1,127,
768,758,779,682,54,81,204,173,211,35,1.032171581769437:1,123,
774,755,779,685,54,81,202,173,210,35,1.0350404312668464:1,122,
780,806,836,691,61,86,243,173,207,36,1.0508905852417303:1,121,
786,799,837,699,57,84,199,157,266,36,1.0487179487179488:1,155,
792,792,837,706,57,84,199,156,262,34,1.0678851174934725:1,155,
798,788,837,710,56,84,199,156,262,31,1.0574412532637076:1,155,
804,778,837,720,56,84,199,156,255,28,1.0473684210526315:1,151,
810,774,837,724,54,84,198,155,255,28,1.0476190476190477:1,151,
816,767,837,731,54,84,196,155,249,29,1.029100529100529:1,145,
822,758,837,740,53,83,195,154,245,28,1.0376344086021505:1,144,
828,755,837,743,53,82,195,154,243,28,1.0405405405405406:1,144,
834,748,837,750,52,80,193,154,241,28,1.0381471389645776:1,142,
840,746,837,752,52,80,193,154,238,29,1.0438356164383562:1,141,
846,736,837,762,51,80,193,152,232,28,1.0444444444444445:1,138,
852,777,882,766,95,80,193,152,230,27,1.018181818181818:1,136,
858,781,887,767,51,97,159,183,264,27,1.0128865979381443:1,151,
864,775,887,773,46,97,159,183,262,28,1.0287958115183247:1,151,
870,770,887,778,43,97,158,183,260,29,1.020997375328084:1,149,
876,764,887,784,43,97,158,180,258,28,1.026525198938992:1,149,
882,761,887,787,42,97,157,180,257,28,1.0185676392572944:1,148,
888,760,887,788,42,97,157,179,254,31,1.0212765957446808:1,145,
894,754,887,794,41,97,156,178,252,30,1.0268817204301075:1,143,
900,749,887,799,41,97,156,178,246,31,1.0353260869565217:1,141,
906,747,887,801,40,97,156,178,245,31,1.040983606557377:1,141,
912,741,887,807,40,97,156,178,239,31,1.0469613259668509:1,139,
918,738,887,810,40,97,156,178,236,31,1.05:1,138,
924,731,887,817,38,96,156,176,234,31,1.0476190476190477:1,136,
930,813,973,821,86,85,168,140,303,31,1.0478589420654911:1,167,
936,808,973,826,84,85,166,141,302,30,1.0507614213197969:1,167,
942,802,973,832,80,85,165,141,301,30,1.0616966580976863:1,166,
948,795,973,839,79,85,164,141,297,29,1.0649350649350648:1,165,
954,791,973,843,79,85,164,140,295,28,1.0706806282722514:1,164,
960,787,973,847,76,85,164,140,295,27,1.0656167979002624:1,164,
966,778,973,856,74,85,164,140,289,26,1.0746666666666667:1,163,
972,776,973,858,74,85,164,140,285,28,1.0804289544235925:1,161,
978,771,973,863,73,85,164,140,281,28,1.0781671159029649:1,158,
984,767,973,867,72,83,164,139,281,28,1.0673854447439353:1,158,
990,763,973,871,71,83,164,139,278,28,1.0621621621621622:1,155,
996,761,973,873,71,83,163,139,276,29,1.062330623306233:1,153,
1002,813,1032,880,60,104,169,138,315,27,1.053030303030303:1,169,
1008,805,1032,888,57,104,167,138,310,29,1.0483460559796438:1,165,
1014,795,1032,898,56,104,166,137,305,27,1.0595854922279793:1,163,
1020,789,1032,904,56,103,166,136,301,27,1.0654450261780104:1,161,
1026,780,1032,913,52,103,166,136,297,26,1.0634920634920635:1,158,
1032,773,1032,920,51,103,166,136,291,26,1.0668449197860963:1,156,
1038,765,1032,928,49,103,165,136,287,25,1.078804347826087:1,156,
1044,759,1032,934,48,102,165,136,283,25,1.0681198910081744:1,153,
1050,756,1032,937,47,102,165,135,282,25,1.0712328767123287:1,153,
1056,749,1032,944,44,102,165,135,278,25,1.074792243767313:1,152,
1062,742,1032,951,43,101,164,134,275,25,1.0842696629213484:1,151,
1068,737,1032,956,43,101,163,134,271,25,1.076056338028169:1,148,
1074,823,1125,963,95,107,155,117,325,24,1.0575:1,178,
1080,820,1127,968,94,105,155,117,324,25,1.0654911838790933:1,177,
1086,813,1127,975,91,104,155,116,322,25,1.0634517766497462:1,176,
1092,803,1127,985,90,104,155,116,313,25,1.074935400516796:1,172,
1098,797,1127,991,87,104,155,116,311,24,1.0755208333333333:1,172,
1104,791,1127,997,85,104,154,116,309,23,1.0761154855643045:1,171,
1110,784,1127,1004,83,104,154,116,303,24,1.0906666666666667:1,169,
1116,777,1127,1011,81,104,154,116,298,24,1.0831099195710456:1,167,
1122,774,1127,1014,81,104,154,116,294,25,1.0862533692722371:1,165,
1128,763,1127,1025,77,103,153,114,291,25,1.0961538461538463:1,164,
1134,755,1127,1033,77,103,153,114,283,25,1.1030640668523677:1,161,
1140,750,1127,1038,76,103,153,114,278,26,1.1126760563380282:1,159,
1146,812,1194,1043,71,115,185,108,306,27,1.1201044386422976:1,174,
1152,810,1194,1045,68,114,188,106,307,27,1.1204188481675392:1,174,
1158,806,1194,1049,67,113,188,106,304,28,1.1266490765171504:1,173,
1164,804,1194,1051,67,113,188,106,302,28,1.121372031662269:1,171,
1170,797,1194,1058,66,112,187,106,298,28,1.1310160427807487:1,170,
1176,792,1194,1063,66,111,186,106,296,27,1.1405405405405404:1,170,
1182,789,1194,1066,66,110,186,106,295,26,1.1382113821138211:1,170,
1188,785,1194,1070,65,109,185,106,292,28,1.1331521739130435:1,168,
1194,781,1194,1074,64,109,184,105,291,28,1.1397260273972603:1,168,
1200,772,1194,1083,63,108,183,104,287,27,1.1267217630853994:1,165,
1206,767,1194,1088,61,108,183,103,285,27,1.1246537396121883:1,164,
1212,763,1194,1092,61,107,182,103,284,26,1.1253481894150419:1,163,
1218,844,1285,1102,117,116,203,103,280,25,1.1696658097686374:1,160,
1224,840,1290,1111,95,126,171,112,313,23,1.1761658031088082:1,179,
1230,837,1290,1114,95,126,170,112,311,23,1.185378590078329:1,179,
1236,823,1290,1128,91,125,170,109,304,24,1.1715039577836412:1,174,
1242,818,1290,1133,89,125,169,109,302,24,1.169761273209549:1,173,
1248,812,1290,1139,89,125,168,109,296,25,1.1711229946524064:1,170,
1254,809,1290,1142,88,124,168,109,295,25,1.1689008042895441:1,169,
1260,804,1290,1147,88,123,168,108,291,26,1.1671159029649596:1,166,
1266,798,1290,1153,85,123,168,108,289,25,1.1626016260162602:1,164,
1272,791,1290,1160,82,123,167,107,288,24,1.1553133514986376:1,164,
1278,782,1290,1169,79,122,167,107,282,25,1.1483516483516483:1,160,
1284,775,1290,1176,77,122,166,107,276,27,1.146814404432133:1,157,
1290,811,1329,1179,116,121,166,106,276,26,1.1511936339522546:1,157,
1296,841,1363,1183,73,131,189,109,313,26,1.17312661498708:1,180,
1302,835,1363,1189,73,130,189,109,308,26,1.1688311688311688:1,176,
1308,832,1363,1192,73,130,189,108,306,26,1.1723237597911227:1,175,
1314,827,1363,1197,73,130,189,106,303,26,1.187830687830688:1,175,
1320,825,1363,1199,72,130,189,105,303,26,1.1883289124668435:1,175,
1326,822,1363,1202,72,130,189,105,300,26,1.192:1,173,
1332,819,1363,1205,71,130,189,105,298,26,1.195710455764075:1,172,
1338,812,1363,1212,71,130,189,105,292,25,1.2005420054200542:1,170,
1344,807,1363,1217,70,130,189,103,290,25,1.2049180327868851:1,168,
1350,804,1363,1220,70,130,189,103,287,25,1.2027397260273973:1,166,
1356,803,1363,1221,70,130,189,103,286,25,1.2:1,165,
1362,799,1363,1225,69,130,189,103,283,25,1.207182320441989:1,165,
1368,877,1446,1230,82,143,215,109,302,26,1.1338199513381995:1,171,
1374,871,1446,1236,81,143,213,110,299,25,1.1243902439024391:1,168,
1380,864,1446,1243,77,143,213,110,297,24,1.1228501228501229:1,167,
1386,859,1446,1248,76,143,213,109,295,23,1.1157635467980296:1,165,
1392,855,1446,1252,75,143,213,109,292,23,1.1215880893300247:1,164,
1398,849,1446,1258,74,142,213,109,289,22,1.1225:1,163,
1404,844,1446,1263,74,141,212,109,287,21,1.1259445843828715:1,162,
1410,838,1446,1269,73,139,212,109,284,21,1.1323155216284988:1,161,
1416,835,1446,1272,72,139,212,109,282,21,1.1301020408163265:1,159,
1422,830,1446,1277,71,138,212,109,279,21,1.1227621483375958:1,156,
1428,822,1446,1285,68,137,212,109,275,21,1.140625:1,154,
1434,817,1446,1290,66,137,210,109,274,21,1.1443569553805775:1,153,
1440,893,1529,1297,86,133,222,125,307,20,1.1011764705882352:1,174,
1446,889,1529,1301,84,132,221,127,305,20,1.091764705882353:1,171,
1452,878,1529,1312,83,131,219,126,299,20,1.080568720379147:1,167,
1458,873,1529,1317,81,131,219,126,297,19,1.0785714285714285:1,167,
