Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
138,271,481,2.882978723404255,5.117021276595745,1.817606382978724,2.897553191489363,16765.549779220135,
144,269,483,2.8617021276595747,5.138297872340425,1.817606382978724,2.9124468085106394,16835.59230272078,
150,267,485,2.8404255319148937,5.159574468085107,1.805265957446809,2.906702127659576,17786.966696034924,
156,266,486,2.8297872340425534,5.170212765957447,1.8010106382978728,2.927978723404257,17329.195565228954,
162,267,485,2.8404255319148937,5.159574468085107,1.8010106382978728,2.9152127659574485,17355.836343022598,
168,267,485,2.8404255319148937,5.159574468085107,1.8010106382978728,2.9152127659574485,17802.78969926885,
174,268,484,2.851063829787234,5.148936170212766,1.8010106382978728,2.9045744680851078,18376.845376293084,
180,264,488,2.8085106382978724,5.191489361702128,1.7988829787234049,2.9301063829787246,18939.306028402974,
186,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,18630.538392796683,
192,265,487,2.8191489361702127,5.180851063829787,1.7988829787234049,2.9194680851063843,18585.62024900465,
198,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,19251.931617504426,
204,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,19413.555007356674,
210,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,19586.44796622918,
216,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,20322.767077002816,
222,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,20195.258690967217,
228,265,487,2.8191489361702127,5.180851063829787,1.7988829787234049,2.9301063829787246,18942.203740719648,
234,267,485,2.8404255319148937,5.159574468085107,1.7988829787234049,2.906702127659576,19542.196049099475,
240,267,485,2.8404255319148937,5.159574468085107,1.7988829787234049,2.906702127659576,19735.667412050436,
246,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.90776595744681,19794.781287588758,
252,265,487,2.8191489361702127,5.180851063829787,1.7967553191489365,2.9237234042553206,19746.933701415048,
258,265,487,2.8191489361702127,5.180851063829787,1.7988829787234049,2.927978723404257,20412.86073471863,
264,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,19169.724558482707,
270,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,18425.53571177243,
276,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,17955.21885816228,
282,265,487,2.8191489361702127,5.180851063829787,1.7988829787234049,2.9184042553191505,18063.137383838202,
288,264,488,2.8085106382978724,5.191489361702128,1.7988829787234049,2.9205319148936186,18119.58756584439,
294,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,18205.26823027498,
300,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,17995.694056938766,
306,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,16903.832266174337,
312,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,16785.437184373928,
318,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,17050.995165252505,
324,264,488,2.8085106382978724,5.191489361702128,1.7988829787234049,2.9322340425531928,16969.567095743983,
330,265,487,2.8191489361702127,5.180851063829787,1.7988829787234049,2.9194680851063843,15971.044664867619,
336,264,488,2.8085106382978724,5.191489361702128,1.7988829787234049,2.929042553191491,17330.158778067867,
342,266,486,2.8297872340425534,5.170212765957447,1.7988829787234049,2.917340425531916,17263.294491771783,
348,265,487,2.8191489361702127,5.180851063829787,1.7967553191489365,2.917340425531916,17290.57446628775,
354,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.9194680851063843,17607.680703640865,
360,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.9205319148936186,17274.48036772852,
366,263,489,2.797872340425532,5.202127659574468,1.784521276595745,2.927978723404257,17078.185946381578,
372,265,487,2.8191489361702127,5.180851063829787,1.7861170212765962,2.906702127659576,17561.248924563824,
378,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.917340425531916,17920.147738232256,
384,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.917340425531916,18099.46483252684,
390,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.9194680851063843,18567.567122065397,
396,265,487,2.8191489361702127,5.180851063829787,1.7861170212765962,2.906702127659576,18359.846411721428,
402,265,487,2.8191489361702127,5.180851063829787,1.7861170212765962,2.906702127659576,18312.707255128233,
408,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.917340425531916,17814.367126203888,
414,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.909893617021278,16657.09398779497,
420,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.927978723404257,16122.47857271966,
426,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.9194680851063843,17315.886222384615,
432,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.917340425531916,17239.352902493367,
438,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.9194680851063843,16921.656785255098,
444,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.917340425531916,17193.133961930285,
450,264,488,2.8085106382978724,5.191489361702128,1.7861170212765962,2.917340425531916,16627.294868177956,
456,265,487,2.8191489361702127,5.180851063829787,1.7861170212765962,2.906702127659576,16743.628951081282,
462,265,487,2.8191489361702127,5.180851063829787,1.7861170212765962,2.906702127659576,16980.02432753298,
468,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.9194680851063843,17178.47549652197,
474,262,490,2.7872340425531914,5.212765957446808,1.7861170212765962,2.931170212765959,16805.05478866597,
480,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.927978723404257,16351.567176044988,
486,263,489,2.797872340425532,5.202127659574468,1.7861170212765962,2.927978723404257,17070.554679294633,
492,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,16858.55500990256,
498,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,16722.9791496552,
504,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,16542.595552928888,
510,264,488,2.8085106382978724,5.191489361702128,1.7807978723404259,2.906702127659576,17197.42918942094,
516,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,16818.187219481213,
522,264,488,2.8085106382978724,5.191489361702128,1.7807978723404259,2.906702127659576,16585.742201204866,
528,264,488,2.8085106382978724,5.191489361702128,1.7807978723404259,2.906702127659576,16437.16484863529,
534,262,490,2.7872340425531914,5.212765957446808,1.7807978723404259,2.927978723404257,17295.50435999769,
540,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,17330.589985294395,
546,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.9194680851063843,17341.883076657537,
552,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,17720.463042036215,
558,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,18632.952494877416,
564,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,18613.84203285024,
570,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,18656.932715135055,
576,263,489,2.797872340425532,5.202127659574468,1.7807978723404259,2.917340425531916,18348.485740082364,
582,262,490,2.7872340425531914,5.212765957446808,1.7807978723404259,2.927978723404257,18979.923180668284,
588,293,459,3.117021276595745,4.882978723404255,1.9295744680851064,2.796276595744681,19703.60088911444,
594,321,431,3.4148936170212765,4.585106382978723,2.1082978723404264,2.655212765957447,20341.931749676416,
600,349,403,3.7127659574468086,4.287234042553192,2.28904255319149,2.4871276595744685,20748.2327009943,
606,380,372,4.042553191489362,3.9574468085106385,2.4746808510638307,2.3543617021276604,19706.196719162148,
612,401,351,4.26595744680851,3.734042553191489,2.5956382978723407,2.2465957446808513,19413.334455081338,
618,414,338,4.404255319148936,3.595744680851064,2.7037234042553195,2.187127659574469,19489.397340791325,
624,428,324,4.553191489361702,3.4468085106382977,2.768085106382979,2.0868085106382983,19176.61524733364,
630,447,305,4.75531914893617,3.24468085106383,2.8538297872340426,1.9744680851063832,19893.50097057518,
636,452,300,4.808510638297872,3.1914893617021276,2.8708510638297873,1.948936170212766,20063.187453177732,
642,459,293,4.882978723404255,3.117021276595745,2.9151063829787245,1.863829787234043,19735.882815291323,
648,469,283,4.98936170212766,3.0106382978723403,2.9779787234042554,1.8351063829787237,19364.350980512947,
654,474,278,5.042553191489362,2.9574468085106385,3.009148936170212,1.7982978723404257,19455.662017700408,
660,485,267,5.159574468085107,2.8404255319148937,3.086063829787234,1.7540425531914896,19673.69744368715,
666,490,262,5.212765957446808,2.7872340425531914,3.1137234042553192,1.7327659574468088,18665.032880823255,
672,492,260,5.23404255319149,2.765957446808511,3.136063829787233,1.7210638297872347,18090.13307206835,
678,503,249,5.351063829787234,2.648936170212766,3.212340425531915,1.6731914893617028,17761.336356744643,
684,507,245,5.3936170212765955,2.606382978723404,3.2248936170212756,1.6657446808510645,17607.714815610012,
690,510,242,5.425531914893617,2.574468085106383,3.2408510638297865,1.6487234042553196,18250.339056176595,
696,515,237,5.4787234042553195,2.521276595744681,3.268510638297872,1.6391489361702132,18377.532479163223,
702,517,235,5.5,2.5,3.291914893617021,1.6306382978723408,18530.075100480793,
708,520,232,5.531914893617022,2.4680851063829787,3.318510638297872,1.588085106382979,18343.936309652592,
714,526,226,5.595744680851064,2.404255319148936,3.349468085106383,1.542340425531915,18447.144980129124,
720,527,225,5.6063829787234045,2.393617021276596,3.355851063829787,1.5402127659574472,18541.956302779337,
726,528,224,5.617021276595745,2.382978723404255,3.3664893617021274,1.5359574468085109,18527.206883013194,
732,531,221,5.648936170212766,2.351063829787234,3.387765957446809,1.518936170212766,18783.23712454238,
738,534,218,5.680851063829787,2.3191489361702127,3.411170212765958,1.5008510638297872,18843.308867655334,
744,536,216,5.702127659574468,2.297872340425532,3.4281914893617023,1.497340425531915,18809.59077601398,
750,537,215,5.712765957446808,2.2872340425531914,3.4297872340425535,1.4867021276595744,18976.630737803942,
756,539,213,5.73404255319149,2.265957446808511,3.436170212765958,1.48031914893617,18135.67644409135,
762,541,211,5.75531914893617,2.24468085106383,3.46276595744681,1.4696808510638295,17898.168153051476,
768,544,208,5.787234042553192,2.2127659574468086,3.4712765957446816,1.4696808510638295,17287.02603711665,
774,548,204,5.829787234042553,2.1702127659574466,3.5353191489361713,1.4430851063829784,17581.54088793505,
780,548,204,5.829787234042553,2.1702127659574466,3.5353191489361713,1.4430851063829784,18251.240894303613,
786,548,204,5.829787234042553,2.1702127659574466,3.5353191489361713,1.4430851063829784,18654.361591423665,
792,548,204,5.829787234042553,2.1702127659574466,3.5353191489361713,1.4430851063829784,18556.683348606402,
798,550,202,5.851063829787234,2.148936170212766,3.54808510638298,1.4377659574468082,18734.22861210697,
804,551,201,5.861702127659575,2.1382978723404253,3.5555319148936184,1.4377659574468082,19739.893966967647,
810,553,199,5.882978723404255,2.117021276595745,3.5629787234042567,1.434255319148936,18542.663528285386,
816,555,197,5.904255319148936,2.095744680851064,3.573510638297874,1.4151063829787232,18490.62286416593,
822,555,197,5.904255319148936,2.095744680851064,3.573510638297874,1.4151063829787232,18764.45556662768,
828,556,196,5.914893617021277,2.0851063829787235,3.578829787234044,1.4140425531914889,18603.231166654015,
834,557,195,5.925531914893617,2.074468085106383,3.5875531914893632,1.4140425531914889,18524.126901514872,
840,558,194,5.9361702127659575,2.0638297872340425,3.608829787234044,1.392765957446808,19165.456438169676,
846,559,193,5.946808510638298,2.0531914893617023,3.620531914893618,1.3842553191489355,18552.325430177745,
852,559,193,5.946808510638298,2.0531914893617023,3.620531914893618,1.3842553191489355,17886.16413529117,
858,559,193,5.946808510638298,2.0531914893617023,3.620531914893618,1.3842553191489355,17450.947416350882,
864,560,192,5.957446808510638,2.0425531914893615,3.625851063829788,1.3842553191489355,17835.133542523137,
870,560,192,5.957446808510638,2.0425531914893615,3.625851063829788,1.3842553191489355,18611.95285079152,
876,560,192,5.957446808510638,2.0425531914893615,3.625851063829788,1.3842553191489355,18770.157283797515,
882,560,192,5.957446808510638,2.0425531914893615,3.625851063829788,1.3842553191489355,19008.788543173585,
888,560,192,5.957446808510638,2.0425531914893615,3.625851063829788,1.3842553191489355,19295.501691879956,
894,560,192,5.957446808510638,2.0425531914893615,3.625851063829788,1.3842553191489355,20821.44575359045,
900,561,191,5.968085106382978,2.0319148936170213,3.637553191489362,1.382978723404255,19853.754465334798,
906,562,190,5.9787234042553195,2.021276595744681,3.645531914893618,1.3797872340425528,19785.530354519964,
912,562,190,5.9787234042553195,2.021276595744681,3.645531914893618,1.3797872340425528,19551.50023879215,
918,562,190,5.9787234042553195,2.021276595744681,3.645531914893618,1.3797872340425528,19700.5025331407,
924,562,190,5.9787234042553195,2.021276595744681,3.645531914893618,1.3797872340425528,18837.708467806468,
930,564,188,6.0,2.0,3.663617021276597,1.3595744680851058,18538.603374651768,
936,564,188,6.0,2.0,3.663617021276597,1.3595744680851058,19358.84046825602,
942,564,188,6.0,2.0,3.663617021276597,1.3595744680851058,18409.077549580987,
948,565,187,6.01063829787234,1.9893617021276595,3.668936170212767,1.3595744680851058,18586.457900767997,
954,565,187,6.01063829787234,1.9893617021276595,3.668936170212767,1.3595744680851058,18095.826395974404,
960,567,185,6.031914893617022,1.9680851063829787,3.6785106382978734,1.3525531914893612,17662.59897661957,
966,568,184,6.042553191489362,1.9574468085106382,3.6859574468085112,1.3419148936170209,18048.341844548147,
972,568,184,6.042553191489362,1.9574468085106382,3.6859574468085112,1.3419148936170209,18097.062293078772,
978,569,183,6.053191489361702,1.946808510638298,3.6929787234042566,1.3408510638297868,17960.34963280589,
984,571,181,6.074468085106383,1.925531914893617,3.7174468085106396,1.3344680851063826,18148.428464197845,
990,571,181,6.074468085106383,1.925531914893617,3.7174468085106396,1.3344680851063826,17452.74556546559,
996,571,181,6.074468085106383,1.925531914893617,3.7174468085106396,1.3344680851063826,18198.2987412476,
1002,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,18125.836438643993,
1008,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,17168.77690760472,
1014,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,17215.23386213607,
1020,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,17101.129784939465,
1026,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,16475.800112891913,
1032,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,17314.551143002092,
1038,573,179,6.095744680851064,1.9042553191489362,3.729148936170214,1.3291489361702125,17753.55263915127,
1044,574,178,6.1063829787234045,1.8936170212765957,3.7408510638297887,1.3206382978723399,17520.38979300649,
1050,574,178,6.1063829787234045,1.8936170212765957,3.7408510638297887,1.3206382978723399,18294.047601920764,
1056,575,177,6.117021276595745,1.8829787234042554,3.7461702127659593,1.3142553191489357,18324.36136999501,
1062,575,177,6.117021276595745,1.8829787234042554,3.7461702127659593,1.3142553191489357,18794.016295144425,
1068,575,177,6.117021276595745,1.8829787234042554,3.7461702127659593,1.3142553191489357,19063.709090107695,
1074,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,18004.72778491856,
1080,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,19161.90824613927,
1086,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,18601.330942580247,
1092,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,17545.25875906965,
1098,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,17103.507501282602,
1104,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,17416.731517415166,
1110,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,16763.161178529168,
1116,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,16397.264655077255,
1122,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,16228.384966647553,
1128,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,16482.602085806848,
1134,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,16554.731495498498,
1140,576,176,6.127659574468085,1.872340425531915,3.7514893617021294,1.3036170212765954,16481.379172663175,
1146,577,175,6.138297872340425,1.8617021276595744,3.753617021276597,1.3014893617021275,17123.38646349001,
1152,577,175,6.138297872340425,1.8617021276595744,3.753617021276597,1.3014893617021275,16437.727049449393,
1158,578,174,6.148936170212766,1.851063829787234,3.7589361702127677,1.3014893617021275,16643.97580851849,
1164,579,173,6.159574468085107,1.8404255319148937,3.7717021276595757,1.2887234042553186,17115.214339693786,
1170,579,173,6.159574468085107,1.8404255319148937,3.7717021276595757,1.2887234042553186,17811.433364739052,
1176,579,173,6.159574468085107,1.8404255319148937,3.7717021276595757,1.2887234042553186,17687.805981105266,
1182,580,172,6.170212765957447,1.8297872340425532,3.775212765957449,1.2887234042553186,17368.65648513457,
1188,581,171,6.180851063829787,1.8191489361702127,3.7784042553191504,1.2568085106382973,18735.055403085265,
1194,581,171,6.180851063829787,1.8191489361702127,3.7784042553191504,1.2568085106382973,18173.80306843352,
1200,581,171,6.180851063829787,1.8191489361702127,3.7784042553191504,1.2568085106382973,17822.387420466945,
1206,581,171,6.180851063829787,1.8191489361702127,3.7784042553191504,1.2568085106382973,17855.112680275095,
1212,581,171,6.180851063829787,1.8191489361702127,3.7784042553191504,1.2568085106382973,18810.534341193732,
1218,582,170,6.191489361702128,1.8085106382978724,3.7890425531914906,1.2532978723404251,17872.48265604574,
1224,584,168,6.212765957446808,1.7872340425531914,3.7996808510638314,1.2426595744680846,17443.16918831943,
1230,584,168,6.212765957446808,1.7872340425531914,3.7996808510638314,1.2426595744680846,16920.4792322811,
1236,585,167,6.223404255319149,1.7765957446808511,3.7996808510638314,1.2298936170212762,17007.58191288354,
1242,586,166,6.23404255319149,1.7659574468085106,3.801808510638299,1.2298936170212762,17887.853981864395,
1248,587,165,6.24468085106383,1.7553191489361701,3.806063829787235,1.2298936170212762,17382.2979245923,
1254,588,164,6.25531914893617,1.7446808510638299,3.827340425531916,1.2245744680851058,17380.619928069937,
1260,588,164,6.25531914893617,1.7446808510638299,3.827340425531916,1.2245744680851058,16327.509269432869,
1266,588,164,6.25531914893617,1.7446808510638299,3.827340425531916,1.2245744680851058,17105.003781245487,
1272,588,164,6.25531914893617,1.7446808510638299,3.827340425531916,1.2245744680851058,16309.008649596011,
1278,588,164,6.25531914893617,1.7446808510638299,3.827340425531916,1.2245744680851058,16932.9872581729,
1284,588,164,6.25531914893617,1.7446808510638299,3.827340425531916,1.2245744680851058,17232.104694843907,
1290,589,163,6.26595744680851,1.7340425531914894,3.832659574468086,1.2245744680851058,16872.158105685812,
1296,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,17708.68118473017,
1302,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,18589.2348198557,
1308,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,19322.35976772516,
1314,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,19523.367094045338,
1320,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,18426.189781132896,
1326,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,18391.712047357076,
1332,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,17780.239055372283,
1338,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,18104.596630624023,
1344,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,17308.688309465007,
1350,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,17360.356358639874,
1356,591,161,6.287234042553192,1.7127659574468086,3.8475531914893626,1.200106382978723,17725.840446895516,
1362,592,160,6.297872340425532,1.702127659574468,3.858191489361703,1.178829787234042,17941.778013405336,
1368,592,160,6.297872340425532,1.702127659574468,3.858191489361703,1.178829787234042,18775.761823916284,
1374,592,160,6.297872340425532,1.702127659574468,3.858191489361703,1.178829787234042,18443.36621243419,
1380,592,160,6.297872340425532,1.702127659574468,3.858191489361703,1.178829787234042,17959.648594456812,
1386,592,160,6.297872340425532,1.702127659574468,3.858191489361703,1.178829787234042,17672.57275633661,
1392,592,160,6.297872340425532,1.702127659574468,3.858191489361703,1.178829787234042,18352.538693204137,
1398,593,159,6.308510638297872,1.6914893617021276,3.8613829787234053,1.1753191489361698,18157.657446497542,
1404,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,18264.33023964641,
1410,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17688.81408125991,
1416,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17971.021509978065,
1422,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17745.956664257377,
1428,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17300.19088437867,
1434,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17493.557829114237,
1440,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17963.20837798895,
1446,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,17898.62932602516,
1452,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,16784.576598130017,
1458,594,158,6.319148936170213,1.6808510638297873,3.8667021276595754,1.1678723404255316,16564.373035448818,
