Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,1,2,0,292,29,77,69,
12,369,1,3,1,292,35,78,67,
18,371,3,3,1,290,37,78,68,
24,372,4,3,1,294,41,78,61,
30,373,5,3,1,295,49,78,60,
36,373,6,4,3,294,56,79,62,
42,373,6,4,4,293,56,80,64,
48,373,7,5,4,297,58,79,62,
54,374,8,5,4,299,60,79,59,
60,375,10,6,4,299,63,79,59,
66,374,10,7,5,300,65,80,62,
72,374,10,7,5,295,66,80,67,
78,375,11,7,5,291,66,80,74,
84,375,11,7,5,297,67,80,63,
90,375,11,7,5,293,68,80,67,
96,375,11,7,5,298,69,80,66,
102,375,13,9,6,296,68,80,69,
108,375,13,9,6,294,73,80,70,
114,375,13,9,6,300,77,80,65,
120,374,13,10,6,297,79,80,64,
126,374,13,10,8,302,78,82,56,
132,373,13,11,8,298,78,82,59,
138,373,14,12,11,297,78,85,62,
144,372,14,13,12,298,79,85,62,
150,371,15,15,13,302,80,85,60,
156,371,16,16,14,298,79,85,65,
162,370,16,17,14,291,79,84,71,
168,369,18,20,16,298,78,83,65,
174,368,18,21,16,296,78,83,67,
180,369,19,21,17,296,78,84,65,
186,366,19,24,17,294,79,83,72,
192,368,21,24,17,297,79,83,70,
198,369,23,25,18,295,78,84,70,
204,367,23,27,18,292,77,82,74,
210,367,24,28,18,290,79,82,73,
216,365,24,30,18,298,79,82,63,
222,365,24,30,19,296,83,83,66,
228,363,24,32,19,294,83,81,68,
234,364,25,32,19,288,83,81,72,
240,363,25,33,20,286,82,81,74,
246,364,28,35,21,286,83,82,71,
252,365,29,35,22,288,83,83,65,
258,365,29,35,22,288,86,83,69,
264,363,29,37,22,286,86,83,72,
270,363,29,37,22,286,85,83,69,
276,364,31,38,22,284,85,83,70,
282,364,31,38,22,279,85,83,76,
288,364,32,39,22,283,86,83,72,
294,364,33,40,22,288,88,83,67,
300,363,33,41,23,279,87,84,75,
306,361,33,43,23,282,87,82,74,
312,361,33,43,23,283,87,82,72,
318,361,33,43,23,287,88,82,66,
324,359,34,46,23,291,89,81,63,
330,358,34,47,23,296,89,80,60,
336,359,36,48,24,292,89,80,64,
342,360,37,48,24,296,88,80,59,
348,358,37,50,24,291,88,79,68,
354,358,37,50,24,287,88,79,67,
360,358,37,50,24,286,88,79,64,
366,359,38,50,24,289,89,79,65,
372,357,38,52,24,284,89,77,69,
378,357,38,52,25,283,89,79,70,
384,356,39,54,25,279,89,77,73,
390,360,43,54,26,279,88,78,70,
396,359,43,55,26,280,88,78,67,
402,357,43,57,26,279,89,77,67,
408,357,43,57,26,282,89,77,62,
414,355,43,59,26,282,89,76,63,
420,353,43,61,26,280,89,75,65,
426,354,44,61,27,280,89,76,63,
432,353,44,62,28,282,89,77,62,
438,353,45,63,29,287,88,78,62,
444,353,45,63,29,288,87,78,61,
450,355,47,63,29,291,87,78,59,
456,354,47,64,29,289,86,79,61,
462,354,47,64,29,287,86,79,64,
468,355,49,65,29,283,86,78,66,
474,355,49,65,29,286,87,78,64,
480,354,49,66,29,293,87,78,61,
486,355,50,66,29,292,87,78,63,
492,354,50,67,29,288,87,79,67,
498,354,51,68,29,285,87,78,68,
504,354,51,68,29,287,87,78,69,
510,354,51,68,29,285,86,78,72,
516,355,52,68,29,299,88,78,67,
522,354,52,69,29,292,88,77,70,
528,354,52,69,29,286,88,77,75,
534,355,53,69,29,288,88,77,70,
540,353,53,71,29,290,87,76,67,
546,354,54,71,29,291,87,76,64,
552,355,55,71,29,286,87,76,66,
558,356,56,71,29,284,86,76,69,
564,356,57,72,29,286,85,76,66,
570,356,59,74,29,286,85,75,62,
576,357,60,74,30,287,84,77,57,
582,358,61,74,30,287,83,77,57,
588,358,62,75,30,283,84,76,60,
594,358,62,75,30,283,84,76,61,
600,359,63,75,30,280,84,76,61,
606,360,64,75,30,280,84,76,60,
612,360,65,76,30,278,84,75,61,
618,359,66,78,30,274,84,74,65,
624,359,67,79,30,269,84,73,69,
630,359,67,79,30,271,84,73,64,
636,359,67,79,30,274,84,73,62,
642,359,67,79,31,269,83,74,66,
648,358,67,80,31,262,83,74,72,
654,359,68,80,31,265,83,74,70,
660,358,68,81,31,264,87,74,71,
666,359,69,81,32,269,86,75,66,
672,359,70,82,33,271,86,76,63,
678,359,70,82,33,270,86,76,61,
684,359,70,82,33,267,86,76,64,
690,355,70,86,34,264,85,75,60,
696,354,70,87,34,259,88,75,64,
702,354,70,87,35,256,87,76,67,
708,354,70,87,35,256,86,76,66,
714,352,70,89,35,257,86,75,65,
720,350,71,92,36,253,85,74,68,
726,351,72,92,37,251,85,75,69,
732,350,73,94,38,248,88,74,67,
738,350,73,94,38,248,87,74,64,
744,348,73,96,39,246,86,74,66,
750,348,73,96,39,246,86,74,63,
756,347,73,97,39,245,87,73,65,
762,346,74,99,39,243,87,72,64,
768,347,75,99,39,243,87,72,63,
774,346,75,100,39,245,87,72,57,
780,346,75,100,40,240,86,73,62,
786,346,76,101,42,244,84,75,57,
792,346,76,101,42,243,84,75,57,
798,344,76,103,42,235,84,75,62,
804,343,76,104,42,234,84,75,58,
810,341,76,106,42,232,84,74,59,
816,339,76,108,42,230,84,73,57,
822,338,76,109,43,224,83,74,60,
828,337,77,111,43,227,83,74,58,
834,337,77,111,43,227,83,74,56,
840,337,77,111,43,225,83,74,57,
846,338,78,111,43,222,83,74,61,
852,337,79,113,43,222,84,73,59,
858,337,80,114,44,220,84,74,60,
864,336,80,115,44,221,84,74,56,
870,337,81,115,44,216,84,74,61,
876,337,82,116,45,216,83,75,59,
882,335,83,119,45,211,82,74,62,
888,334,83,120,45,213,81,75,54,
894,333,83,121,45,209,81,74,59,
900,334,85,122,45,205,81,73,60,
906,333,85,123,45,210,81,72,57,
912,333,85,123,45,209,81,72,62,
918,332,85,124,45,207,80,72,61,
924,331,85,125,45,205,80,72,63,
930,330,85,126,45,201,80,71,64,
936,328,85,128,45,197,80,71,66,
942,328,87,130,45,196,80,70,68,
948,325,87,133,45,199,80,68,60,
954,324,87,134,45,194,80,67,65,
960,324,87,134,45,197,80,67,60,
966,324,87,134,45,199,80,67,60,
972,324,87,134,45,197,80,67,65,
978,325,88,134,45,197,80,67,62,
984,324,88,135,45,199,80,67,60,
990,324,88,135,45,199,80,67,55,
996,323,88,136,45,194,80,66,61,
1002,323,90,138,45,193,80,64,61,
1008,323,90,138,45,191,80,64,63,
1014,321,90,140,45,192,80,62,63,
1020,319,91,143,45,192,80,61,62,
1026,321,93,143,45,192,80,61,62,
1032,321,93,143,45,192,80,61,59,
1038,321,94,144,45,195,80,61,58,
1044,321,95,145,45,195,80,61,58,
