Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,370,382,3.9361702127659575,4.0638297872340425,2.461329787234043,2.2827659574468075,18064.24372291341,
12,331,421,3.521276595744681,4.4787234042553195,2.2357978723404255,2.544042553191489,17809.72741429872,
18,311,441,3.3085106382978724,4.691489361702128,2.1147340425531906,2.5967021276595745,17524.011510926164,
24,298,454,3.1702127659574466,4.829787234042553,2.0247340425531912,2.69031914893617,17734.110865711067,
30,292,460,3.106382978723404,4.8936170212765955,1.9928191489361702,2.6977659574468094,17619.886880126855,
36,286,466,3.0425531914893615,4.957446808510638,1.9542021276595745,2.7467021276595744,18482.77857642289,
42,283,469,3.0106382978723403,4.98936170212766,1.9307978723404255,2.770106382978724,18768.858766589106,
48,280,472,2.978723404255319,5.0212765957446805,1.9254787234042554,2.789255319148936,18273.520258072225,
54,279,473,2.9680851063829787,5.031914893617022,1.9081382978723405,2.789255319148936,17857.0129953072,
60,276,476,2.9361702127659575,5.0638297872340425,1.9057978723404256,2.812659574468085,18450.23749086644,
66,277,475,2.9468085106382977,5.053191489361702,1.9036702127659577,2.789255319148936,18640.99458672674,
72,277,475,2.9468085106382977,5.053191489361702,1.9019680851063832,2.7977659574468086,19028.183782122655,
78,276,476,2.9361702127659575,5.0638297872340425,1.9019680851063832,2.798829787234043,18711.264902459414,
84,275,477,2.925531914893617,5.074468085106383,1.889202127659575,2.804148936170213,18619.029918207543,
90,276,476,2.9361702127659575,5.0638297872340425,1.898776595744681,2.810531914893617,19082.167381864107,
96,275,477,2.925531914893617,5.074468085106383,1.8828191489361708,2.8137234042553194,18516.975690587937,
102,275,477,2.925531914893617,5.074468085106383,1.8934574468085108,2.821170212765958,18941.79625612229,
108,274,478,2.9148936170212765,5.085106382978723,1.8902659574468088,2.808404255319149,19275.133507719027,
114,276,476,2.9361702127659575,5.0638297872340425,1.896648936170213,2.808404255319149,17787.98357922429,
120,275,477,2.925531914893617,5.074468085106383,1.8860106382978725,2.8137234042553194,17107.24330643418,
126,276,476,2.9361702127659575,5.0638297872340425,1.8934574468085108,2.808404255319149,17634.27712473186,
132,275,477,2.925531914893617,5.074468085106383,1.897712765957447,2.809468085106383,17491.67670115479,
138,274,478,2.9148936170212765,5.085106382978723,1.8828191489361703,2.8275531914893626,17691.25525055046,
144,274,478,2.9148936170212765,5.085106382978723,1.879627659574468,2.831170212765958,17866.600480179288,
150,273,479,2.904255319148936,5.095744680851064,1.879095744680851,2.831170212765958,18333.010325446645,
156,273,479,2.904255319148936,5.095744680851064,1.8817553191489365,2.832234042553192,18460.870749665188,
162,274,478,2.9148936170212765,5.085106382978723,1.8793085106382983,2.8205319148936177,17950.053922256484,
168,272,480,2.893617021276596,5.1063829787234045,1.8654787234042558,2.83468085106383,17576.40913179733,
174,272,480,2.893617021276596,5.1063829787234045,1.8633510638297877,2.82404255319149,16831.385632868667,
180,271,481,2.882978723404255,5.117021276595745,1.8686702127659578,2.8368085106382983,16469.002129929766,
186,270,482,2.872340425531915,5.127659574468085,1.8612234042553195,2.850638297872341,17764.960258888277,
192,268,484,2.851063829787234,5.148936170212766,1.8559042553191494,2.8612765957446813,17669.643193811386,
198,270,482,2.872340425531915,5.127659574468085,1.8601595744680857,2.850638297872341,17502.9815337362,
204,268,484,2.851063829787234,5.148936170212766,1.8516489361702135,2.859148936170213,17422.191451435418,
210,269,483,2.8617021276595747,5.138297872340425,1.8516489361702135,2.858085106382979,17174.208580489747,
216,269,483,2.8617021276595747,5.138297872340425,1.8559042553191494,2.858085106382979,18659.364671949563,
222,267,485,2.8404255319148937,5.159574468085107,1.8452659574468089,2.880425531914894,18101.84912536077,
228,267,485,2.8404255319148937,5.159574468085107,1.842074468085107,2.881489361702128,17919.31754557743,
234,268,484,2.851063829787234,5.148936170212766,1.842074468085107,2.87936170212766,17569.909716738188,
240,267,485,2.8404255319148937,5.159574468085107,1.842074468085107,2.881489361702128,17879.138710769643,
246,267,485,2.8404255319148937,5.159574468085107,1.842074468085107,2.880425531914894,18264.22865202691,
252,268,484,2.851063829787234,5.148936170212766,1.8452659574468089,2.87936170212766,17890.039989498928,
258,268,484,2.851063829787234,5.148936170212766,1.841010638297873,2.87936170212766,17699.73460000528,
264,267,485,2.8404255319148937,5.159574468085107,1.8314361702127666,2.88468085106383,17072.520903832003,
270,268,484,2.851063829787234,5.148936170212766,1.844202127659575,2.87936170212766,17638.390314312554,
276,268,484,2.851063829787234,5.148936170212766,1.8452659574468089,2.87936170212766,18627.213603178127,
282,267,485,2.8404255319148937,5.159574468085107,1.842074468085107,2.8921276595744687,18738.98335756121,
288,266,486,2.8297872340425534,5.170212765957447,1.8452659574468089,2.893191489361703,18812.701118033856,
294,268,484,2.851063829787234,5.148936170212766,1.8452659574468089,2.87936170212766,18631.842102998715,
300,268,484,2.851063829787234,5.148936170212766,1.841010638297873,2.87936170212766,17798.136019631962,
306,268,484,2.851063829787234,5.148936170212766,1.842074468085107,2.87936170212766,17535.873064907853,
312,266,486,2.8297872340425534,5.170212765957447,1.8399468085106387,2.881489361702128,18193.760110108164,
318,268,484,2.851063829787234,5.148936170212766,1.841010638297873,2.87936170212766,18224.98032993737,
324,267,485,2.8404255319148937,5.159574468085107,1.8452659574468089,2.8921276595744687,17148.54263468281,
330,268,484,2.851063829787234,5.148936170212766,1.842074468085107,2.87936170212766,17463.352001334017,
336,266,486,2.8297872340425534,5.170212765957447,1.822925531914894,2.901702127659575,16769.697665427597,
342,266,486,2.8297872340425534,5.170212765957447,1.8293085106382987,2.905957446808511,16654.82774710663,
348,267,485,2.8404255319148937,5.159574468085107,1.8303723404255325,2.905957446808511,16365.514906641762,
354,267,485,2.8404255319148937,5.159574468085107,1.8335638297872348,2.905957446808511,16250.452964319038,
360,267,485,2.8404255319148937,5.159574468085107,1.8346276595744688,2.905957446808511,14910.409850443475,
366,266,486,2.8297872340425534,5.170212765957447,1.8346276595744688,2.9080851063829787,15137.876788760184,
372,266,486,2.8297872340425534,5.170212765957447,1.823989361702128,2.9165957446808513,14990.67461150898,
378,265,487,2.8191489361702127,5.180851063829787,1.817606382978724,2.9165957446808513,15272.23210718241,
384,264,488,2.8085106382978724,5.191489361702128,1.818670212765958,2.927234042553192,15389.40900644923,
390,265,487,2.8191489361702127,5.180851063829787,1.817606382978724,2.9165957446808513,15298.610076939747,
396,265,487,2.8191489361702127,5.180851063829787,1.818670212765958,2.9165957446808513,15415.942618297884,
402,265,487,2.8191489361702127,5.180851063829787,1.814414893617022,2.9165957446808513,14975.55379613376,
408,264,488,2.8085106382978724,5.191489361702128,1.814414893617022,2.9176595744680855,15835.676079614073,
414,264,488,2.8085106382978724,5.191489361702128,1.814414893617022,2.9176595744680855,15870.041907117557,
420,264,488,2.8085106382978724,5.191489361702128,1.814414893617022,2.9176595744680855,16215.458888043813,
426,265,487,2.8191489361702127,5.180851063829787,1.818670212765958,2.9165957446808513,16277.593273164135,
432,264,488,2.8085106382978724,5.191489361702128,1.817606382978724,2.927234042553192,17258.497839104475,
438,265,487,2.8191489361702127,5.180851063829787,1.815478723404256,2.9165957446808513,16594.103448893093,
444,266,486,2.8297872340425534,5.170212765957447,1.815478723404256,2.905957446808511,17043.074056741476,
450,264,488,2.8085106382978724,5.191489361702128,1.8048404255319153,2.9219148936170214,17041.751325422203,
456,264,488,2.8085106382978724,5.191489361702128,1.815478723404256,2.92936170212766,17364.623567186565,
462,265,487,2.8191489361702127,5.180851063829787,1.814414893617022,2.9165957446808513,16751.140835056092,
468,266,486,2.8297872340425534,5.170212765957447,1.814414893617022,2.905957446808511,16668.838537021613,
474,264,488,2.8085106382978724,5.191489361702128,1.817606382978724,2.927234042553192,16243.378131889524,
480,265,487,2.8191489361702127,5.180851063829787,1.818670212765958,2.9165957446808513,16544.323698138232,
486,265,487,2.8191489361702127,5.180851063829787,1.818670212765958,2.9165957446808513,16729.983475871,
492,263,489,2.797872340425532,5.202127659574468,1.8080319148936175,2.9229787234042557,17168.014454131095,
498,265,487,2.8191489361702127,5.180851063829787,1.818670212765958,2.9165957446808513,17254.663900797874,
504,264,488,2.8085106382978724,5.191489361702128,1.818670212765958,2.927234042553192,17198.313643302343,
510,264,488,2.8085106382978724,5.191489361702128,1.8133510638297876,2.927234042553192,17632.628499891165,
516,263,489,2.797872340425532,5.202127659574468,1.8144148936170217,2.9378723404255322,17260.727744940374,
522,263,489,2.797872340425532,5.202127659574468,1.8112234042553197,2.9293617021276597,16812.41998155047,
528,265,487,2.8191489361702127,5.180851063829787,1.8133510638297876,2.9165957446808513,18064.363840115097,
534,264,488,2.8085106382978724,5.191489361702128,1.8133510638297876,2.927234042553192,18301.416202931785,
540,264,488,2.8085106382978724,5.191489361702128,1.8144148936170217,2.927234042553192,17161.358929764483,
546,264,488,2.8085106382978724,5.191489361702128,1.8112234042553197,2.927234042553192,16411.073311759683,
552,262,490,2.7872340425531914,5.212765957446808,1.8090957446808515,2.928297872340426,16536.29370478811,
558,263,489,2.797872340425532,5.202127659574468,1.8122872340425538,2.927234042553192,16376.442096458351,
564,262,490,2.7872340425531914,5.212765957446808,1.8112234042553197,2.94,15831.770077202571,
570,262,490,2.7872340425531914,5.212765957446808,1.8122872340425538,2.94,14625.160539701184,
576,263,489,2.797872340425532,5.202127659574468,1.8112234042553197,2.927234042553192,14528.573532855722,
582,263,489,2.797872340425532,5.202127659574468,1.8122872340425538,2.927234042553192,15303.063785753822,
588,283,469,3.0106382978723403,4.98936170212766,1.9551595744680856,2.850000000000001,15079.089861044597,
594,308,444,3.276595744680851,4.723404255319149,2.135691489361703,2.682340425531915,15873.56683686768,
600,332,420,3.5319148936170213,4.468085106382978,2.2896276595744687,2.5835106382978723,17452.776917651412,
606,361,391,3.8404255319148937,4.159574468085107,2.420585106382979,2.454468085106383,15827.491658280242,
612,383,369,4.074468085106383,3.925531914893617,2.538563829787234,2.362659574468085,16735.875444264522,
618,393,359,4.180851063829787,3.8191489361702127,2.596382978723404,2.3290425531914893,16995.139675771472,
624,409,343,4.351063829787234,3.648936170212766,2.7573404255319143,2.1940425531914887,17009.148179715037,
630,419,333,4.457446808510638,3.5425531914893615,2.824148936170213,2.1429787234042545,16962.881560029145,
636,425,327,4.5212765957446805,3.478723404255319,2.8514893617021277,2.11531914893617,17278.858499965074,
642,436,316,4.638297872340425,3.3617021276595747,2.924893617021277,2.005744680851064,17869.39870940666,
648,452,300,4.808510638297872,3.1914893617021276,3.021276595744682,1.9578723404255318,17903.52971293614,
654,464,288,4.9361702127659575,3.0638297872340425,3.070212765957448,1.916382978723404,18438.305784819826,
660,471,281,5.01063829787234,2.9893617021276597,3.0898936170212776,1.8735106382978721,18384.8015759019,
666,480,272,5.1063829787234045,2.893617021276596,3.137659574468086,1.8220212765957444,18437.869502779995,
672,486,266,5.170212765957447,2.8297872340425534,3.176489361702129,1.772872340425532,18148.165641508454,
678,490,262,5.212765957446808,2.7872340425531914,3.207553191489362,1.7303191489361702,17687.42591465079,
684,497,255,5.287234042553192,2.7127659574468086,3.2551063829787243,1.6886170212765959,17505.56149967612,
690,502,250,5.340425531914893,2.6595744680851063,3.2870212765957456,1.6393617021276599,17425.51453606354,
696,510,242,5.425531914893617,2.574468085106383,3.337234042553192,1.5986170212765962,17284.041671828378,
702,513,239,5.457446808510638,2.5425531914893615,3.362765957446809,1.584148936170213,17070.526339947446,
708,515,237,5.4787234042553195,2.521276595744681,3.37372340425532,1.5735106382978725,17182.222794894144,
714,517,235,5.5,2.5,3.3896808510638303,1.555425531914894,17583.24911934184,
720,519,233,5.5212765957446805,2.478723404255319,3.3971276595744686,1.5469148936170216,19258.891266018574,
726,519,233,5.5212765957446805,2.478723404255319,3.3971276595744686,1.5469148936170216,17985.07881885929,
732,521,231,5.542553191489362,2.4574468085106385,3.415212765957447,1.5437234042553194,18222.84320439061,
738,523,229,5.5638297872340425,2.4361702127659575,3.4332978723404257,1.5373404255319152,19145.604203965853,
744,528,224,5.617021276595745,2.382978723404255,3.4535106382978724,1.5245744680851063,18285.340174333276,
750,530,222,5.638297872340425,2.3617021276595747,3.4662765957446813,1.5213829787234046,18631.00195811306,
756,533,219,5.670212765957447,2.3297872340425534,3.498829787234043,1.5001063829787233,18035.613368670853,
762,533,219,5.670212765957447,2.3297872340425534,3.498829787234043,1.5001063829787233,18480.786366943503,
768,534,218,5.680851063829787,2.3191489361702127,3.5020212765957455,1.5001063829787233,17531.981155839545,
774,537,215,5.712765957446808,2.2872340425531914,3.517978723404256,1.4735106382978727,17560.11072707546,
780,538,214,5.723404255319149,2.276595744680851,3.520106382978724,1.4735106382978727,16787.988759136555,
786,538,214,5.723404255319149,2.276595744680851,3.520106382978724,1.4735106382978727,16800.345399274032,
792,543,209,5.776595744680851,2.223404255319149,3.5615957446808513,1.4330851063829786,16835.757210453554,
798,544,208,5.787234042553192,2.2127659574468086,3.5653191489361706,1.4330851063829786,17615.645324993173,
804,545,207,5.797872340425532,2.202127659574468,3.573297872340426,1.4298936170212762,17693.874315141875,
810,546,206,5.808510638297872,2.1914893617021276,3.5754255319148944,1.424574468085106,17548.72338707944,
816,547,205,5.819148936170213,2.1808510638297873,3.5796808510638303,1.424574468085106,16730.806549960595,
822,547,205,5.819148936170213,2.1808510638297873,3.5796808510638303,1.424574468085106,16146.091986207572,
828,548,204,5.829787234042553,2.1702127659574466,3.590319148936171,1.422446808510638,16621.890047945923,
834,551,201,5.861702127659575,2.1382978723404253,3.605212765957447,1.4192553191489359,15903.849133942635,
840,553,199,5.882978723404255,2.117021276595745,3.6222340425531914,1.404787234042553,16301.386683365734,
846,554,198,5.8936170212765955,2.106382978723404,3.6243617021276595,1.404787234042553,16268.78664120065,
852,554,198,5.8936170212765955,2.106382978723404,3.6243617021276595,1.404787234042553,16254.629396182467,
858,555,197,5.904255319148936,2.095744680851064,3.631808510638298,1.403723404255319,16380.260005755663,
864,555,197,5.904255319148936,2.095744680851064,3.631808510638298,1.403723404255319,17071.745885355675,
870,556,196,5.914893617021277,2.0851063829787235,3.6388297872340427,1.403723404255319,16506.552427090344,
876,559,193,5.946808510638298,2.0531914893617023,3.6469148936170215,1.389574468085106,16417.53143096499,
882,560,192,5.957446808510638,2.0425531914893615,3.6539361702127655,1.381063829787234,16761.08148804973,
888,560,192,5.957446808510638,2.0425531914893615,3.6539361702127655,1.381063829787234,17678.611515259396,
894,560,192,5.957446808510638,2.0425531914893615,3.6539361702127655,1.381063829787234,17293.583357598705,
900,560,192,5.957446808510638,2.0425531914893615,3.6539361702127655,1.381063829787234,17913.975571682022,
906,563,189,5.98936170212766,2.0106382978723403,3.6709574468085107,1.3704255319148935,17437.211619371537,
912,563,189,5.98936170212766,2.0106382978723403,3.6709574468085107,1.3704255319148935,18301.825730168217,
918,563,189,5.98936170212766,2.0106382978723403,3.6709574468085107,1.3704255319148935,18192.374164865545,
924,564,188,6.0,2.0,3.6744680851063833,1.3597872340425528,17818.422495362298,
930,566,186,6.0212765957446805,1.9787234042553192,3.693617021276596,1.3555319148936167,17114.67060551511,
936,566,186,6.0212765957446805,1.9787234042553192,3.693617021276596,1.3555319148936167,17259.234384800166,
942,566,186,6.0212765957446805,1.9787234042553192,3.693617021276596,1.3555319148936167,17894.487076934096,
948,567,185,6.031914893617022,1.9680851063829787,3.7053191489361708,1.3470212765957443,17509.36042728543,
954,567,185,6.031914893617022,1.9680851063829787,3.7053191489361708,1.3470212765957443,17078.92007820802,
960,568,184,6.042553191489362,1.9574468085106382,3.7159574468085115,1.342765957446808,17628.597760843295,
966,568,184,6.042553191489362,1.9574468085106382,3.7159574468085115,1.342765957446808,18423.493444334294,
972,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19351.404069883814,
978,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19370.926371799036,
984,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19858.33262640493,
990,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19617.758687059526,
996,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,18863.087172740557,
1002,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19055.18287065022,
1008,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19468.10773469467,
1014,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,19480.854226159725,
1020,569,183,6.053191489361702,1.946808510638298,3.7202127659574473,1.342765957446808,18494.59398458585,
1026,570,182,6.0638297872340425,1.9361702127659575,3.723404255319149,1.3321276595744675,18191.408265647686,
1032,570,182,6.0638297872340425,1.9361702127659575,3.723404255319149,1.3321276595744675,18854.718923401553,
1038,570,182,6.0638297872340425,1.9361702127659575,3.723404255319149,1.3321276595744675,19063.73121842477,
1044,570,182,6.0638297872340425,1.9361702127659575,3.723404255319149,1.3321276595744675,18833.612485057514,
1050,570,182,6.0638297872340425,1.9361702127659575,3.723404255319149,1.3321276595744675,18475.178902657164,
1056,571,181,6.074468085106383,1.925531914893617,3.7319148936170214,1.3268085106382976,18912.348374807447,
1062,572,180,6.085106382978723,1.9148936170212767,3.7398936170212767,1.3268085106382976,19504.73582349194,
1068,574,178,6.1063829787234045,1.8936170212765957,3.7526595744680855,1.3002127659574465,19312.712176411842,
1074,574,178,6.1063829787234045,1.8936170212765957,3.7526595744680855,1.3002127659574465,19037.22563950295,
1080,574,178,6.1063829787234045,1.8936170212765957,3.7526595744680855,1.3002127659574465,18973.016029992275,
1086,575,177,6.117021276595745,1.8829787234042554,3.7632978723404262,1.2842553191489359,19017.990336815288,
1092,575,177,6.117021276595745,1.8829787234042554,3.7632978723404262,1.2842553191489359,19327.194581975935,
1098,575,177,6.117021276595745,1.8829787234042554,3.7632978723404262,1.2842553191489359,18417.489297388667,
1104,575,177,6.117021276595745,1.8829787234042554,3.7632978723404262,1.2842553191489359,18934.740010622852,
1110,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18918.48084396142,
1116,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18834.165916099904,
1122,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18762.88329362886,
1128,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,19397.50135991144,
1134,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18973.158043919844,
1140,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18516.384641209785,
1146,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18635.206819581614,
1152,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,19414.170502886165,
1158,576,176,6.127659574468085,1.872340425531915,3.768617021276596,1.2789361702127657,18961.476731988478,
1164,577,175,6.138297872340425,1.8617021276595744,3.775638297872341,1.2778723404255314,19243.85697570196,
1170,577,175,6.138297872340425,1.8617021276595744,3.775638297872341,1.2778723404255314,18765.03950495877,
1176,577,175,6.138297872340425,1.8617021276595744,3.775638297872341,1.2778723404255314,18848.21311569915,
1182,577,175,6.138297872340425,1.8617021276595744,3.775638297872341,1.2778723404255314,18298.266596024867,
1188,577,175,6.138297872340425,1.8617021276595744,3.775638297872341,1.2778723404255314,18766.53127867649,
1194,578,174,6.148936170212766,1.851063829787234,3.7873404255319154,1.2765957446808507,18561.788618957347,
1200,579,173,6.159574468085107,1.8404255319148937,3.790851063829788,1.2659574468085104,17482.056410639703,
1206,579,173,6.159574468085107,1.8404255319148937,3.790851063829788,1.2659574468085104,17626.69402233338,
1212,580,172,6.170212765957447,1.8297872340425532,3.801489361702129,1.2446808510638294,18046.460243905993,
1218,580,172,6.170212765957447,1.8297872340425532,3.801489361702129,1.2446808510638294,17451.893205423385,
1224,580,172,6.170212765957447,1.8297872340425532,3.801489361702129,1.2446808510638294,18678.216323021046,
1230,580,172,6.170212765957447,1.8297872340425532,3.801489361702129,1.2446808510638294,18098.037475542726,
1236,581,171,6.180851063829787,1.8191489361702127,3.806808510638299,1.2446808510638294,18129.73390640333,
1242,581,171,6.180851063829787,1.8191489361702127,3.806808510638299,1.2446808510638294,17703.712280908177,
1248,581,171,6.180851063829787,1.8191489361702127,3.806808510638299,1.2446808510638294,16778.813535912235,
1254,581,171,6.180851063829787,1.8191489361702127,3.806808510638299,1.2446808510638294,16084.486311369774,
1260,581,171,6.180851063829787,1.8191489361702127,3.806808510638299,1.2446808510638294,16348.96282911975,
1266,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,17084.827856293534,
1272,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,17452.533295676825,
1278,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,17312.90523371883,
1284,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,16951.885287673053,
1290,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,16313.023433974484,
1296,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,16682.765877233163,
1302,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,17285.14132664892,
1308,582,170,6.191489361702128,1.8085106382978724,3.812127659574469,1.2446808510638294,17177.378322184857,
1314,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,17520.946256992564,
1320,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,18165.25408505346,
1326,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,18571.340783237574,
1332,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,18099.035649664613,
1338,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,17133.401407063873,
1344,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,17820.24191393057,
1350,583,169,6.202127659574468,1.797872340425532,3.8153191489361706,1.2446808510638294,18209.954029451423,
1356,584,168,6.212765957446808,1.7872340425531914,3.8174468085106392,1.2446808510638294,19049.187942272398,
1362,584,168,6.212765957446808,1.7872340425531914,3.8174468085106392,1.2446808510638294,19259.664928641614,
1368,584,168,6.212765957446808,1.7872340425531914,3.8174468085106392,1.2446808510638294,18456.413942910694,
1374,585,167,6.223404255319149,1.7765957446808511,3.8280851063829795,1.2234042553191486,17959.721321986864,
1380,586,166,6.23404255319149,1.7659574468085106,3.83872340425532,1.2198936170212764,18072.2976309169,
1386,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,17990.24367708388,
1392,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,17604.098226586222,
1398,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,17832.51893030341,
1404,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,18624.210701806973,
1410,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,18515.10229097855,
1416,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,18571.920352443656,
1422,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,18592.310474132097,
1428,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,17381.50168515483,
1434,587,165,6.24468085106383,1.7553191489361701,3.8440425531914904,1.212446808510638,18285.658231511545,
1440,588,164,6.25531914893617,1.7446808510638299,3.8493617021276605,1.212446808510638,18828.295142150324,
1446,588,164,6.25531914893617,1.7446808510638299,3.8493617021276605,1.212446808510638,19409.80991835444,
1452,589,163,6.26595744680851,1.7340425531914894,3.852553191489362,1.1805319148936166,18741.580815688547,
1458,590,162,6.276595744680851,1.7234042553191489,3.857872340425532,1.1735106382978722,18735.567751129558,
