Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
546,802,553,459,70,131,217,119,222,43,1.2032967032967032:1,150,
552,799,553,462,70,131,217,111,227,43,1.207182320441989:1,155,
558,797,553,464,69,131,217,107,230,43,1.2077562326869806:1,156,
564,862,622,468,70,125,235,161,226,45,1.1989795918367347:1,153,
570,861,622,469,68,123,236,160,229,45,1.2020460358056266:1,157,
576,853,622,477,66,123,233,153,233,45,1.2213541666666667:1,160,
582,846,622,484,66,122,232,151,231,44,1.220472440944882:1,159,
588,838,622,492,64,122,231,149,228,44,1.2228116710875332:1,158,
594,830,622,500,63,122,230,149,223,43,1.2311827956989247:1,155,
600,828,622,502,63,122,230,144,226,43,1.2318059299191375:1,156,
606,824,622,506,62,122,230,142,225,43,1.2391304347826086:1,156,
612,816,622,514,60,121,230,138,228,39,1.223433242506812:1,159,
618,812,622,518,59,121,229,134,229,40,1.2307692307692308:1,159,
624,809,622,521,59,120,229,132,228,41,1.2286501377410468:1,157,
630,805,622,525,57,120,228,128,231,41,1.223756906077348:1,160,
636,862,685,531,64,126,235,163,233,41,1.2216494845360826:1,161,
642,857,688,539,64,125,235,164,228,41,1.225974025974026:1,160,
648,854,688,542,62,125,234,162,229,42,1.2239583333333333:1,159,
654,849,688,547,62,123,234,158,230,42,1.2225130890052356:1,159,
660,844,688,552,60,123,234,153,232,42,1.2152230971128608:1,157,
666,833,688,563,59,123,232,151,227,41,1.209549071618037:1,152,
672,826,688,570,58,123,231,148,226,40,1.2144772117962466:1,150,
678,821,688,575,57,123,230,144,227,40,1.218918918918919:1,149,
684,814,688,582,54,122,229,131,237,41,1.2179836512261581:1,153,
690,810,688,586,51,122,229,131,236,41,1.20708446866485:1,152,
696,802,688,594,50,121,228,123,241,39,1.209366391184573:1,153,
702,795,688,601,49,121,227,119,240,39,1.2083333333333333:1,153,
708,858,760,610,73,102,225,179,241,38,1.1887755102040816:1,156,
714,858,765,615,75,101,221,177,245,39,1.1943734015345269:1,158,
720,856,765,617,75,101,221,170,250,39,1.2005141388174807:1,161,
726,848,765,625,74,101,219,167,248,39,1.1968911917098446:1,160,
732,840,765,633,71,101,219,164,249,36,1.204724409448819:1,160,
738,837,765,636,70,101,218,164,247,37,1.2026315789473685:1,158,
744,834,765,639,70,101,218,163,246,36,1.2122015915119364:1,158,
750,830,765,643,69,101,218,163,241,38,1.2133333333333334:1,155,
756,828,765,645,69,101,218,163,238,39,1.213903743315508:1,153,
762,823,765,650,66,100,218,163,238,38,1.2183288409703503:1,153,
768,821,765,652,66,100,218,162,236,39,1.218918918918919:1,151,
774,815,765,658,65,100,218,161,232,39,1.2328767123287672:1,148,
780,865,825,668,65,106,267,161,226,40,1.1954314720812182:1,145,
786,863,827,672,61,108,231,147,274,42,1.1903553299492386:1,171,
792,855,827,680,60,108,230,145,271,41,1.2036082474226804:1,170,
798,853,827,682,59,108,230,145,270,41,1.2041343669250646:1,169,
804,849,827,686,57,108,228,145,270,41,1.216710182767624:1,169,
810,843,827,692,57,108,227,144,268,39,1.2125984251968505:1,167,
816,840,827,695,57,108,227,144,266,38,1.204724409448819:1,165,
822,836,827,699,57,108,227,144,263,37,1.2058047493403694:1,164,
828,829,827,706,55,108,227,144,259,36,1.1989389920424403:1,162,
834,822,827,713,55,107,226,144,255,35,1.192:1,159,
840,818,827,717,55,107,226,144,253,33,1.1871657754010696:1,157,
846,810,827,725,51,106,226,143,252,32,1.201086956521739:1,157,
852,873,894,729,118,106,226,143,249,31,1.215736040609137:1,155,
858,874,902,736,73,110,208,168,284,31,1.2239185750636132:1,173,
864,871,902,739,73,110,207,168,281,32,1.227621483375959:1,172,
870,867,902,743,72,109,207,168,280,31,1.2173913043478262:1,171,
876,863,902,747,71,109,207,167,279,30,1.218508997429306:1,171,
882,857,902,753,70,109,206,167,274,31,1.225974025974026:1,168,
888,849,902,761,67,108,206,167,270,31,1.2225130890052356:1,165,
894,840,902,770,67,108,204,167,266,28,1.2281167108753315:1,162,
900,833,902,777,64,107,203,167,264,28,1.2452830188679245:1,162,
906,827,902,783,64,107,202,166,261,27,1.2411924119241193:1,161,
912,825,902,785,63,107,201,166,260,28,1.2479564032697548:1,161,
918,819,902,791,61,107,200,165,257,29,1.2438356164383562:1,160,
924,814,902,796,61,106,198,164,256,29,1.2424242424242424:1,160,
930,899,989,798,86,111,209,145,319,29,1.2142857142857142:1,193,
936,894,989,803,83,111,207,144,320,29,1.2074074074074075:1,194,
942,887,989,810,83,111,206,143,316,28,1.2119700748129676:1,192,
948,883,989,814,82,111,206,142,314,28,1.2185929648241205:1,192,
954,874,989,823,80,111,204,142,309,28,1.218274111675127:1,189,
960,864,989,833,77,111,202,142,304,28,1.2153846153846153:1,186,
966,861,989,836,76,111,202,141,301,30,1.2133676092544987:1,183,
972,854,989,843,76,111,200,141,296,30,1.2297650130548303:1,181,
978,847,989,850,74,111,199,141,293,29,1.246684350132626:1,180,
984,842,989,855,73,111,199,141,289,29,1.2393617021276595:1,177,
990,833,989,864,70,111,198,141,285,28,1.2513513513513514:1,175,
996,825,989,872,67,111,198,141,280,28,1.2540983606557377:1,173,
1002,906,1071,873,82,129,193,161,313,28,1.237037037037037:1,186,
1008,897,1071,882,78,127,194,161,309,28,1.2258064516129032:1,183,
1014,895,1071,884,78,127,194,161,308,27,1.231920199501247:1,183,
1020,892,1071,887,77,127,194,161,306,27,1.2412060301507537:1,183,
1026,885,1071,894,77,127,193,161,300,27,1.2461928934010151:1,180,
1032,882,1071,897,77,127,192,161,298,27,1.25:1,180,
1038,871,1071,908,76,126,192,160,292,25,1.2506459948320414:1,178,
1044,864,1071,915,76,126,192,159,287,24,1.2617801047120418:1,178,
1050,859,1071,920,76,126,191,159,284,23,1.266490765171504:1,176,
1056,854,1071,925,73,126,191,159,282,23,1.2712765957446808:1,176,
1062,847,1071,932,71,126,190,158,279,23,1.2647058823529411:1,173,
1068,844,1071,935,70,126,190,158,277,23,1.274932614555256:1,173,
1074,932,1166,942,96,138,202,148,327,21,1.2955665024630543:1,198,
1080,928,1167,947,92,135,205,142,333,21,1.2857142857142858:1,202,
1086,926,1167,949,91,135,205,142,332,21,1.2807881773399015:1,201,
1092,920,1167,955,90,135,205,142,328,20,1.271604938271605:1,198,
1098,912,1167,963,86,135,205,142,323,21,1.28:1,196,
1104,906,1167,969,85,135,205,142,318,21,1.2763819095477387:1,192,
1110,901,1167,974,85,135,204,142,313,22,1.2752525252525253:1,189,
1116,891,1167,984,83,135,204,142,304,23,1.2846153846153847:1,186,
1122,888,1167,987,82,135,203,142,301,25,1.2827763496143958:1,183,
1128,881,1167,994,81,135,203,142,295,25,1.2883116883116883:1,181,
1134,877,1167,998,81,135,203,141,293,24,1.2838541666666667:1,179,
1140,870,1167,1005,77,135,202,141,290,25,1.2834645669291338:1,177,
1146,947,1246,1007,81,146,224,143,328,25,1.2547619047619047:1,203,
1152,944,1248,1012,79,147,224,139,331,24,1.2583732057416268:1,205,
1158,932,1248,1024,75,145,224,138,327,23,1.251207729468599:1,203,
1164,925,1248,1031,73,145,223,138,324,22,1.2506082725060828:1,201,
1170,919,1248,1037,72,145,222,136,322,22,1.2469437652811737:1,199,
1176,915,1248,1041,70,145,222,136,319,23,1.2426470588235294:1,197,
1182,909,1248,1047,69,144,222,136,314,24,1.25:1,194,
1188,900,1248,1056,67,144,220,136,306,27,1.255639097744361:1,189,
1194,894,1248,1062,66,144,219,136,302,27,1.2632911392405064:1,187,
1200,889,1248,1067,64,144,219,135,300,27,1.262086513994911:1,186,
1206,885,1248,1071,63,144,219,134,299,26,1.2576530612244898:1,185,
1212,880,1248,1076,62,144,219,132,294,29,1.2448979591836735:1,180,
1218,972,1343,1079,113,137,270,132,292,28,1.23963133640553:1,180,
1224,971,1348,1085,97,137,236,133,339,29,1.237327188940092:1,211,
1230,966,1348,1090,96,137,236,132,337,28,1.2412993039443156:1,211,
1236,956,1348,1100,95,136,236,132,328,29,1.2388758782201406:1,205,
1242,952,1348,1104,94,136,234,132,327,29,1.2347417840375587:1,204,
1248,944,1348,1112,92,135,234,130,323,30,1.2316784869976358:1,201,
1254,939,1348,1117,91,135,233,130,318,32,1.2304038004750595:1,197,
1260,930,1348,1126,88,135,232,130,312,33,1.2409638554216869:1,195,
1266,926,1348,1130,88,135,232,130,309,32,1.242130750605327:1,194,
1272,925,1348,1131,88,135,232,130,307,33,1.2397094430992737:1,192,
1278,921,1348,1135,88,135,231,130,305,32,1.2354368932038835:1,190,
1284,911,1348,1145,87,134,230,130,298,32,1.2383292383292384:1,185,
1290,944,1388,1152,125,134,228,130,293,34,1.2316784869976358:1,181,
1296,979,1427,1156,77,146,260,132,329,35,1.2149321266968325:1,199,
1302,972,1427,1163,75,146,259,131,326,35,1.214123006833713:1,197,
1308,969,1427,1166,75,146,259,131,321,37,1.2123287671232876:1,194,
1314,963,1427,1172,71,146,259,131,320,36,1.2036613272311212:1,194,
1320,958,1427,1177,69,146,259,131,317,36,1.207373271889401:1,193,
1326,953,1427,1182,67,146,259,130,314,37,1.216279069767442:1,191,
1332,945,1427,1190,64,146,259,130,311,35,1.2287735849056605:1,191,
1338,943,1427,1192,63,145,259,130,310,36,1.2345971563981042:1,191,
1344,931,1427,1204,62,145,257,130,303,34,1.2379807692307692:1,189,
1350,924,1427,1211,62,145,256,129,298,34,1.2372881355932204:1,186,
1356,921,1427,1214,62,145,256,129,295,34,1.2408759124087592:1,185,
1362,916,1427,1219,61,145,255,129,292,34,1.2341463414634146:1,183,
1368,1021,1539,1226,111,144,260,147,325,34,1.205183585313175:1,197,
1374,1015,1539,1232,111,144,257,149,321,33,1.2017353579175705:1,195,
1380,1009,1539,1238,109,144,257,148,318,33,1.212719298245614:1,195,
1386,1003,1539,1244,108,144,257,148,314,32,1.2190265486725664:1,194,
1392,995,1539,1252,108,144,256,147,309,31,1.225950782997763:1,192,
1398,989,1539,1258,105,144,256,147,307,30,1.2274774774774775:1,191,
1404,979,1539,1268,101,144,255,146,303,30,1.235159817351598:1,188,
1410,973,1539,1274,99,144,255,146,300,29,1.2367816091954023:1,188,
1416,967,1539,1280,97,144,254,146,297,29,1.2436194895591648:1,187,
1422,957,1539,1290,95,143,254,146,291,28,1.235981308411215:1,183,
1428,949,1539,1298,94,143,251,146,287,28,1.243498817966903:1,181,
1434,946,1539,1301,92,143,251,146,286,28,1.2470308788598574:1,180,
1440,1021,1618,1305,84,148,275,160,326,28,1.2195652173913043:1,201,
1446,1016,1618,1310,80,149,277,155,327,28,1.2280701754385965:1,203,
1452,1009,1618,1317,80,149,274,155,324,27,1.2273730684326711:1,201,
1458,999,1618,1327,79,149,274,154,316,27,1.2150776053215078:1,195,
