Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,364,388,3.872340425531915,4.127659574468085,2.337925531914894,2.3978723404255318,19103.257754262417,
12,334,418,3.5531914893617023,4.446808510638298,2.1640957446808518,2.533936170212766,19477.063320706744,
18,317,435,3.372340425531915,4.627659574468085,2.0636702127659583,2.612659574468085,19530.897274227726,
24,312,440,3.3191489361702127,4.680851063829787,2.0335638297872345,2.649893617021277,19399.56427731818,
30,306,446,3.25531914893617,4.74468085106383,2.0016489361702132,2.692446808510638,19386.30982134643,
36,298,454,3.1702127659574466,4.829787234042553,1.9697340425531922,2.766914893617021,19821.03315949071,
42,294,458,3.127659574468085,4.872340425531915,1.9429255319148944,2.766914893617021,19799.82071923348,
48,290,462,3.0851063829787235,4.914893617021277,1.9365425531914902,2.787446808510638,19527.51591824703,
54,289,463,3.074468085106383,4.925531914893617,1.9259042553191499,2.797021276595744,19736.266946547832,
60,288,464,3.0638297872340425,4.9361702127659575,1.9216489361702138,2.8023404255319146,19991.104565891845,
66,286,466,3.0425531914893615,4.957446808510638,1.900372340425533,2.816170212765957,20124.249635553348,
72,286,466,3.0425531914893615,4.957446808510638,1.9088829787234052,2.8214893617021275,20143.723660736883,
78,283,469,3.0106382978723403,4.98936170212766,1.898351063829788,2.842765957446809,20160.816488319517,
84,279,473,2.9680851063829787,5.031914893617022,1.8781382978723415,2.848404255319149,20761.192005320132,
90,280,472,2.978723404255319,5.0212765957446805,1.8781382978723415,2.846276595744681,20965.120584115943,
96,279,473,2.9680851063829787,5.031914893617022,1.867500000000001,2.846276595744681,21827.630253877665,
102,280,472,2.978723404255319,5.0212765957446805,1.8781382978723415,2.846276595744681,21955.395832987444,
108,280,472,2.978723404255319,5.0212765957446805,1.8760106382978732,2.8356382978723405,20922.02634658773,
