Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,355,397,3.776595744680851,4.223404255319149,2.294308510638297,2.535744680851065,16977.956347102212,
12,318,434,3.382978723404255,4.617021276595745,2.069627659574467,2.6692553191489377,16815.99609823411,
18,301,451,3.202127659574468,4.797872340425532,1.9664361702127653,2.729148936170214,17333.98043630356,
24,292,460,3.106382978723404,4.8936170212765955,1.8909042553191484,2.7574468085106387,18681.7626856878,
30,286,466,3.0425531914893615,4.957446808510638,1.8494148936170212,2.781489361702129,18481.860115897995,
36,282,470,3.0,5.0,1.8281382978723402,2.8300000000000005,18660.91875434169,
42,279,473,2.9680851063829787,5.031914893617022,1.8148404255319148,2.831063829787235,18447.869691326418,
48,278,474,2.9574468085106385,5.042553191489362,1.8107978723404259,2.840638297872341,18755.25011158261,
54,274,478,2.9148936170212765,5.085106382978723,1.792393617021277,2.885319148936171,18079.613207398394,
60,272,480,2.893617021276596,5.1063829787234045,1.7860106382978727,2.8906382978723415,18107.215672268052,
66,271,481,2.882978723404255,5.117021276595745,1.7785638297872344,2.9012765957446813,19411.21224776979,
72,270,482,2.872340425531915,5.127659574468085,1.7785638297872344,2.91404255319149,20887.878676098786,
78,270,482,2.872340425531915,5.127659574468085,1.7785638297872344,2.91404255319149,20637.803698770003,
84,270,482,2.872340425531915,5.127659574468085,1.7715425531914897,2.904787234042554,20563.746992746248,
90,267,485,2.8404255319148937,5.159574468085107,1.7630319148936175,2.9122340425531923,20360.32955914248,
96,267,485,2.8404255319148937,5.159574468085107,1.7598404255319153,2.9111702127659584,21229.088577950464,
102,269,483,2.8617021276595747,5.138297872340425,1.7598404255319153,2.899468085106384,20440.60030662902,
108,267,485,2.8404255319148937,5.159574468085107,1.755585106382979,2.9015957446808516,20279.287491109495,
114,267,485,2.8404255319148937,5.159574468085107,1.7577127659574474,2.9122340425531923,20005.262002552565,
120,267,485,2.8404255319148937,5.159574468085107,1.7609042553191494,2.9122340425531923,20676.10725432637,
126,265,487,2.8191489361702127,5.180851063829787,1.7609042553191494,2.9260638297872346,19457.86440952432,
132,267,485,2.8404255319148937,5.159574468085107,1.7577127659574474,2.9122340425531923,19770.354219341112,
138,268,484,2.851063829787234,5.148936170212766,1.7577127659574474,2.9015957446808516,19111.682230453614,
144,266,486,2.8297872340425534,5.170212765957447,1.7564361702127664,2.9122340425531923,18911.929196651672,
150,265,487,2.8191489361702127,5.180851063829787,1.7596276595744686,2.91436170212766,18607.075816462202,
156,266,486,2.8297872340425534,5.170212765957447,1.7580319148936172,2.9122340425531923,18771.843087673136,
162,266,486,2.8297872340425534,5.170212765957447,1.7543085106382985,2.9037234042553197,18039.789722079662,
168,266,486,2.8297872340425534,5.170212765957447,1.7543085106382985,2.9037234042553197,17884.77527639761,
174,264,488,2.8085106382978724,5.191489361702128,1.7543085106382985,2.9250000000000003,18730.823626610792,
180,264,488,2.8085106382978724,5.191489361702128,1.7543085106382985,2.9250000000000003,18477.277816837348,
186,264,488,2.8085106382978724,5.191489361702128,1.7543085106382985,2.927127659574469,17755.132989655838,
192,264,488,2.8085106382978724,5.191489361702128,1.7543085106382985,2.9154255319148943,17568.423561361265,
