Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
840,755,781,698,54,100,188,148,234,31,1.2403560830860534:1,152,
846,754,781,699,54,99,188,148,234,31,1.2373887240356083:1,152,
852,823,857,706,130,98,187,148,230,30,1.2005347593582887:1,149,
858,822,865,715,80,105,183,165,258,31,1.1803713527851458:1,158,
864,817,865,720,79,105,182,164,256,31,1.1786666666666668:1,157,
870,808,865,729,76,105,181,164,253,29,1.1837837837837837:1,155,
876,805,865,732,75,105,181,164,250,30,1.1875:1,154,
882,798,865,739,75,105,181,162,245,30,1.1983471074380165:1,152,
888,792,865,745,74,104,181,162,240,31,1.2061281337047354:1,150,
894,788,865,749,72,104,181,162,239,30,1.2011173184357542:1,149,
900,782,865,755,71,104,179,161,236,31,1.196629213483146:1,147,
906,771,865,766,68,103,179,161,232,28,1.1965811965811965:1,144,
912,766,865,771,68,103,179,161,226,29,1.2011494252873562:1,140,
918,759,865,778,67,103,177,161,222,29,1.19364161849711:1,138,
924,757,865,780,67,103,176,161,222,28,1.1942028985507247:1,138,
930,817,935,790,68,121,174,150,276,28,1.196236559139785:1,167,
936,813,935,794,65,121,174,150,275,28,1.185483870967742:1,166,
942,807,935,800,63,121,173,150,273,27,1.1869918699186992:1,166,
948,802,935,805,61,120,173,149,273,26,1.2032967032967032:1,166,
954,797,935,810,57,120,173,149,272,26,1.201657458563536:1,165,
960,784,935,823,52,120,172,148,268,24,1.1838440111420614:1,162,
966,781,935,826,52,119,171,148,267,24,1.181564245810056:1,162,
972,770,935,837,49,119,171,146,263,22,1.1875:1,160,
978,765,935,842,49,119,170,146,259,22,1.1982758620689655:1,159,
984,759,935,848,49,119,170,146,253,22,1.2128279883381925:1,158,
990,754,935,853,49,119,169,146,248,23,1.2111436950146628:1,155,
996,748,935,859,48,118,169,146,242,25,1.21301775147929:1,151,
1002,820,1014,866,79,113,188,129,287,24,1.2343324250681198:1,177,
1008,806,1014,880,72,113,187,127,282,25,1.2640449438202248:1,177,
1014,803,1014,883,72,113,187,127,279,25,1.268361581920904:1,176,
1020,796,1014,890,68,113,187,126,278,24,1.254957507082153:1,175,
1026,789,1014,897,66,112,186,125,276,24,1.2478632478632479:1,174,
1032,786,1014,900,65,112,186,125,274,24,1.2457142857142858:1,173,
1038,776,1014,910,64,112,185,123,269,23,1.2427745664739884:1,169,
1044,772,1014,914,62,112,185,123,266,24,1.250728862973761:1,168,
1050,769,1014,917,62,112,185,123,263,24,1.2485380116959064:1,166,
1056,765,1014,921,61,112,184,123,263,22,1.2633136094674555:1,166,
1062,760,1014,926,58,112,184,123,261,22,1.2551928783382789:1,164,
1068,754,1014,932,56,112,184,122,259,21,1.2574850299401197:1,163,
1074,835,1098,935,89,101,200,124,300,21,1.2207446808510638:1,182,
1080,827,1098,943,83,102,202,123,297,20,1.2411924119241193:1,182,
1086,817,1098,953,81,102,201,121,292,20,1.2506887052341598:1,180,
1092,810,1098,960,80,101,200,121,288,20,1.2437673130193905:1,177,
1098,804,1098,966,79,101,199,121,282,22,1.2458100558659218:1,172,
1104,795,1098,975,77,101,198,120,277,22,1.2394366197183098:1,168,
1110,791,1098,979,75,101,198,120,276,21,1.2407932011331444:1,167,
1116,783,1098,987,74,101,195,120,270,23,1.2307692307692308:1,163,
1122,775,1098,995,72,101,195,120,264,23,1.239884393063584:1,160,
1128,769,1098,1001,72,101,195,120,256,25,1.2354651162790697:1,155,
1134,765,1098,1005,70,101,195,120,254,25,1.2434017595307918:1,155,
1140,759,1098,1011,68,101,195,119,253,23,1.2589285714285714:1,154,
1146,825,1171,1018,78,119,199,112,294,23,1.2540983606557377:1,177,
1152,822,1176,1026,77,120,201,112,288,24,1.252054794520548:1,174,
1158,816,1176,1032,74,120,201,112,285,24,1.2417582417582418:1,172,
1164,813,1176,1035,74,120,201,112,281,25,1.2458563535911602:1,170,
1170,805,1176,1043,70,120,201,112,278,24,1.2486033519553073:1,168,
1176,798,1176,1050,69,120,201,112,271,25,1.2415730337078652:1,163,
1182,792,1176,1056,68,119,201,112,267,25,1.25:1,162,
1188,786,1176,1062,67,119,201,112,262,25,1.2521489971346704:1,159,
1194,780,1176,1068,66,119,200,111,259,25,1.2413793103448276:1,158,
1200,776,1176,1072,65,119,199,111,256,26,1.2298850574712643:1,155,
1206,771,1176,1077,65,119,198,109,254,26,1.2219020172910662:1,153,
1212,763,1176,1085,65,119,197,109,249,24,1.2180232558139534:1,152,
1218,825,1248,1095,98,112,240,109,243,23,1.2357723577235773:1,150,
1224,828,1254,1098,78,127,207,123,270,23,1.2378378378378379:1,162,
1230,818,1254,1108,75,127,206,121,268,21,1.2534435261707988:1,162,
1236,810,1254,1116,75,127,206,120,262,20,1.2625698324022345:1,160,
1242,805,1254,1121,73,127,205,120,260,20,1.267605633802817:1,160,
1248,804,1254,1122,73,127,205,120,260,19,1.271186440677966:1,160,
1254,799,1254,1127,73,127,203,120,257,19,1.2698863636363635:1,159,
1260,793,1254,1133,71,127,201,120,254,20,1.2592592592592593:1,157,
1266,793,1254,1133,71,127,201,120,253,21,1.2592592592592593:1,156,
1272,785,1254,1141,70,125,201,119,249,21,1.2622478386167146:1,156,
1278,780,1254,1146,68,125,200,119,248,20,1.254335260115607:1,155,
1284,777,1254,1149,67,125,199,119,246,21,1.245664739884393:1,153,
1290,808,1290,1154,102,124,198,119,243,22,1.2258953168044078:1,150,
1296,841,1330,1161,77,125,216,124,279,20,1.2189973614775726:1,172,
1302,838,1330,1164,76,124,216,124,277,21,1.216931216931217:1,171,
1308,831,1330,1171,74,124,215,124,274,20,1.2219251336898396:1,170,
1314,829,1330,1173,74,124,214,123,274,20,1.228494623655914:1,170,
1320,824,1330,1178,74,124,214,123,269,20,1.2330623306233062:1,168,
1326,817,1330,1185,74,122,214,123,264,20,1.2322404371584699:1,166,
1332,813,1330,1189,73,121,214,122,262,21,1.2396694214876034:1,165,
1338,807,1330,1195,72,121,213,122,258,21,1.2541899441340782:1,165,
1344,799,1330,1203,70,121,211,121,255,21,1.2507042253521128:1,163,
1350,793,1330,1209,68,121,211,121,252,20,1.2657142857142858:1,162,
1356,787,1330,1215,67,120,211,121,247,21,1.2485714285714287:1,159,
1362,785,1330,1217,66,120,211,121,245,22,1.2557471264367817:1,158,
1368,856,1408,1224,76,126,213,143,277,21,1.2349869451697129:1,182,
1374,850,1408,1230,76,126,209,144,274,21,1.225130890052356:1,179,
1380,841,1408,1239,75,126,208,143,268,21,1.2248677248677249:1,175,
1386,838,1408,1242,74,126,208,143,265,22,1.2287234042553192:1,174,
1392,830,1408,1250,73,124,208,142,261,22,1.2192513368983957:1,171,
1398,822,1408,1258,68,124,208,141,258,23,1.2276422764227641:1,170,
1404,819,1408,1261,68,124,208,141,255,23,1.231607629427793:1,169,
1410,815,1408,1265,68,123,208,141,252,23,1.2328767123287672:1,168,
1416,811,1408,1269,66,123,208,141,250,23,1.234159779614325:1,167,
1422,806,1408,1274,65,122,208,140,248,23,1.2265193370165746:1,165,
1428,802,1408,1278,63,121,208,139,248,23,1.221606648199446:1,165,
1434,796,1408,1284,62,121,206,139,246,22,1.223463687150838:1,163,
1440,873,1494,1293,87,122,222,145,277,20,1.1825:1,174,
1446,869,1494,1297,85,123,218,147,276,20,1.1889168765743072:1,175,
1452,859,1494,1307,80,123,218,147,271,20,1.191326530612245:1,173,
1458,851,1494,1315,79,123,217,144,268,20,1.193298969072165:1,171,
