Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
552,704,508,481,53,113,204,112,185,37,1.0705882352941176:1,124,
558,701,508,484,52,113,204,109,186,37,1.0739644970414202:1,125,
564,759,570,488,62,105,220,147,187,38,1.0909090909090908:1,124,
570,754,570,493,61,105,220,144,185,39,1.0944444444444446:1,124,
576,749,570,498,61,105,220,138,187,38,1.0980392156862746:1,125,
582,745,570,502,61,105,219,134,188,38,1.0926966292134832:1,125,
588,738,570,509,58,105,217,131,189,38,1.0965909090909092:1,126,
594,731,570,516,58,105,216,125,191,36,1.106628242074928:1,127,
600,726,570,521,57,105,215,120,193,36,1.1043478260869566:1,128,
606,718,570,529,54,105,215,115,194,35,1.1179941002949854:1,131,
612,710,570,537,53,103,214,112,193,35,1.1194029850746268:1,131,
618,704,570,543,50,103,214,109,193,35,1.1141141141141142:1,131,
624,702,570,545,50,102,214,106,194,36,1.1081081081081081:1,129,
630,698,570,549,50,102,214,105,193,34,1.1024096385542168:1,128,
636,749,623,551,54,101,221,146,194,33,1.074792243767313:1,130,
642,746,624,555,54,101,220,145,194,32,1.0664819944598338:1,129,
648,744,624,557,54,101,220,140,196,33,1.0666666666666667:1,129,
654,737,624,564,52,101,220,138,195,31,1.0702247191011236:1,129,
660,733,624,568,52,101,220,137,193,30,1.064788732394366:1,127,
666,726,624,575,50,101,218,134,192,31,1.0625:1,125,
672,721,624,580,50,101,218,133,187,32,1.0659025787965617:1,121,
678,715,624,586,50,101,217,128,188,31,1.0664739884393064:1,122,
684,710,624,591,49,100,217,120,192,32,1.0760233918128654:1,124,
690,705,624,596,48,99,216,107,203,32,1.0857988165680474:1,126,
696,701,624,600,46,99,216,103,206,31,1.0863095238095237:1,126,
702,698,624,603,44,99,216,97,210,32,1.089820359281437:1,128,
708,744,673,606,51,94,210,147,209,33,1.0782122905027933:1,128,
714,737,674,614,50,93,210,145,205,34,1.09375:1,129,
720,730,674,621,47,93,210,143,203,34,1.0916905444126075:1,128,
726,727,674,624,45,93,209,137,209,34,1.089080459770115:1,132,
732,721,674,630,45,93,209,136,205,33,1.0898550724637681:1,130,
738,711,674,640,43,91,208,136,200,33,1.0973451327433628:1,128,
744,708,674,643,43,91,207,136,198,33,1.1071428571428572:1,127,
750,706,674,645,43,91,207,136,197,32,1.1011904761904763:1,126,
756,702,674,649,43,90,206,135,196,32,1.1081081081081081:1,125,
762,698,674,653,43,90,204,135,193,33,1.1024096385542168:1,122,
768,695,674,656,43,90,204,134,191,33,1.1124620060790273:1,122,
774,694,674,657,43,90,204,134,190,33,1.1158536585365855:1,122,
780,743,729,663,57,84,250,134,186,32,1.0988700564971752:1,120,
786,745,732,664,58,84,200,148,223,32,1.0868347338935573:1,139,
792,739,732,670,58,84,200,148,218,31,1.0994318181818181:1,139,
798,733,732,676,56,84,198,147,217,31,1.1123919308357348:1,139,
804,727,732,682,53,83,198,147,215,31,1.107246376811594:1,138,
810,720,732,689,51,83,198,147,211,30,1.105263157894737:1,135,
816,717,732,692,51,83,197,146,211,29,1.1088235294117648:1,135,
822,711,732,698,49,83,195,146,208,30,1.1097922848664687:1,133,
828,706,732,703,47,83,195,145,206,30,1.1011904761904763:1,132,
834,700,732,709,46,83,194,145,204,28,1.095808383233533:1,130,
840,698,732,711,46,83,194,145,202,28,1.0960960960960962:1,129,
846,693,732,716,43,82,194,145,202,27,1.093655589123867:1,129,
852,755,796,718,107,82,193,145,201,27,1.0972222222222223:1,128,
858,752,799,724,67,85,179,158,237,26,1.1064425770308124:1,146,
864,750,799,726,67,85,179,157,236,26,1.1008403361344539:1,145,
870,745,799,731,66,85,178,157,232,27,1.1104815864022664:1,144,
876,736,799,740,62,84,177,157,229,27,1.1088825214899714:1,142,
882,732,799,744,61,84,176,157,227,27,1.1095100864553313:1,142,
888,727,799,749,59,83,176,157,225,27,1.1133720930232558:1,141,
894,723,799,753,59,83,175,157,224,25,1.1140350877192982:1,141,
900,720,799,756,58,82,175,157,224,24,1.1114369501466275:1,141,
906,714,799,762,57,82,174,156,221,24,1.1:1,139,
912,706,799,770,53,82,174,156,217,24,1.1074626865671642:1,139,
918,702,799,774,52,82,174,155,217,22,1.1144578313253013:1,139,
924,699,799,777,52,82,174,154,216,21,1.1117824773413898:1,139,
930,763,870,784,71,93,167,152,260,20,1.113573407202216:1,159,
936,759,870,788,69,93,167,151,258,21,1.1201117318435754:1,158,
942,754,870,793,67,93,167,151,255,21,1.1179775280898876:1,155,
948,752,870,795,67,93,167,151,255,19,1.1123595505617978:1,155,
954,747,870,800,65,93,166,151,253,19,1.1161473087818696:1,155,
960,743,870,804,64,93,166,151,250,19,1.1168091168091168:1,154,
966,733,870,814,61,93,166,150,245,18,1.1063218390804597:1,151,
972,731,870,816,61,93,166,150,241,20,1.106628242074928:1,148,
978,728,870,819,61,92,166,150,240,19,1.1162790697674418:1,148,
984,724,870,823,61,92,166,150,237,18,1.1107871720116618:1,145,
990,721,870,826,60,92,165,150,236,18,1.108187134502924:1,145,
996,714,870,833,58,91,165,150,231,19,1.1061946902654867:1,142,
1002,782,940,835,71,110,165,139,278,19,1.1135135135135135:1,162,
1008,776,940,841,69,109,164,139,275,20,1.1144414168937329:1,159,
1014,770,940,847,68,108,163,139,272,20,1.1329639889196677:1,159,
1020,763,940,854,67,107,162,139,269,19,1.1432584269662922:1,158,
1026,759,940,858,66,107,161,139,266,20,1.15625:1,157,
1032,755,940,862,65,107,160,139,266,18,1.1571428571428573:1,157,
1038,752,940,865,65,107,160,139,264,17,1.1671469740634006:1,157,
1044,747,940,870,64,106,160,139,262,16,1.1715116279069768:1,156,
1050,738,940,879,63,106,159,139,255,16,1.1705882352941177:1,153,
1056,730,940,887,60,106,158,139,251,16,1.18562874251497:1,152,
1062,727,940,890,60,106,157,139,249,16,1.1897590361445782:1,151,
1068,719,940,898,60,106,157,139,242,15,1.205521472392638:1,149,
1074,790,1014,901,76,115,163,131,291,14,1.2128851540616246:1,176,
1080,785,1014,906,73,116,163,130,288,15,1.2301136363636365:1,176,
1086,781,1014,910,71,116,163,130,286,15,1.225071225071225:1,174,
1092,777,1014,914,71,116,163,130,281,16,1.2327586206896552:1,173,
1098,775,1014,916,71,116,163,130,279,16,1.239884393063584:1,173,
1104,771,1014,920,70,115,163,129,277,17,1.2478134110787171:1,172,
1110,767,1014,924,68,115,163,129,275,17,1.249266862170088:1,171,
1116,760,1014,931,67,114,163,129,270,17,1.2485207100591715:1,168,
1122,754,1014,937,66,114,162,129,267,16,1.2507462686567163:1,166,
1128,750,1014,941,66,113,162,129,265,15,1.2455089820359282:1,165,
1134,747,1014,944,64,113,162,129,264,15,1.2365269461077844:1,164,
1140,740,1014,951,62,113,159,129,262,15,1.2289156626506024:1,162,
1146,819,1095,953,81,120,178,118,307,15,1.184:1,185,
1152,818,1096,955,82,118,177,118,308,15,1.1813333333333333:1,184,
1158,812,1096,961,81,117,176,118,305,15,1.1945945945945946:1,183,
1164,802,1096,971,78,117,175,118,299,15,1.1912568306010929:1,180,
1170,795,1096,978,78,117,173,118,295,14,1.1961325966850829:1,177,
1176,790,1096,983,77,117,172,118,290,16,1.1944444444444444:1,173,
1182,779,1096,994,72,116,171,118,284,18,1.2005649717514124:1,170,
1188,774,1096,999,69,116,171,117,283,18,1.1926345609065157:1,169,
1194,765,1096,1008,68,116,171,117,274,19,1.1857142857142857:1,161,
1200,762,1096,1011,68,116,171,116,272,19,1.1896551724137931:1,161,
1206,759,1096,1014,68,116,171,116,269,19,1.1873198847262247:1,159,
1212,759,1096,1014,68,116,171,116,267,21,1.1873198847262247:1,157,
1218,833,1173,1017,103,114,215,116,263,22,1.1978891820580475:1,154,
1224,829,1173,1021,76,125,193,113,299,23,1.1989389920424403:1,172,
1230,823,1173,1027,76,125,193,112,294,23,1.2064343163538873:1,170,
1236,817,1173,1033,75,125,192,111,291,23,1.2261580381471389:1,170,
1242,811,1173,1039,72,125,192,111,288,23,1.228021978021978:1,169,
1248,807,1173,1043,72,125,192,111,284,23,1.2231404958677685:1,166,
1254,800,1173,1050,71,125,191,110,281,22,1.2284122562674096:1,165,
1260,793,1173,1057,68,125,190,110,279,21,1.2150837988826815:1,163,
1266,790,1173,1060,68,124,190,110,277,21,1.2191011235955056:1,162,
1272,786,1173,1064,67,123,189,110,276,21,1.226628895184136:1,162,
1278,781,1173,1069,65,123,189,110,271,23,1.225071225071225:1,158,
1284,772,1173,1078,61,122,189,110,265,25,1.2247838616714697:1,155,
1290,811,1214,1080,101,122,188,110,265,25,1.215846994535519:1,155,
1296,850,1257,1084,83,126,212,101,303,25,1.230971128608924:1,175,
1302,841,1257,1093,81,126,211,101,296,26,1.2307692307692308:1,173,
1308,833,1257,1101,80,125,211,101,290,26,1.2272727272727273:1,170,
1314,827,1257,1107,79,125,211,100,285,27,1.2351351351351352:1,168,
1320,821,1257,1113,77,124,211,100,284,25,1.237057220708447:1,167,
1326,817,1257,1117,75,124,211,100,282,25,1.2445054945054945:1,167,
1332,814,1257,1120,75,124,211,100,279,25,1.2424242424242424:1,165,
1338,807,1257,1127,73,124,209,99,278,24,1.2541899441340782:1,165,
1344,800,1257,1134,70,123,208,99,275,25,1.2535211267605635:1,163,
1350,796,1257,1138,68,123,208,99,272,26,1.2422535211267605:1,161,
1356,792,1257,1142,68,123,207,99,270,25,1.2309859154929577:1,159,
1362,786,1257,1148,66,123,207,99,267,24,1.2329545454545454:1,157,
1368,861,1335,1151,78,125,228,111,294,25,1.2076923076923076:1,170,
1374,858,1335,1154,77,125,227,111,293,25,1.2:1,169,
1380,850,1335,1162,74,125,227,111,288,25,1.2077922077922079:1,168,
1386,841,1335,1171,73,125,227,110,282,24,1.2131578947368422:1,164,
1392,836,1335,1176,73,125,226,110,278,24,1.2116402116402116:1,162,
1398,829,1335,1183,73,123,226,110,271,26,1.2047872340425532:1,158,
1404,822,1335,1190,72,123,226,110,267,24,1.215633423180593:1,157,
1410,819,1335,1193,72,123,225,110,265,24,1.2255434782608696:1,157,
1416,811,1335,1201,69,123,223,110,261,25,1.2403314917127073:1,156,
1422,802,1335,1210,66,123,222,109,257,25,1.2402234636871508:1,154,
1428,798,1335,1214,66,123,222,109,255,23,1.2352941176470589:1,153,
1434,794,1335,1218,66,122,221,109,253,23,1.2303370786516854:1,152,
1440,870,1418,1225,82,130,226,127,282,23,1.236503856041131:1,168,
1446,863,1418,1232,81,130,225,127,277,23,1.2299741602067182:1,164,
1452,858,1418,1237,78,130,225,127,275,23,1.2285714285714286:1,163,
1458,854,1418,1241,78,129,225,127,271,24,1.2297650130548303:1,161,
