Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
516,811,588,444,68,124,243,136,190,50,1.1064935064935064:1,134,
522,802,588,453,67,123,243,132,189,48,1.10498687664042:1,136,
528,800,588,455,67,123,243,132,187,48,1.105263157894737:1,134,
534,794,588,461,66,123,243,127,187,48,1.106100795755968:1,133,
540,791,588,464,66,123,243,119,193,47,1.1093333333333333:1,135,
546,787,588,468,64,123,243,116,194,47,1.0986666666666667:1,135,
552,780,588,475,63,120,242,112,196,47,1.1081081081081081:1,135,
558,778,588,477,63,120,242,112,195,46,1.10840108401084:1,135,
564,836,650,481,64,114,248,165,199,46,1.1326530612244898:1,135,
570,832,650,485,63,114,246,164,199,46,1.1443298969072164:1,137,
576,828,650,489,63,114,245,164,196,46,1.1506493506493507:1,136,
582,823,650,494,60,114,244,162,197,46,1.1544502617801047:1,135,
588,815,650,502,60,112,243,158,197,45,1.1675531914893618:1,135,
594,812,650,505,59,111,243,154,199,46,1.1653333333333333:1,136,
600,806,650,511,58,111,242,151,198,46,1.160857908847185:1,135,
606,796,650,521,58,109,240,145,198,46,1.1689373297002725:1,134,
612,788,650,529,57,108,239,143,197,44,1.182825484764543:1,134,
618,783,650,534,56,108,237,138,199,45,1.187150837988827:1,135,
624,776,650,541,55,108,235,135,198,45,1.192090395480226:1,132,
630,770,650,547,54,108,235,130,200,43,1.2:1,134,
636,827,712,552,66,109,241,168,201,42,1.199468085106383:1,135,
642,823,712,556,60,109,240,170,201,43,1.2064343163538873:1,133,
648,819,712,560,59,109,240,164,204,43,1.2135135135135136:1,133,
654,815,712,564,58,108,240,161,205,43,1.2146739130434783:1,132,
660,810,712,569,56,108,239,156,210,41,1.2191780821917808:1,136,
666,803,712,576,55,108,239,149,211,41,1.218232044198895:1,136,
672,799,712,580,53,107,239,146,214,40,1.2318435754189945:1,137,
678,792,712,587,52,107,237,140,216,40,1.2436260623229463:1,141,
684,787,712,592,52,107,237,132,218,41,1.2485714285714287:1,143,
690,785,712,594,52,107,237,126,221,42,1.2492836676217765:1,142,
696,780,712,599,50,107,235,122,222,44,1.2413793103448276:1,142,
702,778,712,601,49,107,235,121,222,44,1.2420749279538905:1,142,
708,839,777,605,68,96,217,188,227,43,1.2254641909814323:1,146,
714,837,781,611,71,96,216,186,225,43,1.220159151193634:1,146,
720,826,781,622,70,95,216,179,225,41,1.2324324324324325:1,146,
726,821,781,627,68,95,216,175,224,43,1.237057220708447:1,144,
732,815,781,633,64,95,214,171,224,47,1.226775956284153:1,142,
738,806,781,642,64,95,211,170,220,46,1.2142857142857142:1,140,
744,799,781,649,62,95,211,168,219,44,1.2194444444444446:1,140,
750,792,781,656,62,95,210,168,215,42,1.218487394957983:1,137,
756,787,781,661,61,95,210,167,212,42,1.2231638418079096:1,136,
762,783,781,665,60,95,210,166,208,44,1.237142857142857:1,134,
768,777,781,671,59,93,209,166,206,44,1.245664739884393:1,132,
774,774,781,674,59,93,209,166,204,43,1.25:1,131,
780,821,832,678,57,97,256,166,203,42,1.2010723860589811:1,131,
786,813,833,687,54,96,212,161,248,42,1.1972972972972973:1,153,
792,811,833,689,53,96,212,161,248,41,1.1978319783197833:1,153,
798,804,833,696,52,96,212,161,245,38,1.1907356948228882:1,151,
804,798,833,702,52,95,212,161,242,36,1.1863013698630136:1,149,
810,793,833,707,51,95,211,161,238,37,1.1966759002770082:1,148,
816,790,833,710,51,95,211,161,234,38,1.2067039106145252:1,147,
822,781,833,719,49,95,209,159,231,38,1.2124645892351276:1,146,
828,779,833,721,48,95,209,159,230,38,1.2130681818181819:1,145,
834,776,833,724,48,95,208,159,229,37,1.210826210826211:1,145,
840,770,833,730,46,95,208,159,224,38,1.2:1,141,
846,766,833,734,45,95,208,158,222,38,1.207492795389049:1,141,
852,829,900,738,111,94,207,157,221,39,1.193121693121693:1,140,
858,822,904,749,73,94,192,170,255,38,1.1861702127659575:1,156,
864,817,904,754,72,94,191,169,252,39,1.196236559139785:1,155,
870,813,904,758,71,94,190,169,249,40,1.1972972972972973:1,153,
876,806,904,765,69,94,190,169,243,41,1.1961852861035422:1,149,
882,796,904,775,68,94,189,169,236,40,1.211111111111111:1,147,
888,787,904,784,66,94,189,168,232,38,1.2231638418079096:1,147,
894,780,904,791,65,94,189,167,227,38,1.2159090909090908:1,143,
900,777,904,794,64,94,189,167,224,39,1.22:1,141,
906,769,904,802,64,94,189,167,217,38,1.2354651162790697:1,139,
912,765,904,806,63,93,188,167,215,39,1.2434017595307918:1,138,
918,757,904,814,62,93,188,166,211,37,1.2529761904761905:1,136,
924,749,904,822,61,93,188,166,205,36,1.2492492492492493:1,132,
930,806,966,827,63,97,199,142,268,37,1.2082191780821918:1,168,
936,802,966,831,62,96,196,144,266,38,1.2032967032967032:1,166,
942,797,966,836,61,96,195,144,262,39,1.201657458563536:1,162,
948,792,966,841,60,94,195,144,259,40,1.2061281337047354:1,161,
954,785,966,848,59,94,195,144,254,39,1.2050561797752808:1,159,
960,779,966,854,58,94,195,143,251,38,1.2005649717514124:1,157,
966,770,966,863,56,93,194,143,246,38,1.1937321937321936:1,153,
972,765,966,868,55,93,194,143,243,37,1.2046109510086456:1,152,
978,760,966,873,55,93,193,142,240,37,1.1965317919075145:1,149,
984,756,966,877,54,93,193,142,237,37,1.191304347826087:1,146,
990,755,966,878,54,93,193,142,237,36,1.194767441860465:1,146,
996,752,966,881,53,93,192,142,237,35,1.1988304093567252:1,146,
1002,814,1030,883,66,106,179,155,273,35,1.1940700808625337:1,165,
1008,812,1030,885,66,106,178,151,276,35,1.1945945945945946:1,166,
1014,804,1030,893,65,106,177,150,273,33,1.1907356948228882:1,165,
1020,798,1030,899,64,106,176,150,268,34,1.1923076923076923:1,162,
1026,792,1030,905,62,106,176,150,265,33,1.1939058171745152:1,160,
1032,790,1030,907,62,106,174,150,265,33,1.188365650969529:1,160,
1038,780,1030,917,59,106,173,148,262,32,1.1910112359550562:1,159,
1044,774,1030,923,57,106,173,147,260,31,1.205128205128205:1,159,
1050,764,1030,933,55,105,173,147,256,28,1.2080924855491328:1,158,
1056,755,1030,942,53,105,173,147,248,29,1.2011661807580174:1,153,
1062,752,1030,945,53,105,172,147,246,29,1.2052785923753666:1,152,
1068,746,1030,951,53,103,172,147,243,28,1.2071005917159763:1,151,
1074,829,1117,955,89,101,181,137,294,27,1.2345013477088949:1,185,
1080,821,1117,963,85,99,179,140,292,26,1.2129380053908356:1,183,
1086,813,1117,971,84,99,179,140,285,26,1.221311475409836:1,181,
1092,805,1117,979,83,99,179,138,281,25,1.223756906077348:1,178,
1098,798,1117,986,81,99,177,137,279,25,1.222841225626741:1,178,
1104,794,1117,990,81,99,176,137,275,26,1.2240896358543418:1,176,
1110,789,1117,995,79,99,176,136,273,26,1.2225352112676056:1,175,
1116,784,1117,1000,79,98,174,136,271,26,1.2209631728045325:1,174,
1122,778,1117,1006,76,98,173,135,269,27,1.2102272727272727:1,173,
1128,775,1117,1009,75,98,173,135,265,29,1.2142857142857142:1,172,
1134,766,1117,1018,72,98,173,134,262,27,1.2267441860465116:1,170,
1140,760,1117,1024,71,98,173,134,257,27,1.2418879056047198:1,169,
1146,834,1194,1027,79,117,188,131,293,26,1.2299465240641712:1,192,
1152,827,1195,1035,78,116,187,129,292,25,1.247282608695652:1,191,
1158,822,1195,1040,76,116,186,129,291,24,1.2459016393442623:1,191,
1164,820,1195,1042,76,116,186,129,288,25,1.2465753424657535:1,189,
1170,816,1195,1046,76,116,186,129,284,25,1.2479338842975207:1,186,
1176,809,1195,1053,75,116,185,128,281,24,1.2472222222222222:1,184,
1182,806,1195,1056,75,116,185,128,278,24,1.2513966480446927:1,183,
1188,801,1195,1061,73,116,184,127,276,25,1.2563380281690142:1,182,
1194,797,1195,1065,71,115,184,127,274,26,1.2577903682719547:1,181,
1200,791,1195,1071,70,115,184,126,271,25,1.26:1,178,
1206,788,1195,1074,69,115,184,126,267,27,1.2514285714285713:1,174,
1212,782,1195,1080,66,115,184,125,262,30,1.2406876790830945:1,170,
1218,872,1288,1083,120,119,219,125,261,28,1.18:1,170,
1224,866,1288,1089,95,129,185,127,303,27,1.181360201511335:1,190,
1230,854,1288,1101,91,129,185,126,297,26,1.1785714285714286:1,188,
1236,849,1288,1106,90,129,185,126,293,26,1.1825192802056554:1,186,
1242,842,1288,1113,86,129,184,126,290,27,1.2041884816753927:1,185,
1248,836,1288,1119,86,129,184,125,284,28,1.2116402116402116:1,182,
1254,826,1288,1129,83,128,184,125,279,27,1.2204301075268817:1,180,
1260,820,1288,1135,81,128,184,125,276,26,1.2162162162162162:1,177,
1266,816,1288,1139,80,128,184,125,273,26,1.2173913043478262:1,175,
1272,813,1288,1142,80,128,184,125,271,25,1.221311475409836:1,175,
1278,808,1288,1147,78,128,183,125,269,25,1.2136986301369863:1,173,
1284,806,1288,1149,78,128,182,125,268,25,1.2142857142857142:1,173,
1290,841,1331,1157,120,128,182,125,262,24,1.1844155844155844:1,171,
1296,872,1368,1163,82,134,215,117,299,25,1.1372549019607843:1,195,
1302,869,1368,1166,82,134,215,117,297,24,1.1403940886699508:1,195,
1308,863,1368,1172,81,134,215,117,293,23,1.136138613861386:1,191,
1314,852,1368,1183,78,134,214,117,287,22,1.1407035175879396:1,188,
1320,847,1368,1188,78,134,214,117,282,22,1.1443037974683545:1,186,
1326,841,1368,1194,78,134,214,117,277,21,1.1508951406649617:1,185,
1332,835,1368,1200,77,133,213,117,274,21,1.1688311688311688:1,185,
1338,830,1368,1205,75,133,211,117,273,21,1.1727748691099475:1,184,
1344,823,1368,1212,70,133,211,117,272,20,1.1772486772486772:1,184,
1350,815,1368,1220,70,132,210,117,266,20,1.179144385026738:1,182,
1356,809,1368,1226,68,132,210,117,260,22,1.1924119241192412:1,179,
1362,805,1368,1230,68,132,209,116,258,22,1.1815718157181572:1,177,
1368,893,1463,1237,95,137,219,130,290,22,1.162227602905569:1,193,
1374,891,1463,1239,95,137,219,129,289,22,1.162621359223301:1,192,
1380,885,1463,1245,94,136,218,129,285,23,1.1532846715328466:1,188,
1386,875,1463,1255,92,136,216,128,279,24,1.1498771498771498:1,185,
1392,873,1463,1257,92,136,216,128,277,24,1.1502463054187193:1,184,
1398,865,1463,1265,89,135,216,128,274,23,1.1464019851116625:1,182,
1404,859,1463,1271,86,135,216,128,270,24,1.1475:1,180,
1410,852,1463,1278,85,134,215,128,267,23,1.146095717884131:1,179,
1416,847,1463,1283,84,134,214,128,264,23,1.1388888888888888:1,176,
1422,843,1463,1287,83,132,214,128,263,23,1.1341772151898735:1,175,
1428,835,1463,1295,80,132,213,128,260,22,1.1355498721227621:1,173,
1434,833,1463,1297,80,132,211,128,260,22,1.1358974358974359:1,173,
1440,918,1552,1301,91,140,234,128,303,22,1.1549295774647887:1,193,
1446,911,1552,1308,89,139,234,127,301,21,1.1485849056603774:1,191,
1452,905,1552,1314,87,139,233,127,299,20,1.1599045346062054:1,191,
1458,902,1552,1317,87,139,233,127,296,20,1.1630695443645085:1,190,
