Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,372,1,0,0,291,27,73,75,
12,372,1,0,0,299,36,73,64,
18,373,2,0,0,296,39,73,68,
24,373,2,0,0,308,50,73,56,
30,371,2,2,1,310,58,74,52,
36,369,2,4,2,305,62,74,55,
42,370,3,4,2,302,63,74,62,
48,370,3,4,2,303,64,74,58,
54,369,3,5,2,297,66,73,62,
60,369,3,5,2,303,69,73,62,
66,368,3,6,2,302,72,72,62,
72,370,5,6,2,299,74,72,62,
78,369,5,7,3,300,76,73,62,
84,370,6,7,3,297,76,73,65,
90,370,6,7,4,303,75,74,57,
96,368,6,9,4,298,76,73,58,
102,366,6,11,5,300,76,73,57,
108,365,7,13,5,295,76,71,61,
114,365,7,13,7,299,75,73,63,
120,363,7,15,7,299,75,71,60,
126,363,8,16,7,297,75,71,65,
132,362,9,18,7,294,77,69,65,
138,360,9,20,7,295,78,69,63,
144,359,9,21,7,291,79,69,64,
150,360,11,22,7,290,81,68,66,
156,360,12,23,7,291,81,68,66,
162,360,12,23,7,290,81,68,64,
168,359,12,24,7,285,81,67,70,
174,359,12,24,7,289,81,67,66,
180,358,14,27,7,295,83,65,64,
186,358,15,28,8,291,85,65,69,
192,357,15,29,9,285,85,65,73,
198,356,15,30,9,287,86,65,68,
204,356,15,30,10,284,87,66,69,
210,357,16,30,11,282,88,67,69,
216,356,16,31,12,287,88,68,65,
222,354,16,33,12,284,94,68,69,
228,353,17,35,13,282,95,69,71,
234,354,18,35,13,286,95,69,66,
240,352,18,37,13,286,95,69,65,
246,352,18,37,16,289,94,72,60,
252,351,18,38,17,287,92,73,63,
258,349,19,41,18,287,92,73,70,
264,350,20,41,18,290,90,73,68,
270,348,20,43,20,286,89,73,70,
276,348,20,43,20,284,89,73,74,
282,346,20,45,20,281,90,72,76,
288,346,20,45,20,279,90,72,76,
294,344,21,48,20,285,91,72,74,
300,344,22,49,20,286,91,71,74,
