Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,382,370,4.0638297872340425,3.9361702127659575,2.575797872340426,2.1675531914893615,17899.185525935434,
12,345,407,3.6702127659574466,4.329787234042553,2.283670212765957,2.3487234042553196,18146.6777118825,
18,327,425,3.478723404255319,4.5212765957446805,2.1874999999999996,2.4320212765957456,18250.218556490214,
24,312,440,3.3191489361702127,4.680851063829787,2.082074468085106,2.5258510638297884,18109.09672126219,
30,305,447,3.24468085106383,4.75531914893617,2.046329787234043,2.5609574468085112,17875.621144346835,
36,299,453,3.1808510638297873,4.819148936170213,2.030053191489362,2.606702127659575,18124.271196563426,
42,300,452,3.1914893617021276,4.808510638297872,2.0194148936170215,2.612446808510639,17453.077294106606,
48,294,458,3.127659574468085,4.872340425531915,1.994627659574468,2.649255319148937,17492.286038522892,
54,292,460,3.106382978723404,4.8936170212765955,1.9720744680851063,2.676914893617022,18235.003141881585,
60,288,464,3.0638297872340425,4.9361702127659575,1.9512234042553191,2.7035106382978733,17982.05732773181,
66,288,464,3.0638297872340425,4.9361702127659575,1.9475000000000002,2.6950000000000007,19024.381057879844,
72,288,464,3.0638297872340425,4.9361702127659575,1.9427127659574466,2.6822340425531923,19337.063535445188,
78,288,464,3.0638297872340425,4.9361702127659575,1.9437765957446809,2.6928723404255326,19998.270030023363,
84,287,465,3.0531914893617023,4.946808510638298,1.9384574468085107,2.6998936170212775,20174.381802082175,
90,288,464,3.0638297872340425,4.9361702127659575,1.9384574468085107,2.689255319148937,20819.48917316825,
96,286,466,3.0425531914893615,4.957446808510638,1.9395212765957446,2.702021276595745,21354.573055794015,
102,287,465,3.0531914893617023,4.946808510638298,1.9379255319148938,2.6998936170212775,21715.07980097143,
108,287,465,3.0531914893617023,4.946808510638298,1.9395212765957446,2.6998936170212775,20250.762421837306,
114,285,467,3.0319148936170213,4.968085106382978,1.9395212765957446,2.7030851063829795,20652.34679162902,
120,286,466,3.0425531914893615,4.957446808510638,1.9342021276595742,2.702021276595745,20887.92902790248,
126,284,468,3.021276595744681,4.9787234042553195,1.9278191489361702,2.7009574468085114,20185.43949251607,
132,286,466,3.0425531914893615,4.957446808510638,1.9278191489361702,2.689255319148937,19458.483875919377,
138,283,469,3.0106382978723403,4.98936170212766,1.924627659574468,2.712659574468086,19934.186761948335,
144,283,469,3.0106382978723403,4.98936170212766,1.923563829787234,2.6998936170212775,19636.83847409658,
150,282,470,3.0,5.0,1.924627659574468,2.7137234042553198,19028.426704388676,
156,284,468,3.021276595744681,4.9787234042553195,1.924627659574468,2.691382978723405,18586.618703609816,
162,283,469,3.0106382978723403,4.98936170212766,1.924627659574468,2.712659574468086,18857.4384550971,
168,283,469,3.0106382978723403,4.98936170212766,1.9150531914893618,2.7034042553191497,18291.584617710054,
174,283,469,3.0106382978723403,4.98936170212766,1.9150531914893618,2.7034042553191497,18024.747043841275,
180,284,468,3.021276595744681,4.9787234042553195,1.9139893617021275,2.692765957446809,18137.531511507488,
186,283,469,3.0106382978723403,4.98936170212766,1.9118617021276596,2.692765957446809,18162.30215774354,
192,280,472,2.978723404255319,5.0212765957446805,1.9113297872340427,2.7268085106382984,18391.37022851849,
198,281,471,2.9893617021276597,5.01063829787234,1.9118617021276596,2.71404255319149,18551.971856943528,
204,281,471,2.9893617021276597,5.01063829787234,1.9118617021276596,2.7044680851063836,18849.73085210546,
210,279,473,2.9680851063829787,5.031914893617022,1.9070744680851068,2.7480851063829794,18960.868054693143,
216,280,472,2.978723404255319,5.0212765957446805,1.9097340425531917,2.7480851063829794,19514.65544322857,
222,280,472,2.978723404255319,5.0212765957446805,1.9097340425531917,2.7480851063829794,18923.75041383248,
228,279,473,2.9680851063829787,5.031914893617022,1.9076063829787238,2.7459574468085113,18740.899876301653,
234,281,471,2.9893617021276597,5.01063829787234,1.9076063829787238,2.7246808510638303,17911.14100066268,
240,280,472,2.978723404255319,5.0212765957446805,1.908138297872341,2.7459574468085113,19255.084316889363,
246,280,472,2.978723404255319,5.0212765957446805,1.9086702127659576,2.7374468085106387,19318.109905267,
252,280,472,2.978723404255319,5.0212765957446805,1.9076063829787238,2.7268085106382984,18918.703850326343,
258,281,471,2.9893617021276597,5.01063829787234,1.9097340425531917,2.7374468085106387,18238.435766322204,
264,282,470,3.0,5.0,1.9086702127659576,2.7246808510638303,17954.27260720513,
270,282,470,3.0,5.0,1.9086702127659576,2.7246808510638303,18822.938161968395,
276,280,472,2.978723404255319,5.0212765957446805,1.8964361702127663,2.756595744680851,19838.038618810435,
282,280,472,2.978723404255319,5.0212765957446805,1.8990957446808512,2.756595744680851,18974.171740912156,
288,280,472,2.978723404255319,5.0212765957446805,1.8990957446808512,2.756595744680851,19116.822398732405,
294,279,473,2.9680851063829787,5.031914893617022,1.8980319148936173,2.7672340425531914,18125.564096272818,
300,280,472,2.978723404255319,5.0212765957446805,1.8980319148936173,2.756595744680851,18445.23419843956,
306,279,473,2.9680851063829787,5.031914893617022,1.8980319148936173,2.7693617021276595,18257.490971012532,
312,280,472,2.978723404255319,5.0212765957446805,1.8969680851063833,2.7459574468085113,18009.777325878626,
318,279,473,2.9680851063829787,5.031914893617022,1.8884574468085111,2.7672340425531914,18483.958463448063,
324,279,473,2.9680851063829787,5.031914893617022,1.8884574468085111,2.7693617021276595,18180.127261196623,
330,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7672340425531914,18144.772893244855,
336,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7672340425531914,18052.429756785343,
342,280,472,2.978723404255319,5.0212765957446805,1.8873936170212768,2.756595744680851,19457.494777676566,
348,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7672340425531914,19006.672151678828,
354,279,473,2.9680851063829787,5.031914893617022,1.8868617021276604,2.7672340425531914,19052.8985620175,
360,280,472,2.978723404255319,5.0212765957446805,1.8873936170212768,2.756595744680851,18690.569455342058,
366,279,473,2.9680851063829787,5.031914893617022,1.8884574468085111,2.7576595744680854,18493.236627029033,
372,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7672340425531914,18713.20098989376,
378,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7672340425531914,18687.84618359227,
384,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7672340425531914,19269.897212418113,
390,279,473,2.9680851063829787,5.031914893617022,1.8884574468085111,2.7672340425531914,18484.27592463673,
396,279,473,2.9680851063829787,5.031914893617022,1.8873936170212768,2.7576595744680854,18663.32852017678,
