Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,354,398,3.765957446808511,4.23404255319149,2.463829787234043,2.362765957446808,19306.74907474853,
12,329,423,3.5,4.5,2.3044680851063832,2.5304255319148927,19351.884226287602,
18,312,440,3.3191489361702127,4.680851063829787,2.1854255319148934,2.606489361702127,19356.817602537794,
24,304,448,3.234042553191489,4.76595744680851,2.14127659574468,2.6511702127659573,20209.837974621398,
30,300,452,3.1914893617021276,4.808510638297872,2.108829787234042,2.67031914893617,19757.596832909298,
36,297,455,3.1595744680851063,4.840425531914893,2.0960638297872336,2.6713829787234045,19819.105250830555,
42,288,464,3.0638297872340425,4.9361702127659575,2.0609574468085103,2.6788297872340427,19240.67448422256,
48,281,471,2.9893617021276597,5.01063829787234,2.03468085106383,2.6975531914893622,19512.638875853,
54,280,472,2.978723404255319,5.0212765957446805,2.029468085106383,2.698617021276596,19105.99922565062,
60,280,472,2.978723404255319,5.0212765957446805,2.0278723404255317,2.698617021276596,18989.108383807496,
66,279,473,2.9680851063829787,5.031914893617022,2.020851063829787,2.7071276595744687,18373.692214648396,
72,278,474,2.9574468085106385,5.042553191489362,2.019787234042553,2.7071276595744687,18589.8402473997,
78,274,478,2.9148936170212765,5.085106382978723,2.006808510638298,2.7390425531914895,19292.097332951376,
84,276,476,2.9361702127659575,5.0638297872340425,1.992127659574468,2.722021276595745,19288.257760101686,
90,273,479,2.904255319148936,5.095744680851064,1.9889361702127661,2.7347872340425536,19694.336672244637,
96,272,480,2.893617021276596,5.1063829787234045,1.9846808510638299,2.7507446808510645,19495.999613722364,
102,271,481,2.882978723404255,5.117021276595745,1.9740425531914894,2.75968085106383,19775.814044419094,
108,270,482,2.872340425531915,5.127659574468085,1.9719148936170212,2.761808510638298,19321.660832553658,
114,268,484,2.851063829787234,5.148936170212766,1.9570212765957444,2.7830851063829787,19468.566880059145,
120,267,485,2.8404255319148937,5.159574468085107,1.9354255319148934,2.795851063829787,19141.770881747714,
126,264,488,2.8085106382978724,5.191489361702128,1.9449999999999998,2.791595744680851,18306.933557293734,
132,265,487,2.8191489361702127,5.180851063829787,1.9302127659574468,2.795851063829787,19491.207898654415,
138,263,489,2.797872340425532,5.202127659574468,1.911382978723404,2.7947872340425537,19314.69163946939,
144,264,488,2.8085106382978724,5.191489361702128,1.9369148936170213,2.8001063829787234,19993.32936643118,
150,264,488,2.8085106382978724,5.191489361702128,1.9163829787234044,2.7937234042553194,20092.417782346893,
156,261,491,2.776595744680851,5.223404255319149,1.905,2.815,20370.52927811401,
162,261,491,2.776595744680851,5.223404255319149,1.9294680851063828,2.8086170212765955,20612.002607789454,
168,262,490,2.7872340425531914,5.212765957446808,1.930531914893617,2.8086170212765955,21526.830451614023,
174,261,491,2.776595744680851,5.223404255319149,1.930531914893617,2.8107446808510637,20723.385373130754,
180,263,489,2.797872340425532,5.202127659574468,1.912446808510638,2.8043617021276597,20974.97034467318,
186,262,490,2.7872340425531914,5.212765957446808,1.911063829787234,2.815,19904.7674973136,
192,261,491,2.776595744680851,5.223404255319149,1.9103191489361702,2.815,20240.032147506307,
198,261,491,2.776595744680851,5.223404255319149,1.9121276595744678,2.8256382978723407,20159.650307675693,
