Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
246,754,247,235,77,119,184,80,237,57,0.9686684073107049:1,177,
252,748,247,241,73,118,182,79,239,57,0.9581151832460733:1,178,
258,748,247,241,73,118,182,79,238,58,0.9581151832460733:1,177,
264,744,247,245,72,117,179,80,237,59,0.9630606860158312:1,175,
270,811,322,253,76,129,234,81,234,57,0.9589371980676329:1,174,
276,811,327,258,77,130,232,78,237,57,0.9732360097323601:1,177,
282,802,327,267,76,130,231,75,234,56,0.9705159705159705:1,173,
288,799,327,270,75,130,228,76,232,58,0.9631449631449631:1,170,
294,793,327,276,75,129,222,78,233,56,0.9628712871287128:1,170,
300,786,327,283,74,129,216,80,230,57,0.9748743718592965:1,168,
306,775,327,294,71,128,214,78,228,56,0.9820971867007673:1,166,
312,769,327,300,69,127,212,79,226,56,0.9819587628865979:1,165,
318,764,327,305,68,126,207,83,226,54,0.9844155844155844:1,166,
324,760,327,309,66,125,205,82,228,54,0.9791666666666666:1,166,
330,750,327,319,65,124,199,82,226,54,0.978891820580475:1,165,
336,747,327,322,65,124,195,84,226,53,0.9761904761904762:1,165,
342,824,407,325,84,132,245,85,224,54,0.9665871121718377:1,164,
348,823,409,328,82,133,239,91,224,54,0.9688995215311005:1,163,
354,815,409,336,77,133,236,91,224,54,0.9781553398058253:1,165,
360,809,409,342,74,133,230,93,225,54,0.9877149877149877:1,166,
366,805,409,346,73,133,224,97,223,55,0.9876543209876543:1,164,
372,801,409,350,73,133,223,94,223,55,0.9925373134328358:1,164,
378,795,409,356,71,131,216,95,227,55,0.9875:1,163,
384,791,409,360,68,131,215,95,226,56,0.9924433249370277:1,163,
390,784,409,367,65,131,211,98,223,56,0.9898477157360406:1,160,
396,779,409,372,65,131,206,98,222,57,0.9974358974358974:1,157,
402,775,409,376,64,131,203,100,220,57,1.0025839793281655:1,155,
408,772,409,379,64,131,199,101,220,57,1.0051948051948052:1,156,
414,840,483,385,137,131,192,105,219,56,1.0388349514563107:1,155,
420,842,486,386,77,128,256,105,221,55,1.0387409200968523:1,156,
426,839,486,389,76,127,253,106,220,57,1.0364077669902914:1,154,
432,833,486,395,76,127,249,103,218,60,1.0416666666666667:1,154,
438,829,486,399,76,127,245,104,217,60,1.051980198019802:1,155,
444,824,486,404,76,127,240,105,215,61,1.0446650124069479:1,152,
450,815,486,413,74,126,233,107,214,61,1.0426065162907268:1,153,
456,807,486,421,73,125,220,117,214,58,1.0534351145038168:1,155,
462,803,486,425,72,125,214,122,212,58,1.0537084398976981:1,154,
468,794,486,434,68,125,211,120,213,57,1.0569948186528497:1,156,
474,790,486,438,68,125,206,123,210,58,1.051948051948052:1,152,
480,785,486,443,68,124,197,130,208,58,1.0657894736842106:1,151,
486,784,486,444,67,124,189,137,205,62,1.0686015831134565:1,149,
492,849,553,446,67,127,250,138,206,61,1.0070921985815602:1,149,
498,845,553,450,67,127,246,141,203,61,1.007125890736342:1,149,
504,838,553,457,64,127,241,144,201,61,1.0:1,146,
510,832,553,463,61,127,234,149,200,61,1.0:1,146,
516,828,553,467,59,127,231,147,203,61,1.0:1,146,
522,823,553,472,57,127,231,143,204,61,1.0073170731707317:1,147,
528,817,553,478,57,127,230,140,203,60,1.017283950617284:1,147,
534,810,553,485,56,127,230,135,201,61,1.0099255583126552:1,144,
540,802,553,493,54,127,229,131,203,58,1.0201511335012594:1,146,
546,796,553,499,52,127,228,128,204,57,1.0151898734177216:1,146,
552,786,553,509,50,127,228,125,202,54,1.010230179028133:1,142,
558,778,553,517,48,127,228,120,202,53,1.0103359173126616:1,142,
564,848,632,526,77,113,236,169,202,51,1.0238663484486874:1,142,
570,845,632,529,75,113,236,163,207,51,1.026378896882494:1,144,
576,841,632,533,73,113,236,159,208,52,1.0265060240963855:1,144,
582,833,632,541,72,112,235,150,213,51,1.0218446601941749:1,148,
588,827,632,547,70,112,234,150,210,51,1.02200488997555:1,147,
594,823,632,551,69,111,234,145,211,53,1.0270935960591132:1,147,
600,818,632,556,68,111,233,141,213,52,1.0297766749379653:1,148,
606,814,632,560,66,111,233,139,214,51,1.0248756218905473:1,149,
612,812,632,562,66,111,233,135,216,51,1.0249376558603491:1,150,
618,808,632,566,65,111,233,131,217,51,1.0301507537688441:1,151,
624,800,632,574,64,109,233,129,216,49,1.0253164556962024:1,150,
630,795,632,579,63,108,231,125,218,50,1.0332480818414322:1,150,
636,843,685,584,53,110,242,170,218,50,1.0119331742243436:1,148,
642,838,685,589,52,108,240,170,220,48,1.0095923261390887:1,148,
648,833,685,594,51,107,240,168,220,47,1.0072289156626506:1,147,
654,829,685,598,51,107,238,166,221,46,0.9975903614457832:1,146,
660,824,685,603,50,107,237,160,224,46,0.9951573849878934:1,148,
666,821,685,606,49,107,236,159,224,46,0.9975669099756691:1,149,
672,818,685,609,49,105,236,149,233,46,1.0049019607843137:1,154,
678,813,685,614,49,105,234,142,237,46,1.0024630541871922:1,155,
684,809,685,618,47,105,233,138,241,45,1.0074441687344913:1,157,
690,805,685,622,46,105,233,136,241,44,1.0125:1,157,
696,800,685,627,46,104,232,127,247,44,1.0151133501259446:1,158,
702,793,685,634,44,104,231,119,252,43,1.0281329923273657:1,160,
708,863,756,635,72,105,219,170,254,43,1.016355140186916:1,160,
714,859,756,639,70,105,218,167,257,42,1.0211764705882354:1,160,
720,852,756,646,68,105,217,165,254,43,1.0237529691211402:1,160,
726,843,756,655,67,103,217,158,255,43,1.0313253012048194:1,162,
732,841,756,657,66,103,217,151,259,45,1.0265060240963855:1,163,
738,832,756,666,65,103,216,150,254,44,1.0292682926829269:1,160,
744,826,756,672,61,103,216,149,254,43,1.039506172839506:1,160,
750,818,756,680,58,103,215,149,250,43,1.0297766749379653:1,156,
756,814,756,684,57,103,215,149,247,43,1.0401002506265664:1,154,
762,807,756,691,55,103,215,149,242,43,1.0378787878787878:1,151,
768,799,756,699,54,103,215,149,236,42,1.0330788804071247:1,148,
774,796,756,702,54,102,214,149,234,43,1.030612244897959:1,146,
780,856,821,707,67,95,271,147,232,44,1.0478468899521531:1,145,
786,851,822,713,66,96,212,159,273,45,1.040767386091127:1,163,
792,846,822,718,65,96,211,159,270,45,1.0434782608695652:1,161,
798,840,822,724,63,96,211,159,267,44,1.0437956204379562:1,158,
804,829,822,735,61,96,210,158,264,40,1.0469135802469136:1,157,
810,825,822,739,61,96,210,158,261,39,1.0522388059701493:1,156,
816,818,822,746,58,96,209,158,257,40,1.0552763819095476:1,154,
822,812,822,752,58,96,208,157,254,39,1.0556962025316456:1,153,
828,806,822,758,57,95,206,157,253,38,1.0508905852417303:1,152,
834,803,822,761,56,95,206,156,252,38,1.058974358974359:1,152,
840,802,822,762,55,95,206,156,252,38,1.0564102564102564:1,152,
846,797,822,767,55,94,206,156,249,37,1.0488431876606683:1,149,
852,864,891,769,124,94,206,156,244,40,1.0669856459330143:1,145,
858,855,893,780,69,106,195,163,284,38,1.0702179176755449:1,161,
864,849,893,786,68,106,195,162,282,36,1.075794621026895:1,161,
870,842,893,793,67,106,194,162,278,35,1.0945273631840795:1,161,
876,834,893,801,64,106,192,161,277,34,1.0954773869346734:1,161,
882,826,893,809,61,106,191,160,273,35,1.1017811704834606:1,159,
888,815,893,820,59,106,191,160,268,31,1.1168831168831168:1,157,
894,809,893,826,59,106,191,160,263,30,1.1067708333333333:1,153,
900,804,893,831,58,106,191,160,258,31,1.121372031662269:1,152,
906,799,893,836,56,106,190,160,256,31,1.1306666666666667:1,152,
912,790,893,845,55,106,189,160,248,32,1.1409214092140922:1,147,
918,784,893,851,53,106,189,160,246,30,1.1420765027322404:1,146,
924,779,893,856,53,104,188,160,245,29,1.1460055096418733:1,146,
930,853,975,864,82,106,188,159,289,29,1.095823095823096:1,167,
936,844,975,873,82,106,186,161,283,26,1.0891089108910892:1,164,
942,840,975,877,81,106,186,160,281,26,1.0895522388059702:1,163,
948,833,975,884,77,105,186,160,280,25,1.0773067331670823:1,162,
954,830,975,887,77,105,185,160,278,25,1.075:1,161,
960,824,975,893,76,104,185,159,276,24,1.0755667506297228:1,160,
966,820,975,897,75,104,185,159,273,24,1.0812182741116751:1,159,
972,815,975,902,75,104,184,159,270,23,1.0790816326530612:1,157,
978,812,975,905,72,104,184,159,269,24,1.0767263427109974:1,156,
984,805,975,912,70,104,184,159,264,24,1.0909090909090908:1,154,
990,799,975,918,69,104,183,159,260,24,1.0916230366492146:1,153,
996,798,975,919,68,104,183,159,259,25,1.0890052356020943:1,152,
1002,863,1041,920,66,119,196,143,313,26,1.1100244498777505:1,176,
1008,856,1041,927,65,119,196,140,309,27,1.1083743842364533:1,173,
1014,851,1041,932,65,119,196,140,304,27,1.1169154228855722:1,172,
1020,844,1041,939,63,119,195,140,300,27,1.1152882205513786:1,170,
1026,843,1041,940,63,119,195,140,299,27,1.1180904522613064:1,170,
1032,840,1041,943,62,118,195,140,298,27,1.121212121212121:1,170,
1038,831,1041,952,61,117,194,140,292,27,1.1307692307692307:1,169,
1044,830,1041,953,61,117,194,140,290,28,1.1282051282051282:1,167,
1050,825,1041,958,61,115,194,140,288,27,1.1373056994818653:1,167,
1056,818,1041,965,61,115,192,140,284,26,1.1357702349869452:1,165,
1062,814,1041,969,60,115,192,140,280,27,1.136482939632546:1,162,
1068,810,1041,973,60,115,192,140,276,27,1.1372031662269129:1,160,
1074,884,1120,978,80,124,188,145,320,27,1.1148325358851674:1,179,
1080,880,1122,984,81,125,188,143,317,26,1.1204819277108433:1,178,
1086,875,1122,989,80,125,188,143,313,26,1.1289537712895377:1,177,
1092,870,1122,994,78,125,188,142,312,25,1.1323529411764706:1,177,
1098,864,1122,1000,74,125,188,142,310,25,1.1386138613861385:1,176,
1104,857,1122,1007,72,125,188,141,306,25,1.1318407960199004:1,173,
1110,854,1122,1010,72,125,188,141,303,25,1.135:1,172,
1116,853,1122,1011,72,125,188,140,302,26,1.137844611528822:1,171,
1122,843,1122,1021,69,124,188,139,298,25,1.1395939086294415:1,168,
1128,839,1122,1025,69,124,188,138,297,23,1.1403061224489797:1,168,
1134,829,1122,1035,68,123,188,138,290,22,1.1476683937823835:1,165,
1140,824,1122,1040,68,123,187,138,285,23,1.1570680628272252:1,165,
1146,897,1200,1045,78,125,213,131,327,23,1.1205673758865249:1,189,
1152,892,1203,1053,77,126,210,130,325,24,1.113744075829384:1,187,
1158,886,1203,1059,76,126,209,130,321,24,1.1095238095238096:1,185,
1164,880,1203,1065,76,126,207,130,318,23,1.1103117505995204:1,183,
1170,876,1203,1069,74,126,206,130,317,23,1.110843373493976:1,183,
1176,873,1203,1072,73,126,206,130,315,23,1.108695652173913:1,182,
1182,866,1203,1079,70,125,206,130,313,22,1.1070559610705597:1,181,
1188,864,1203,1081,68,125,206,130,311,24,1.102189781021898:1,179,
1194,855,1203,1090,66,125,204,130,307,23,1.1059113300492611:1,176,
1200,848,1203,1097,66,124,204,129,300,25,1.099009900990099:1,170,
1206,843,1203,1102,64,123,203,129,299,25,1.1022443890274314:1,170,
1212,837,1203,1108,63,122,203,129,294,26,1.1030150753768844:1,167,
1218,919,1289,1112,109,117,245,129,292,27,1.102974828375286:1,166,
1224,915,1289,1116,85,124,216,135,329,26,1.098623853211009:1,178,
1230,911,1289,1120,84,124,216,135,325,27,1.1087962962962963:1,177,
1236,905,1289,1126,82,124,216,135,320,28,1.1095571095571095:1,174,
1242,901,1289,1130,81,124,215,135,317,29,1.1100702576112411:1,172,
1248,896,1289,1135,80,123,215,134,313,31,1.1182033096926713:1,169,
1254,888,1289,1143,79,121,215,134,309,30,1.1142857142857143:1,166,
1260,884,1289,1147,79,121,214,134,305,31,1.119904076738609:1,165,
1266,873,1289,1158,78,120,212,133,299,31,1.1240875912408759:1,163,
1272,863,1289,1168,78,120,209,133,292,31,1.1203931203931203:1,160,
1278,859,1289,1172,75,120,209,133,292,30,1.1209876543209876:1,160,
1284,851,1289,1180,73,120,209,133,285,31,1.1169154228855722:1,155,
1290,888,1328,1182,112,120,209,132,283,32,1.1193317422434368:1,154,
1296,919,1368,1191,76,133,223,126,329,32,1.1224018475750577:1,180,
1302,915,1368,1195,76,132,222,126,328,31,1.127906976744186:1,180,
1308,911,1368,1199,74,132,222,125,326,32,1.1285046728971964:1,178,
1314,905,1368,1205,73,132,222,125,322,31,1.134433962264151:1,177,
1320,902,1368,1208,72,131,222,125,320,32,1.1273584905660377:1,176,
1326,898,1368,1212,72,131,219,124,320,32,1.1229314420803782:1,176,
1332,891,1368,1219,72,131,219,124,314,31,1.126491646778043:1,173,
1338,887,1368,1223,71,130,217,124,314,31,1.1220095693779903:1,173,
1344,884,1368,1226,70,130,216,123,314,31,1.125:1,173,
1350,880,1368,1230,70,129,216,123,312,30,1.1256038647342994:1,172,
1356,875,1368,1235,69,129,215,122,311,29,1.11864406779661:1,171,
1362,869,1368,1241,68,129,215,122,306,29,1.1143552311435523:1,168,
1368,946,1449,1245,80,138,230,130,339,29,1.1306306306306306:1,182,
1374,938,1449,1253,76,138,230,130,336,28,1.1366742596810935:1,182,
1380,930,1449,1261,76,138,228,130,331,27,1.1428571428571428:1,180,
1386,923,1449,1268,75,136,227,129,328,28,1.1515151515151516:1,180,
1392,915,1449,1276,72,135,225,128,328,27,1.1428571428571428:1,180,
1398,908,1449,1283,70,135,225,128,323,27,1.1465721040189125:1,178,
1404,902,1449,1289,69,135,224,128,320,26,1.1425178147268409:1,176,
1410,898,1449,1293,67,135,223,128,319,26,1.1431980906921242:1,176,
1416,891,1449,1300,65,135,222,126,317,26,1.1366906474820144:1,176,
1422,886,1449,1305,62,135,222,125,316,26,1.1400966183574879:1,175,
1428,880,1449,1311,60,135,222,125,313,25,1.146341463414634:1,174,
1434,874,1449,1317,58,135,222,125,310,24,1.1474201474201475:1,173,
1440,971,1553,1324,103,125,232,145,341,25,1.1108695652173912:1,184,
1446,965,1553,1330,100,125,231,145,339,25,1.120879120879121:1,184,
1452,957,1553,1338,97,125,230,145,334,26,1.1361607142857142:1,182,
1458,951,1553,1344,96,125,230,145,329,26,1.1418918918918919:1,180,
