Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,367,385,3.904255319148936,4.095744680851064,2.34340425531915,2.4449999999999994,18648.684916179358,
12,331,421,3.521276595744681,4.4787234042553195,2.125212765957447,2.592659574468085,18806.897630134248,
18,317,435,3.372340425531915,4.627659574468085,2.042234042553191,2.6543617021276593,19820.19020696878,
24,303,449,3.223404255319149,4.776595744680851,1.9611702127659574,2.729893617021277,19631.866038483065,
30,300,452,3.1914893617021276,4.808510638297872,1.9306382978723404,2.7543617021276594,18576.527267833673,
36,294,458,3.127659574468085,4.872340425531915,1.897340425531915,2.787340425531915,18851.47385701974,
42,288,464,3.0638297872340425,4.9361702127659575,1.8739361702127664,2.8203191489361705,18194.081036649804,
48,286,466,3.0425531914893615,4.957446808510638,1.86968085106383,2.8224468085106382,18664.731030716845,
54,285,467,3.0319148936170213,4.968085106382978,1.858085106382979,2.833085106382979,19180.645604440735,
60,283,469,3.0106382978723403,4.98936170212766,1.845212765957447,2.8408510638297875,19457.64762465463,
66,280,472,2.978723404255319,5.0212765957446805,1.820851063829788,2.8621276595744685,19107.053787079225,
72,275,477,2.925531914893617,5.074468085106383,1.7974468085106388,2.9163829787234046,20374.132764036563,
78,274,478,2.9148936170212765,5.085106382978723,1.7889361702127666,2.919574468085107,21054.75077608821,
84,272,480,2.893617021276596,5.1063829787234045,1.789893617021277,2.922765957446809,20522.077558802615,
90,274,478,2.9148936170212765,5.085106382978723,1.787765957446809,2.9110638297872353,20007.60994762068,
96,274,478,2.9148936170212765,5.085106382978723,1.7824468085106386,2.913191489361703,20236.691402760658,
102,274,478,2.9148936170212765,5.085106382978723,1.7846808510638303,2.907872340425533,20154.349618530898,
108,272,480,2.893617021276596,5.1063829787234045,1.7846808510638303,2.912127659574469,21300.970491348988,
114,270,482,2.872340425531915,5.127659574468085,1.7643617021276599,2.9482978723404267,21020.940595469303,
120,269,483,2.8617021276595747,5.138297872340425,1.7569148936170216,2.960638297872342,20491.156991516018,
126,268,484,2.851063829787234,5.148936170212766,1.7569148936170216,2.9712765957446816,20519.662865737428,
132,267,485,2.8404255319148937,5.159574468085107,1.7569148936170216,2.98404255319149,19656.69911362453,
138,268,484,2.851063829787234,5.148936170212766,1.7569148936170216,2.9712765957446816,18947.97992286754,
144,267,485,2.8404255319148937,5.159574468085107,1.7559574468085113,2.981914893617022,18235.555802910196,
150,267,485,2.8404255319148937,5.159574468085107,1.7569148936170216,2.9734042553191498,18223.1732475695,
156,265,487,2.8191489361702127,5.180851063829787,1.7436170212765965,2.9769148936170224,18177.130239954637,
162,265,487,2.8191489361702127,5.180851063829787,1.7445744680851072,2.9769148936170224,18389.77619490661,
168,264,488,2.8085106382978724,5.191489361702128,1.7436170212765965,2.986489361702129,18525.922779093722,
174,265,487,2.8191489361702127,5.180851063829787,1.7445744680851072,2.9769148936170224,17823.3576290654,
180,266,486,2.8297872340425534,5.170212765957447,1.7436170212765965,2.9747872340425543,18234.931837901353,
186,266,486,2.8297872340425534,5.170212765957447,1.7436170212765965,2.97372340425532,19531.01917778985,
192,265,487,2.8191489361702127,5.180851063829787,1.7420212765957452,2.995,19380.324077392514,
198,267,485,2.8404255319148937,5.159574468085107,1.7436170212765965,2.9715957446808523,18789.986858301167,
204,267,485,2.8404255319148937,5.159574468085107,1.7436170212765965,2.9715957446808523,19078.509609893572,
210,266,486,2.8297872340425534,5.170212765957447,1.7436170212765965,2.9747872340425543,19911.13997674774,
216,265,487,2.8191489361702127,5.180851063829787,1.7445744680851072,2.9769148936170224,18668.139152936405,
222,265,487,2.8191489361702127,5.180851063829787,1.7445744680851072,2.9769148936170224,18634.56222529477,
228,265,487,2.8191489361702127,5.180851063829787,1.741914893617022,2.9747872340425543,18381.419989590308,
234,265,487,2.8191489361702127,5.180851063829787,1.7436170212765965,2.9875531914893623,17455.47874702468,
240,267,485,2.8404255319148937,5.159574468085107,1.7436170212765965,2.964148936170214,18775.41874604457,
246,266,486,2.8297872340425534,5.170212765957447,1.7436170212765965,2.9747872340425543,18683.404804878723,
252,263,489,2.797872340425532,5.202127659574468,1.741489361702128,2.988617021276597,19229.816831639328,
258,266,486,2.8297872340425534,5.170212765957447,1.7308510638297878,2.97372340425532,20358.64124050572,
264,264,488,2.8085106382978724,5.191489361702128,1.7302127659574473,2.9875531914893627,19926.62544609632,
270,264,488,2.8085106382978724,5.191489361702128,1.7264893617021284,2.989680851063831,20405.797368102772,
276,264,488,2.8085106382978724,5.191489361702128,1.7318085106382988,2.9854255319148946,20874.629056906215,
282,262,490,2.7872340425531914,5.212765957446808,1.7308510638297878,3.0024468085106393,20565.56278047195,
288,263,489,2.797872340425532,5.202127659574468,1.7308510638297878,3.000319148936171,20595.771266968062,
294,263,489,2.797872340425532,5.202127659574468,1.7318085106382988,2.998191489361703,20024.333424877936,
300,263,489,2.797872340425532,5.202127659574468,1.7308510638297878,3.000319148936171,20078.929194745768,
306,263,489,2.797872340425532,5.202127659574468,1.7308510638297878,2.998191489361703,20138.39576366491,
312,264,488,2.8085106382978724,5.191489361702128,1.7318085106382988,2.9875531914893627,19032.50751772874,
318,264,488,2.8085106382978724,5.191489361702128,1.7318085106382988,2.9971276595744687,17836.30247765089,
324,264,488,2.8085106382978724,5.191489361702128,1.7318085106382988,2.9875531914893627,17439.832247916234,
330,263,489,2.797872340425532,5.202127659574468,1.7318085106382988,2.998191489361703,17822.82624161368,
336,264,488,2.8085106382978724,5.191489361702128,1.7318085106382988,2.9875531914893627,18246.842294233556,
342,263,489,2.797872340425532,5.202127659574468,1.7318085106382988,2.999255319148937,17912.152435803535,
348,264,488,2.8085106382978724,5.191489361702128,1.7318085106382988,2.9875531914893627,18037.074941253562,
354,263,489,2.797872340425532,5.202127659574468,1.7264893617021284,2.992872340425533,17908.82829657908,
360,263,489,2.797872340425532,5.202127659574468,1.7275531914893623,2.9864893617021284,17831.504358235423,
366,263,489,2.797872340425532,5.202127659574468,1.7275531914893623,2.9854255319148946,17924.009621697685,
372,263,489,2.797872340425532,5.202127659574468,1.7275531914893623,2.9854255319148946,18288.738644421446,
378,262,490,2.7872340425531914,5.212765957446808,1.722234042553192,2.992872340425533,17940.263633550087,
384,261,491,2.776595744680851,5.223404255319149,1.7275531914893623,3.0109574468085114,18021.378923721182,
390,259,493,2.75531914893617,5.24468085106383,1.722234042553192,3.0067021276595756,18125.02363817782,
396,260,492,2.765957446808511,5.23404255319149,1.7169148936170218,3.0269148936170223,18448.519633507203,
402,262,490,2.7872340425531914,5.212765957446808,1.7159574468085113,3.0130851063829795,17847.248023959717,
408,262,490,2.7872340425531914,5.212765957446808,1.7159574468085113,3.014148936170214,17615.296295549313,
414,261,491,2.776595744680851,5.223404255319149,1.7142553191489367,3.0120212765957457,17681.739274660697,
420,264,488,2.8085106382978724,5.191489361702128,1.7169148936170218,3.000319148936171,17022.5963981517,
426,262,490,2.7872340425531914,5.212765957446808,1.7169148936170218,3.0130851063829795,15738.311327981146,
432,263,489,2.797872340425532,5.202127659574468,1.7159574468085113,3.0109574468085114,16217.638191905957,
438,263,489,2.797872340425532,5.202127659574468,1.7169148936170218,3.0109574468085114,16087.136114977038,
444,261,491,2.776595744680851,5.223404255319149,1.7159574468085113,3.0343617021276605,16502.478109167914,
450,262,490,2.7872340425531914,5.212765957446808,1.7159574468085113,3.014148936170214,16152.42184929809,
456,263,489,2.797872340425532,5.202127659574468,1.7169148936170218,3.0109574468085114,15745.918651503793,
462,261,491,2.776595744680851,5.223404255319149,1.7137234042553195,3.0091489361702135,16242.293831511128,
468,262,490,2.7872340425531914,5.212765957446808,1.7137234042553195,3.0144680851063836,17223.64365548567,
474,260,492,2.765957446808511,5.23404255319149,1.7110638297872345,3.017659574468086,17555.681841095455,
480,261,491,2.776595744680851,5.223404255319149,1.712765957446809,3.017659574468086,17877.97912169574,
486,261,491,2.776595744680851,5.223404255319149,1.712765957446809,3.017659574468086,17815.799372838013,
492,260,492,2.765957446808511,5.23404255319149,1.7110638297872345,3.017659574468086,17191.38656321569,
498,261,491,2.776595744680851,5.223404255319149,1.712765957446809,3.017659574468086,16720.39741703239,
504,261,491,2.776595744680851,5.223404255319149,1.712765957446809,3.017659574468086,16860.470845799588,
510,261,491,2.776595744680851,5.223404255319149,1.712765957446809,3.017659574468086,16688.06683435839,
