Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
222,723,241,166,90,115,160,65,236,57,1.0083333333333333:1,176,
228,715,241,174,89,114,159,60,235,58,1.0028011204481793:1,174,
234,711,241,178,87,114,157,60,235,58,0.9915966386554622:1,173,
240,703,241,186,85,114,151,62,232,59,0.9915014164305949:1,171,
246,698,241,191,84,114,150,62,227,61,0.9942857142857143:1,166,
252,694,241,195,83,113,150,61,227,60,0.9942528735632183:1,166,
258,686,241,203,82,113,150,61,221,59,1.0:1,162,
264,681,241,208,82,113,147,62,220,57,0.9970674486803519:1,161,
270,740,305,213,67,129,207,60,223,54,1.0218579234972678:1,163,
276,737,306,217,63,126,209,62,223,54,1.0247252747252746:1,163,
282,734,306,220,63,126,206,62,222,55,1.0164835164835164:1,161,
288,733,306,221,63,126,204,63,222,55,1.019283746556474:1,160,
294,727,306,227,63,126,199,66,217,56,1.0250696378830084:1,157,
300,723,306,231,62,125,198,64,219,55,1.0195530726256983:1,158,
306,717,306,237,61,124,196,64,215,57,1.0140449438202248:1,153,
312,711,306,243,58,124,193,67,213,56,1.0198863636363635:1,151,
318,705,306,249,55,124,191,65,216,54,1.0258620689655173:1,153,
324,698,306,256,54,124,185,67,215,53,1.0349854227405249:1,151,
330,696,306,258,53,124,181,67,218,53,1.0291545189504374:1,152,
336,690,306,264,53,124,177,69,214,53,1.0234604105571847:1,150,
342,762,381,267,76,133,211,74,214,54,0.9538461538461539:1,149,
348,764,386,270,78,132,209,74,217,54,0.9690721649484536:1,149,
354,754,386,280,77,131,205,71,216,54,0.979002624671916:1,147,
360,747,386,287,77,130,200,73,214,53,0.9867021276595744:1,147,
366,739,386,295,74,129,196,74,212,54,0.9865591397849462:1,145,
372,735,386,299,73,128,189,80,210,55,0.9758064516129032:1,142,
378,726,386,308,70,128,182,83,209,54,0.9728260869565217:1,142,
384,722,386,312,70,128,175,87,209,53,0.9780821917808219:1,142,
390,721,386,313,70,128,171,89,209,54,0.9807692307692307:1,141,
396,717,386,317,70,128,167,91,205,56,0.9806629834254144:1,139,
402,706,386,328,67,128,162,93,201,55,0.9775910364145658:1,137,
408,698,386,336,67,127,157,96,197,54,0.9773371104815864:1,137,
414,751,446,343,127,127,153,99,192,53,0.9920424403183024:1,135,
420,748,446,346,60,117,225,101,192,53,0.9893617021276596:1,136,
426,738,446,356,58,116,224,99,190,51,1.0:1,134,
432,736,446,358,57,116,223,99,190,51,1.005449591280654:1,134,
438,731,446,363,55,116,222,98,189,51,1.0027397260273974:1,132,
444,725,446,369,55,116,216,102,186,50,1.0083102493074791:1,131,
450,721,446,373,54,114,213,104,186,50,1.0027777777777778:1,131,
456,716,446,378,54,114,203,109,186,50,1.0056022408963585:1,129,
462,710,446,384,53,113,196,113,185,50,1.0170454545454546:1,127,
468,708,446,386,52,113,194,115,183,51,1.017094017094017:1,126,
474,705,446,389,52,113,191,117,181,51,1.0200573065902578:1,126,
480,700,446,394,51,113,189,118,179,50,1.023121387283237:1,126,
486,692,446,402,50,113,186,119,175,49,1.023391812865497:1,123,
492,751,508,405,61,116,228,122,174,50,0.9867724867724867:1,122,
498,743,508,413,59,116,222,122,174,50,0.9866310160427807:1,123,
504,739,508,417,59,116,218,124,170,52,0.9865591397849462:1,119,
510,737,508,419,58,116,215,125,172,51,0.9865229110512129:1,121,
516,733,508,423,57,115,213,125,173,50,0.997275204359673:1,122,
522,727,508,429,57,113,212,122,173,50,1.002754820936639:1,122,
528,721,508,435,56,113,211,120,171,50,0.997229916897507:1,119,
534,716,508,440,53,113,211,118,169,52,1.0056022408963585:1,117,
540,712,508,444,53,113,211,116,169,50,1.0056338028169014:1,116,
546,710,508,446,53,113,211,114,170,49,1.0113314447592068:1,117,
552,704,508,452,51,113,211,110,171,48,1.0288184438040346:1,118,
558,700,508,456,51,113,211,103,176,46,1.0348837209302326:1,121,
564,752,564,460,56,101,219,151,179,46,1.0053333333333334:1,120,
570,745,564,467,55,99,217,152,178,44,0.9919786096256684:1,119,
576,741,564,471,55,98,215,148,180,45,0.9973045822102425:1,121,
582,735,564,477,55,98,214,144,181,43,0.9972826086956522:1,121,
588,727,564,485,53,98,214,138,181,43,0.9972527472527473:1,119,
594,721,564,491,51,97,214,134,185,40,0.997229916897507:1,121,
600,716,564,496,51,97,213,128,187,40,1.0:1,123,
606,714,564,498,50,97,212,123,192,40,1.0056179775280898:1,125,
612,708,564,504,47,97,211,121,193,39,1.0:1,127,
618,704,564,508,46,97,210,117,195,39,0.9943342776203966:1,127,
624,699,564,513,45,96,209,115,195,39,0.9971428571428571:1,126,
630,692,564,520,44,95,209,109,195,40,1.0057971014492753:1,126,
636,738,615,525,52,89,224,138,195,40,1.0108991825613078:1,124,
642,731,615,532,49,89,222,140,191,40,1.0082417582417582:1,120,
648,727,615,536,49,86,222,138,193,39,1.0138504155124655:1,120,
654,722,615,541,49,86,220,137,192,38,1.011142061281337:1,120,
660,721,615,542,49,86,219,134,194,39,1.0083565459610029:1,119,
666,718,615,545,48,86,217,133,195,39,1.005586592178771:1,120,
672,714,615,549,47,86,217,126,200,38,1.0112676056338028:1,122,
678,709,615,554,46,86,216,116,208,37,1.002824858757062:1,125,
684,709,615,554,46,86,216,113,210,38,1.002824858757062:1,127,
690,701,615,562,43,86,215,110,211,36,0.9914772727272727:1,127,
696,696,615,567,42,85,215,108,211,35,0.994269340974212:1,128,
702,691,615,572,41,85,213,106,213,33,1.0028985507246377:1,130,
708,751,676,573,62,85,194,162,216,32,1.0080213903743316:1,133,
714,743,677,582,60,84,191,162,213,33,1.0245231607629428:1,131,
720,738,677,587,59,84,190,158,214,33,1.0330578512396693:1,133,
726,736,677,589,59,84,190,157,213,33,1.0275482093663912:1,131,
732,731,677,594,57,84,189,153,216,32,1.0249307479224377:1,132,
738,727,677,598,56,84,188,153,214,32,1.0194444444444444:1,130,
744,723,677,602,55,84,188,153,212,31,1.0195530726256983:1,129,
750,722,677,603,55,84,188,153,210,32,1.0167597765363128:1,127,
756,717,677,608,55,84,188,153,207,30,1.0140449438202248:1,126,
762,709,677,616,51,84,187,153,206,28,1.01994301994302:1,125,
768,707,677,618,51,84,186,152,204,30,1.02:1,124,
774,703,677,622,50,84,186,151,202,30,1.0201149425287357:1,124,
780,753,731,626,54,91,227,151,200,30,1.0351351351351352:1,123,
786,744,732,636,53,91,183,141,250,26,1.043956043956044:1,155,
792,739,732,641,53,91,183,140,246,26,1.0470914127423823:1,153,
798,732,732,648,52,91,182,140,241,26,1.0561797752808988:1,152,
804,724,732,656,49,89,182,140,239,25,1.0509915014164306:1,150,
810,717,732,663,49,89,182,140,234,23,1.0544412607449856:1,148,
816,713,732,667,48,89,181,140,231,24,1.060693641618497:1,147,
822,709,732,671,48,88,180,139,230,24,1.0670553935860059:1,146,
828,707,732,673,47,88,180,139,228,25,1.067251461988304:1,145,
834,704,732,676,46,88,180,139,226,25,1.0705882352941176:1,143,
840,702,732,678,46,87,180,139,226,24,1.0707964601769913:1,143,
846,695,732,685,44,86,180,139,223,23,1.0562130177514792:1,141,
852,757,798,689,109,85,179,138,223,23,1.0349462365591398:1,141,
858,752,800,696,66,89,160,160,254,23,1.0490463215258856:1,154,
864,746,800,702,64,89,160,159,251,23,1.0326975476839237:1,151,
870,740,800,708,64,89,160,157,248,22,1.032967032967033:1,148,
876,737,800,711,63,89,160,157,245,23,1.0247252747252746:1,145,
882,724,800,724,58,87,160,157,241,21,1.0280112044817926:1,143,
888,719,800,729,57,87,160,157,237,21,1.0196629213483146:1,140,
894,717,800,731,56,87,160,157,237,20,1.019718309859155:1,140,
900,712,800,736,54,87,159,157,236,19,1.0112994350282485:1,139,
906,710,800,738,53,87,159,157,235,19,1.0113314447592068:1,139,
912,703,800,745,52,86,158,157,231,19,1.0201149425287357:1,138,
918,701,800,747,52,85,158,157,230,19,1.0201729106628241:1,137,
924,694,800,754,50,84,156,157,227,20,1.0292397660818713:1,136,
930,768,876,756,76,90,160,140,282,20,1.053475935828877:1,163,
936,766,876,758,74,90,160,138,283,21,1.0591397849462365:1,162,
942,765,876,759,74,90,159,138,283,21,1.0564516129032258:1,162,
948,755,876,769,74,90,159,136,275,21,1.046070460704607:1,157,
954,751,876,773,73,90,158,136,273,21,1.0463215258855585:1,155,
960,741,876,783,73,90,156,135,266,21,1.0469613259668509:1,151,
966,739,876,785,73,89,156,135,265,21,1.0470914127423823:1,150,
972,735,876,789,72,88,156,135,263,21,1.0588235294117647:1,149,
978,726,876,798,72,87,156,132,258,21,1.0625:1,147,
984,722,876,802,69,87,156,131,258,21,1.0687679083094557:1,147,
990,717,876,807,68,87,155,131,257,19,1.0722543352601157:1,147,
996,712,876,812,66,87,155,130,254,20,1.069767441860465:1,145,
1002,768,940,820,63,115,154,126,290,20,1.0700808625336926:1,167,
1008,763,940,825,61,115,153,127,287,20,1.0790190735694822:1,167,
1014,757,940,831,61,114,153,127,281,21,1.0683060109289617:1,162,
1020,754,940,834,60,114,153,127,280,20,1.0657534246575342:1,161,
1026,748,940,840,58,113,152,126,278,21,1.0662983425414365:1,159,
1032,745,940,843,57,113,152,126,275,22,1.0694444444444444:1,157,
1038,743,940,845,57,113,152,126,273,22,1.0754189944134078:1,157,
1044,739,940,849,57,113,150,125,273,21,1.0816901408450703:1,157,
1050,737,940,851,56,113,150,125,272,21,1.0819209039548023:1,156,
1056,731,940,857,54,113,150,125,268,21,1.0885714285714285:1,155,
1062,726,940,862,52,113,150,125,266,20,1.0922190201729107:1,153,
1068,724,940,864,51,113,150,125,264,21,1.0864553314121037:1,151,
1074,808,1026,866,90,113,163,107,313,22,1.077120822622108:1,167,
1080,800,1026,874,83,114,163,108,311,21,1.0887728459530026:1,167,
1086,794,1026,880,83,114,163,108,305,21,1.0894736842105264:1,164,
1092,787,1026,887,80,114,162,108,302,21,1.082010582010582:1,162,
1098,782,1026,892,79,114,161,108,299,21,1.0909090909090908:1,162,
1104,776,1026,898,77,114,161,108,295,21,1.102981029810298:1,162,
1110,769,1026,905,75,114,160,108,290,22,1.106849315068493:1,159,
1116,761,1026,913,74,114,160,107,286,20,1.1022099447513811:1,157,
1122,754,1026,920,73,114,158,107,280,22,1.1179775280898876:1,154,
1128,741,1026,933,68,113,157,107,274,22,1.1111111111111112:1,151,
1134,738,1026,936,68,113,157,107,272,21,1.1146131805157593:1,151,
1140,731,1026,943,64,113,156,107,270,21,1.1188405797101448:1,149,
1146,799,1096,945,72,115,181,107,302,22,1.0861618798955615:1,168,
1152,798,1101,951,75,115,180,108,297,23,1.08355091383812:1,164,
1158,791,1101,958,73,114,180,107,294,23,1.0925925925925926:1,163,
1164,787,1101,962,73,114,179,107,292,22,1.1042780748663101:1,163,
1170,784,1101,965,73,113,178,107,291,22,1.10752688172043:1,163,
1176,779,1101,970,72,113,178,107,288,21,1.1111111111111112:1,161,
1182,773,1101,976,71,113,178,107,283,21,1.1120218579234973:1,159,
1188,769,1101,980,70,112,178,106,282,21,1.106849315068493:1,158,
1194,766,1101,983,69,111,178,106,276,26,1.1101928374655647:1,154,
1200,764,1101,985,69,111,177,106,275,26,1.1046831955922864:1,153,
1206,756,1101,993,68,109,177,106,271,25,1.105849582172702:1,150,
1212,751,1101,998,66,109,177,105,268,26,1.1095505617977528:1,149,
1218,813,1170,1005,98,110,213,105,261,26,1.1451187335092348:1,145,
1224,809,1173,1012,69,125,193,104,293,25,1.1345646437994723:1,159,
1230,802,1173,1019,69,124,191,104,290,24,1.1329787234042554:1,157,
1236,801,1173,1020,69,124,191,104,290,23,1.136:1,157,
1242,796,1173,1025,69,124,191,104,286,22,1.1340482573726542:1,154,
1248,791,1173,1030,67,123,191,104,283,23,1.1320754716981132:1,152,
1254,786,1173,1035,65,123,190,104,280,24,1.1358695652173914:1,152,
1260,781,1173,1040,64,123,190,104,277,23,1.133879781420765:1,150,
1266,776,1173,1045,63,122,189,104,273,25,1.143646408839779:1,148,
1272,771,1173,1050,63,122,188,104,267,27,1.1357340720221607:1,143,
1278,765,1173,1056,62,122,188,104,259,30,1.1428571428571428:1,138,
1284,762,1173,1059,62,121,188,104,256,31,1.1404494382022472:1,136,
1290,787,1205,1066,92,120,188,104,251,32,1.127027027027027:1,134,
1296,816,1241,1073,67,123,209,105,280,32,1.1644562334217508:1,145,
1302,806,1241,1083,65,123,209,103,272,34,1.1725067385444743:1,141,
1308,805,1241,1084,64,123,209,103,272,34,1.169811320754717:1,141,
1314,802,1241,1087,63,123,208,102,270,36,1.1734417344173442:1,139,
1320,794,1241,1095,60,123,208,100,268,35,1.1753424657534246:1,138,
1326,787,1241,1102,58,123,207,100,264,35,1.1620879120879122:1,134,
1332,778,1241,1111,57,123,206,98,259,35,1.1671309192200556:1,132,
1338,772,1241,1117,56,123,206,98,255,34,1.1685393258426966:1,131,
1344,767,1241,1122,55,123,206,98,252,33,1.1605633802816901:1,129,
1350,766,1241,1123,55,123,206,98,252,32,1.1577464788732394:1,129,
1356,759,1241,1130,55,123,206,98,245,32,1.1810344827586208:1,129,
1362,755,1241,1134,54,123,206,98,242,32,1.1820809248554913:1,127,
1368,821,1309,1136,68,114,226,110,271,32,1.149214659685864:1,142,
1374,815,1309,1142,67,114,224,112,267,31,1.1618037135278514:1,142,
1380,810,1309,1147,65,114,224,112,264,31,1.1715817694369972:1,142,
1386,806,1309,1151,64,114,224,112,261,31,1.1725067385444743:1,141,
1392,802,1309,1155,63,114,224,112,260,29,1.1793478260869565:1,141,
1398,796,1309,1161,62,114,221,111,259,29,1.1868131868131868:1,141,
1404,787,1309,1170,61,114,220,109,254,29,1.192200557103064:1,139,
1410,785,1309,1172,61,114,219,109,253,29,1.1866295264623956:1,138,
1416,781,1309,1176,60,113,219,108,252,29,1.1876750700280112:1,138,
1422,779,1309,1178,60,113,219,108,250,29,1.1943661971830986:1,138,
1428,770,1309,1187,57,113,218,108,247,27,1.1875:1,136,
1434,756,1309,1201,55,112,215,107,239,28,1.2040816326530612:1,133,
1440,820,1377,1205,68,108,218,132,266,28,1.2162162162162162:1,148,
1446,818,1377,1207,67,108,219,131,265,28,1.2168021680216803:1,149,
1452,811,1377,1214,65,107,219,130,260,30,1.228021978021978:1,146,
1458,805,1377,1220,65,106,218,130,257,29,1.223756906077348:1,145,
