Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,369,0,2,1,282,28,81,77,
12,369,0,2,2,281,27,82,73,
18,368,0,3,2,281,31,82,70,
24,367,0,4,3,280,35,82,75,
30,369,3,5,3,285,39,82,70,
36,369,3,5,3,288,47,82,66,
42,367,3,7,3,288,47,82,68,
48,367,4,8,4,286,49,82,68,
54,367,4,8,6,288,50,84,65,
60,368,5,8,6,293,51,84,63,
66,366,6,11,6,290,51,81,58,
72,365,6,12,6,290,57,80,56,
78,365,7,13,8,287,57,82,62,
84,365,7,13,9,285,60,83,65,
90,364,7,14,9,282,60,82,70,
96,363,7,15,9,282,61,81,68,
102,364,8,15,9,281,62,81,69,
108,364,8,15,10,283,63,82,67,
114,363,8,16,10,281,64,81,70,
120,359,8,20,11,285,65,82,62,
126,359,8,20,12,284,66,83,62,
132,357,8,22,12,284,71,83,64,
138,357,8,22,12,289,71,83,60,
144,358,9,22,13,287,73,85,62,
150,358,9,22,13,284,75,85,66,
156,358,9,22,13,289,78,85,65,
162,356,9,24,13,288,80,84,65,
168,356,10,25,14,283,80,85,69,
174,355,10,26,14,284,79,84,66,
180,357,12,26,14,284,79,84,63,
186,357,12,26,15,292,81,85,57,
192,358,13,26,15,288,80,85,64,
198,357,13,27,15,287,80,85,65,
204,358,15,28,16,286,82,86,64,
210,358,15,28,16,289,83,86,62,
216,358,16,29,17,287,83,87,67,
222,358,16,29,17,286,90,87,69,
228,359,17,29,17,287,90,87,65,
234,359,18,30,17,286,90,87,67,
240,360,19,30,17,283,90,87,71,
246,361,20,30,19,285,90,89,67,
252,362,21,30,19,286,90,89,66,
258,361,21,31,19,294,91,88,61,
264,361,21,31,20,292,91,89,63,
270,360,21,32,20,293,91,88,61,
276,360,22,33,21,292,90,89,63,
282,359,22,34,21,287,90,88,71,
288,359,23,35,21,286,90,87,70,
294,360,24,35,21,292,92,87,66,
300,358,24,37,21,290,92,87,65,
306,360,26,37,21,286,93,87,70,
312,360,26,37,22,287,93,88,66,
318,361,27,37,22,288,93,88,65,
324,360,27,38,23,281,92,88,72,
330,359,27,39,23,286,92,88,68,
336,359,28,40,23,294,92,88,57,
342,356,28,43,23,288,92,85,63,
348,354,28,45,23,293,92,83,58,
354,352,28,47,23,295,91,83,59,
360,351,28,48,23,294,91,83,59,
366,351,28,48,24,288,91,84,65,
372,351,29,49,24,283,91,83,69,
378,350,29,50,24,280,91,83,71,
384,350,30,51,24,277,91,82,72,
390,350,30,51,25,277,91,83,71,
396,351,31,51,25,277,91,83,71,
402,351,31,51,25,280,91,83,69,
408,350,31,52,26,280,91,83,66,
414,347,31,55,26,278,91,81,69,
420,347,33,57,27,276,91,81,72,
426,347,33,57,27,281,91,81,65,
432,346,33,58,28,277,90,81,71,
438,345,33,59,30,285,89,84,70,
444,345,33,59,30,284,89,84,69,
450,342,33,62,30,290,89,83,62,
456,342,33,62,31,287,88,84,64,
462,341,33,63,31,280,88,84,71,
468,342,35,64,32,277,87,84,71,
474,342,35,64,32,287,85,84,60,
480,340,35,66,32,291,85,83,59,
486,340,36,67,32,288,84,84,64,
492,341,37,67,32,292,84,84,58,
498,339,37,69,32,290,83,83,58,
504,340,38,69,32,287,83,83,57,
510,340,39,70,33,285,82,84,57,
516,340,39,70,33,290,84,84,65,
522,340,39,70,33,284,83,84,67,
528,340,39,70,33,283,83,84,68,
534,337,39,73,33,282,83,82,65,
540,337,39,73,34,285,83,83,62,
546,338,40,73,35,289,82,84,58,
552,339,41,73,36,277,80,85,69,
558,338,42,75,37,278,80,85,69,
564,338,43,76,37,278,80,85,67,
570,338,43,76,37,274,80,85,72,
576,340,45,76,37,275,80,85,70,
582,339,45,77,38,276,78,86,70,
588,339,46,78,38,278,79,86,65,
594,341,48,78,38,271,79,86,72,
600,339,49,81,38,271,79,84,72,
606,340,50,81,38,275,79,84,64,
612,340,51,82,39,276,79,85,61,
618,342,53,82,39,275,79,85,60,
624,342,53,82,39,271,78,86,63,
630,342,53,82,40,276,77,87,60,
636,343,54,82,40,271,77,87,67,
642,345,56,82,40,265,77,87,73,
648,347,58,82,41,263,77,88,76,
654,346,58,83,41,266,77,88,67,
660,345,58,84,41,269,81,88,60,
666,345,58,84,41,265,80,88,64,
672,345,59,85,41,258,80,88,71,
678,342,59,88,41,260,79,86,71,
684,341,60,90,41,260,79,85,70,
690,341,60,90,41,260,79,85,70,
696,341,60,90,41,265,81,86,62,
702,341,60,90,41,261,81,86,62,
708,341,60,90,41,256,81,86,63,
714,340,60,91,41,255,81,86,64,
720,341,61,91,41,249,81,86,68,
726,342,62,91,41,253,81,86,61,
732,340,62,93,44,249,81,90,61,
738,338,62,95,44,248,81,88,57,
744,337,62,96,44,241,81,88,65,
750,338,63,96,44,240,81,88,64,
756,338,63,96,45,238,80,89,66,
762,336,63,98,45,243,79,89,63,
768,333,63,101,45,243,79,89,63,
774,331,63,103,45,237,79,88,65,
780,330,63,104,45,237,79,87,65,
786,330,63,104,45,235,80,87,67,
792,329,63,105,45,236,80,86,68,
798,329,63,105,45,235,80,86,64,
804,328,63,106,45,233,80,86,59,
810,329,64,106,45,236,80,86,54,
816,328,64,107,45,236,80,85,56,
822,328,65,108,45,238,79,85,52,
828,327,65,109,45,234,80,85,57,
834,327,65,109,45,230,80,85,64,
840,325,65,111,45,228,81,85,65,
846,327,67,111,45,224,81,85,69,
852,325,67,113,45,221,81,85,71,
858,329,71,113,45,222,81,85,66,
864,329,72,114,45,220,81,85,65,
870,330,73,114,45,222,81,85,61,
876,330,74,115,45,219,81,84,62,
882,333,77,115,45,218,81,84,61,
888,332,77,116,45,220,81,84,58,
894,332,78,117,45,220,81,84,60,
900,333,79,117,45,219,81,84,61,
906,332,79,118,45,219,81,84,59,
912,333,80,118,45,216,81,84,61,
918,333,81,119,45,211,81,84,63,
924,331,82,122,45,209,81,84,62,
930,330,82,123,45,210,81,84,56,
936,329,83,125,45,207,81,83,58,
942,327,83,127,45,206,81,81,56,
948,327,83,127,45,206,81,81,57,
954,326,84,129,45,202,81,80,62,
960,326,85,130,45,208,81,80,56,
966,324,85,132,45,207,81,79,57,
972,321,85,135,45,206,81,78,56,
978,322,87,136,45,207,81,77,56,
984,323,88,136,45,204,81,77,59,
990,323,88,136,45,201,81,77,56,
996,320,88,139,45,201,81,76,56,
1002,321,89,139,45,204,81,76,53,
1008,320,89,140,45,199,81,75,56,
1014,321,90,140,45,200,81,75,55,
1020,320,90,141,45,196,81,74,56,
1026,319,90,142,45,195,81,73,56,
1032,319,90,142,45,194,81,73,55,
1038,317,90,144,45,193,81,71,58,
1044,316,91,146,45,192,81,70,57,
1050,316,91,146,45,194,81,70,51,
1056,315,92,148,45,189,81,69,53,
1062,314,92,149,45,187,81,69,57,
1068,315,94,150,45,188,81,68,57,
1074,315,95,151,45,186,81,67,58,
1080,316,96,151,45,186,81,67,57,
1086,316,97,152,45,186,81,66,53,
1092,315,97,153,45,188,81,65,56,
1098,317,99,153,45,184,81,65,61,
1104,316,99,154,45,184,81,64,59,
