Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
408,797,429,351,80,135,211,93,217,61,1.0594315245478036:1,154,
414,851,489,357,138,135,206,94,217,61,1.040767386091127:1,154,
420,847,494,366,63,132,284,94,216,58,1.0508474576271187:1,153,
426,841,494,372,63,132,281,96,213,56,1.051219512195122:1,152,
432,838,494,375,63,132,279,94,215,55,1.053921568627451:1,155,
438,833,494,380,62,132,274,96,214,55,1.0416666666666667:1,154,
444,829,494,384,62,131,267,103,207,59,1.0469135802469136:1,150,
450,817,494,396,56,130,256,110,208,57,1.0476190476190477:1,152,
456,816,494,397,56,130,249,116,207,58,1.050251256281407:1,152,
462,813,494,400,56,130,242,122,207,56,1.0478589420654911:1,151,
468,808,494,405,54,130,238,124,207,55,1.0507614213197969:1,151,
474,803,494,410,54,130,229,133,203,54,1.0537084398976981:1,149,
480,796,494,417,54,130,228,130,200,54,1.0515463917525774:1,148,
486,795,494,418,53,130,218,137,203,54,1.054263565891473:1,150,
492,866,573,426,74,130,265,140,204,53,1.0668257756563246:1,150,
498,861,573,431,73,130,260,144,199,55,1.0697115384615385:1,145,
504,857,573,435,72,129,256,146,199,55,1.0650602409638554:1,144,
510,848,573,444,70,129,252,147,197,53,1.0682926829268293:1,142,
516,842,573,450,64,129,252,146,198,53,1.0687960687960687:1,143,
522,837,573,455,64,129,251,146,194,53,1.0666666666666667:1,140,
528,829,573,463,62,129,250,142,194,52,1.0673316708229426:1,141,
534,827,573,465,61,129,250,138,195,54,1.0726817042606516:1,141,
540,823,573,469,60,129,250,131,200,53,1.0782828282828283:1,145,
546,814,573,478,58,129,247,130,199,51,1.081841432225064:1,143,
552,807,573,485,58,129,247,128,196,49,1.0692307692307692:1,139,
558,802,573,490,57,128,247,123,199,48,1.0723514211886305:1,141,
564,857,635,497,61,108,258,184,196,50,1.0502392344497609:1,139,
570,850,635,504,60,106,254,180,200,50,1.0481927710843373:1,140,
576,847,635,507,60,106,254,178,197,52,1.0508474576271187:1,138,
582,843,635,511,59,106,254,173,200,51,1.0560975609756098:1,139,
588,835,635,519,57,105,254,170,199,50,1.0617283950617284:1,140,
594,830,635,524,56,105,254,165,200,50,1.0595533498759304:1,139,
600,826,635,528,54,105,253,160,204,50,1.065:1,144,
606,822,635,532,53,105,253,157,205,49,1.070528967254408:1,146,
612,816,635,538,52,105,253,153,204,49,1.0763358778625953:1,145,
618,808,635,546,51,104,251,149,204,49,1.077120822622108:1,145,
624,803,635,551,51,104,249,146,204,49,1.074935400516796:1,146,
630,800,635,554,51,103,249,144,205,48,1.072538860103627:1,145,
636,854,694,559,61,104,251,186,206,46,1.0982800982800982:1,146,
642,849,695,565,59,103,249,188,203,47,1.1014851485148516:1,144,
648,844,695,570,59,103,248,186,201,47,1.11:1,142,
654,838,695,576,58,103,247,185,198,47,1.1108312342569269:1,142,
660,831,695,583,57,103,247,178,200,46,1.1145038167938932:1,144,
666,824,695,590,56,103,247,167,205,46,1.1182519280205656:1,145,
672,813,695,601,54,102,247,161,205,44,1.122715404699739:1,143,
678,809,695,605,53,102,246,153,210,45,1.1233595800524934:1,145,
684,803,695,611,52,101,245,147,214,44,1.1187335092348285:1,149,
690,795,695,619,50,101,244,145,213,42,1.125668449197861:1,149,
696,790,695,624,50,101,244,137,216,42,1.1236559139784945:1,147,
702,784,695,630,50,99,243,132,218,42,1.1246612466124661:1,147,
708,836,755,638,60,100,220,194,216,46,1.1272264631043256:1,146,
714,835,758,642,60,99,218,192,222,44,1.1301020408163265:1,147,
720,831,758,646,59,99,218,189,221,45,1.1307692307692307:1,147,
726,827,758,650,58,99,218,183,224,45,1.1314432989690721:1,150,
732,819,758,658,55,99,217,179,222,47,1.143979057591623:1,149,
738,818,758,659,55,99,217,179,221,47,1.1413612565445026:1,148,
744,810,758,667,53,98,217,179,217,46,1.1428571428571428:1,146,
750,807,758,670,51,98,217,179,217,45,1.1349206349206349:1,146,
756,801,758,676,50,98,215,179,215,44,1.1474530831099197:1,146,
762,792,758,685,48,98,215,178,210,43,1.1521739130434783:1,144,
768,785,758,692,48,97,215,178,205,42,1.1506849315068493:1,140,
774,779,758,698,47,96,215,177,203,41,1.1519337016574585:1,140,
780,836,823,706,66,94,258,176,202,40,1.1326530612244898:1,140,
786,830,824,713,65,91,212,163,259,40,1.1227621483375958:1,167,
792,825,824,718,64,90,211,162,259,39,1.1317829457364341:1,167,
798,819,824,724,64,90,210,161,256,38,1.143979057591623:1,166,
804,815,824,728,64,89,210,160,254,38,1.1391076115485563:1,164,
810,810,824,733,63,89,209,159,252,38,1.1428571428571428:1,164,
816,807,824,736,63,89,208,158,250,39,1.1405835543766578:1,163,
822,804,824,739,62,89,208,158,247,40,1.1382978723404256:1,161,
828,799,824,744,61,89,208,157,245,39,1.1363636363636365:1,160,
834,792,824,751,60,89,207,157,242,37,1.1347708894878705:1,158,
840,786,824,757,58,89,207,156,239,37,1.1300813008130082:1,156,
846,783,824,760,58,89,206,156,237,37,1.127717391304348:1,155,
852,847,890,762,123,89,206,156,235,38,1.1388888888888888:1,153,
858,846,894,767,67,100,184,179,278,38,1.1417721518987343:1,174,
864,843,894,770,66,100,184,179,276,38,1.1395939086294415:1,173,
870,835,894,778,64,100,183,179,271,38,1.1465295629820051:1,170,
876,829,894,784,63,100,182,178,268,38,1.1476683937823835:1,168,
882,824,894,789,62,98,182,178,267,37,1.1458333333333333:1,168,
888,818,894,795,60,98,182,177,264,37,1.146981627296588:1,167,
894,815,894,798,60,97,181,177,263,37,1.150395778364116:1,167,
900,811,894,802,59,97,181,177,259,38,1.1569148936170213:1,165,
906,805,894,808,58,97,180,177,254,39,1.163978494623656:1,162,
912,800,894,813,58,96,179,177,251,39,1.1680216802168022:1,160,
918,792,894,821,55,95,177,177,247,41,1.1818181818181819:1,156,
924,786,894,827,53,95,177,177,245,39,1.1772853185595569:1,154,
930,868,983,834,87,106,177,156,304,38,1.1754385964912282:1,181,
936,857,983,845,85,106,174,154,300,38,1.1862244897959184:1,182,
942,848,983,854,82,106,173,154,294,39,1.1912144702842378:1,178,
948,839,983,863,77,106,172,153,293,38,1.1963350785340314:1,178,
954,834,983,868,75,106,172,153,291,37,1.194736842105263:1,177,
960,830,983,872,74,106,172,153,289,36,1.1899736147757256:1,176,
966,826,983,876,74,105,171,153,287,36,1.1851851851851851:1,175,
972,818,983,884,70,105,171,153,284,35,1.1813333333333333:1,172,
978,812,983,890,69,105,171,153,280,34,1.1827956989247312:1,170,
984,808,983,894,69,105,171,152,278,33,1.1778975741239892:1,169,
990,801,983,901,68,104,171,151,275,32,1.1766304347826086:1,168,
996,795,983,907,67,104,171,151,271,31,1.1721311475409837:1,165,
1002,864,1057,912,74,119,180,150,311,30,1.16:1,183,
1008,862,1057,914,74,119,177,150,312,30,1.155:1,183,
1014,852,1057,924,70,119,177,150,305,31,1.146095717884131:1,178,
1020,850,1057,926,69,119,177,150,304,31,1.1464646464646464:1,178,
1026,845,1057,931,68,118,177,150,302,30,1.1446700507614214:1,177,
1032,836,1057,940,65,118,177,150,296,30,1.1602067183462532:1,176,
1038,829,1057,947,63,118,177,150,292,29,1.1532467532467532:1,172,
1044,824,1057,952,61,118,177,150,290,28,1.1514360313315928:1,171,
1050,817,1057,959,58,118,177,149,287,28,1.1556728232189974:1,170,
1056,812,1057,964,57,118,176,149,282,30,1.1538461538461537:1,166,
1062,807,1057,969,57,118,175,149,277,31,1.152:1,162,
1068,804,1057,972,55,118,175,149,276,31,1.155495978552279:1,162,
1074,890,1149,978,93,120,187,127,333,30,1.1497584541062802:1,189,
1080,885,1151,985,93,119,186,127,331,29,1.1532846715328466:1,189,
1086,879,1151,991,91,119,186,127,329,27,1.1597051597051597:1,187,
1092,870,1151,1000,90,119,186,127,321,27,1.1695760598503742:1,185,
1098,864,1151,1006,90,119,185,126,318,26,1.170854271356784:1,183,
1104,860,1151,1010,89,119,185,125,316,26,1.1662468513853905:1,182,
1110,852,1151,1018,86,119,183,125,313,26,1.1624365482233503:1,181,
1116,848,1151,1022,83,119,183,125,313,25,1.1687979539641944:1,181,
1122,841,1151,1029,83,118,183,125,309,23,1.1787564766839378:1,180,
1128,834,1151,1036,81,117,182,125,306,23,1.1775456919060052:1,178,
1134,828,1151,1042,79,117,181,125,303,23,1.1789473684210525:1,176,
1140,826,1151,1044,79,117,181,125,301,23,1.1851851851851851:1,176,
1146,891,1221,1049,72,131,205,125,335,23,1.173170731707317:1,193,
1152,885,1222,1056,70,132,204,123,332,24,1.1638141809290954:1,188,
1158,879,1222,1062,69,132,204,122,328,24,1.1703703703703703:1,187,
1164,873,1222,1068,68,131,204,122,323,25,1.1662531017369726:1,183,
1170,866,1222,1075,67,131,203,121,318,26,1.1704260651629073:1,180,
1176,856,1222,1085,64,130,203,120,313,26,1.1670886075949367:1,176,
1182,849,1222,1092,61,130,203,120,311,24,1.1713554987212276:1,175,
1188,844,1222,1097,58,129,203,120,310,24,1.1696658097686374:1,174,
1194,831,1222,1110,58,127,203,119,303,21,1.175392670157068:1,172,
1200,828,1222,1113,58,127,203,119,299,22,1.1789473684210525:1,170,
1206,823,1222,1118,56,127,203,119,296,22,1.1772486772486772:1,169,
1212,816,1222,1125,55,127,203,119,290,22,1.176:1,165,
1218,913,1320,1126,119,123,241,119,288,23,1.1738095238095239:1,164,
1224,913,1324,1130,102,131,214,120,324,22,1.1738095238095239:1,185,
1230,906,1324,1137,100,130,214,120,320,22,1.1726618705035972:1,182,
1236,902,1324,1141,100,129,213,120,317,23,1.178743961352657:1,181,
1242,897,1324,1146,99,129,213,120,314,22,1.171912832929782:1,178,
1248,889,1324,1154,97,129,212,120,309,22,1.1682926829268292:1,176,
1254,883,1324,1160,96,129,212,120,305,21,1.180246913580247:1,175,
1260,876,1324,1167,94,129,211,120,301,21,1.1791044776119404:1,172,
1266,870,1324,1173,91,128,211,120,299,21,1.175:1,171,
1272,866,1324,1177,89,128,210,120,298,21,1.1758793969849246:1,171,
1278,863,1324,1180,89,128,209,119,295,23,1.1792929292929293:1,169,
1284,856,1324,1187,87,128,208,119,291,23,1.183673469387755:1,167,
1290,890,1364,1193,125,127,208,119,289,22,1.2084367245657568:1,167,
1296,917,1396,1198,71,137,236,127,325,21,1.2043269230769231:1,184,
1302,905,1396,1210,67,134,235,127,320,22,1.2127139364303179:1,182,
1308,895,1396,1220,66,133,232,127,314,23,1.2098765432098766:1,179,
1314,890,1396,1225,65,133,230,127,311,24,1.202970297029703:1,177,
1320,882,1396,1233,64,133,229,127,306,23,1.2105263157894737:1,176,
1326,876,1396,1239,63,133,229,126,302,23,1.2177215189873418:1,174,
1332,871,1396,1244,63,132,229,125,298,24,1.221938775510204:1,172,
1338,862,1396,1253,62,131,228,124,293,24,1.227390180878553:1,169,
1344,856,1396,1259,62,129,227,124,289,25,1.2291666666666667:1,166,
1350,854,1396,1261,62,129,227,124,287,25,1.2239583333333333:1,164,
1356,847,1396,1268,60,129,226,124,282,26,1.2230971128608923:1,162,
1362,840,1396,1275,60,128,225,124,277,26,1.2281167108753315:1,160,
1368,923,1487,1283,91,139,229,130,309,25,1.2402912621359223:1,183,
1374,915,1487,1291,88,137,227,131,307,25,1.2481572481572483:1,182,
1380,900,1487,1306,83,136,226,130,299,26,1.2443890274314215:1,179,
1386,890,1487,1316,80,136,225,128,295,26,1.2646310432569974:1,178,
1392,886,1487,1320,78,136,225,128,292,27,1.260204081632653:1,175,
1398,875,1487,1331,76,135,224,126,288,26,1.2609819121447028:1,172,
1404,868,1487,1338,73,135,223,126,285,26,1.2545454545454546:1,169,
1410,863,1487,1343,72,135,221,125,283,27,1.2532637075718016:1,169,
1416,852,1487,1354,70,133,219,125,278,27,1.259946949602122:1,168,
1422,842,1487,1364,68,132,218,124,273,27,1.2634408602150538:1,164,
1428,836,1487,1370,66,132,217,123,272,26,1.2655826558265582:1,163,
1434,829,1487,1377,64,132,217,123,268,25,1.2650273224043715:1,161,
1440,905,1568,1382,82,122,236,141,298,26,1.2073170731707317:1,177,
1446,896,1568,1391,80,122,237,139,292,26,1.2178217821782178:1,177,
1452,890,1568,1397,79,121,237,139,287,27,1.2194513715710724:1,175,
1458,886,1568,1401,79,121,235,139,286,26,1.2261306532663316:1,175,
