Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
192,666,137,174,57,73,177,80,231,48,1.0:1,178,
198,749,226,180,89,121,184,74,232,49,1.0080428954423593:1,180,
204,747,227,183,89,115,185,78,231,49,1.018918918918919:1,180,
210,743,227,187,87,114,185,72,236,49,1.0190217391304348:1,181,
216,740,227,190,85,110,186,71,239,49,1.0273972602739727:1,182,
222,732,227,198,81,105,190,66,240,50,1.0277008310249307:1,179,
228,728,227,202,79,105,187,68,238,51,1.0335195530726258:1,178,
234,720,227,210,77,105,181,69,237,51,1.0396600566572238:1,178,
240,715,227,215,76,105,177,68,236,53,1.037037037037037:1,176,
246,707,227,223,74,105,176,68,232,52,1.0316091954022988:1,173,
252,699,227,231,72,104,176,67,228,52,1.0202312138728324:1,169,
258,693,227,237,72,104,174,66,225,52,1.0204081632653061:1,166,
264,690,227,240,71,104,169,68,226,52,1.0234604105571847:1,166,
270,757,298,244,73,124,213,67,229,51,1.0404312668463611:1,168,
276,751,298,250,67,123,212,67,229,53,1.0463215258855585:1,167,
282,749,298,252,66,123,211,67,229,53,1.0520547945205478:1,167,
288,737,298,264,63,122,208,67,224,53,1.058659217877095:1,163,
294,732,298,269,62,122,205,67,224,52,1.0561797752808988:1,164,
300,726,298,275,62,121,198,71,223,51,1.0683760683760684:1,164,
306,724,298,277,61,121,195,70,226,51,1.0626780626780628:1,165,
312,718,298,283,60,121,193,69,224,51,1.0573065902578798:1,163,
318,715,298,286,59,121,188,73,225,49,1.0487106017191976:1,163,
324,713,298,288,58,121,181,79,225,49,1.0488505747126438:1,164,
330,708,298,293,56,121,172,84,224,51,1.0521739130434782:1,162,
336,704,298,297,55,121,167,86,224,51,1.0584795321637428:1,160,
342,786,383,300,86,125,213,87,224,51,1.046875:1,160,
348,784,389,308,88,124,208,91,222,51,1.0363636363636364:1,158,
354,779,389,313,86,124,201,97,220,51,1.05:1,157,
360,773,389,319,83,124,192,104,218,52,1.0503978779840848:1,155,
366,768,389,324,83,124,186,107,217,51,1.0425531914893618:1,154,
372,761,389,331,81,124,181,108,218,49,1.0456989247311828:1,155,
378,753,389,339,78,124,177,108,218,48,1.046195652173913:1,154,
384,749,389,343,77,122,174,111,217,48,1.0520547945205478:1,153,
390,746,389,346,76,122,171,112,218,47,1.0494505494505495:1,153,
396,741,389,351,72,122,170,112,218,47,1.0469613259668509:1,153,
402,738,389,354,71,122,170,110,216,49,1.05:1,151,
408,733,389,359,70,122,166,112,214,49,1.0532212885154062:1,151,
414,797,460,366,140,122,163,113,212,47,1.0279898218829517:1,150,
420,796,462,369,73,122,228,114,212,47,1.030612244897959:1,152,
426,788,462,377,70,122,224,114,211,47,1.0309278350515463:1,151,
432,781,462,384,70,120,221,115,208,47,1.0338541666666667:1,149,
438,777,462,388,69,120,221,113,206,48,1.0340314136125655:1,145,
444,771,462,394,68,119,215,117,204,48,1.0183246073298429:1,143,
450,762,462,403,68,119,208,116,205,46,1.0212201591511936:1,145,
456,753,462,412,67,119,202,118,199,48,1.0296495956873315:1,142,
462,748,462,417,66,119,194,121,201,47,1.0216216216216216:1,142,
468,744,462,421,65,119,188,125,199,48,1.0108108108108107:1,140,
474,739,462,426,64,119,185,127,196,48,1.002710027100271:1,137,
480,731,462,434,63,119,178,131,195,45,1.0137741046831956:1,137,
486,725,462,440,61,118,174,131,198,43,1.0194986072423398:1,138,
492,790,531,444,67,127,219,137,197,43,1.0:1,138,
498,784,531,450,65,127,218,137,195,42,1.0051150895140666:1,137,
504,782,531,452,65,127,216,137,194,43,1.0:1,134,
510,776,531,458,64,126,209,141,192,44,0.9897435897435898:1,132,
516,768,531,466,64,126,206,139,191,42,1.0:1,133,
522,762,531,472,61,126,206,132,194,43,1.0:1,133,
528,756,531,478,60,126,206,131,192,41,1.0:1,131,
534,750,531,484,58,126,205,126,193,42,0.9893899204244032:1,132,
540,747,531,487,58,126,205,119,197,42,0.9973262032085561:1,137,
546,743,531,491,58,126,205,114,199,41,0.9919571045576407:1,137,
552,735,531,499,58,126,204,108,199,40,0.991869918699187:1,135,
558,730,531,504,57,126,204,106,196,41,0.994535519125683:1,133,
564,779,587,511,56,117,224,144,198,40,0.9771573604060914:1,136,
570,774,587,516,55,116,224,142,197,40,0.979539641943734:1,133,
576,770,587,520,54,115,224,135,202,40,0.9794344473007712:1,136,
582,766,587,524,53,115,224,129,205,40,0.9844559585492227:1,137,
588,762,587,528,52,115,224,123,210,38,0.9947643979057592:1,141,
594,755,587,535,51,115,223,119,211,36,0.9816272965879265:1,139,
600,749,587,541,48,115,223,115,211,37,0.9920212765957447:1,139,
606,746,587,544,48,114,222,113,212,37,0.9946524064171123:1,139,
612,743,587,547,47,114,221,112,211,38,0.9919571045576407:1,138,
618,735,587,555,46,114,220,111,208,36,0.9864864864864865:1,136,
624,730,587,560,46,113,220,109,207,35,0.978319783197832:1,136,
630,724,587,566,45,112,219,104,209,35,0.9781420765027322:1,135,
636,779,643,567,55,99,233,145,212,35,0.9923273657289002:1,137,
642,774,644,573,55,97,232,143,212,35,0.9897172236503856:1,136,
648,772,644,575,55,97,231,139,215,35,0.9896907216494846:1,139,
654,767,644,580,54,97,230,139,213,34,0.9870466321243523:1,137,
660,757,644,590,52,97,229,135,212,32,0.9921052631578947:1,139,
666,751,644,596,51,97,228,128,216,31,0.9815303430079155:1,140,
672,746,644,601,51,97,227,124,216,31,0.9787798408488063:1,139,
678,741,644,606,51,96,227,116,219,32,0.976:1,140,
684,738,644,609,50,96,227,112,221,32,0.9785522788203753:1,138,
690,735,644,612,50,96,226,111,221,31,0.9758064516129032:1,138,
696,729,644,618,48,96,224,106,224,31,0.9809782608695652:1,140,
702,721,644,626,47,95,223,101,225,30,0.9862258953168044:1,140,
708,777,705,631,62,90,215,152,228,30,1.0025773195876289:1,140,
714,772,706,637,61,89,214,152,227,29,0.9896907216494846:1,138,
720,769,706,640,61,89,214,150,227,28,0.9870801033591732:1,138,
726,762,706,647,59,88,214,145,228,28,0.9792207792207792:1,138,
732,757,706,652,57,87,214,141,229,29,0.9765013054830287:1,136,
738,754,706,655,56,87,214,140,228,29,0.979002624671916:1,136,
744,750,706,659,55,87,214,140,226,28,0.9893899204244032:1,136,
750,745,706,664,53,87,213,139,225,28,0.9919786096256684:1,136,
756,737,706,672,53,87,212,139,219,27,0.9918918918918919:1,133,
762,735,706,674,53,87,212,139,218,26,0.991869918699187:1,133,
768,731,706,678,53,87,211,139,216,25,0.9918256130790191:1,131,
774,726,706,683,51,87,211,139,213,25,0.989041095890411:1,128,
780,780,766,689,61,96,250,139,209,25,0.9948849104859335:1,126,
786,777,768,694,60,95,204,148,246,24,1.0025773195876289:1,144,
792,770,768,701,57,95,204,148,244,22,1.0157068062827226:1,144,
798,764,768,707,57,95,204,147,238,23,1.0211640211640212:1,141,
804,760,768,711,57,95,204,147,235,22,1.0159151193633953:1,139,
810,757,768,714,56,94,204,147,233,23,1.0079575596816976:1,137,
816,751,768,720,56,94,204,146,229,22,1.0134048257372654:1,135,
822,748,768,723,56,94,204,146,226,22,1.010752688172043:1,133,
828,746,768,725,56,94,204,146,224,22,1.0162162162162163:1,133,
834,741,768,730,55,94,204,146,221,21,1.0190735694822888:1,132,
840,735,768,736,54,94,204,145,217,21,1.0192307692307692:1,130,
846,728,768,743,53,93,202,144,215,21,1.0278551532033426:1,129,
852,780,826,749,111,93,202,143,210,21,1.0:1,126,
858,781,828,750,60,102,188,162,248,21,0.9974424552429667:1,144,
864,778,828,753,60,102,188,161,246,21,0.989769820971867:1,142,
870,774,828,757,60,101,188,161,243,21,0.9948453608247423:1,142,
876,768,828,763,60,101,187,161,239,20,0.9896373056994818:1,140,
882,761,828,770,58,101,187,161,233,21,0.9973753280839895:1,137,
888,755,828,776,57,101,186,161,230,20,1.0026525198938991:1,136,
894,750,828,781,54,101,186,161,227,21,1.0053475935828877:1,134,
900,746,828,785,54,100,185,160,225,22,1.0053763440860215:1,133,
906,743,828,788,53,99,185,160,223,23,1.008108108108108:1,131,
912,740,828,791,53,99,185,160,220,23,1.005420054200542:1,129,
918,736,828,795,53,99,185,160,217,22,1.005449591280654:1,128,
924,734,828,797,53,99,185,160,212,25,1.0:1,123,
930,796,891,798,62,105,181,155,268,25,1.0050377833753148:1,155,
936,790,891,804,62,104,181,153,265,25,1.0:1,153,
942,781,891,813,61,103,180,152,261,24,1.0128865979381443:1,152,
948,773,891,821,58,102,179,152,256,26,1.0182767624020888:1,148,
954,766,891,828,56,102,179,152,251,26,1.0211081794195251:1,146,
960,763,891,831,55,102,179,152,249,26,1.023872679045093:1,145,
966,756,891,838,54,102,179,152,243,26,1.0268096514745308:1,142,
972,753,891,841,53,102,178,152,242,26,1.0241935483870968:1,141,
978,748,891,846,51,102,177,152,240,26,1.0161725067385445:1,140,
984,739,891,855,49,102,176,148,237,27,1.013623978201635:1,139,
990,729,891,865,48,102,174,147,231,27,1.0193905817174516:1,136,
996,723,891,871,47,102,174,144,229,27,1.0083333333333333:1,134,
1002,782,956,877,62,101,177,149,265,28,0.9948979591836735:1,154,
1008,780,956,879,62,100,176,150,264,28,1.0:1,154,
1014,776,956,883,61,99,175,150,262,29,0.9948586118251928:1,153,
1020,768,956,891,60,98,175,150,258,27,0.9844961240310077:1,150,
1026,761,956,898,59,98,175,150,251,28,0.9973753280839895:1,149,
1032,758,956,901,59,98,175,150,250,26,0.9947368421052631:1,149,
1038,752,956,907,59,98,173,150,247,25,1.0:1,149,
1044,748,956,911,56,98,172,150,247,25,1.0:1,149,
1050,743,956,916,55,97,172,150,244,25,1.013550135501355:1,148,
1056,738,956,921,55,97,171,150,241,24,1.0163934426229508:1,147,
1062,735,956,924,54,97,171,150,239,24,1.0192307692307692:1,147,
1068,730,956,929,54,96,170,149,238,23,1.0221606648199446:1,146,
1074,798,1027,932,73,97,182,137,286,23,1.0357142857142858:1,166,
1080,793,1028,938,72,98,182,133,286,22,1.0333333333333334:1,165,
1086,791,1028,940,72,98,182,132,285,22,1.028205128205128:1,164,
1092,786,1028,945,69,98,182,132,283,22,1.0257731958762886:1,162,
1098,780,1028,951,69,97,182,132,278,22,1.0207253886010363:1,159,
1104,777,1028,954,68,97,182,132,277,21,1.0234375:1,158,
1110,772,1028,959,66,97,182,132,274,21,1.0315789473684212:1,157,
1116,766,1028,965,64,97,182,131,270,22,1.0211081794195251:1,154,
1122,761,1028,970,63,95,182,131,268,22,1.0132275132275133:1,152,
1128,754,1028,977,62,95,182,129,265,21,1.0268817204301075:1,152,
1134,748,1028,983,61,95,181,129,261,21,1.0326086956521738:1,151,
1140,744,1028,987,60,95,181,129,258,21,1.0272479564032697:1,149,
1146,815,1103,991,76,111,183,123,301,21,1.027363184079602:1,163,
1152,807,1105,1001,74,112,183,121,296,21,1.0378787878787878:1,160,
1158,800,1105,1008,73,112,181,121,293,20,1.0408163265306123:1,159,
1164,797,1105,1011,71,112,181,121,292,20,1.0331632653061225:1,158,
1170,794,1105,1014,70,112,181,121,290,20,1.0255102040816326:1,156,
1176,788,1105,1020,69,112,181,121,285,20,1.0309278350515463:1,154,
1182,786,1105,1022,69,112,181,121,283,20,1.0310077519379846:1,153,
1188,785,1105,1023,69,112,181,121,280,22,1.028423772609819:1,151,
1194,778,1105,1030,68,112,179,121,275,23,1.036649214659686:1,148,
1200,774,1105,1034,66,112,179,121,273,23,1.031496062992126:1,147,
1206,767,1105,1041,65,111,179,121,268,23,1.0398936170212767:1,146,
1212,762,1105,1046,63,110,179,121,265,24,1.0428954423592494:1,145,
1218,832,1178,1049,98,109,216,121,264,24,1.0194174757281553:1,144,
1224,831,1181,1053,75,118,187,120,307,24,1.026829268292683:1,163,
1230,825,1181,1059,72,118,187,120,304,24,1.027027027027027:1,161,
1236,820,1181,1064,71,118,187,120,301,23,1.034739454094293:1,160,
1242,818,1181,1066,70,118,187,120,298,25,1.0348258706467661:1,157,
1248,815,1181,1069,69,118,186,120,297,25,1.0426065162907268:1,157,
1254,807,1181,1077,68,117,184,120,293,25,1.0327455919395465:1,154,
1260,801,1181,1083,65,117,183,119,292,25,1.0381679389312977:1,154,
1266,793,1181,1091,62,116,183,119,288,25,1.0438144329896908:1,152,
1272,788,1181,1096,62,116,183,119,283,25,1.0414507772020725:1,149,
1278,782,1181,1102,62,116,183,118,277,26,1.0578947368421052:1,148,
1284,780,1181,1104,62,115,183,118,276,26,1.0580474934036939:1,147,
1290,812,1220,1111,99,115,182,117,273,26,1.0661577608142494:1,145,
1296,844,1256,1115,74,122,190,125,308,25,1.0435835351089588:1,157,
1302,837,1256,1122,71,122,189,125,305,25,1.0364963503649636:1,155,
1308,830,1256,1129,71,122,188,125,301,23,1.0443349753694582:1,155,
1314,825,1256,1134,69,122,187,125,298,24,1.0471464019851116:1,154,
1320,815,1256,1144,66,121,186,125,292,25,1.0426065162907268:1,153,
1326,807,1256,1152,66,121,186,124,285,25,1.0378787878787878:1,149,
1332,803,1256,1156,66,121,186,123,281,26,1.0380710659898478:1,147,
1338,798,1256,1161,65,121,186,123,279,24,1.040920716112532:1,147,
1344,793,1256,1166,64,121,185,122,277,24,1.049095607235142:1,146,
1350,789,1256,1170,61,121,185,122,276,24,1.044041450777202:1,145,
1356,782,1256,1177,60,121,185,121,272,23,1.05249343832021:1,144,
1362,777,1256,1182,59,121,184,121,269,23,1.050131926121372:1,143,
1368,846,1332,1189,75,116,196,132,302,25,1.0434782608695652:1,162,
1374,840,1332,1195,75,116,193,131,299,26,1.0437956204379562:1,159,
1380,833,1332,1202,74,116,193,131,293,26,1.0466830466830468:1,157,
1386,823,1332,1212,72,115,191,130,289,26,1.0421836228287842:1,155,
1392,817,1332,1218,71,115,190,129,287,25,1.0425:1,155,
1398,812,1332,1223,70,114,190,129,285,24,1.0556962025316456:1,155,
1404,808,1332,1227,68,114,190,129,283,24,1.0559796437659033:1,154,
1410,804,1332,1231,66,114,190,129,281,24,1.0510204081632653:1,153,
1416,793,1332,1242,61,114,190,129,274,25,1.0544041450777202:1,150,
1422,788,1332,1247,61,114,189,128,272,24,1.0520833333333333:1,149,
1428,785,1332,1250,60,114,189,128,271,23,1.0603674540682415:1,149,
1434,782,1332,1253,59,114,189,128,268,24,1.0633245382585752:1,149,
1440,852,1409,1260,76,116,210,123,303,24,1.062953995157385:1,171,
1446,848,1409,1264,75,116,210,122,300,25,1.058252427184466:1,169,
1452,839,1409,1273,72,115,208,122,297,25,1.0716049382716049:1,169,
1458,833,1409,1279,71,115,208,122,292,25,1.072139303482587:1,166,
