Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,372,1,0,0,291,31,73,76,
12,371,1,1,0,290,38,73,73,
18,371,1,1,0,294,41,73,68,
24,371,2,2,0,296,44,73,67,
30,371,3,3,0,302,50,72,59,
36,372,4,3,0,300,53,72,61,
42,372,5,4,0,305,57,72,56,
48,372,5,4,0,296,59,72,62,
54,373,6,4,0,302,65,72,57,
60,373,7,5,0,300,68,72,61,
66,373,7,5,2,298,67,74,63,
72,372,8,7,2,294,68,72,61,
78,370,9,10,2,289,70,70,66,
84,370,9,10,2,287,71,70,68,
90,371,10,10,2,286,72,70,70,
96,370,10,11,2,287,73,69,70,
102,371,11,11,3,289,73,70,68,
108,371,11,11,3,292,73,70,66,
114,371,11,11,3,301,75,70,62,
120,370,11,12,4,301,76,70,64,
126,369,11,13,4,304,78,69,58,
132,367,11,15,4,296,78,67,61,
138,367,11,15,5,291,77,68,63,
144,368,12,15,5,290,77,68,65,
150,368,12,15,6,295,80,69,61,
156,366,14,19,7,294,78,69,57,
162,367,15,19,7,286,79,69,63,
168,366,15,20,8,294,79,70,60,
174,363,15,23,8,294,80,68,59,
180,363,16,24,8,295,83,67,59,
186,364,17,24,9,299,84,68,62,
192,362,17,26,9,295,85,68,64,
198,362,17,26,9,296,87,68,62,
204,361,17,27,9,296,87,68,61,
210,361,18,28,9,288,87,68,66,
216,357,18,32,10,284,87,66,71,
222,357,18,32,10,286,93,66,70,
228,358,19,32,10,287,95,66,68,
234,358,19,32,10,293,97,66,65,
240,358,19,32,10,290,98,66,68,
246,358,19,32,10,285,98,66,71,
252,356,19,34,10,286,98,64,71,
258,355,19,35,10,289,99,64,71,
264,353,19,37,10,292,99,63,68,
270,352,19,38,11,291,99,63,68,
276,352,19,38,12,285,99,64,70,
282,351,19,39,14,288,97,65,66,
288,349,19,41,14,289,98,65,64,
294,349,20,42,14,295,102,65,62,
300,347,20,44,14,290,102,65,66,
306,347,20,44,14,292,102,65,66,
312,345,20,46,14,293,101,65,63,
318,344,20,47,14,289,101,65,67,
324,344,21,48,14,289,101,64,67,
330,343,21,49,16,290,100,66,67,
336,343,21,49,17,288,99,67,66,
342,343,21,49,19,279,97,69,74,
348,343,21,49,19,279,97,69,69,
354,343,21,49,19,278,97,69,70,
360,344,22,49,19,281,96,69,70,
366,344,22,49,19,285,97,69,69,
372,343,22,50,19,284,97,68,68,
378,342,22,51,19,280,97,67,71,
384,341,22,52,19,280,97,66,71,
390,341,23,53,19,281,97,65,66,
396,341,23,53,19,275,97,65,71,
402,340,23,54,20,276,96,65,70,
408,341,24,54,20,271,96,65,76,
414,341,24,54,20,271,95,65,72,
420,340,25,56,20,280,95,64,62,
426,339,26,58,20,278,95,63,65,
432,337,26,60,20,275,95,61,67,
438,336,26,61,20,272,95,61,76,
444,336,26,61,20,277,95,61,73,
450,336,26,61,21,281,95,62,68,
456,335,26,62,21,281,95,62,65,
462,336,27,62,21,271,95,62,76,
468,337,29,63,21,272,95,62,74,
474,338,30,63,21,271,96,62,75,
480,338,30,63,21,273,96,62,76,
486,338,30,63,21,275,96,62,75,
492,337,30,64,22,279,95,62,69,
498,338,31,64,22,283,95,62,63,
504,338,31,64,22,285,95,62,60,
510,337,32,66,22,282,95,62,59,
516,337,32,66,22,286,97,62,62,
522,340,35,66,22,284,97,62,63,
528,341,36,66,22,279,97,63,67,
534,340,36,67,23,281,97,63,66,
540,339,36,68,23,287,97,63,62,
546,338,37,70,24,284,95,63,66,
552,338,37,70,27,283,91,66,67,
558,340,40,71,27,282,91,66,67,
564,339,41,73,27,279,91,65,70,
570,338,41,74,27,278,91,64,67,
576,337,41,75,27,276,91,64,68,
582,336,41,76,27,282,91,64,60,
588,337,42,76,27,277,91,64,65,
594,338,43,76,28,274,91,65,67,
600,339,44,76,29,266,90,66,76,
606,340,45,76,30,270,89,67,72,
612,340,45,76,31,270,87,68,66,
618,341,46,76,31,272,87,68,66,
624,341,47,77,31,272,87,68,65,
630,341,47,77,31,270,87,68,65,
636,342,48,77,31,272,86,68,63,
642,342,48,77,31,267,86,68,67,
648,343,49,77,31,267,85,69,66,
654,343,49,77,32,262,84,70,70,
660,343,49,77,32,265,89,70,67,
666,340,49,80,32,260,89,70,72,
672,341,50,80,32,260,89,70,71,
678,341,50,80,32,262,89,70,65,
684,341,50,80,33,258,88,71,69,
690,341,51,81,34,261,87,72,64,
696,341,51,81,34,257,88,72,64,
702,342,52,81,34,260,88,72,60,
708,342,52,81,34,255,88,72,64,
714,341,52,82,34,261,88,72,57,
720,342,53,82,34,257,88,72,61,
726,340,53,84,34,256,88,71,57,
732,339,53,85,34,256,89,70,56,
738,338,53,86,35,252,89,70,60,
744,339,55,87,36,251,88,71,63,
750,340,56,87,36,250,88,71,62,
756,338,56,89,36,252,89,70,58,
762,338,57,90,36,248,90,70,60,
768,338,57,90,36,241,90,70,65,
774,338,57,90,36,239,92,70,67,
780,338,57,90,36,236,92,70,66,
786,336,57,92,36,238,92,69,60,
792,334,57,94,36,239,93,68,57,
798,332,57,96,36,238,93,67,56,
804,332,57,96,36,240,92,68,55,
810,332,58,97,36,231,92,68,59,
816,333,59,97,36,232,92,68,55,
822,334,60,97,36,227,92,68,63,
828,334,62,99,38,230,90,69,60,
834,334,62,99,38,230,91,69,59,
840,334,62,99,38,225,91,69,62,
846,333,63,101,38,221,92,68,64,
852,330,63,104,38,220,92,68,61,
858,330,63,104,38,217,92,68,64,
864,330,65,106,38,215,91,69,65,
870,330,65,106,38,215,91,69,64,
876,330,65,106,39,213,90,70,63,
882,328,65,108,39,211,90,69,63,
888,328,65,108,40,216,89,70,56,
894,328,67,110,40,214,89,68,57,
900,327,67,111,40,213,89,68,56,
906,326,67,112,40,216,88,69,53,
912,326,67,112,40,211,87,70,62,
918,325,67,113,40,208,87,70,64,
924,325,67,113,41,207,87,71,62,
930,325,69,115,41,209,86,70,62,
936,323,69,117,41,207,86,70,63,
942,320,69,120,41,208,86,70,60,
948,319,69,121,42,203,85,71,65,
954,320,70,121,42,204,85,71,63,
960,320,70,121,42,205,85,71,62,
966,320,70,121,42,203,85,71,64,
972,319,70,122,42,202,85,72,64,
978,319,70,122,42,200,85,72,64,
984,319,70,122,42,197,84,72,63,
990,318,71,124,42,196,84,72,61,
996,317,72,126,42,189,84,72,66,
1002,316,72,127,42,189,84,71,65,
1008,315,72,128,42,188,83,72,66,
1014,316,73,128,42,192,83,72,62,
1020,315,73,129,42,191,83,71,57,
1026,313,73,131,42,189,83,71,58,
1032,313,73,131,42,182,83,71,61,
1038,315,75,131,42,180,83,71,62,
1044,313,75,133,42,181,83,71,60,
1050,313,75,133,42,183,83,71,56,
1056,312,75,134,42,184,83,71,52,
1062,313,77,135,42,181,83,70,56,
1068,312,79,138,42,190,83,69,50,
1074,313,80,138,42,188,83,69,53,
1080,313,81,139,42,183,83,68,57,
1086,316,84,139,42,181,83,68,59,
1092,314,84,141,42,179,83,67,61,
1098,314,84,141,42,182,83,67,57,
1104,314,84,141,42,182,83,67,56,
1110,313,85,143,42,182,83,66,54,
1116,312,85,144,42,180,83,66,56,
1122,313,86,144,42,176,83,66,60,
1128,312,86,145,42,182,83,65,55,
1134,312,86,145,42,180,83,65,55,
1140,311,86,146,42,181,83,65,55,
1146,310,86,147,42,179,83,64,56,
1152,309,86,148,42,178,83,63,57,
1158,309,86,148,42,183,83,63,53,
1164,309,86,148,42,182,83,63,55,
1170,309,86,148,42,177,83,63,56,
1176,309,86,148,42,177,83,63,55,
1182,308,86,149,42,174,83,63,60,
1188,308,86,149,42,173,83,63,62,
1194,309,87,149,42,172,83,63,61,
1200,309,87,149,42,173,83,63,64,
1206,309,88,150,42,176,83,63,58,
1212,305,88,154,42,173,83,60,57,
1218,304,88,155,42,170,83,60,60,
1224,304,88,155,42,177,83,60,52,
1230,305,90,156,42,175,83,59,50,
1236,303,90,158,42,171,83,58,52,
1242,302,90,159,42,171,83,57,52,
1248,302,90,159,42,173,83,57,52,
1254,301,91,161,42,171,83,57,54,
1260,301,91,161,42,175,83,57,49,
1266,299,91,163,42,173,83,56,50,
1272,298,91,164,42,170,83,56,58,
1278,298,91,164,42,170,83,56,59,
1284,298,92,165,42,176,83,56,50,
1290,297,92,166,42,171,83,56,58,
1296,297,92,166,42,167,83,56,63,
1302,297,92,166,42,167,83,56,60,
1308,300,95,166,42,171,83,56,56,
1314,300,96,167,42,170,83,55,55,
1320,300,96,167,42,167,83,55,56,
1326,299,96,168,42,167,83,55,55,
1332,299,97,169,42,167,83,54,56,
1338,300,98,169,42,169,83,54,51,
1344,299,98,170,42,165,83,54,54,
1350,298,98,171,42,164,83,54,57,
1356,298,98,171,42,159,83,54,58,
1362,299,99,171,42,158,83,54,56,
1368,298,99,172,42,162,83,53,53,
1374,297,99,173,42,157,83,53,61,
1380,294,99,176,42,156,83,51,58,
1386,294,99,176,42,157,83,51,54,
1392,293,99,177,42,151,83,51,51,
1398,291,99,179,42,151,83,51,52,
1404,291,99,179,42,151,83,51,53,
1410,290,99,180,42,153,83,51,50,
1416,290,101,182,42,143,83,50,61,
1422,289,101,183,42,142,83,49,60,
1428,288,101,184,42,147,83,49,54,
1434,288,102,185,42,147,83,49,54,
1440,288,102,185,42,147,83,49,54,
1446,287,102,186,42,148,83,49,50,
1452,287,102,186,42,144,83,49,56,
1458,286,104,189,42,140,83,49,64,
