Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,373,379,3.9680851063829787,4.031914893617022,2.5952127659574464,2.1824468085106385,15868.683193564866,
12,343,409,3.648936170212766,4.351063829787234,2.3240957446808506,2.3755319148936174,16244.790273470777,
18,320,432,3.404255319148936,4.595744680851064,2.1527127659574465,2.4971276595744683,17020.756322173085,
24,310,442,3.297872340425532,4.702127659574468,2.1122872340425527,2.5481914893617024,17382.664190582094,
30,300,452,3.1914893617021276,4.808510638297872,2.06313829787234,2.587446808510639,17384.341036044392,
36,295,457,3.1382978723404253,4.861702127659575,2.0463297872340425,2.6512765957446813,17654.215842561396,
42,290,462,3.0851063829787235,4.914893617021277,2.006436170212766,2.674255319148937,18477.523415357446,
48,285,467,3.0319148936170213,4.968085106382978,1.9833510638297873,2.696595744680852,18870.47486249044,
54,283,469,3.0106382978723403,4.98936170212766,1.9511170212765958,2.7096808510638306,18539.525852201743,
60,280,472,2.978723404255319,5.0212765957446805,1.9426063829787232,2.721382978723405,17882.035053910236,
66,279,473,2.9680851063829787,5.031914893617022,1.9436702127659573,2.7288297872340435,18464.331205836745,
72,278,474,2.9574468085106385,5.042553191489362,1.9298404255319153,2.7267021276595753,19354.722662496104,
78,276,476,2.9361702127659575,5.0638297872340425,1.923457446808511,2.7298936170212773,20466.79815322893,
84,275,477,2.925531914893617,5.074468085106383,1.920265957446809,2.73840425531915,19236.79200309566,
90,277,475,2.9468085106382977,5.053191489361702,1.920797872340426,2.727765957446809,18978.650196265193,
96,273,479,2.904255319148936,5.095744680851064,1.9119680851063832,2.7475531914893625,19281.387113376382,
102,272,480,2.893617021276596,5.1063829787234045,1.9128191489361706,2.758191489361703,19807.633271870796,
108,274,478,2.9148936170212765,5.085106382978723,1.914946808510639,2.7454255319148944,19558.47302735267,
114,272,480,2.893617021276596,5.1063829787234045,1.9085638297872347,2.758191489361703,19754.19175038685,
120,270,482,2.872340425531915,5.127659574468085,1.8989893617021278,2.7652127659574477,20273.032261016488,
126,272,480,2.893617021276596,5.1063829787234045,1.899521276595745,2.759893617021278,20619.23934453671,
132,272,480,2.893617021276596,5.1063829787234045,1.900585106382979,2.7630851063829795,21052.839747310474,
138,271,481,2.882978723404255,5.117021276595745,1.8999468085106386,2.7630851063829795,20231.439295430748,
144,269,483,2.8617021276595747,5.138297872340425,1.8914361702127664,2.764148936170214,19648.837370206784,
150,268,484,2.851063829787234,5.148936170212766,1.878670212765958,2.7843617021276605,18719.485888603664,
156,268,484,2.851063829787234,5.148936170212766,1.879202127659575,2.7843617021276605,18999.407533359274,
162,265,487,2.8191489361702127,5.180851063829787,1.8698404255319154,2.7981914893617033,19703.889155305358,
168,268,484,2.851063829787234,5.148936170212766,1.8786702127659578,2.7843617021276605,19180.161628324426,
174,266,486,2.8297872340425534,5.170212765957447,1.8696276595744685,2.7843617021276605,19950.199606285703,
180,266,486,2.8297872340425534,5.170212765957447,1.8760106382978727,2.7864893617021282,20421.396980082605,
186,265,487,2.8191489361702127,5.180851063829787,1.8735638297872343,2.7864893617021282,20255.37941492971,
192,264,488,2.8085106382978724,5.191489361702128,1.8653723404255325,2.802446808510639,19908.722485893744,
198,265,487,2.8191489361702127,5.180851063829787,1.8706914893617024,2.8109574468085112,19676.553819055433,
204,265,487,2.8191489361702127,5.180851063829787,1.8706914893617024,2.8130851063829794,20458.86515172518,
210,264,488,2.8085106382978724,5.191489361702128,1.862925531914894,2.8152127659574475,20370.251191496907,
