Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
930,567,185,6.031914893617022,1.9680851063829787,3.7261702127659575,1.403404255319149,18741.95642345575,
936,568,184,6.042553191489362,1.9574468085106382,3.738936170212766,1.3998936170212766,18859.174130019477,
942,568,184,6.042553191489362,1.9574468085106382,3.738936170212766,1.3998936170212766,18627.86089139124,
948,568,184,6.042553191489362,1.9574468085106382,3.738936170212766,1.3998936170212766,18198.989201827553,
954,568,184,6.042553191489362,1.9574468085106382,3.738936170212766,1.3998936170212766,17646.119539432046,
960,569,183,6.053191489361702,1.946808510638298,3.749574468085106,1.3786170212765958,16987.857558034837,
966,569,183,6.053191489361702,1.946808510638298,3.749574468085106,1.3786170212765958,17454.57189530469,
972,569,183,6.053191489361702,1.946808510638298,3.749574468085106,1.3786170212765958,17388.831634461632,
978,569,183,6.053191489361702,1.946808510638298,3.749574468085106,1.3786170212765958,17580.06270000318,
984,570,182,6.0638297872340425,1.9361702127659575,3.751702127659575,1.3732978723404257,17641.613877932174,
990,570,182,6.0638297872340425,1.9361702127659575,3.751702127659575,1.3732978723404257,18036.07757994824,
996,571,181,6.074468085106383,1.925531914893617,3.7655319148936175,1.3605319148936168,18142.773721274545,
1002,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,18469.84509712647,
1008,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,18626.287569435317,
1014,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,17861.873147298913,
1020,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,17869.264238355125,
1026,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,18230.129868939446,
1032,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,17962.25612474588,
1038,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,17915.82339273291,
1044,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,16579.64848328133,
1050,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,17010.081379506144,
1056,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,16133.45277518071,
1062,572,180,6.085106382978723,1.9148936170212767,3.767659574468085,1.3584042553191487,16236.182439776194,
1068,573,179,6.095744680851064,1.9042553191489362,3.7729787234042558,1.3584042553191487,16934.534783484673,
1074,574,178,6.1063829787234045,1.8936170212765957,3.788936170212766,1.3530851063829785,16338.462242186419,
1080,574,178,6.1063829787234045,1.8936170212765957,3.788936170212766,1.3530851063829785,16494.117511720728,
1086,574,178,6.1063829787234045,1.8936170212765957,3.788936170212766,1.3530851063829785,16569.601327879693,
1092,574,178,6.1063829787234045,1.8936170212765957,3.788936170212766,1.3530851063829785,17003.050001333697,
1098,574,178,6.1063829787234045,1.8936170212765957,3.788936170212766,1.3530851063829785,17241.988575338288,
1104,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,19372.335696360944,
1110,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,19828.460296309506,
1116,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,19247.024084139484,
1122,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,18582.439537044567,
1128,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,18464.104899933234,
1134,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,18767.747769944923,
1140,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,19072.1209735911,
1146,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,19340.25674933924,
1152,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,18758.741117667178,
1158,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,18258.309315382558,
1164,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,18420.173954707927,
1170,576,176,6.127659574468085,1.872340425531915,3.8059574468085113,1.3445744680851062,19182.002435846578,
1176,577,175,6.138297872340425,1.8617021276595744,3.807553191489362,1.3339361702127657,19822.515377942567,
1182,578,174,6.148936170212766,1.851063829787234,3.8155319148936173,1.3307446808510635,18497.278421901017,
1188,579,173,6.159574468085107,1.8404255319148937,3.8208510638297875,1.3307446808510635,18813.830681461215,
1194,580,172,6.170212765957447,1.8297872340425532,3.8314893617021286,1.3218085106382975,19121.78951826182,
1200,580,172,6.170212765957447,1.8297872340425532,3.8314893617021286,1.3218085106382975,19322.00160088812,
1206,580,172,6.170212765957447,1.8297872340425532,3.8314893617021286,1.3218085106382975,19404.80922575381,
1212,580,172,6.170212765957447,1.8297872340425532,3.8314893617021286,1.3218085106382975,19895.062856170985,
1218,581,171,6.180851063829787,1.8191489361702127,3.8368085106382988,1.3143617021276592,19978.715625966288,
1224,581,171,6.180851063829787,1.8191489361702127,3.8368085106382988,1.3143617021276592,19980.609366371205,
1230,581,171,6.180851063829787,1.8191489361702127,3.8368085106382988,1.3143617021276592,19898.4193516852,
1236,582,170,6.191489361702128,1.8085106382978724,3.8400000000000003,1.282446808510638,19827.356017832677,
1242,583,169,6.202127659574468,1.797872340425532,3.8470212765957448,1.282446808510638,19532.865751649897,
1248,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,19706.864723604613,
1254,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,19274.662166540842,
1260,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,18046.2790965604,
1266,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,18048.252316641912,
1272,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,18007.345046910803,
1278,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,17477.469325580638,
1284,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,17688.000649441317,
1290,584,168,6.212765957446808,1.7872340425531914,3.8587234042553193,1.2811702127659572,17791.63454533301,
1296,585,167,6.223404255319149,1.7765957446808511,3.86936170212766,1.277659574468085,18013.311085597357,
1302,585,167,6.223404255319149,1.7765957446808511,3.86936170212766,1.277659574468085,18009.020484699722,
1308,585,167,6.223404255319149,1.7765957446808511,3.86936170212766,1.277659574468085,17836.33740737812,
1314,585,167,6.223404255319149,1.7765957446808511,3.86936170212766,1.277659574468085,18341.51079856433,
1320,585,167,6.223404255319149,1.7765957446808511,3.86936170212766,1.277659574468085,18725.332134149583,
1326,586,166,6.23404255319149,1.7659574468085106,3.877872340425532,1.2723404255319146,18547.172203675607,
1332,586,166,6.23404255319149,1.7659574468085106,3.877872340425532,1.2723404255319146,18750.946405757386,
1338,586,166,6.23404255319149,1.7659574468085106,3.877872340425532,1.2723404255319146,18727.663194622073,
1344,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,18327.1658339206,
1350,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,17786.73294871055,
1356,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,18122.867664432095,
1362,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,17421.90234840422,
1368,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,16888.342422264664,
1374,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,17227.163650747858,
1380,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,17225.72234072123,
1386,587,165,6.24468085106383,1.7553191489361701,3.882127659574468,1.2617021276595743,18026.87129364768,
1392,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17130.43868074772,
1398,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,16593.964293397617,
1404,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17150.25796951988,
1410,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17284.488632676323,
1416,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17259.24655150658,
1422,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17168.45933670754,
1428,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17152.103741937543,
1434,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17813.329256304598,
1440,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,16899.28079342801,
1446,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17246.111986948683,
1452,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17777.777875513944,
1458,588,164,6.25531914893617,1.7446808510638299,3.8891489361702134,1.2581914893617019,17519.681234641237,
