Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
228,808,260,202,92,118,207,75,268,48,1.0507614213197969:1,187,
234,799,260,211,89,118,202,76,267,47,1.0487179487179488:1,186,
240,798,260,212,89,118,197,77,270,47,1.0461538461538462:1,187,
246,792,260,218,86,118,193,78,270,47,1.041237113402062:1,185,
252,785,260,225,84,118,185,83,268,47,1.0442708333333333:1,184,
258,781,260,229,82,118,184,81,268,48,1.0391644908616189:1,185,
264,773,260,237,80,117,182,80,267,47,1.0395778364116095:1,185,
270,848,341,243,84,131,240,78,268,47,1.0335731414868106:1,185,
276,850,345,245,84,133,240,77,269,47,1.0334928229665072:1,186,
282,840,345,255,83,133,236,78,262,48,1.0289855072463767:1,180,
288,835,345,260,81,133,234,78,260,49,1.0316301703163018:1,177,
294,832,345,263,79,133,234,78,259,49,1.0292682926829269:1,176,
300,826,345,269,77,133,231,78,257,50,1.0294840294840295:1,176,
306,819,345,276,75,133,225,82,253,51,1.0272277227722773:1,172,
312,812,345,283,75,132,221,85,249,50,1.0249376558603491:1,171,
318,807,345,288,75,132,217,87,247,49,1.0225563909774436:1,170,
324,801,345,294,72,132,213,88,246,50,1.0227272727272727:1,168,
330,797,345,298,72,131,207,91,246,50,1.0177215189873419:1,169,
336,790,345,305,72,130,201,94,243,50,1.0153061224489797:1,167,
342,864,420,306,80,149,247,93,245,50,0.977116704805492:1,168,
348,861,425,314,76,146,249,94,246,50,0.9702517162471396:1,168,
354,856,425,319,73,146,247,94,242,54,0.9814814814814815:1,166,
360,849,425,326,70,146,242,99,237,55,0.9836448598130841:1,162,
366,837,425,338,66,145,238,100,234,54,0.9881235154394299:1,161,
372,834,425,341,66,145,231,106,232,54,0.9809976247030879:1,159,
378,826,425,349,64,144,226,105,233,54,0.9760765550239234:1,158,
384,822,425,353,64,144,224,105,231,54,0.9759615384615384:1,157,
390,813,425,362,63,144,218,109,226,53,0.9829268292682927:1,155,
396,809,425,366,62,144,216,108,226,53,0.9779951100244498:1,155,
402,802,425,373,59,144,210,108,228,53,0.9900744416873449:1,155,
408,794,425,381,58,143,200,112,228,53,0.9751243781094527:1,155,
414,873,507,384,140,143,196,114,227,53,0.9617977528089887:1,154,
420,871,513,392,86,128,265,115,226,51,0.9661399548532731:1,153,
426,865,513,398,84,127,258,121,224,51,0.9794050343249427:1,152,
432,862,513,401,84,127,254,123,224,50,0.9770642201834863:1,153,
438,857,513,406,83,127,252,121,226,48,0.9746543778801844:1,154,
444,854,513,409,82,127,246,124,228,47,0.9722863741339491:1,155,
450,845,513,418,82,126,241,125,225,46,0.9789227166276346:1,153,
456,841,513,422,81,126,235,128,226,45,0.9741784037558685:1,153,
462,837,513,426,79,126,227,129,230,46,0.9740566037735849:1,154,
468,832,513,431,77,126,224,127,232,46,0.9762470308788599:1,156,
474,828,513,435,76,125,213,135,233,46,0.9761336515513126:1,156,
480,822,513,441,73,125,207,136,232,49,0.980722891566265:1,155,
486,814,513,449,70,124,201,139,231,49,0.9805352798053528:1,155,
492,871,576,455,63,126,262,142,229,49,1.0022988505747126:1,155,
498,860,576,466,61,126,255,145,226,47,0.9953596287703016:1,150,
504,847,576,479,58,125,249,144,226,45,0.9836065573770492:1,149,
510,840,576,486,57,125,243,150,222,43,0.971830985915493:1,145,
516,834,576,492,56,125,242,147,222,42,0.9716312056737588:1,145,
522,828,576,498,56,125,242,145,219,41,0.9714285714285714:1,142,
528,824,576,502,56,125,242,140,220,41,0.9807692307692307:1,142,
534,820,576,506,55,125,242,136,221,41,0.9854721549636803:1,144,
540,815,576,511,55,125,241,131,224,39,0.9733656174334141:1,144,
546,811,576,515,54,125,240,128,225,39,0.9732360097323601:1,144,
552,811,576,515,54,125,240,126,227,39,0.9732360097323601:1,146,
558,805,576,521,52,124,240,124,226,39,0.9730392156862745:1,146,
564,874,649,525,72,121,238,177,227,39,0.9729119638826185:1,145,
570,868,649,531,70,121,237,175,225,40,0.9638009049773756:1,143,
576,861,649,538,70,120,236,173,223,39,0.9612756264236902:1,142,
582,851,649,548,68,120,233,170,221,39,0.9608294930875576:1,142,
588,841,649,558,64,120,232,164,221,40,0.9649532710280374:1,142,
594,835,649,564,64,120,232,159,222,38,0.9693396226415094:1,143,
600,827,649,572,63,119,232,157,218,38,0.9737470167064439:1,140,
606,822,649,577,63,118,231,152,219,39,0.9618138424821002:1,137,
612,817,649,582,61,117,231,150,218,40,0.9592326139088729:1,135,
618,814,649,585,60,117,231,147,219,40,0.9567307692307693:1,135,
624,806,649,593,60,116,229,140,221,40,0.9468599033816425:1,133,
630,795,649,604,58,115,228,133,222,39,0.9390243902439024:1,131,
636,851,709,608,60,109,248,175,223,36,0.9699074074074074:1,131,
642,848,709,611,60,108,242,177,224,37,0.9720930232558139:1,132,
648,842,709,617,59,108,241,169,228,37,0.9718969555035128:1,134,
654,837,709,622,58,108,240,166,228,37,0.9694117647058823:1,133,
660,829,709,630,57,108,240,163,226,35,0.9691211401425178:1,131,
666,822,709,637,56,107,240,158,224,37,0.9571428571428572:1,128,
672,821,709,638,56,107,240,153,227,38,0.9547619047619048:1,129,
678,817,709,642,54,107,239,148,231,38,0.9452380952380952:1,129,
684,809,709,650,50,107,238,142,234,38,0.9493975903614458:1,130,
690,805,709,654,50,107,238,136,236,38,0.9538834951456311:1,130,
696,800,709,659,49,107,237,129,240,38,0.9559902200488998:1,131,
702,795,709,664,48,107,237,125,241,37,0.958128078817734:1,129,
708,845,762,667,55,104,232,172,246,36,0.9789227166276346:1,131,
714,840,762,672,53,104,229,172,245,37,0.9811320754716981:1,131,
720,835,762,677,51,104,229,167,248,36,0.9880952380952381:1,133,
726,824,762,688,50,104,229,160,248,33,0.9712918660287081:1,135,
732,820,762,692,50,104,229,156,247,34,0.9806763285024155:1,135,
738,813,762,699,49,104,228,155,242,35,0.9781021897810219:1,131,
744,807,762,705,48,104,228,155,239,33,0.9731051344743277:1,129,
750,804,762,708,47,104,228,155,237,33,0.9754299754299754:1,128,
756,797,762,715,45,104,228,154,233,33,0.9776674937965261:1,126,
762,791,762,721,44,103,227,153,229,35,0.972568578553616:1,122,
768,787,762,725,42,103,227,153,227,35,0.9724310776942355:1,120,
774,784,762,728,42,103,226,153,226,34,0.9748110831234257:1,120,
780,832,816,734,58,90,275,151,225,33,0.9904306220095693:1,120,
786,829,818,739,56,90,214,162,274,33,0.988009592326139:1,137,
792,823,818,745,55,90,213,162,270,33,0.9927360774818402:1,136,
798,818,818,750,55,90,213,161,266,33,1.0:1,136,
804,813,818,755,55,89,213,161,262,33,1.0024630541871922:1,134,
810,805,818,763,54,89,211,161,259,31,0.9925742574257426:1,132,
816,803,818,765,54,89,211,161,257,31,0.9975124378109452:1,132,
822,796,818,772,51,89,210,161,254,31,0.9949874686716792:1,130,
828,790,818,778,50,88,209,160,252,31,0.9899244332493703:1,129,
834,785,818,783,49,88,208,159,251,30,0.9823232323232324:1,128,
840,780,818,788,49,88,208,158,246,31,0.9796954314720813:1,124,
846,772,818,796,48,88,206,157,242,31,0.9845758354755784:1,123,
852,819,870,801,100,88,206,157,238,30,0.9878640776699029:1,122,
858,816,874,808,54,90,202,161,280,29,0.9902439024390244:1,144,
864,812,874,812,52,90,202,161,279,28,0.9901960784313726:1,144,
870,803,874,821,51,90,200,160,274,28,0.9827160493827161:1,141,
876,798,874,826,50,90,198,159,272,29,0.9703703703703703:1,139,
882,793,874,831,47,90,198,159,270,29,0.967741935483871:1,138,
888,790,874,834,47,89,198,159,269,28,0.9602977667493796:1,137,
894,785,874,839,47,89,196,159,268,26,0.9478908188585607:1,136,
900,777,874,847,45,88,196,157,265,26,0.9571788413098237:1,135,
906,772,874,852,44,88,196,156,263,25,0.9544303797468354:1,134,
912,766,874,858,43,87,195,155,261,25,0.959079283887468:1,133,
918,764,874,860,42,87,195,155,259,26,0.9539641943734015:1,132,
924,757,874,867,41,87,194,154,256,25,0.9560723514211886:1,131,
930,825,950,875,70,89,175,165,300,26,0.9927536231884058:1,145,
936,819,950,881,68,88,175,165,297,26,0.9975609756097561:1,145,
942,814,950,886,67,88,175,165,296,23,1.0:1,145,
948,807,950,893,66,88,174,165,291,23,1.007462686567164:1,144,
954,803,950,897,65,88,174,164,289,23,1.012531328320802:1,144,
960,789,950,911,63,88,174,162,279,23,1.0076335877862594:1,138,
966,781,950,919,62,88,174,161,275,21,1.0077120822622108:1,137,
972,775,950,925,62,87,173,161,271,21,1.0077720207253886:1,135,
978,770,950,930,61,87,173,161,267,21,1.0157068062827226:1,134,
984,759,950,941,58,87,173,161,259,21,1.024:1,132,
990,755,950,945,58,87,172,161,257,20,1.018716577540107:1,131,
996,752,950,948,58,87,172,160,256,19,1.0160857908847185:1,130,
1002,810,1015,955,65,97,174,148,307,19,0.9901719901719902:1,157,
1008,804,1015,961,61,98,174,145,305,21,0.9851851851851852:1,156,
1014,798,1015,967,61,98,173,145,300,21,0.9900249376558603:1,155,
1020,793,1015,972,60,98,173,145,296,21,1.0025252525252526:1,155,
1026,791,1015,974,60,98,173,145,294,21,1.0025316455696203:1,154,
1032,786,1015,979,59,98,173,145,290,21,1.010230179028133:1,152,
1038,776,1015,989,58,97,171,145,283,22,1.0103626943005182:1,148,
1044,773,1015,992,57,97,171,144,282,22,1.0130208333333333:1,148,
1050,769,1015,996,57,97,171,144,278,22,1.0183727034120735:1,147,
1056,766,1015,999,57,97,171,143,277,21,1.0264550264550265:1,147,
1062,761,1015,1004,55,97,170,143,276,20,1.023936170212766:1,147,
1068,755,1015,1010,55,97,170,143,270,20,1.0295698924731183:1,145,
1074,819,1082,1013,68,110,162,150,309,20,1.0272277227722773:1,157,
1080,813,1084,1021,66,109,162,149,307,20,1.0223880597014925:1,155,
1086,808,1084,1026,65,109,162,149,303,20,1.0149625935162094:1,152,
1092,798,1084,1036,62,109,162,147,297,21,1.0305343511450382:1,150,
1098,789,1084,1045,61,109,162,146,291,20,1.044041450777202:1,149,
1104,778,1084,1056,59,108,162,146,286,17,1.0473684210526315:1,147,
1110,774,1084,1060,59,107,161,146,284,17,1.0476190476190477:1,146,
1116,767,1084,1067,57,107,161,146,281,15,1.0453333333333332:1,145,
1122,763,1084,1071,56,107,161,145,277,17,1.0455764075067024:1,144,
1128,758,1084,1076,55,107,161,145,273,17,1.0542005420054201:1,143,
1134,751,1084,1083,53,106,161,145,268,18,1.0688705234159779:1,142,
1140,743,1084,1091,52,104,161,145,266,15,1.0638888888888889:1,140,
1146,810,1158,1098,78,102,172,132,311,15,1.131578947368421:1,163,
1152,809,1160,1101,76,101,174,130,313,15,1.1458885941644563:1,164,
1158,805,1160,1105,76,100,174,130,310,15,1.1409574468085106:1,162,
1164,797,1160,1113,75,98,173,130,306,15,1.154054054054054:1,160,
1170,793,1160,1117,74,98,173,129,304,15,1.1548913043478262:1,159,
1176,786,1160,1124,72,98,173,128,300,15,1.1534246575342466:1,159,
1182,781,1160,1129,72,98,173,128,295,15,1.1694444444444445:1,158,
1188,780,1160,1130,72,98,173,127,292,18,1.1666666666666667:1,157,
1194,772,1160,1138,70,97,173,127,287,18,1.1685393258426966:1,156,
1200,766,1160,1144,67,97,172,127,284,19,1.1638418079096045:1,156,
1206,757,1160,1153,64,97,171,127,279,19,1.1628571428571428:1,154,
1212,753,1160,1157,62,97,170,127,278,19,1.1514285714285715:1,153,
1218,817,1227,1160,93,99,202,127,277,19,1.1111111111111112:1,153,
1224,818,1231,1163,70,108,186,120,315,19,1.1028277634961439:1,173,
1230,814,1231,1167,68,108,186,120,312,20,1.1142857142857143:1,172,
1236,806,1231,1175,67,107,186,119,308,19,1.1044386422976502:1,168,
1242,802,1231,1179,67,106,186,119,305,19,1.1105263157894736:1,168,
1248,797,1231,1184,67,106,186,118,300,20,1.1253333333333333:1,167,
1254,790,1231,1191,66,106,185,117,296,20,1.1179624664879357:1,165,
1260,788,1231,1193,66,106,185,117,294,20,1.1126005361930296:1,163,
1266,782,1231,1199,65,106,184,117,288,22,1.1135135135135135:1,159,
1272,775,1231,1206,63,106,184,116,285,21,1.111716621253406:1,157,
1278,771,1231,1210,63,106,183,115,282,22,1.1123287671232878:1,157,
1284,764,1231,1217,63,105,182,115,276,23,1.1046831955922864:1,152,
1290,796,1266,1220,97,105,182,115,274,23,1.1397849462365592:1,152,
1296,840,1311,1221,80,121,185,114,316,24,1.1265822784810127:1,170,
1302,835,1311,1226,79,119,185,114,313,25,1.1301020408163265:1,169,
1308,832,1311,1229,78,119,185,114,311,25,1.1333333333333333:1,168,
1314,824,1311,1237,74,119,184,114,308,25,1.1347150259067358:1,167,
1320,823,1311,1238,74,119,184,114,307,25,1.1376623376623376:1,167,
1326,813,1311,1248,71,118,184,112,304,24,1.1451187335092348:1,166,
1332,804,1311,1257,70,118,184,112,297,23,1.144:1,162,
1338,797,1311,1264,69,117,183,111,294,23,1.14247311827957:1,161,
1344,790,1311,1271,68,116,183,110,290,23,1.135135135135135:1,159,
1350,785,1311,1276,67,116,182,110,288,22,1.127371273712737:1,157,
1356,772,1311,1289,65,114,181,109,281,22,1.15041782729805:1,156,
1362,768,1311,1293,63,114,181,109,279,22,1.1573033707865168:1,156,
1368,846,1400,1304,83,120,199,114,307,23,1.0786240786240786:1,168,
1374,838,1400,1312,82,118,197,114,304,23,1.0794044665012408:1,168,
1380,831,1400,1319,81,118,196,114,299,23,1.0879396984924623:1,166,
1386,826,1400,1324,80,118,194,114,298,22,1.0858585858585859:1,165,
1392,821,1400,1329,77,118,194,114,295,23,1.089058524173028:1,163,
1398,813,1400,1337,75,118,192,113,293,22,1.0953608247422681:1,163,
1404,803,1400,1347,73,118,190,112,288,22,1.1020942408376964:1,161,
1410,795,1400,1355,72,117,190,112,281,23,1.1031746031746033:1,156,
1416,789,1400,1361,71,117,190,112,276,23,1.0984042553191489:1,152,
1422,779,1400,1371,70,117,190,111,270,21,1.0997304582210243:1,149,
1428,775,1400,1375,70,117,189,110,267,22,1.100271002710027:1,148,
1434,775,1400,1375,70,117,189,110,266,23,1.100271002710027:1,148,
1440,840,1466,1376,68,130,198,126,295,23,1.0792079207920793:1,165,
1446,832,1466,1384,64,132,196,128,289,23,1.0748129675810474:1,162,
1452,824,1466,1392,63,131,194,128,284,24,1.07035175879397:1,159,
1458,821,1466,1395,63,131,194,128,282,23,1.0628140703517588:1,157,
