Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
198,794,240,160,111,125,186,68,256,48,1.1753424657534246:1,193,
204,787,241,168,110,121,187,67,256,46,1.1740331491712708:1,194,
210,787,241,168,110,114,194,61,260,48,1.1740331491712708:1,193,
216,780,241,175,107,112,194,59,260,48,1.184873949579832:1,194,
222,779,241,176,107,109,194,58,263,48,1.1820728291316527:1,195,
228,775,241,180,107,109,188,63,261,47,1.1830985915492958:1,194,
234,767,241,188,105,108,186,63,259,46,1.1789772727272727:1,191,
240,765,241,190,104,108,185,61,260,47,1.1794871794871795:1,192,
246,762,241,193,103,108,183,61,259,48,1.177142857142857:1,189,
252,760,241,195,102,108,178,64,257,51,1.177650429799427:1,187,
258,750,241,205,102,107,177,61,252,51,1.186588921282799:1,185,
264,742,241,213,98,107,176,62,249,50,1.1952662721893492:1,183,
270,798,303,219,65,143,232,58,251,49,1.2105263157894737:1,183,
276,796,305,223,65,143,230,60,249,49,1.211111111111111:1,181,
282,791,305,228,64,143,228,60,246,50,1.2033426183844012:1,179,
288,782,305,237,63,141,227,60,245,46,1.2028169014084507:1,178,
294,779,305,240,63,141,223,63,242,47,1.2130681818181819:1,177,
300,772,305,247,62,141,218,66,235,50,1.2183908045977012:1,172,
306,767,305,252,60,141,216,65,234,51,1.216763005780347:1,171,
312,760,305,259,57,141,207,71,234,50,1.215743440233236:1,171,
318,750,305,269,56,140,203,74,229,48,1.2189349112426036:1,167,
324,744,305,275,55,138,201,75,226,49,1.2142857142857142:1,166,
330,735,305,284,52,138,194,77,226,48,1.213855421686747:1,168,
336,729,305,290,50,138,187,81,225,48,1.202416918429003:1,165,
342,826,408,296,106,141,225,83,223,48,1.1510416666666667:1,163,
348,826,412,300,107,141,222,86,222,48,1.156657963446475:1,162,
354,823,412,303,106,140,220,88,221,48,1.1544502617801047:1,161,
360,819,412,307,105,140,216,91,219,48,1.1552631578947368:1,158,
366,814,412,312,102,140,208,96,218,50,1.1534391534391535:1,154,
372,810,412,316,100,140,208,94,218,50,1.1542553191489362:1,154,
378,805,412,321,97,140,201,99,219,49,1.163978494623656:1,155,
384,801,412,325,96,140,195,103,217,50,1.170731707317073:1,153,
390,793,412,333,93,140,191,104,215,50,1.1726027397260275:1,151,
396,791,412,335,93,140,185,107,216,50,1.167123287671233:1,150,
402,784,412,342,90,140,180,106,217,51,1.1777777777777778:1,150,
408,777,412,349,89,138,176,110,214,50,1.1825842696629214:1,149,
414,836,475,353,151,138,170,114,212,51,1.1602067183462532:1,148,
420,837,478,355,66,135,258,114,213,51,1.1516709511568124:1,150,
426,833,478,359,66,135,257,112,212,51,1.152454780361757:1,148,
432,826,478,366,65,134,246,121,211,49,1.1510416666666667:1,148,
438,818,478,374,62,134,242,122,210,48,1.146981627296588:1,145,
444,809,478,383,59,134,233,128,205,50,1.1573333333333333:1,142,
450,800,478,392,58,133,227,129,203,50,1.162162162162162:1,142,
456,796,478,396,58,131,222,133,199,53,1.1689373297002725:1,139,
462,790,478,402,58,131,217,137,195,52,1.1763085399449036:1,138,
468,789,478,403,58,131,212,137,199,52,1.1795580110497237:1,140,
474,780,478,412,53,131,209,137,198,52,1.1787709497206704:1,139,
480,778,478,414,53,131,205,141,198,50,1.1792717086834734:1,139,
486,774,478,418,52,131,200,143,198,50,1.1864406779661016:1,139,
492,850,558,422,80,135,243,145,198,49,1.1464646464646464:1,138,
498,846,558,426,78,135,236,149,200,48,1.1417721518987343:1,139,
504,838,558,434,76,135,231,152,196,48,1.1377551020408163:1,137,
510,829,558,443,73,135,226,153,197,45,1.1311053984575836:1,136,
516,826,558,446,72,135,225,149,199,46,1.1288659793814433:1,138,
522,822,558,450,71,134,224,147,201,45,1.1185567010309279:1,139,
528,815,558,457,70,134,224,144,199,44,1.1168831168831168:1,138,
534,811,558,461,70,134,224,137,203,43,1.1230366492146597:1,142,
540,802,558,470,67,133,224,133,204,41,1.1273209549071619:1,142,
546,797,558,475,67,133,224,130,204,39,1.14247311827957:1,143,
552,793,558,479,66,133,224,123,208,39,1.1490514905149052:1,145,
558,787,558,485,65,131,224,117,212,38,1.1444141689373297:1,145,
564,844,621,491,63,113,251,168,213,36,1.1421319796954315:1,146,
570,834,621,501,61,112,250,168,209,34,1.1494845360824741:1,144,
576,828,621,507,59,112,249,164,211,33,1.145077720207254:1,144,
582,823,621,512,57,112,248,158,215,33,1.1488250652741514:1,146,
588,819,621,516,56,112,248,153,216,34,1.1609498680738786:1,144,
594,810,621,525,53,112,247,151,213,34,1.1485411140583555:1,142,
600,805,621,530,52,112,247,143,219,32,1.1466666666666667:1,144,
606,801,621,534,52,112,247,139,220,31,1.1474530831099197:1,145,
612,795,621,540,51,112,246,133,221,32,1.1486486486486487:1,147,
618,791,621,544,48,112,246,128,225,32,1.1436314363143631:1,149,
624,788,621,547,48,111,246,125,226,32,1.1355013550135502:1,148,
630,781,621,554,45,110,246,122,226,32,1.133879781420765:1,146,
636,844,693,563,75,103,254,154,227,31,1.153061224489796:1,146,
642,840,694,568,71,103,255,154,224,33,1.1538461538461537:1,143,
648,837,694,571,71,103,255,149,226,33,1.1627906976744187:1,147,
654,831,694,577,69,102,255,145,227,33,1.1640625:1,147,
660,823,694,585,66,100,254,137,234,32,1.1657894736842105:1,149,
666,818,694,590,65,100,253,132,236,32,1.164021164021164:1,150,
672,810,694,598,63,100,252,128,236,31,1.1657754010695187:1,149,
678,805,694,603,62,100,250,124,236,33,1.158176943699732:1,148,
684,800,694,608,62,100,249,118,241,30,1.1680216802168022:1,153,
690,798,694,610,62,100,249,116,240,31,1.1626016260162602:1,151,
696,791,694,617,62,100,247,112,239,31,1.1494565217391304:1,149,
702,786,694,622,60,100,246,107,242,31,1.1475409836065573:1,153,
708,833,750,631,61,93,228,180,240,31,1.1358974358974359:1,150,
714,829,753,638,58,94,230,177,240,30,1.1476683937823835:1,152,
720,825,753,642,58,93,230,170,244,30,1.1484375:1,153,
726,817,753,650,55,92,230,168,242,30,1.1556728232189974:1,153,
732,816,753,651,55,92,229,167,243,30,1.1587301587301588:1,154,
738,808,753,659,55,92,228,166,238,29,1.160427807486631:1,151,
744,803,753,664,55,92,228,165,234,29,1.1702702702702703:1,150,
750,800,753,667,55,92,227,164,233,29,1.1680216802168022:1,149,
756,792,753,675,55,92,227,164,227,27,1.1639344262295082:1,145,
762,788,753,679,55,92,227,164,223,27,1.1707988980716253:1,144,
768,783,753,684,53,92,226,164,220,28,1.1689750692520775:1,141,
774,778,753,689,51,91,226,164,218,28,1.1611111111111112:1,139,
780,836,814,692,66,103,258,164,217,28,1.1546391752577319:1,138,
786,833,818,699,64,103,221,153,264,28,1.1580310880829014:1,167,
792,829,818,703,64,103,221,152,261,28,1.1588541666666667:1,165,
798,824,818,708,62,103,221,152,258,28,1.1514360313315928:1,162,
804,822,818,710,62,103,221,152,256,28,1.1462140992167102:1,160,
810,815,818,717,60,103,220,152,254,26,1.1618037135278514:1,160,
816,811,818,721,59,103,220,151,252,26,1.1569148936170213:1,158,
822,803,818,729,58,103,217,149,250,26,1.1644204851752022:1,158,
828,795,818,737,57,103,217,148,244,26,1.1603260869565217:1,154,
834,790,818,742,55,103,217,148,242,25,1.1584699453551912:1,152,
840,786,818,746,55,102,217,148,239,25,1.165289256198347:1,151,
846,784,818,748,55,102,217,148,236,26,1.159779614325069:1,148,
852,847,887,754,120,102,217,148,234,26,1.1773778920308484:1,147,
858,845,893,762,72,97,194,189,266,27,1.1834625322997416:1,163,
864,839,893,768,71,97,194,189,261,27,1.1906005221932114:1,162,
870,833,893,774,69,97,194,189,257,27,1.1978891820580475:1,161,
876,830,893,777,69,97,194,189,255,26,1.1957671957671958:1,160,
882,824,893,783,67,97,193,189,252,26,1.1856763925729443:1,158,
888,818,893,789,63,97,192,189,252,25,1.1871657754010696:1,158,
894,813,893,794,63,97,191,189,247,26,1.185483870967742:1,155,
900,810,893,797,63,97,191,189,244,26,1.1774193548387097:1,152,
906,808,893,799,63,97,191,189,243,25,1.1837837837837837:1,152,
912,801,893,806,62,96,190,188,241,24,1.1945205479452055:1,152,
918,795,893,812,61,96,190,187,237,24,1.2022160664819945:1,151,
924,789,893,818,60,96,189,187,234,23,1.2039106145251397:1,149,
930,863,975,826,81,109,193,155,302,23,1.2357512953367875:1,189,
936,856,975,833,78,109,192,156,298,23,1.2349869451697129:1,186,
942,847,975,842,75,109,192,154,295,22,1.2230971128608923:1,184,
948,840,975,849,74,109,192,154,289,22,1.2222222222222223:1,181,
954,837,975,852,73,109,192,154,287,22,1.226063829787234:1,180,
960,829,975,860,69,109,192,154,281,24,1.2345013477088949:1,177,
966,827,975,862,69,109,192,154,280,23,1.2411924119241193:1,177,
972,823,975,866,69,109,191,154,275,25,1.2425068119891007:1,174,
978,818,975,871,68,109,190,154,271,26,1.2410958904109588:1,171,
984,816,975,873,68,109,190,154,269,26,1.2417582417582418:1,170,
990,815,975,874,68,108,190,154,269,26,1.239010989010989:1,170,
996,805,975,884,68,108,187,154,263,25,1.2361111111111112:1,168,
1002,875,1048,887,74,125,181,171,299,25,1.2095959595959596:1,188,
1008,868,1048,894,73,125,180,171,294,25,1.2142857142857142:1,185,
1014,864,1048,898,71,125,179,171,293,25,1.2153846153846153:1,184,
1020,860,1048,902,69,125,179,171,291,25,1.2164948453608246:1,182,
1026,856,1048,906,69,124,179,171,288,25,1.2233766233766235:1,181,
1032,851,1048,911,69,124,179,171,284,24,1.2219321148825066:1,178,
1038,845,1048,917,68,124,178,170,281,24,1.229551451187335:1,177,
1044,841,1048,921,67,124,178,170,279,23,1.2248677248677249:1,176,
1050,836,1048,926,66,124,176,170,278,22,1.2116402116402116:1,175,
1056,835,1048,927,66,124,176,170,277,22,1.2148541114058355:1,175,
1062,827,1048,935,66,124,175,169,270,23,1.2231182795698925:1,172,
1068,818,1048,944,64,123,174,169,265,23,1.2228260869565217:1,169,
1074,906,1141,949,95,127,200,124,337,23,1.1990291262135921:1,204,
1080,898,1141,957,91,127,198,124,335,23,1.2063882063882063:1,204,
1086,895,1141,960,89,127,198,124,333,24,1.2098765432098766:1,203,
1092,890,1141,965,86,127,198,124,332,23,1.2084367245657568:1,203,
1098,883,1141,972,86,127,197,123,328,22,1.1910669975186103:1,199,
1104,876,1141,979,85,126,197,121,323,24,1.1954887218045114:1,199,
1110,871,1141,984,83,126,197,120,321,24,1.1994949494949494:1,198,
1116,863,1141,992,79,126,194,119,320,25,1.207161125319693:1,198,
1122,859,1141,996,79,126,194,119,315,26,1.2082262210796915:1,196,
1128,851,1141,1004,78,126,194,119,309,25,1.2103896103896103:1,193,
1134,843,1141,1012,76,126,194,118,304,25,1.2125984251968505:1,189,
1140,834,1141,1021,74,125,192,118,299,26,1.2063492063492063:1,187,
1146,910,1225,1029,88,137,204,127,330,24,1.2087378640776698:1,203,
1152,898,1227,1043,84,134,206,127,322,25,1.2063882063882063:1,198,
1158,893,1227,1048,84,134,206,125,317,27,1.2049382716049384:1,195,
1164,888,1227,1053,83,134,204,125,316,26,1.2144638403990025:1,195,
1170,883,1227,1058,82,133,204,125,313,26,1.2075:1,193,
1176,879,1227,1062,80,133,204,125,312,25,1.1975:1,192,
1182,868,1227,1073,75,133,203,125,307,25,1.1974683544303797:1,189,
1188,859,1227,1082,75,133,202,125,300,24,1.2082262210796915:1,186,
1194,850,1227,1091,75,131,202,125,292,25,1.2135416666666667:1,182,
1200,846,1227,1095,74,131,202,125,288,26,1.2088772845953002:1,178,
1206,841,1227,1100,73,131,200,125,285,27,1.195822454308094:1,175,
1212,836,1227,1105,71,130,200,125,283,27,1.2:1,174,
1218,925,1320,1109,118,131,243,124,282,27,1.1971496437054632:1,174,
1224,922,1324,1116,96,138,215,118,328,27,1.2057416267942584:1,195,
1230,913,1324,1125,93,138,214,118,325,25,1.221411192214112:1,195,
1236,902,1324,1136,90,138,213,118,317,26,1.2271604938271605:1,191,
1242,894,1324,1144,87,138,211,118,314,26,1.218362282878412:1,189,
1248,891,1324,1147,86,138,211,118,312,26,1.2275:1,189,
1254,888,1324,1150,85,138,210,118,311,26,1.2311557788944723:1,188,
1260,884,1324,1154,85,138,209,117,308,27,1.2379746835443037:1,186,
1266,877,1324,1161,83,138,208,116,307,25,1.2487179487179487:1,186,
1272,869,1324,1169,81,138,208,116,301,25,1.2396907216494846:1,182,
1278,860,1324,1178,79,138,207,116,293,27,1.2513089005235603:1,180,
1284,858,1324,1180,77,138,207,116,291,29,1.2519685039370079:1,179,
1290,903,1378,1189,129,138,207,116,284,29,1.2241379310344827:1,174,
1296,930,1413,1197,89,143,236,127,308,27,1.2037914691943128:1,185,
1302,927,1413,1200,89,142,235,127,306,28,1.2019002375296912:1,183,
1308,925,1413,1202,87,142,235,127,306,28,1.2023809523809523:1,183,
1314,911,1413,1216,85,142,233,125,301,25,1.221951219512195:1,183,
1320,906,1413,1221,84,142,233,125,297,25,1.2260442260442261:1,181,
1326,898,1413,1229,82,140,233,125,293,25,1.2338308457711442:1,180,
1332,893,1413,1234,82,140,232,125,289,25,1.2380952380952381:1,179,
1338,888,1413,1239,81,140,232,125,286,24,1.2424242424242424:1,178,
1344,880,1413,1247,78,139,232,125,282,24,1.2448979591836735:1,176,
1350,873,1413,1254,76,139,232,125,276,25,1.244215938303342:1,172,
1356,868,1413,1259,76,138,232,125,272,25,1.2487046632124352:1,170,
1362,863,1413,1264,76,138,230,125,269,25,1.2415584415584415:1,168,
1368,948,1501,1267,87,146,247,132,311,25,1.2201405152224825:1,189,
1374,937,1501,1278,86,146,247,130,304,24,1.199530516431925:1,182,
1380,931,1501,1284,84,146,245,130,304,22,1.2009456264775413:1,182,
1386,927,1501,1288,82,146,245,130,302,22,1.207142857142857:1,181,
1392,924,1501,1291,80,146,245,130,300,23,1.2105263157894737:1,181,
1398,920,1501,1295,79,145,245,129,299,23,1.2062350119904077:1,181,
1404,913,1501,1302,78,144,244,129,294,24,1.2160194174757282:1,178,
1410,910,1501,1305,78,144,243,129,292,24,1.2249388753056234:1,178,
1416,900,1501,1315,74,143,243,129,287,24,1.2332506203473945:1,177,
1422,896,1501,1319,73,143,243,128,283,26,1.2344139650872819:1,174,
1428,888,1501,1327,70,143,243,127,281,24,1.2367758186397986:1,172,
1434,882,1501,1333,69,143,243,125,280,22,1.2272727272727273:1,172,
1440,971,1594,1337,95,140,262,135,317,22,1.2118451025056947:1,189,
1446,963,1594,1345,91,142,255,137,316,22,1.2188940092165899:1,189,
1452,961,1594,1347,90,142,255,137,315,22,1.2193995381062355:1,189,
1458,957,1594,1351,89,142,255,137,311,23,1.2204176334106729:1,188,
