Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,361,391,3.8404255319148937,4.159574468085107,2.6183510638297873,2.3596808510638296,19514.611561307378,
12,328,424,3.4893617021276597,4.51063829787234,2.3957978723404256,2.4975531914893616,18895.417294453437,
18,313,439,3.3297872340425534,4.670212765957447,2.312925531914894,2.528404255319149,18821.296603154115,
24,303,449,3.223404255319149,4.776595744680851,2.251117021276596,2.5454255319148937,19207.883840774753,
30,294,458,3.127659574468085,4.872340425531915,2.211755319148936,2.595425531914894,18614.182538827878,
36,286,466,3.0425531914893615,4.957446808510638,2.1784574468085105,2.659255319148937,18614.870265370762,
42,279,473,2.9680851063829787,5.031914893617022,2.1335638297872346,2.6542553191489366,18639.790301017103,
48,282,470,3.0,5.0,2.144202127659575,2.6425531914893625,19023.227570660176,
54,278,474,2.9574468085106385,5.042553191489362,2.123670212765958,2.6893617021276603,20899.198026971015,
60,276,476,2.9361702127659575,5.0638297872340425,2.113031914893617,2.7159574468085115,20407.088045128578,
66,277,475,2.9468085106382977,5.053191489361702,2.113031914893617,2.703191489361703,21009.17740701431,
72,274,478,2.9148936170212765,5.085106382978723,2.0875,2.7067021276595753,21243.116967377988,
78,272,480,2.893617021276596,5.1063829787234045,2.0821808510638298,2.749255319148937,21406.239137191493,
84,271,481,2.882978723404255,5.117021276595745,2.0768617021276596,2.7562765957446813,20495.545958267317,
90,270,482,2.872340425531915,5.127659574468085,2.0715425531914895,2.7520212765957455,19811.46944861206,
96,271,481,2.882978723404255,5.117021276595745,2.0715425531914895,2.750957446808511,19450.557311993594,
102,271,481,2.882978723404255,5.117021276595745,2.0715425531914895,2.750957446808511,19242.11004830139,
108,270,482,2.872340425531915,5.127659574468085,2.060904255319149,2.750957446808511,19827.43258852809,
114,269,483,2.8617021276595747,5.138297872340425,2.0492021276595747,2.7807446808510647,20146.96443761059,
120,269,483,2.8617021276595747,5.138297872340425,2.0492021276595747,2.7807446808510647,20817.245365238225,
126,267,485,2.8404255319148937,5.159574468085107,2.0364361702127662,2.7967021276595756,20514.542048849828,
132,267,485,2.8404255319148937,5.159574468085107,2.0364361702127662,2.8232978723404267,19226.787741850843,
138,267,485,2.8404255319148937,5.159574468085107,2.0364361702127662,2.8232978723404267,20006.440931495734,
144,267,485,2.8404255319148937,5.159574468085107,2.0364361702127662,2.8232978723404267,19831.50930360621,
150,266,486,2.8297872340425534,5.170212765957447,2.027925531914894,2.828617021276597,19453.953311047033,
156,265,487,2.8191489361702127,5.180851063829787,2.027925531914894,2.8307446808510646,18494.394825513427,
162,266,486,2.8297872340425534,5.170212765957447,2.027925531914894,2.828617021276597,18849.245223457834,
168,265,487,2.8191489361702127,5.180851063829787,2.027925531914894,2.8413829787234053,18549.059798146423,
174,264,488,2.8085106382978724,5.191489361702128,2.023670212765958,2.85308510638298,17841.90064780658,
180,265,487,2.8191489361702127,5.180851063829787,2.023670212765958,2.8424468085106396,18093.709801656732,
186,264,488,2.8085106382978724,5.191489361702128,2.023670212765958,2.8445744680851073,18054.068366640367,
192,264,488,2.8085106382978724,5.191489361702128,2.023670212765958,2.855212765957448,18337.530013195166,
198,262,490,2.7872340425531914,5.212765957446808,2.023670212765958,2.85840425531915,16948.127284462622,
204,264,488,2.8085106382978724,5.191489361702128,2.023670212765958,2.843510638297874,16916.553243052178,
210,263,489,2.797872340425532,5.202127659574468,2.0215425531914897,2.8456382978723416,16549.13666149741,
216,264,488,2.8085106382978724,5.191489361702128,2.0215425531914897,2.8445744680851073,17259.589639599773,
222,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,16484.412219813516,
228,262,490,2.7872340425531914,5.212765957446808,2.0109042553191494,2.854574468085108,16769.524322089845,
234,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,17073.33981132615,
240,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,17804.81269631643,
246,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,18049.59935610743,
252,261,491,2.776595744680851,5.223404255319149,2.0002659574468087,2.866276595744682,19025.49228345071,
258,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.853510638297873,18334.84770994079,
264,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,17524.79553630428,
270,262,490,2.7872340425531914,5.212765957446808,2.0109042553191494,2.8641489361702144,17728.52676245735,
276,261,491,2.776595744680851,5.223404255319149,2.0002659574468087,2.855638297872342,17873.954062395638,
282,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,18198.0179554958,
288,262,490,2.7872340425531914,5.212765957446808,2.0002659574468087,2.8535106382978737,18518.341448460542,
294,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,17939.81634727898,
300,262,490,2.7872340425531914,5.212765957446808,2.0109042553191494,2.855638297872342,17999.734251384525,
306,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,18313.516141086166,
312,262,490,2.7872340425531914,5.212765957446808,2.0002659574468087,2.8535106382978737,18916.22454395111,
318,261,491,2.776595744680851,5.223404255319149,2.0109042553191494,2.8652127659574487,18341.343154850325,
324,262,490,2.7872340425531914,5.212765957446808,2.0109042553191494,2.8641489361702144,17872.718449482152,
330,264,488,2.8085106382978724,5.191489361702128,2.0109042553191494,2.8428723404255325,17837.750695956183,
336,263,489,2.797872340425532,5.202127659574468,2.0109042553191494,2.8535106382978737,17424.53155740253,
342,262,490,2.7872340425531914,5.212765957446808,2.0109042553191494,2.8641489361702144,18353.437467625354,
348,261,491,2.776595744680851,5.223404255319149,2.0002659574468087,2.8662765957446816,17712.873776015596,
354,261,491,2.776595744680851,5.223404255319149,2.00718085106383,2.8641489361702144,17711.58393161375,
360,262,490,2.7872340425531914,5.212765957446808,2.0087765957446813,2.8450000000000006,17424.984320603817,
366,262,490,2.7872340425531914,5.212765957446808,2.0087765957446813,2.8535106382978737,17614.206641966986,
372,262,490,2.7872340425531914,5.212765957446808,2.0087765957446813,2.8535106382978737,17680.27021437446,
378,262,490,2.7872340425531914,5.212765957446808,2.0087765957446813,2.8535106382978737,17820.24646062637,
384,259,493,2.75531914893617,5.24468085106383,2.0066489361702136,2.8673404255319164,17936.676609259677,
390,260,492,2.765957446808511,5.23404255319149,2.0066489361702136,2.8641489361702144,17358.192751680337,
396,261,491,2.776595744680851,5.223404255319149,1.9960106382978728,2.8428723404255325,17926.46443293015,
402,262,490,2.7872340425531914,5.212765957446808,2.0066489361702136,2.8428723404255325,17271.81310441396,
408,259,493,2.75531914893617,5.24468085106383,2.0066489361702136,2.856702127659576,16501.63287579706,
414,258,494,2.74468085106383,5.25531914893617,2.0045212765957454,2.86840425531915,15998.605792048389,
420,259,493,2.75531914893617,5.24468085106383,2.0045212765957454,2.854574468085108,15955.69480589126,
426,258,494,2.74468085106383,5.25531914893617,1.9992021276595753,2.8641489361702144,16110.504140508514,
432,258,494,2.74468085106383,5.25531914893617,1.9885638297872348,2.8535106382978737,16438.069307892005,
438,258,494,2.74468085106383,5.25531914893617,1.9992021276595753,2.854574468085108,17107.052063326868,
444,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.853510638297873,17150.396193608973,
450,257,495,2.734042553191489,5.26595744680851,1.9992021276595753,2.8769148936170224,16807.424058552737,
456,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.8535106382978737,17708.322346932615,
462,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.8535106382978737,19365.89714481837,
468,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.8535106382978737,19265.79831439122,
474,259,493,2.75531914893617,5.24468085106383,1.9976063829787238,2.8535106382978737,18799.4944565133,
480,258,494,2.74468085106383,5.25531914893617,1.9992021276595753,2.854574468085108,19384.936869035333,
486,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.8535106382978737,19760.645929432332,
492,258,494,2.74468085106383,5.25531914893617,1.9885638297872348,2.8535106382978737,20315.03596476757,
498,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.8535106382978737,19921.79251267353,
504,258,494,2.74468085106383,5.25531914893617,1.9885638297872348,2.8535106382978737,21050.88404053414,
510,258,494,2.74468085106383,5.25531914893617,1.9885638297872348,2.8535106382978737,20358.256566228807,
516,258,494,2.74468085106383,5.25531914893617,1.9992021276595753,2.855638297872342,20718.66455666513,
522,258,494,2.74468085106383,5.25531914893617,1.9992021276595753,2.855638297872342,19297.885840260486,
528,259,493,2.75531914893617,5.24468085106383,1.9992021276595753,2.8535106382978737,19641.49545971019,
