Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area,Avg Household Income
6,361,391,3.8404255319148937,4.159574468085107,2.58877659574468,2.4000000000000004,18283.08713348587,
12,325,427,3.4574468085106385,4.542553191489362,2.3260106382978716,2.5335106382978725,16645.936024555067,
18,311,441,3.3085106382978724,4.691489361702128,2.25313829787234,2.570744680851064,16263.979725734966,
24,305,447,3.24468085106383,4.75531914893617,2.2212234042553187,2.5877659574468086,16530.621611407794,
30,299,453,3.1808510638297873,4.819148936170213,2.1864361702127653,2.6274468085106384,16116.510678644203,
36,290,462,3.0851063829787235,4.914893617021277,2.1396276595744674,2.672127659574468,16832.782182374885,
42,284,468,3.021276595744681,4.9787234042553195,2.092606382978723,2.6908510638297876,16300.047410208346,
48,282,470,3.0,5.0,2.089414893617021,2.701489361702128,16901.76345062254,
54,279,473,2.9680851063829787,5.031914893617022,2.0725,2.746170212765958,16580.699373888543,
60,278,474,2.9574468085106385,5.042553191489362,2.069308510638298,2.775957446808511,17273.75933367841,
66,275,477,2.925531914893617,5.074468085106383,2.050478723404255,2.7780851063829792,17478.88591210109,
72,276,476,2.9361702127659575,5.0638297872340425,2.0632446808510636,2.7770212765957454,16978.365356325394,
78,276,476,2.9361702127659575,5.0638297872340425,2.0434574468085103,2.7738297872340425,17271.08792919396,
84,274,478,2.9148936170212765,5.085106382978723,2.032180851063829,2.7773404255319147,17145.708170751783,
90,272,480,2.893617021276596,5.1063829787234045,2.027606382978723,2.7879787234042555,16685.809371003237,
96,271,481,2.882978723404255,5.117021276595745,2.0140957446808505,2.791170212765958,17668.389585607212,
102,266,486,2.8297872340425534,5.170212765957447,1.9900531914893613,2.814893617021277,18442.82507524422,
108,266,486,2.8297872340425534,5.170212765957447,1.9900531914893613,2.825531914893617,17994.765768069174,
114,267,485,2.8404255319148937,5.159574468085107,1.9900531914893613,2.8127659574468087,18271.67375143198,
120,266,486,2.8297872340425534,5.170212765957447,1.9847340425531912,2.8127659574468087,17995.521591731438,
126,265,487,2.8191489361702127,5.180851063829787,1.9950531914893614,2.813829787234043,17821.181881322966,
132,266,486,2.8297872340425534,5.170212765957447,1.9943085106382976,2.8042553191489366,19049.411175867335,
138,267,485,2.8404255319148937,5.159574468085107,1.9943085106382976,2.8021276595744684,19567.26997442083,
