Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
288,767,340,238,61,138,223,74,229,42,1.0785907859078592:1,167,
294,761,340,244,58,138,216,79,226,44,1.0679347826086956:1,164,
300,758,340,247,58,137,210,85,224,44,1.0653950953678475:1,162,
306,751,340,254,58,136,207,80,226,44,1.074585635359116:1,163,
312,748,340,257,58,136,204,82,224,44,1.0777777777777777:1,162,
318,738,340,267,54,136,198,86,223,41,1.0847457627118644:1,162,
324,736,340,269,53,136,191,92,224,40,1.07909604519774:1,162,
330,732,340,273,53,135,186,94,224,40,1.0795454545454546:1,162,
336,730,340,275,53,135,182,97,221,42,1.0738636363636365:1,159,
342,815,428,278,93,139,219,99,221,44,1.1168831168831168:1,158,
348,814,430,281,91,138,218,104,220,43,1.1253263707571801:1,158,
354,806,430,289,88,138,213,107,216,44,1.1154855643044619:1,153,
360,804,430,291,88,138,212,107,215,44,1.1157894736842104:1,151,
366,800,430,295,86,138,209,106,215,46,1.1164021164021165:1,150,
372,797,430,298,84,138,205,109,215,46,1.1140583554376657:1,150,
378,792,430,303,83,137,199,113,214,46,1.123324396782842:1,150,
384,787,430,308,81,136,195,117,212,46,1.1212938005390836:1,148,
390,779,430,316,79,136,186,120,213,45,1.1226158038147138:1,149,
396,775,430,320,78,136,181,122,212,46,1.1232876712328768:1,150,
402,772,430,323,76,136,179,121,214,46,1.120879120879121:1,151,
408,767,430,328,75,136,177,118,215,46,1.1187845303867403:1,150,
414,820,490,335,135,135,174,117,215,44,1.0654911838790933:1,149,
420,820,494,339,65,121,259,116,215,44,1.0603015075376885:1,149,
426,817,494,342,64,121,255,118,215,44,1.0683544303797468:1,150,
432,813,494,346,63,121,251,122,213,43,1.0739795918367347:1,148,
438,807,494,352,63,120,248,122,213,41,1.0745501285347043:1,148,
444,803,494,356,61,120,241,129,211,41,1.074935400516796:1,147,
450,797,494,362,60,120,237,130,210,40,1.0647668393782384:1,145,
456,790,494,369,59,120,232,132,207,40,1.0844327176781003:1,144,
462,780,494,379,59,120,226,134,198,43,1.085561497326203:1,138,
468,775,494,384,58,120,220,133,200,44,1.0945945945945945:1,137,
474,767,494,392,56,120,213,136,198,44,1.1187845303867403:1,135,
480,759,494,400,55,120,208,137,196,43,1.1142061281337048:1,134,
486,756,494,403,54,120,200,144,195,43,1.1235955056179776:1,133,
492,825,565,405,71,124,244,147,195,44,1.1153846153846154:1,133,
498,823,565,407,71,124,239,148,197,44,1.1156812339331619:1,134,
504,818,565,412,70,124,237,146,197,44,1.1136950904392764:1,133,
510,813,565,417,70,124,235,143,199,42,1.122715404699739:1,135,
516,808,565,422,69,124,234,138,202,41,1.120734908136483:1,136,
522,803,565,427,69,124,234,133,205,38,1.1243386243386244:1,139,
528,802,565,428,69,124,234,132,205,38,1.1273209549071619:1,139,
534,799,565,431,69,124,234,128,206,38,1.125:1,138,
540,793,565,437,67,124,233,121,210,38,1.1432432432432433:1,139,
546,789,565,441,66,123,233,115,216,36,1.1382113821138211:1,143,
552,783,565,447,64,122,233,113,217,34,1.139344262295082:1,145,
558,780,565,450,64,122,233,108,220,33,1.1428571428571428:1,145,
564,830,621,456,58,113,245,160,222,32,1.1227621483375958:1,146,
570,823,621,463,53,111,243,159,225,32,1.1321243523316062:1,147,
576,820,621,466,53,110,243,155,227,32,1.12987012987013:1,148,
582,816,621,470,52,110,242,154,226,32,1.125:1,147,
588,809,621,477,51,110,242,148,226,32,1.1289473684210527:1,147,
594,806,621,480,51,110,242,142,229,32,1.1322751322751323:1,148,
600,805,621,481,51,110,242,136,233,33,1.1352785145888593:1,150,
606,802,621,484,50,110,242,132,235,33,1.1443850267379678:1,153,
612,795,621,491,49,109,241,127,238,31,1.1544715447154472:1,154,
618,786,621,500,47,108,241,124,235,31,1.165289256198347:1,152,
624,784,621,502,47,108,241,122,236,30,1.159779614325069:1,152,
630,777,621,509,46,107,240,121,232,31,1.1643454038997214:1,149,
636,836,685,514,65,104,245,160,231,31,1.1435897435897435:1,150,
642,832,686,519,66,103,243,159,230,31,1.1443298969072164:1,150,
648,829,686,522,66,103,243,156,232,29,1.1476683937823835:1,151,
654,825,686,526,66,103,243,152,232,29,1.1428571428571428:1,150,
660,816,686,535,63,102,243,145,235,28,1.1473684210526316:1,153,
666,810,686,541,62,101,243,142,235,27,1.1428571428571428:1,152,
672,803,686,548,60,101,242,137,237,26,1.1356382978723405:1,151,
678,794,686,557,60,100,242,132,234,26,1.151761517615176:1,151,
684,789,686,562,59,99,242,126,234,29,1.1498637602179838:1,150,
690,787,686,564,59,98,242,124,234,30,1.150273224043716:1,150,
696,785,686,566,58,98,241,120,238,30,1.144808743169399:1,152,
702,777,686,574,56,97,239,113,242,30,1.1464088397790055:1,151,
708,843,754,576,71,94,219,181,246,32,1.1234256926952142:1,153,
714,839,755,581,70,94,215,180,248,32,1.1240506329113924:1,153,
720,830,755,590,70,92,214,178,243,33,1.1227621483375958:1,150,
726,825,755,595,69,92,212,177,241,34,1.1262886597938144:1,150,
732,824,755,596,68,92,212,175,241,36,1.1291989664082687:1,149,
738,819,755,601,68,92,211,175,238,35,1.1272727272727272:1,147,
744,809,755,611,67,92,211,174,231,34,1.1458885941644563:1,145,
750,803,755,617,66,92,209,174,229,33,1.1470588235294117:1,143,
756,801,755,619,66,92,209,174,224,36,1.141711229946524:1,138,
762,798,755,622,66,92,208,174,222,36,1.1394101876675604:1,137,
768,793,755,627,64,90,208,174,221,36,1.1490514905149052:1,136,
774,790,755,630,63,90,208,174,220,35,1.1525885558583107:1,135,
780,842,811,634,59,110,246,174,217,36,1.1479591836734695:1,133,
786,839,813,639,58,110,201,166,268,36,1.1512820512820512:1,162,
792,828,813,650,56,110,200,165,261,36,1.1506493506493507:1,159,
798,822,813,656,56,109,199,165,255,38,1.1462140992167102:1,154,
804,817,813,661,56,109,198,164,252,38,1.1443569553805775:1,153,
810,812,813,666,55,109,198,164,249,37,1.1481481481481481:1,151,
816,805,813,673,53,109,197,164,246,36,1.158176943699732:1,151,
822,802,813,676,52,109,197,164,243,37,1.1559139784946237:1,150,
828,794,813,684,52,109,196,163,238,36,1.1634877384196185:1,148,
834,784,813,694,52,109,193,161,233,36,1.159779614325069:1,146,
840,776,813,702,51,108,190,160,231,36,1.149584487534626:1,144,
846,772,813,706,49,108,190,160,229,36,1.15041782729805:1,143,
852,831,878,712,114,108,190,160,223,36,1.186842105263158:1,139,
858,831,886,720,70,105,176,185,258,37,1.1640625:1,153,
864,821,886,730,69,105,175,184,252,36,1.1777188328912467:1,153,
870,815,886,736,68,103,175,183,247,39,1.1908602150537635:1,150,
876,808,886,743,67,103,175,182,244,37,1.1897018970189701:1,148,
882,803,886,748,66,103,175,180,242,37,1.1939890710382515:1,147,
888,802,886,749,66,103,174,180,241,38,1.1912568306010929:1,146,
894,795,886,756,65,103,172,179,239,37,1.1900826446280992:1,146,
900,793,886,758,65,103,172,179,237,37,1.184573002754821:1,144,
906,788,886,763,65,103,172,177,233,38,1.1888888888888889:1,141,
912,780,886,771,63,103,171,177,230,36,1.184873949579832:1,140,
918,777,886,774,63,103,171,177,227,36,1.1764705882352942:1,137,
924,770,886,781,61,103,170,176,224,36,1.1751412429378532:1,136,
930,831,952,786,65,106,187,145,292,36,1.186842105263158:1,171,
936,826,952,791,63,106,187,144,291,35,1.1851851851851851:1,170,
942,819,952,798,62,106,186,144,288,33,1.1898395721925135:1,166,
948,815,952,802,61,106,186,144,285,33,1.1849865951742626:1,164,
954,804,952,813,61,105,186,142,280,30,1.1967213114754098:1,164,
960,799,952,818,60,104,186,142,278,29,1.2132963988919667:1,164,
966,791,952,826,57,104,185,141,276,28,1.2094972067039107:1,162,
972,782,952,835,57,103,185,139,270,28,1.2090395480225988:1,160,
978,774,952,843,56,102,185,139,266,26,1.2114285714285715:1,157,
984,768,952,849,54,102,185,138,263,26,1.2005730659025788:1,154,
990,762,952,855,52,102,185,138,259,26,1.1896551724137931:1,151,
996,754,952,863,52,102,184,138,252,26,1.1982507288629738:1,148,
1002,821,1023,867,71,109,183,142,291,25,1.2010723860589811:1,172,
1008,816,1023,872,69,109,182,143,289,24,1.2054054054054053:1,173,
1014,809,1023,879,68,108,182,143,285,23,1.210382513661202:1,172,
1020,806,1023,882,66,108,182,142,285,23,1.2142857142857142:1,172,
1026,803,1023,885,66,108,182,140,284,23,1.2121212121212122:1,171,
1032,800,1023,888,66,108,182,139,282,23,1.2222222222222223:1,171,
1038,789,1023,899,61,107,182,139,278,22,1.2225352112676056:1,168,
1044,781,1023,907,59,107,182,139,272,22,1.2314285714285715:1,165,
1050,776,1023,912,58,107,181,138,270,22,1.2298850574712643:1,164,
1056,773,1023,915,57,107,180,137,270,22,1.2276657060518732:1,164,
1062,770,1023,918,57,107,180,137,268,21,1.2318840579710144:1,164,
1068,763,1023,925,56,105,180,137,265,20,1.2309941520467835:1,163,
1074,845,1108,928,90,104,196,116,318,21,1.229551451187335:1,195,
1080,844,1109,930,86,103,200,114,319,22,1.2328042328042328:1,196,
1086,840,1109,934,85,102,200,114,316,23,1.2459893048128343:1,195,
1092,838,1109,936,85,101,200,114,315,23,1.2466487935656836:1,195,
1098,830,1109,944,81,101,200,113,313,22,1.2371967654986522:1,193,
1104,825,1109,949,81,101,200,112,310,21,1.2297297297297298:1,191,
1110,820,1109,954,80,101,200,112,307,20,1.2343324250681198:1,189,
1116,807,1109,967,76,98,200,111,302,20,1.229281767955801:1,185,
1122,799,1109,975,74,98,200,111,296,20,1.2256267409470751:1,182,
1128,791,1109,983,73,98,200,111,290,19,1.228169014084507:1,180,
1134,784,1109,990,72,98,200,111,284,19,1.2528735632183907:1,180,
1140,779,1109,995,70,98,198,111,283,19,1.2579710144927536:1,180,
1146,853,1188,1000,79,124,196,121,313,20,1.2329842931937174:1,193,
1152,852,1194,1007,82,120,198,121,312,19,1.2245430809399478:1,192,
1158,849,1194,1010,82,120,198,121,308,20,1.2342105263157894:1,191,
1164,845,1194,1014,80,120,198,121,306,20,1.229551451187335:1,189,
1170,840,1194,1019,77,120,197,121,305,20,1.24:1,188,
1176,838,1194,1021,77,120,197,121,304,19,1.2406417112299466:1,187,
1182,836,1194,1023,76,120,196,121,304,19,1.2473118279569892:1,187,
1188,829,1194,1030,74,120,196,121,300,18,1.252717391304348:1,184,
1194,825,1194,1034,74,119,196,121,296,19,1.2540983606557377:1,182,
1200,820,1194,1039,70,119,195,121,296,19,1.258953168044077:1,182,
1206,815,1194,1044,69,119,195,121,292,19,1.257617728531856:1,180,
1212,811,1194,1048,69,119,194,121,290,18,1.2465373961218837:1,178,
1218,904,1294,1055,130,121,227,121,287,18,1.2102689486552567:1,176,
1224,893,1296,1068,101,132,192,132,318,18,1.2103960396039604:1,190,
1230,886,1296,1075,100,132,191,132,313,18,1.2039800995024876:1,186,
1236,880,1296,1081,100,132,190,132,310,16,1.1945137157107233:1,183,
1242,874,1296,1087,98,132,188,131,309,16,1.185:1,183,
1248,872,1296,1089,97,132,188,131,309,15,1.18:1,183,
1254,863,1296,1098,95,132,188,130,302,16,1.1792929292929293:1,180,
1260,856,1296,1105,94,132,188,129,297,16,1.178117048346056:1,176,
1266,851,1296,1110,93,132,188,129,292,17,1.1764705882352942:1,173,
1272,846,1296,1115,92,132,188,129,288,17,1.1804123711340206:1,172,
1278,840,1296,1121,88,132,188,129,285,18,1.1875:1,170,
1284,830,1296,1131,83,131,188,129,282,17,1.2015915119363396:1,169,
1290,866,1338,1137,124,131,188,129,278,16,1.1868686868686869:1,166,
1296,894,1372,1143,74,144,214,136,310,16,1.1542168674698796:1,183,
1302,891,1372,1146,74,144,213,136,307,17,1.1521739130434783:1,180,
1308,883,1372,1154,72,143,213,136,304,15,1.1695331695331694:1,180,
1314,877,1372,1160,70,142,212,136,301,16,1.1707920792079207:1,177,
1320,872,1372,1165,70,142,211,136,297,16,1.174563591022444:1,175,
1326,867,1372,1170,70,141,211,136,294,15,1.178391959798995:1,175,
1332,861,1372,1176,68,140,210,136,292,15,1.1852791878172588:1,174,
1338,857,1372,1180,68,140,210,136,289,14,1.1918158567774937:1,173,
1344,852,1372,1185,65,140,210,136,287,14,1.1902313624678664:1,172,
1350,844,1372,1193,64,140,210,136,281,13,1.1979166666666667:1,170,
1356,837,1372,1200,61,140,210,136,277,13,1.20844327176781:1,169,
1362,835,1372,1202,59,140,210,136,277,13,1.2031662269129288:1,169,
1368,930,1471,1206,100,132,220,146,319,13,1.1232876712328768:1,189,
1374,924,1471,1212,99,131,219,147,315,13,1.1241379310344828:1,186,
1380,916,1471,1220,97,131,217,147,312,12,1.1252900232018561:1,185,
1386,910,1471,1226,96,131,216,147,308,12,1.1261682242990654:1,182,
1392,903,1471,1233,94,131,216,146,304,12,1.1297169811320755:1,180,
1398,899,1471,1237,94,130,216,145,302,12,1.1353919239904988:1,179,
1404,890,1471,1246,88,130,216,145,299,12,1.144578313253012:1,178,
1410,879,1471,1257,85,130,215,145,292,12,1.1491442542787287:1,176,
1416,874,1471,1262,84,130,214,145,290,11,1.142156862745098:1,174,
1422,867,1471,1269,82,128,213,145,287,12,1.146039603960396:1,171,
1428,859,1471,1277,79,128,211,144,282,15,1.1475:1,169,
1434,856,1471,1280,78,128,211,144,281,14,1.1453634085213034:1,168,
1440,930,1549,1284,79,129,250,131,327,14,1.1379310344827587:1,190,
1446,927,1549,1287,78,129,248,132,326,14,1.1359447004608294:1,190,
1452,918,1549,1296,76,129,248,131,320,14,1.120092378752887:1,184,
1458,910,1549,1304,74,129,247,131,315,14,1.1261682242990654:1,183,
