Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,1,288,30,80,77,
12,373,3,1,1,286,31,80,77,
18,375,5,1,1,292,38,80,68,
24,376,6,1,2,297,47,81,62,
30,376,6,1,2,300,56,81,57,
36,376,7,2,4,297,57,83,59,
42,374,7,4,4,303,59,83,62,
48,374,8,5,4,296,62,82,66,
54,373,8,6,5,297,65,82,65,
60,374,9,6,5,300,68,82,57,
66,374,9,6,5,298,68,82,57,
72,375,10,6,5,300,70,82,59,
78,375,10,6,6,296,70,83,60,
84,375,10,6,6,293,69,83,67,
90,374,10,7,6,301,69,83,61,
96,374,10,7,6,301,70,83,63,
102,374,11,8,7,294,70,83,68,
108,372,11,10,7,293,71,82,68,
114,370,11,12,8,298,73,81,66,
120,370,11,12,9,298,72,82,65,
126,369,12,14,9,298,73,82,68,
132,369,12,14,9,295,74,82,69,
138,370,14,15,9,293,75,82,72,
144,370,15,16,9,290,76,82,74,
150,371,16,16,10,298,79,83,67,
156,369,16,18,10,303,78,82,60,
162,369,16,18,10,306,79,82,59,
168,369,16,18,10,308,79,82,58,
174,368,17,20,10,299,80,81,67,
180,369,19,21,10,299,80,80,66,
186,369,19,21,10,301,86,80,69,
192,368,19,22,11,301,85,81,70,
198,371,23,23,12,304,85,81,64,
204,372,24,23,12,304,86,81,67,
210,371,24,24,12,302,86,81,69,
216,370,25,26,12,300,86,81,70,
222,370,25,26,13,298,92,82,71,
228,369,25,27,13,302,92,82,67,
234,368,25,28,13,302,94,81,67,
240,368,25,28,14,303,93,82,68,
246,367,25,29,15,305,94,83,60,
252,366,25,30,15,307,94,83,57,
258,367,26,30,15,307,94,83,60,
264,368,27,30,15,302,96,83,62,
270,368,27,30,16,301,96,84,62,
276,369,29,31,16,300,95,83,65,
282,371,31,31,16,295,94,84,69,
288,370,31,32,16,291,95,84,73,
294,369,31,33,17,293,96,84,72,
300,369,31,33,17,287,96,84,76,
306,367,31,35,17,289,96,83,76,
312,368,33,36,17,292,96,82,72,
318,368,33,36,17,296,96,82,70,
324,368,35,38,17,299,95,80,67,
330,368,35,38,18,302,95,81,69,
336,367,35,39,19,295,93,82,72,
342,368,36,39,19,292,93,82,72,
348,365,36,42,19,295,93,80,70,
354,365,37,43,21,291,92,82,73,
360,367,39,43,21,293,91,82,70,
366,367,39,43,21,292,92,82,72,
372,366,39,44,21,294,91,82,68,
378,365,39,45,21,291,91,82,71,
384,365,40,46,21,291,91,81,69,
390,365,40,46,21,288,91,81,73,
396,363,40,48,21,290,91,81,72,
402,366,43,48,22,297,90,82,64,
408,365,43,49,22,290,90,82,69,
414,363,43,51,22,286,91,80,68,
420,364,44,51,22,285,92,80,65,
426,362,44,53,23,282,92,80,62,
432,360,44,55,23,273,92,79,70,
438,361,45,55,23,281,92,79,71,
444,361,45,55,23,283,92,79,67,
450,360,45,56,23,281,92,79,69,
456,362,47,56,24,283,92,80,65,
462,363,48,56,25,283,91,81,65,
468,366,51,56,25,282,91,81,67,
474,367,53,57,25,277,91,81,73,
480,365,53,59,25,281,91,80,74,
486,364,53,60,25,288,92,79,67,
492,364,53,60,25,288,92,79,67,
498,364,53,60,25,283,92,79,67,
504,363,53,61,26,284,92,79,66,
510,362,53,62,26,282,90,79,67,
516,363,54,62,26,288,91,79,67,
522,364,55,62,26,286,90,79,68,
528,364,55,62,26,285,90,80,71,
534,362,55,64,27,278,89,80,72,
540,361,56,66,27,282,87,79,65,
546,361,57,67,27,282,87,79,66,
552,362,58,67,27,278,87,79,68,
558,362,58,67,27,277,87,79,70,
564,362,59,68,29,271,86,80,75,
570,361,59,69,29,275,86,80,72,
576,361,59,69,29,274,86,80,67,
582,361,60,70,29,274,86,80,68,
588,361,60,70,30,268,85,81,74,
594,364,63,70,30,270,85,81,68,
600,365,64,70,30,276,85,81,60,
606,365,64,70,30,276,84,81,63,
612,364,64,71,30,275,84,81,63,
618,364,66,73,30,270,84,79,67,
624,364,66,73,30,270,83,80,64,
630,363,66,74,30,261,83,80,73,
636,362,67,76,30,262,83,79,70,
642,363,68,76,30,263,83,79,68,
648,363,69,77,30,260,82,80,68,
654,363,69,77,30,261,81,81,69,
660,361,70,80,30,254,84,78,73,
666,361,70,80,31,255,84,79,68,
672,362,71,80,31,257,85,79,65,
678,363,72,80,31,255,85,79,62,
684,364,73,80,32,251,84,80,64,
690,364,73,80,33,252,83,81,61,
696,364,74,81,34,251,83,82,64,
702,365,76,82,34,250,83,82,60,
708,364,76,83,34,247,84,82,66,
714,364,77,84,34,244,84,82,65,
720,363,77,85,34,243,84,82,65,
726,363,78,86,34,241,84,82,67,
732,364,79,86,35,245,87,84,63,
738,363,79,87,35,240,87,84,63,
744,362,80,89,35,236,87,83,63,
750,362,80,89,35,235,87,83,61,
756,362,80,89,36,238,87,84,59,
762,361,81,91,36,235,86,83,62,
768,364,84,91,38,238,85,85,59,
774,362,84,93,38,233,85,85,65,
780,361,84,94,39,231,85,85,67,
786,362,85,94,39,234,85,85,63,
792,362,85,94,39,233,86,85,64,
798,362,86,95,39,232,86,85,60,
804,362,87,96,39,226,86,84,63,
810,361,87,97,39,224,86,84,63,
816,363,90,98,40,222,86,84,66,
822,363,90,98,41,224,85,85,66,
828,362,90,99,41,225,85,85,64,
834,362,91,100,41,225,85,84,63,
840,362,91,100,41,220,85,84,70,
846,362,91,100,41,224,85,84,67,
852,362,92,101,42,223,85,85,65,
858,363,93,101,42,228,85,85,61,
864,362,93,102,43,224,85,85,62,
870,362,93,102,43,224,84,85,60,
876,361,93,103,43,222,83,85,63,
882,360,93,104,43,221,82,84,67,
888,360,93,104,43,216,82,84,69,
894,360,93,104,43,219,82,84,69,
900,362,95,104,43,223,82,84,64,
906,360,95,106,43,221,82,83,62,
912,358,95,108,43,217,82,82,63,
918,356,95,110,43,221,82,81,59,
924,354,95,112,43,215,82,79,64,
930,352,95,114,43,212,82,79,62,
936,353,96,114,43,214,82,79,61,
942,353,96,114,43,215,82,79,62,
948,353,96,114,43,211,82,79,65,
954,353,96,114,43,214,82,79,62,
960,353,97,115,43,213,82,78,59,
966,351,97,117,43,208,82,77,60,
972,349,97,119,43,204,82,76,62,
978,348,97,120,43,205,82,75,60,
984,347,97,121,43,209,82,75,55,
990,347,98,122,43,205,82,74,56,
996,350,101,122,43,199,82,74,64,
1002,349,101,123,43,198,82,73,62,
1008,349,102,124,43,196,82,73,61,
1014,349,102,124,43,199,82,73,58,
1020,349,103,125,44,196,81,74,60,
1026,349,103,125,44,204,81,74,51,
1032,348,103,126,44,201,81,74,54,
1038,347,103,127,44,197,81,74,56,
1044,347,103,127,44,194,81,74,58,
1050,347,103,127,44,196,81,74,58,
1056,348,104,127,45,202,80,75,53,
1062,347,106,130,45,200,80,74,53,
1068,346,107,132,45,200,80,73,49,
1074,346,107,132,45,193,80,73,53,
1080,345,107,133,45,193,80,72,54,
1086,345,107,133,45,190,80,72,57,
1092,344,107,134,45,190,80,71,58,
1098,344,108,135,45,192,80,70,53,
1104,342,108,137,45,192,80,68,50,
1110,342,109,138,45,190,80,67,52,
1116,342,109,138,45,186,80,67,57,
1122,342,110,139,45,186,80,67,56,
1128,342,110,139,45,184,80,67,60,
1134,342,110,139,45,175,80,67,64,
1140,343,111,139,45,181,80,67,59,
1146,341,111,141,45,181,80,67,62,
1152,340,111,142,45,183,80,66,55,
1158,337,111,145,45,181,80,64,56,
