Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
552,747,566,500,64,118,222,95,201,47,1.0080645161290323:1,137,
558,741,566,506,63,118,222,92,200,46,1.0190735694822888:1,137,
564,794,623,510,57,115,241,135,200,46,0.9899749373433584:1,135,
570,789,623,515,57,115,238,133,200,46,0.9874055415617129:1,132,
576,781,623,523,55,115,238,128,197,48,0.9772151898734177:1,126,
582,775,623,529,55,115,237,124,195,49,0.9770408163265306:1,123,
588,769,623,535,54,115,236,121,195,48,0.9819587628865979:1,121,
594,765,623,539,54,115,235,116,198,47,0.9921875:1,122,
600,760,623,544,52,115,234,113,198,48,1.0052770448548813:1,120,
606,757,623,547,52,115,234,110,199,47,1.0026455026455026:1,121,
612,752,623,552,51,115,233,107,198,48,1.0:1,120,
618,744,623,560,50,114,231,104,198,47,1.0:1,121,
624,736,623,568,49,113,231,98,199,46,1.0:1,121,
630,730,623,574,45,113,231,96,199,46,1.0:1,122,
636,788,687,580,63,109,232,137,202,45,1.0205128205128204:1,125,
642,784,687,584,61,107,232,135,204,45,1.0154241645244215:1,125,
648,780,687,588,60,107,231,132,206,44,1.0207253886010363:1,126,
654,775,687,593,60,107,231,131,203,43,1.0287958115183247:1,124,
660,769,687,599,59,107,231,128,201,43,1.0452127659574468:1,123,
666,759,687,609,59,106,228,125,201,40,1.056910569105691:1,123,
672,754,687,614,58,106,228,123,197,42,1.0601092896174864:1,121,
678,752,687,616,58,106,228,121,198,41,1.0602739726027397:1,122,
684,749,687,619,57,106,228,115,199,44,1.0576923076923077:1,121,
690,743,687,625,56,106,228,113,197,43,1.0638888888888889:1,120,
696,738,687,630,55,105,228,111,196,43,1.0557103064066853:1,119,
702,733,687,635,55,105,228,105,198,42,1.0589887640449438:1,120,
708,768,731,644,48,96,222,162,199,41,1.0589812332439679:1,120,
714,766,731,646,44,97,223,160,199,43,1.0591397849462365:1,120,
720,754,731,658,41,97,222,160,191,43,1.0714285714285714:1,118,
726,752,731,660,41,97,222,155,195,42,1.0716253443526171:1,120,
732,750,731,662,41,97,222,153,195,42,1.0718232044198894:1,121,
738,746,731,666,40,97,222,153,191,43,1.0779944289693593:1,119,
744,742,731,670,40,96,222,152,190,42,1.0784313725490196:1,118,
750,735,731,677,39,96,219,151,189,41,1.0588235294117647:1,117,
756,731,731,681,39,95,219,149,187,42,1.0591549295774647:1,115,
762,727,731,685,38,95,218,149,185,42,1.0594900849858357:1,114,
768,725,731,687,38,95,218,149,184,41,1.0655270655270654:1,114,
774,723,731,689,38,95,218,149,182,41,1.0657142857142856:1,113,
780,765,780,696,49,92,258,147,178,41,1.0619946091644206:1,111,
786,760,782,703,49,91,207,161,213,39,1.065217391304348:1,134,
792,754,782,709,48,91,206,160,211,38,1.0601092896174864:1,133,
798,747,782,716,47,91,206,160,206,37,1.0635359116022098:1,131,
804,741,782,722,47,91,205,159,205,34,1.0698324022346368:1,131,
810,739,782,724,47,91,205,159,203,34,1.0758426966292134:1,131,
816,736,782,727,47,91,205,158,201,34,1.0732394366197182:1,129,
822,736,782,727,47,91,205,158,200,35,1.0732394366197182:1,128,
828,733,782,730,47,90,204,157,200,35,1.0764872521246458:1,128,
834,731,782,732,47,90,204,157,198,35,1.0767045454545454:1,127,
840,724,782,739,45,90,204,157,193,35,1.0804597701149425:1,124,
846,723,782,740,45,90,204,157,190,37,1.0775862068965518:1,121,
852,766,833,748,95,90,204,157,185,35,1.0815217391304348:1,119,
858,764,835,752,52,82,195,169,230,36,1.0817438692098094:1,144,
864,761,835,755,52,82,195,168,228,36,1.084931506849315:1,143,
870,757,835,759,52,80,195,168,226,36,1.0796703296703296:1,142,
876,751,835,765,51,79,193,168,224,36,1.080332409972299:1,140,
882,746,835,770,51,79,191,167,223,35,1.0837988826815643:1,140,
888,739,835,777,50,79,190,167,219,34,1.0816901408450703:1,136,
894,731,835,785,48,79,188,166,217,33,1.0945558739255015:1,136,
900,730,835,786,47,79,188,166,216,34,1.0977011494252873:1,135,
906,723,835,793,45,79,188,164,214,33,1.1078717201166182:1,135,
912,718,835,798,43,78,188,164,212,33,1.1055718475073313:1,133,
918,714,835,802,41,78,187,163,212,33,1.1061946902654867:1,133,
924,707,835,809,41,78,186,163,207,32,1.1041666666666667:1,131,
930,776,906,811,71,84,183,145,261,32,1.0638297872340425:1,152,
936,771,906,816,71,84,180,148,256,32,1.0614973262032086:1,148,
942,764,906,823,70,84,179,148,252,31,1.0482573726541555:1,144,
948,760,906,827,69,84,179,148,250,30,1.0596205962059622:1,144,
954,756,906,831,68,84,178,148,248,30,1.0599455040871935:1,144,
960,753,906,834,66,84,178,148,247,30,1.0573770491803278:1,143,
966,751,906,836,66,84,177,148,246,30,1.0575342465753426:1,142,
972,742,906,845,65,84,177,147,241,28,1.0668523676880224:1,139,
978,740,906,847,65,84,177,146,240,28,1.0670391061452513:1,138,
984,735,906,852,64,84,176,146,237,28,1.076271186440678:1,137,
990,730,906,857,62,84,176,146,233,29,1.0857142857142856:1,134,
996,722,906,865,59,84,176,146,229,28,1.0867052023121386:1,132,
1002,774,965,872,61,98,164,160,263,28,1.0530503978779842:1,152,
1008,769,965,877,57,100,163,156,266,27,1.0506666666666666:1,153,
1014,764,965,882,55,100,163,156,263,27,1.053763440860215:1,152,
1020,760,965,886,55,100,162,156,259,28,1.0485175202156334:1,149,
1026,755,965,891,55,100,162,155,255,28,1.046070460704607:1,147,
1032,749,965,897,53,100,160,155,253,28,1.046448087431694:1,145,
1038,747,965,899,53,100,160,154,252,28,1.0521978021978022:1,145,
1044,741,965,905,52,99,160,154,248,28,1.0413223140495869:1,142,
1050,736,965,910,52,99,160,154,244,27,1.0444444444444445:1,141,
1056,732,965,914,50,99,159,154,243,27,1.050420168067227:1,141,
1062,731,965,915,50,99,159,154,241,28,1.0476190476190477:1,139,
1068,727,965,919,50,99,159,153,238,28,1.047887323943662:1,138,
1074,783,1031,929,67,107,161,131,292,25,1.0659630606860158:1,166,
1080,778,1034,937,68,105,160,130,290,25,1.0691489361702127:1,165,
1086,770,1034,945,67,105,159,130,285,24,1.0588235294117647:1,162,
1092,766,1034,949,66,105,159,130,282,24,1.0536193029490617:1,159,
1098,760,1034,955,65,104,159,129,279,24,1.0596205962059622:1,157,
1104,753,1034,962,65,104,159,129,272,24,1.0743801652892562:1,156,
1110,750,1034,965,65,104,158,129,270,24,1.0661157024793388:1,154,
1116,745,1034,970,65,104,158,128,266,24,1.075208913649025:1,153,
1122,744,1034,971,65,104,158,128,264,25,1.0782122905027933:1,152,
1128,741,1034,974,65,104,158,128,261,25,1.0756302521008403:1,150,
1134,732,1034,983,63,103,158,128,256,24,1.0736543909348442:1,147,
1140,725,1034,990,61,102,158,128,252,24,1.0833333333333333:1,147,
1146,783,1099,997,67,106,170,130,287,23,1.0935828877005347:1,165,
1152,780,1100,1001,64,106,168,131,288,23,1.1024258760107817:1,166,
1158,776,1100,1005,64,106,168,130,285,23,1.102981029810298:1,164,
1164,773,1100,1008,64,106,168,130,281,24,1.106267029972752:1,163,
1170,768,1100,1013,63,105,167,130,279,24,1.10989010989011:1,162,
1176,763,1100,1018,62,105,166,129,277,24,1.113573407202216:1,161,
1182,753,1100,1028,59,105,165,129,271,24,1.1211267605633803:1,158,
1188,751,1100,1030,58,105,165,128,271,24,1.1214689265536724:1,158,
1194,750,1100,1031,58,105,165,127,270,25,1.1246458923512748:1,157,
1200,748,1100,1033,58,105,165,127,268,25,1.125:1,156,
1206,741,1100,1040,55,104,164,127,265,26,1.1171428571428572:1,154,
1212,736,1100,1045,54,103,163,127,263,26,1.1210374639769451:1,154,
1218,813,1181,1049,106,102,191,127,261,26,1.0846153846153845:1,153,
1224,809,1185,1057,83,112,174,111,304,25,1.0850515463917525:1,173,
1230,803,1185,1063,79,111,174,111,303,25,1.074935400516796:1,172,
1236,799,1185,1067,78,110,174,111,301,25,1.0699481865284974:1,170,
1242,787,1185,1079,74,109,173,110,296,25,1.0930851063829787:1,169,
1248,780,1185,1086,73,108,173,110,289,27,1.0911528150134049:1,166,
1254,773,1185,1093,71,108,172,110,286,26,1.106267029972752:1,165,
1260,769,1185,1097,70,108,172,110,282,27,1.118457300275482:1,164,
1266,763,1185,1103,69,108,172,110,277,27,1.113573407202216:1,161,
1272,756,1185,1110,68,107,170,110,274,27,1.105849582172702:1,159,
1278,752,1185,1114,68,107,170,110,270,27,1.1064425770308124:1,157,
1284,747,1185,1119,66,106,170,110,268,27,1.1101694915254237:1,157,
1290,781,1225,1125,105,106,169,110,264,27,1.1165311653116532:1,157,
1296,809,1261,1133,75,114,182,117,294,27,1.117801047120419:1,170,
1302,808,1261,1134,75,114,182,117,291,29,1.1151832460732984:1,168,
1308,803,1261,1139,73,114,182,117,286,31,1.1243386243386244:1,165,
1314,796,1261,1146,71,114,181,115,283,32,1.1283422459893049:1,163,
1320,789,1261,1153,70,114,180,115,278,32,1.1209677419354838:1,159,
1326,784,1261,1158,69,114,180,115,275,31,1.1304347826086956:1,158,
1332,780,1261,1162,69,114,180,115,271,31,1.125340599455041:1,155,
1338,775,1261,1167,68,113,180,115,268,31,1.1349862258953167:1,155,
1344,771,1261,1171,65,113,180,115,267,31,1.1357340720221607:1,155,
1350,767,1261,1175,64,113,179,115,266,30,1.1484593837535013:1,155,
1356,757,1261,1185,62,111,179,115,259,31,1.1752873563218391:1,153,
1362,751,1261,1191,61,111,178,115,256,30,1.1768115942028985:1,152,
1368,829,1346,1198,85,122,195,104,294,29,1.1588541666666667:1,174,
1374,822,1346,1205,84,122,193,103,292,28,1.1688654353562005:1,174,
1380,813,1346,1214,81,122,193,102,287,28,1.1737967914438503:1,171,
1386,806,1346,1221,79,121,193,102,284,27,1.190217391304348:1,171,
1392,801,1346,1226,78,120,191,102,282,28,1.1885245901639345:1,169,
1398,796,1346,1231,76,120,190,102,281,27,1.1868131868131868:1,168,
1404,789,1346,1238,72,120,190,102,279,26,1.1735537190082646:1,166,
1410,787,1346,1240,72,120,190,102,276,27,1.1740331491712708:1,164,
1416,782,1346,1245,70,120,190,102,274,26,1.1782729805013927:1,163,
1422,776,1346,1251,70,118,190,101,272,25,1.1797752808988764:1,162,
1428,773,1346,1254,70,118,189,101,270,25,1.1774647887323944:1,161,
1434,765,1346,1262,67,117,188,100,268,25,1.1794871794871795:1,160,
1440,834,1419,1266,73,125,196,119,296,25,1.1550387596899225:1,177,
1446,827,1419,1273,70,124,196,121,291,25,1.1536458333333333:1,175,
1452,821,1419,1279,69,124,196,121,286,25,1.1605263157894736:1,172,
1458,818,1419,1282,69,124,196,121,283,25,1.158311345646438:1,170,
