Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,1,1,0,289,31,77,76,
12,370,1,2,0,291,37,76,70,
18,370,1,2,0,290,38,76,70,
24,370,1,2,1,291,44,77,66,
30,368,1,4,2,288,46,76,63,
36,371,5,5,2,286,51,76,64,
42,370,5,6,3,296,54,77,58,
48,371,6,6,5,300,58,79,52,
54,372,7,6,5,293,58,79,58,
60,371,8,8,5,300,62,78,49,
66,371,8,8,6,292,62,79,58,
72,370,8,9,6,291,64,79,58,
78,371,10,10,7,294,64,79,57,
84,366,10,15,7,291,65,77,58,
90,365,10,16,7,291,68,77,57,
96,364,10,17,7,289,69,77,62,
102,364,10,17,7,285,70,77,66,
108,364,11,18,8,288,69,77,65,
114,364,12,19,9,294,68,78,63,
120,365,13,19,9,298,69,78,62,
126,363,13,21,11,296,68,80,62,
132,363,13,21,11,295,66,80,62,
138,363,13,21,11,289,66,80,69,
144,362,13,22,12,290,67,81,71,
150,361,13,23,13,298,71,81,68,
156,364,16,23,13,297,73,81,70,
162,364,16,23,13,300,76,81,69,
168,362,16,25,13,296,76,81,70,
174,361,16,26,14,297,77,82,68,
180,360,16,27,14,293,78,82,71,
186,360,16,27,14,295,81,82,69,
192,361,17,27,14,303,84,82,60,
198,360,19,30,14,301,85,82,62,
204,360,19,30,14,294,84,83,73,
210,360,19,30,14,292,84,83,74,
216,360,19,30,14,286,84,83,77,
222,360,19,30,14,289,89,83,75,
228,359,19,31,14,290,88,83,70,
234,358,19,32,14,295,88,82,65,
240,355,19,35,14,295,88,81,67,
246,354,20,37,15,294,89,81,67,
252,354,20,37,15,292,89,81,66,
258,354,21,38,15,297,90,81,63,
264,355,22,38,16,295,91,82,67,
270,355,23,39,16,297,90,81,64,
276,356,24,39,16,292,89,82,66,
282,355,24,40,17,289,90,83,70,
288,354,24,41,17,288,91,82,70,
294,353,24,42,17,286,93,81,74,
300,353,25,43,19,284,94,82,74,
306,353,25,43,19,293,93,82,66,
312,352,25,44,19,288,93,82,70,
318,351,26,46,20,290,92,83,63,
324,351,26,46,20,287,93,83,66,
330,350,27,48,20,290,93,81,63,
336,350,28,49,20,291,93,81,63,
342,350,28,49,20,292,94,81,61,
